"id","ancestor_list","origin_time","destruction_time","num_orgs","tot_orgs","num_offspring","total_offspring","depth","taxon_info","is_dominant_lineage"
4732144,"[4731539]",249973,Inf,1,1,0,0,1554,"[66]fHcSxNcJofcGHcNcqQHwfqKCecpFixsyOhzEbOkNOrgxHyFgJwPzrNbgGyHhBNufLH",FALSE
4730876,"[4725869]",249901,Inf,5,16,7,12,1557,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbxpObOIOcRzaOydDoKHnFgIecjqvBdgaohLpEzfLH",FALSE
4717465,"[4717122]",249142,Inf,1,2,0,0,1545,"[71]fHcSuNcJofcGHcocqQHwfqKCebEIGGyRabRCwapovtGuwlrQIsJulFpttzGwsjwzxszifLH",FALSE
4719116,"[4706530]",249240,Inf,2,29,5,27,1498,"[71]fHcSuNcJofcGHcocqQHwfqKCebRxBaSBdFLneIQDnbPBgbnwHxwDexkBMDAsbcdFdSmRfLH",FALSE
4717221,"[4715052]",249129,Inf,1,1,0,0,1551,"[67]fHcSxNcJofcGHcNcqQHwfqKCebNsCeQKBBQGuyqQsraIrHCJNlsiExekMCdFbpzMfLH",FALSE
4726245,"[4726108]",249642,Inf,1,12,2,11,1520,"[71]fHcSuNcJofcGHcNcqQHwfqKCabRzsMwpQHkuAAIkOmDEPMBABHdBmmFnzSjcJjvaCQjgfLH",FALSE
4717096,"[4702488]",249122,Inf,1,3,1,1,1550,"[67]fHcSxocJofcGHcNcqQHwfqKCebbhbeRvrnDiIrpLMkItqDlahsFjnxCtDbzFMReOfLH",FALSE
4719590,"[4716916]",249265,Inf,1,28,1,20,1546,"[71]fHcSuNcJofcGHcocqQHwfqKCebkJGjdCjjlAitzIgbRANrbaAHMwvlOPNomHQggECNpifLH",FALSE
4716916,"[4716886]",249110,Inf,3,52,5,45,1545,"[71]fHcSuNcJofcGHcocqQHwfqKCebkJGjdCjjlAitzIgbRANrbaAHMwvlOPNomHQggrCNpifLH",FALSE
4732627,"[4727859]",249999,Inf,1,1,0,0,1528,"[71]fHcSuNcJofcGHcNcqQHwfqKCabRzsRwpdHEuKxIkLmDrPModBHdAaiFLaozcyyBICQzgfLH",FALSE
4729466,"[4729464]",249819,Inf,1,1,0,0,1524,"[71]fHcSuNcJofcGHcocqQHwfqKCebiLFsDgudnBiuMlnbjrrnNaNPQMRezubPqQyfIHCMmRfLH",FALSE
4727473,"[4727226]",249709,Inf,7,32,1,7,1521,"[71]fHcSuNcJofcGHcocqQHwfqKCebiLFsDgudnBiuMlnbjrrnNaNPQMReaubPqoyyIHCMmRfLH",FALSE
4725404,"[4723841]",249594,Inf,1,3,2,3,1553,"[71]fHcSuNcJofcGHcocqQHwfqKCebEInuRaApGxkJlgEhJzuBodQtsyusHBtozGbbjQzbwHfLH",FALSE
4720010,"[4715791]",249288,Inf,1,2,0,0,1552,"[70]fHceuNcJoxcGHcocqQHwfqKCebcJAbkCiolANtotbcKtzahRjgiuliJODIHwtirBNoRfLH",FALSE
4730684,"[4730613]",249888,Inf,1,1,0,0,1557,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbmJRKMIsDltBNMGtIsHqsLMEMPynxCtDbHFwQvfLH",FALSE
4721349,"[4720873]",249362,Inf,1,1,0,0,1547,"[71]fHcSuNcJofcGHcNcqQHwfqKCecCQJCxylRiOeBjCOEQlMEypspxcdrenBwGvBNGqaBRgfLH",FALSE
4719961,"[4716916]",249286,Inf,2,13,1,15,1546,"[71]fHcSuNcJofcGHcocqQHwfqKCebkJGjdCjjlAitzIgbRANrbaAHMwvlOPNomHQggrCNoifLH",FALSE
4716575,"[4713944]",249090,Inf,1,43,2,15,1545,"[67]fHcSxNcJofcGHcNcqQHwfqKCebdbDmPbsyOHzaQCcOSrxlqebnEIwBdtqipoSBBufLH",FALSE
4716564,"[4716376]",249090,Inf,1,1,0,0,1550,"[71]fHcSuNcJofcGHcocqQHwfqKCeiEInuRJApGxPJlBEhJzuBzdQtsyushptOzGbbjQzbwHfLH",FALSE
4732540,"[4732502]",249995,Inf,1,1,0,0,1565,"[70]fHcSuNcJofcGHcocqQHwfqKCabjqhMtlzbaimBogySNtzaxhFudIawPdmIuptzqcNolfLH",FALSE
4729575,"[4728979]",249825,Inf,1,1,0,0,1521,"[70]fHcSuNcJofcGHcocqQHwfqKCecqNnwlrhlyMyIFkANKADorQkSikAOpgeINJtLJoyjOfLH",FALSE
4726920,"[4724792]",249679,Inf,4,15,7,7,1520,"[71]fHcSuNcJofcGHcocqQHwfqKCecqNnwlrhlROyIFkANKADorQoSikAOpgeFNMJtLJOyjOfLH",FALSE
4716476,"[4715649]",249085,Inf,1,2,0,0,1549,"[72]fHcSudNcJofcGHcocqQHwfqKCebEInuRJApGxkJlBEhJzuBzdQtsyushptOzGbbjQzbwHfLH",FALSE
4716349,"[4710827]",249078,Inf,1,1,0,0,1542,"[70]fHcSuNcJofcGHcocqQHMfqKCebHOGKHzjiGIptCRELGlwbyeyGulqptPmdwtMpiBxKifLH",FALSE
4722291,"[4720657]",249417,Inf,2,22,3,3,1539,"[69]fHcSxNcJofcGHcNcqQHwfqKCebAcgqNCgPscScuqBAMwnkgLLkdzOBqQrCjDIqkvpmfLH",FALSE
4721920,"[4721219]",249395,Inf,2,2,0,0,1544,"[68]fHcSxNcJofcGHcNcrqQHwfqKCebAbmKihSlOcrpavCGprrxlyFdgEGrBJqxioxBDufLH",FALSE
4726555,"[4726553]",249659,Inf,1,2,0,0,1522,"[70]fHcSuNcJoEcGHcocqQHwfqKCebiLFsDgudnnGuSunberrnNaNPgsvoNbaqoyOIgdMrRfLH",FALSE
4716274,"[4714836]",249073,Inf,1,1,0,0,1522,"[71]fHcSuNcJofcGHcNcJQHjfqKCabRzsMwMQHkuAAIkOmMEPMoABHdBMbJnwSwcJjvaCQjgfLH",FALSE
4730256,"[4729108]",249863,Inf,4,4,0,0,1549,"[67]fHcSxNcJofcGHcNcqQHwfqKCebBQAMRHEOHenIPJEBLdNHJJaALILpeCxDBdQsavfLH",FALSE
4730798,"[4729789]",249895,Inf,1,1,0,0,1569,"[72]OfHcSuNcJofcGHcoBqQHwfqKCabjqhMtslzbajmbogySNozaxhFudIaaGdJIuQtzIGNojfLH",FALSE
4731950,"[4731160]",249962,Inf,1,1,0,0,1506,"[71]fHcSuNcJofcGHcocqQHwfqKCebRxpaSBdaObeIQOnbjBgbnwqxwSexrBMDAjbcAFdSmRfLH",FALSE
4716067,"[4714554]",249061,Inf,1,15,1,33,1543,"[71]fHcSuNcJofcGHcocqQHwfqKCebdwGEaiapGkwapoOvsNuJbSQQsCueFptOzGwsjzxzoifLH",FALSE
4716038,"[4714763]",249059,Inf,1,51,6,35,1551,"[71]fHcSuNcJofcGHcocqQHwfqKCebEInuRaApGxkJlBEhJzuBjdQtsyusHBtozGbbjQzbwHfLH",FALSE
4715862,"[4715230]",249049,Inf,2,14,4,7,1547,"[71]fHcSuNcJofcGHcocqQHwfqKCebHRGKHztOGIpbChELGlwbSHNwnoCqptOmditMpwPLoifLH",FALSE
4732455,"[4730091]",249990,Inf,1,1,0,0,1556,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbmeRKPIsllthNiGpIyHqsLMEMPynxCtDbHQwQvfLH",FALSE
4723465,"[4723380]",249485,Inf,1,1,1,1,1500,"[71]fHcSuNcJofcGHcocqQHwfqKCebRxBaSBdFLneIFDnbjBgbnwqxwDexgBMDRjbcdFdSmRfLH",FALSE
4732493,"[4730016]",249992,Inf,1,1,0,0,1565,"[71]fHcSvNcJofcGHcocqQHwfqKCabjqhMtAlzwajmBogyoNtzaxhFudIaaPdmIuQtzqcNolfLH",FALSE
4715822,"[4715633]",249047,Inf,1,21,0,0,1519,"[70]fHcSuNcJofcGHcNcqQHwfqKCabRzswpCHkuAAIkOuDEPMGABHdBMmFdNOjcJjviCQjgfLH",FALSE
4715821,"[4715633]",249047,Inf,1,3,0,0,1519,"[69]fHcSuNcJofcGHcNcqQHwfqKCabRzswpCkuAAIkOuDEPMoABHdBMmFdwOjcJjviCQjgfLH",FALSE
4715791,"[4715220]",249045,Inf,1,2,2,2,1551,"[70]fHceuNcJofcGHcocqQHwfqKCebcJAbkCiolANtotbcKtzahRjgiuliJODIHwtirBNoRfLH",FALSE
4728924,"[4728838]",249790,Inf,1,3,0,0,1551,"[71]fHcSuNcJofcGHcocqQHwfqKCebEIGGyhopjCwapHOtGuwbrQdsLulFpttzGAwjwzlszifLH",FALSE
4721727,"[4710393]",249384,Inf,1,3,0,0,1539,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbrnOAlIOgRqaOoxsKxHnFgIecrGwBdgsthpImufLH",FALSE
4730682,"[4730678]",249888,Inf,1,2,0,0,1552,"[71]fHcSuNcJofcGHcocqQHwfqKCebEInuRaApGxrvFEhJuNzdQtsyushptOzDsbRbjQzbwHfLH",FALSE
4726177,"[4724493]",249637,Inf,1,1,0,0,1520,"[71]fHcSmNcJofcGHcocqQHwfqKCebiLFsDgudnBiuMlnbjrrnNaNPDMReoubPqoyyIHdMmRfLH",FALSE
4731946,"[4731945]",249962,Inf,1,1,0,0,1537,"[68]fHcSxNcJofcGHcNcqQHwfqKCebbscqCzgNaGrSCwFMwyFrCgkHiEbBvSFgjsxntAOfLH",FALSE
4730333,"[4727852]",249868,Inf,1,4,0,0,1547,"[71]fHcSuNcJofcGHcocqQHwfqKCebdwGEaiapGkwapoOvBNuJbSDQGCueFptvzGwsjzxtoifLH",FALSE
4715506,"[4715338]",249029,Inf,1,13,4,8,1544,"[71]fHcSuNcJofcGHcNcqQHwfqKCecCQJsxylRiOeBjCOEQlMEypspxcdreqBwGvBhGqaBRgfLH",FALSE
4731166,"[4729237]",249917,Inf,1,1,0,0,1555,"[67]fHcSxNSJofcGHcNcqQHwfqKCabdbDqwbsyBHzaQCchoqxlyebIEIwBdIqipoSzElfLH",FALSE
4728822,"[4728588]",249784,Inf,1,1,0,0,1536,"[69]fHcSKNcJofcGHcNcqQHwfqKCebAcgqNCgPscScuqBAMwdkgLLkdEjBqQrCDsIoSkpsfLH",FALSE
4715398,"[4707990]",249023,Inf,1,1,0,0,1561,"[67]fHcSxocJefcGHcNcqQHwfqKCebxhKARyrnDDErpLMkwtHAvaroFjSAblDOmFMSxdfLH",FALSE
4715385,"[4712599]",249022,Inf,1,9,1,1,1540,"[67]fHcSxNcJofcGHcNcqQHwfqKCebAbmKiosHOtzlavCcprrxlyFdnEGwBdqxzoxBsufLH",FALSE
4725923,"[4725498]",249623,Inf,1,2,0,0,1555,"[71]fHcSuNcJofcGHcocqQHwfqKCebkJGPrCjilLitzIgGRANrbaSHHeklJPNoQHGgghPNxifLH",FALSE
4725779,"[4724766]",249614,Inf,2,32,4,10,1546,"[67]fHcSxNcJofcGHcNcqQHwfqKCebAqbmKiosOtzlavCcvruxRyFdnEGwBdqxioxBEufLH",FALSE
4729293,"[4727750]",249810,Inf,1,1,0,0,1513,"[71]fHcSvNcJofcGHcocqQHwfqKCebNzDlDBddnPFdvMDbRpwbnaglwMxvoNDKqbFakdwbycfLH",FALSE
4723129,"[4723037]",249466,Inf,1,1,0,0,1547,"[67]fHcSxNcJofcGHcNcqQHwfqKCebcxEixsROhzEbOkNOrgxHyFgBEczrNbqGyHMBNufLH",FALSE
4718209,"[4716279]",249186,Inf,6,44,12,17,1565,"[67]fHcSxocJofcGHcNcqQHwfqKCebxBpARErnDDErpLMswtHMvarvFASAbkDbmFMSldfLH",FALSE
4715014,"[4698621]",249002,Inf,1,2,0,0,1506,"[71]fHcSuNcJofcGHcocqQHwfqKCebDPrGrdldCnoFKunSjbgcjaCdcGexkopDkqbFKjzSwRfLH",FALSE
4730702,"[4730210]",249889,Inf,1,2,1,1,1547,"[72]fHcSuNcJofcGHcocqQHwfqKCebGJGjdCjjlALitzIgbRANrbaAHMwvlOPNomHQggrCNpifLH",FALSE
4728820,"[4728819]",249784,Inf,1,9,0,0,1557,"[70]fHcSuNcJofcGHcocqQHwfqKCebkJoPdCqjlLitzCgGRANrbaHxHevlJPNoQHGgghmycfLH",FALSE
4723336,"[4718181]",249477,Inf,1,1,0,0,1524,"[71]fHcSuNcJofcGHcNcqQHwfqKiabRzsMwMQHkuAAIkOmMEPMdABHdBMbJnwEwcJjvaCIjgfLH",FALSE
4731196,"[4731195]",249919,Inf,1,1,0,0,1549,"[67]fHcSxNcJofcGLcNcqQHzfqKCebAqbmKOiosOtzlabCcpruxyNdnEGwBdqxioxBEufLH",FALSE
4714691,"[4712599]",248985,Inf,1,10,2,10,1540,"[67]fHcSxNcJofcGHcNcqQHwfqKCebAbmKiosHOtzlavCcprrxlyFdnEGwBdqxioxGsufLH",FALSE
4714347,"[4709535]",248965,Inf,1,87,3,56,1510,"[71]fHcSuNcJofcGHcocqQHwfqKCecqcnulrhlROJIFkANKAcorQpSikGOpgeeINMJtLJOjOfLH",FALSE
4714164,"[4713320]",248955,Inf,3,40,4,9,1552,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbmeRKMlsDlthNidpIyHqsLMEMPnxCtDGHlupQvfLH",FALSE
4728284,"[4725712]",249753,Inf,1,1,0,0,1532,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbscqgzgNQGrSCwFMwyFOHgkHEbBzSvgusxntAONLH",FALSE
4727896,"[4727725]",249731,Inf,3,14,3,17,1541,"[71]fHcSuNcJofcGHcocqQHwfqKCebEIGERmpGkwapoOvAGuwbrQQsNxlppttoGwsjwzxsoifLH",FALSE
4713912,"[4704029]",248939,Inf,2,7,1,1,1531,"[67]fHcSxNcJofcGHcNcqQHwfqKCebRscqNDgNtFrFwwjMwysrFgkMrbBvSvgDsKDJnOfLH",FALSE
4731680,"[4727384]",249947,Inf,1,1,1,1,1553,"[71]fHcSuNcJyfcGHcocqQHwfqKCebEInuRaApGxjvlEhJzuNzdQysyushptOzGbRbjQzbwHfLH",FALSE
4727681,"[4723559]",249721,Inf,4,22,1,1,1551,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbxjiisDOnzPaOCDOrrxHNyFgtnczrsuqlllMBufLH",FALSE
4723696,"[4723412]",249498,Inf,1,27,3,6,1545,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbrnOApIOLRqKOoxDKKHSFgOecOqpBdgEthEiEufLH",FALSE
4719949,"[4719947]",249285,Inf,1,30,4,7,1518,"[70]fHcvNcJofcGHcocqQHwfqKCebuzDbDBxdnEFdKMDbRpnbnaglwExvoNDKqbgabIdbmRfLH",FALSE
4713588,"[4704319]",248920,Inf,1,22,1,2,1516,"[71]fHcSuNcJofcGHcNcqQHwfqKCabRzsMwpCHkuAAIkOmDEPMoABHdBMmFdwOjcJjvaCQjgfLH",FALSE
4732608,"[4732516]",249999,Inf,4,4,1,1,1524,"[71]fHcSuNcJofcGHcocqQHwfqKCebiLFJDGudnnGuSunbizrnaaNPDygvoNbaqoyOIgdMKRfLH",FALSE
4725892,"[4725851]",249621,Inf,1,1,0,0,1554,"[71]fHcSuNcJofcGHcbcqQHwfqKCebkJGPdQqjlLitzIgGRANrbaHHHevlJPNoQHGgghsNycfLH",FALSE
4729291,"[4728493]",249810,Inf,2,2,2,3,1562,"[70]fHcOuNcJofcGHcocqQHwfqKCabtgJiItlglCgSBokMRNtzLxqgudIcaGGmudtOqqNolfLH",FALSE
4721865,"[4721777]",249392,Inf,1,1,1,1,1565,"[68]fHcSxocJofcGHcNcqQHwfqKCebahKALRErADDErpLMkwtHAvaroFjSAblDbJFMSodfLH",FALSE
4726064,"[4725475]",249631,Inf,1,1,0,0,1555,"[67]fHcSxocJofcGHcNcqQHwfqKCebJGpmKDBoyJrjeNHsdhstOnQhxGKRhEnaSgESBgfLH",FALSE
4713429,"[4710611]",248912,Inf,1,19,1,2,1537,"[67]fHcSxNcJofcGHcNcqQHwfqKCebBurMROEjvenIirEByINHJpaAsIKpeCbDBAtsahfLH",FALSE
4729241,"[4725783]",249806,Inf,2,2,0,0,1548,"[68]fHcSxNcJofcGHcNcqQHwfqKCebAqbmKOiosOtzlabCcxpruxyFdnEGwBdqxioxBEufLO",FALSE
4728699,"[4726086]",249777,Inf,1,1,0,0,1549,"[72]fHcSuNcJofcGHcocqQHwfqKCebEIGGyhotpjCwapHOtGuwbrQIsJulFpttzGAsjwzxszifLH",FALSE
4729731,"[4728485]",249833,Inf,3,10,4,6,1552,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbamChKIscRoCpqbiImCAhpMMHMnMaBLbzFypQhfLH",FALSE
4723697,"[4723693]",249498,Inf,8,14,2,3,1546,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbrnOApIOLRqaOoxDKKHSFgOecOqpBzgSthEiEufLH",FALSE
4730412,"[4729568]",249872,Inf,2,2,0,0,1551,"[67]fHcSxNcJofcGHcNcqQHwfqKCebAzmuihtOcrpBICGQrGxoyFdgElGrBdqxiomBsifLH",FALSE
4727047,"[4726926]",249685,Inf,1,2,0,0,1558,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbrpOwOjKcRzaOydDQKHkFgIecjqvBdgaohEpEzfLH",FALSE
4713057,"[4713055]",248890,Inf,1,6,0,0,1547,"[72]fHcSuNcJofcGHcocqQHwfqKCebHRGKdzjORwpbkbELGlvbShNhnolBqptOmdztMpwBxoifLH",FALSE
4712993,"[4712990]",248886,Inf,1,1,0,0,1547,"[71]nHcEuNcJofHGHcocNQHwfqKCebHGGKHzjORIpbCbELGlwbSeNhnolqPtjmzztMpwBxoifLH",FALSE
4728576,"[4725194]",249768,Inf,1,1,0,0,1554,"[67]fHcSxNcJofcGHcNcqQHwfqKCebNsCeQKBBQGuyqQsraIrHwJFlaiExekcCdFbpAMfLH",FALSE
4728077,"[4727724]",249741,Inf,5,18,2,2,1550,"[67]fHcSxNcJofcGHcNcqQHwfqKCebrnOAmIOLRqKOoxDKOHSdFgkeDOqpBdgrthaiEufLH",FALSE
4723996,"[4720525]",249515,Inf,1,4,0,0,1550,"[71]fHcSuNcJofcGHcocqQHwfqKCabkJGbHtmoNCkmBogJRNqpabhIuOlcatPNEuQtGEqNolfLH",FALSE
4732358,"[4729436]",249985,Inf,1,1,0,0,1553,"[71]fHcSuNcJofcGHcocqQbwfqKCebEKGGyhopjCwapHOtGuwbrQIsJulFpttzEAsSwzxsfifLH",FALSE
4730174,"[4730131]",249859,Inf,1,1,1,1,1549,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbKxbqHyJCljAbaiapysHcJaArpDcehFJMdQfwhfLH",FALSE
4730163,"[4729373]",249859,Inf,1,2,1,1,1570,"[73]fHcSuNcJofcGHcNcqQHwfqKCabjqhMttAlzbajmbogyMNdIaxhFudItaGdmIuQtdzQcMMlfLH",FALSE
4727361,"[4727142]",249703,Inf,1,1,0,0,1548,"[67]fHcSxNcJofcGHcNcqQHwfqKCebMQAMRHEjvenIPrEBLpBHJpaALIBpeCoDBdQsahfLH",FALSE
4712204,"[4705923]",248841,Inf,1,36,2,4,1548,"[71]fHcSuNcJofcGHcocqQHwfqKCabkJDbHtmoNCjmyogJRNqzaxhIuOlcatGNEuQtGEqNolfLH",FALSE
4732266,"[4725906]",249980,Inf,1,1,1,1,1550,"[67]fHcSxNcJofcGHcNcqQHwfqKCebnbDmPOsyOHzaaCcOIrdlyebnEIwBdtqipoSBBnfLH",FALSE
4730565,"[4726508]",249881,Inf,5,12,3,5,1545,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbrnOAlIocRqaGoxswxHnFgIecrGuBOgsthpzmufLH",FALSE
4727746,"[4726924]",249724,Inf,1,1,0,0,1557,"[67]fHKSxNcJofcGHcNcqQHwfqKCebbxpOBOjOcRzaOydDQKHkFgIecjqvBdgaohEpEzfLH",FALSE
4727134,"[4723244]",249690,Inf,1,1,2,2,1547,"[67]fHcSxNcJofcGHcNcqQHwfqKCebBQAMRHEjvenIzrEBLpsHJpaALIBpeCoDBdQsahfLH",FALSE
4732173,"[4732168]",249975,Inf,3,4,0,0,1553,"[71]fHcSuNcJofcGHcocqQHwfqKCebkJGzdljjlAitzIybRANrbaAHMwvlOPNomHJggECEpifLH",FALSE
4727963,"[4724614]",249735,Inf,1,2,0,0,1547,"[68]fHcSxocJofcGgcNcqQHwfqKCebJGhmbKDBoyJrxeNusdhstOnvhGGKRhrnaCgEsjlfLH",FALSE
4730529,"[4730517]",249879,Inf,1,1,1,1,1538,"[69]fHcSxNcJofcGHcNcqQHwfqKCebAcgqNCgPscSckqKAMwepkgLLkdEjBqQtCDsgoapsfLH",FALSE
4731133,"[4728293]",249916,Inf,1,1,1,1,1548,"[71]fHcSuNcJofMGHcocqLHwfqKCebdwGEaiapGkwapoOvsNuJbSDQGCuwFptvzGwsjzxzoifLH",FALSE
4730426,"[4730101]",249873,Inf,1,1,0,0,1554,"[69]fHcSuNcJogcGHcoqQHwfqKCebEInuRaApGxkJlBEhJzuBodQtsyusHBtozGbbjQzbHfLH",FALSE
4732005,"[4723957]",249965,Inf,1,2,0,0,1550,"[67]fHcSxocJofcGHcNcqQHwfqKCebJGhmKDBqyJrxeNuskhstOevhGGKRhrnaCgEaBlfLH",FALSE
4731868,"[4729875]",249958,Inf,1,1,0,0,1537,"[67]fHcSxNcJHfcGHcNcqQHwfqKCebbpcqJzgNaErSCwFMwyFrCgkHEbBvSvgjsxntAOfLH",FALSE
4731029,"[4731028]",249910,Inf,1,1,1,1,1565,"[73]fHcSuzuNcJofcGHcocqQHwfqKCabjqhMttlzbajmBogySNtzaxHFudIaaPdmIuQteqcNolfLH",FALSE
4728496,"[4726780]",249765,Inf,1,1,1,1,1519,"[72]fHcSuNcJofcGHcocqQHwfqKCebOxrGrdltCnHCKOwnSjbgnjaAlcGexQozAxqdFLjzSMRfLH",FALSE
4731160,"[4731038]",249917,Inf,3,6,3,5,1505,"[71]fHcSuNcJofcGHcocqQHwfqKCebRxpaSBdaObeIQNnbjBgbnwqxwSexrBMDAjbcAFdSmRfLH",FALSE
4723757,"[4723756]",249501,Inf,1,7,0,0,1527,"[71]fHcSuNcJofcGHcNcqQHwfqKCabRzsMwMQJkuAAIhOHwEPjoABwdBMbJnwEwcJjvkCAjgfLH",FALSE
4731756,"[4730841]",249952,Inf,1,1,0,0,1551,"[66]fHcSxNcJofcGHcNcqQHwfqKCebbamChKIscRoCpqbiImHAhplMHPnpaBDbzFypQhfL",FALSE
4728821,"[4728819]",249784,Inf,1,1,0,0,1557,"[71]fHcSuNcJofcGHcocqQHwfqKCebkJoPdCqjlLitzCgGRANrbaHxHevlJPNoQHGgghsmyOfLH",FALSE
4731180,"[4727513]",249918,Inf,1,2,0,0,1549,"[71]focSuNcJofcGHcocqQHwfqKCebkJGjdCjjlAitzIgbRANrbaAHMwvlOPNomHJggECwpifLH",FALSE
4727068,"[4727065]",249686,Inf,1,2,0,0,1526,"[71]fHcSuNcJofcGHcScqQHwfqKCabRzsMwdCHkuAAIkLmDEPMoAuMtqMmFjwijcJjvaCQjgfLH",FALSE
4732460,"[4730091]",249990,Inf,1,1,0,0,1556,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbmeRKPcsDlthNiGpIyHqsLMEMPynxCCDbHQwQvfLH",FALSE
4729979,"[4727953]",249847,Inf,3,9,2,3,1552,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbxmeRKInDltgDibpJrrAhpMFMPgLCtDrHFupQhfLH",FALSE
4731917,"[4731916]",249960,Inf,1,2,0,0,1522,"[71]fHcSuNcJofcGHcNcqQHwfqKCabRzsMwmQskuAAIqOmDEPMFABHdBmmFnwSjcJjvaCQjgfLH",FALSE
4715879,"[4705503]",249050,Inf,1,15,1,6,1514,"[70]fHcuNcJofcGHcocqQHwfqKCecPcnblBbqOtzpFeiNNFcwsqpHlkGgJpBeJNMMhdJOjOfLH",FALSE
4731415,"[4727409]",249932,Inf,3,10,5,5,1521,"[71]fHcSuNcJofcGHcocqQHwfqKCecqNnElrhlROyIFkANKADorQoSieAODgeINMJtLJOyjOfLH",FALSE
4723393,"[4716843]",249480,Inf,1,1,0,0,1547,"[66]fHcSxocJofcGHcNcqQHwqKCebiGhmKDgoyJrxeNusdhmsOGHhGGKRhrQaCgEkNlfLH",FALSE
4718309,"[4714029]",249193,Inf,3,62,7,9,1562,"[67]fHcSxocJofcGHcNcqQHwfqKCebahKAOErnDDErpLMkwtHAvaroFjSAblDbmFMSxdfLH",FALSE
4721069,"[4721041]",249347,Inf,1,5,0,0,1549,"[68]fHcSxocJofcGHcNcqQHwfqKCebJGhmKDBoyJrxeNupdhstOnxhpGGKRkrnaCgEsjlfLH",FALSE
4715052,"[4693202]",249004,Inf,1,23,2,6,1550,"[67]fHcSxNcJofcGHcNcqQHwfqKCebNsCeQKBBQGuyqQsraIrHwJNlsiExekMCdFbpzMfLH",FALSE
4728060,"[4727822]",249740,Inf,1,1,1,1,1555,"[71]fHcSuNcJofcGHcocqQHwfqKCebkJGPdCjjyLitzIgGRANrbaSHHevlKPNoQHGgghjNxifLH",FALSE
4727292,"[4727291]",249699,Inf,1,1,0,0,1545,"[71]fwcSuNcJofcGHcNcqQHwfqKCecCQJsHylRiOeBjCOEQlMEypsExkdweqBwGvBhGqaBRgfLH",FALSE
4725783,"[4725701]",249615,Inf,2,28,6,8,1547,"[67]fHcSxNcJofcGHcNcqQHwfqKCebAqbmKOiosOtzlabCcpruxyFdnEGwBdqxioxBEufLH",FALSE
4730127,"[4729237]",249856,Inf,1,3,0,0,1555,"[67]fHcSxNcJofcGHcNcqQHwfqKCabdbDqwbsyBHzaQCchoqxlyebIEIwBdIqipoNzElfLH",FALSE
4726979,"[4726446]",249682,Inf,7,15,5,5,1510,"[71]fHcSvNcJofcGHcocqQHwfqKCebNzDgDBddnPFdKMDbRpwbnaglwMxvoNDKqbFakIdbkRfLH",FALSE
4729977,"[4729870]",249847,Inf,8,16,8,8,1522,"[71]fHcSuNcJofcGHcNcqQHwfqKCabRzsMwpQHkuAAIkOmDJPMBApHdBmmFnzSjcJjvaCQjgfLH",FALSE
4732194,"[4729056]",249976,Inf,1,1,0,0,1568,"[71]fHcSuNcJofcGHcocqQHwfqKCabjqhMttlzbdjmpogySNdzaxhFDdItaGdmIuQtzQcNMlfLH",FALSE
4722996,"[4722185]",249458,Inf,4,22,2,2,1553,"[67]fHcSxNcJofcGHcNcqQHwfqKCabdJDqrwbyOHzakCchSrxlyebIEIwBdtqipoSzElfLH",FALSE
4724809,"[4724341]",249561,Inf,1,1,0,0,1542,"[67]fHcSxNcJofcGHcNcqQHwfqKCebAbmKihjsOcrpavCGprrxlyFdgEGrBdqxioxBsufLB",FALSE
4724706,"[4723657]",249555,Inf,13,56,9,19,1553,"[67]fHcSxocJofcGHcNcqQHwfqKCebJGmmKDBoyJrjeNusdhstOnQhxGKRhEnaSgESBgfLH",FALSE
4714836,"[4711986]",248992,Inf,3,9,2,11,1521,"[71]fHcSuNcJofcGHcNcqQHwfqKCabRzsMwMQHkuAAIkOmMEPMoABHdBMbJnwSwcJjvaCQjgfLH",FALSE
4729628,"[4729600]",249828,Inf,2,2,0,0,1557,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbxpOwOIOcRzaOydDQKHkFgIeczqvBBgIohEpEzfLH",FALSE
4728788,"[4728786]",249782,Inf,9,24,0,0,1568,"[67]fHcSxocJofcGHcNcqQHwfqKCebxBgARernDDErpLMswtHMvlrvFASAbkDbmFMSldfLH",FALSE
4718988,"[4718529]",249232,Inf,1,4,0,0,1553,"[71]fHcSuNcJofcGHcocqQHwfqKCebEInuRaApxxkJlBEhJzuBjdQtsyusHBtozvbbjQzbwHfLH",FALSE
4732070,"[4731641]",249969,Inf,1,1,0,0,1552,"[72]fHcSxNcJofcGHcNcqQHwfqKCebdbmlPpsOzOczvpaQhJcOSCrxllFbmELwBLtqxiouBxufLH",FALSE
