"depth","seed","count","accuracy_mean","accuracy_max","accuracy_min","merit_mean","merit_max","merit_min","merit_median","door_rooms_mean","door_rooms_max","door_rooms_min","exit_rooms_mean","exit_rooms_max","exit_rooms_min","correct_doors_mean","correct_doors_max","correct_doors_min","incorrect_doors_mean","incorrect_doors_max","incorrect_doors_min","correct_exits_mean","correct_exits_max","correct_exits_min","incorrect_exits_mean","incorrect_exits_max","incorrect_exits_min","genome_length","seed_classification","seed_classification_factor"
"849","4",100,1,1,1,7.21755639875993e+27,1.18305e+29,4.34133e+17,2.61284e+21,228.66,366,181,0,0,0,228.66,366,181,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"850","4",100,1,1,1,7.14286986415609e+27,1.18305e+29,1.65608e+18,8.56176e+20,226.06,380,187,0,0,0,226.06,380,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"851","4",100,1,1,1,7.66427705023072e+27,1.18305e+29,1.05989e+18,7.70558e+20,225.13,333,185,0,0,0,225.13,333,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"852","4",100,1,1,1,4.9542580948376e+27,1.18305e+29,2.07011e+18,5.47952e+20,224.37,333,188,0,0,0,224.37,333,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"853","4",100,1,1,1,5.04328961622265e+27,1.18305e+29,6.78332e+17,7.70558e+20,224.1,345,183,0,0,0,224.1,345,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"854","4",100,1,1,1,5.23587427323087e+27,1.18305e+29,1.32487e+18,6.8494e+20,223.96,393,186,0,0,0,223.96,393,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"855","4",100,1,1,1,7.54289182723798e+27,1.18305e+29,1.65608e+18,4.08256e+21,232.26,438,187,0,0,0,232.26,438,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"856","4",100,1,1,1,9.87714295619462e+27,1.18305e+29,1.32487e+18,4.38362e+20,227,433,186,0,0,0,227,433,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"857","4",100,1,1,1,4.19193297211768e+27,1.18305e+29,5.42666e+17,7.70558e+20,222.87,446,182,0,0,0,222.87,446,182,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"858","4",100,1,1,1,6.22587648771021e+27,1.18305e+29,6.78332e+17,1.504995e+21,226.95,334,183,0,0,0,226.95,334,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"859","4",100,1,1,1,2.53130338467262e+27,1.18305e+29,1.05989e+18,5.47952e+20,220.97,343,185,0,0,0,220.97,343,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"860","4",100,1,1,1,1.06865184295037e+28,1.18305e+29,2.07011e+18,4.38362e+20,228.57,435,188,0,0,0,228.57,435,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"861","4",100,1,1,1,8.17981592317943e+27,1.18305e+29,1.05989e+18,2.939445e+21,229.93,366,185,0,0,0,229.93,366,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"862","4",100,1,1,1,8.58616745008621e+27,1.18305e+29,4.34133e+17,1.881245e+21,229.53,397,181,0,0,0,229.53,397,181,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"863","4",100,1,1,1,9.49685650795129e+27,1.18305e+29,6.78332e+17,8.56176e+20,229.14,444,183,0,0,0,229.14,444,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"864","4",100,1,1,1,6.89731748344598e+27,1.18305e+29,2.07011e+18,2.351555e+21,230.07,435,188,0,0,0,230.07,435,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"865","4",100,1,1,1,6.41267906548952e+27,1.18305e+29,2.07011e+18,4.38362e+20,225.06,379,188,0,0,0,225.06,379,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"866","4",100,1,1,1,8.38220305741098e+27,1.18305e+29,1.65608e+18,4.08256e+21,228.68,332,187,0,0,0,228.68,332,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"867","4",100,1,1,1,9.82243762002694e+27,1.18305e+29,1.32487e+18,1.33777e+21,235.32,542,186,0,0,0,235.32,542,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"868","4",100,1,1,1,7.37377578168207e+27,1.18305e+29,8.47915e+17,9.63198e+20,225.07,357,184,0,0,0,225.07,357,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"869","4",100,1,1,1,6.3241636035367e+27,1.18305e+29,2.07011e+18,7.70558e+20,225.63,378,188,0,0,0,225.63,378,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"870","4",100,1,1,1,5.73423501061877e+27,1.18305e+29,1.32487e+18,2.351555e+21,227.13,339,186,0,0,0,227.13,339,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"871","4",100,1,1,1,9.03965916638304e+27,1.18305e+29,1.05989e+18,4.59288e+21,231.72,346,185,0,0,0,231.72,346,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"872","4",100,1,1,1,5.94265786633259e+27,1.18305e+29,8.47915e+17,1.203995e+21,225.2,385,184,0,0,0,225.2,385,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"873","4",100,1,1,1,7.62502546644297e+27,1.18305e+29,5.42666e+17,7.70558e+20,225.6,383,182,0,0,0,225.6,383,182,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"874","4",100,1,1,1,7.03859799716658e+27,1.18305e+29,1.65608e+18,6.8494e+20,223.97,354,187,0,0,0,223.97,354,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"875","4",100,1,1,1,1.16050689439225e+28,1.18305e+29,6.78332e+17,1.33777e+21,229.88,384,183,0,0,0,229.88,384,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"876","4",100,1,1,1,2.53690556678919e+27,1.18305e+29,1.05989e+18,7.70558e+20,222.51,400,185,0,0,0,222.51,400,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"877","4",100,1,1,1,1.10027382949146e+28,1.18305e+29,5.42666e+17,1.096973e+21,228.21,354,182,0,0,0,228.21,354,182,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"878","4",100,1,1,1,5.93174941029101e+27,1.18305e+29,2.07011e+18,1.203995e+21,225.51,373,188,0,0,0,225.51,373,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"879","4",100,1,1,1,3.96358767005642e+27,1.18305e+29,1.32487e+18,1.881245e+21,226.37,346,186,0,0,0,226.37,346,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"880","4",100,1,1,1,6.49616469811143e+27,1.18305e+29,2.07011e+18,1.07022e+21,226.97,363,188,0,0,0,226.97,363,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"881","4",100,1,1,1,7.77199962186071e+27,1.18305e+29,1.32487e+18,1.264198e+21,227.59,421,186,0,0,0,227.59,421,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"882","4",100,1,1,1,9.77608833155235e+27,1.18305e+29,6.78332e+17,4.277455e+22,239.7,390,183,0,0,0,239.7,390,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"883","4",100,1,1,1,8.35077849627244e+27,1.18305e+29,1.05989e+18,8.7758e+20,225.78,340,185,0,0,0,225.78,340,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"884","4",100,1,1,1,9.40856511154711e+27,1.18305e+29,1.32487e+18,1.07022e+21,228.93,429,186,0,0,0,228.93,429,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"885","4",100,1,1,1,9.50405144980479e+27,1.18305e+29,6.78332e+17,9.63198e+20,227.92,349,183,0,0,0,227.92,349,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"886","4",100,1,1,1,5.98914556252437e+27,1.18305e+29,2.07011e+18,2.351555e+21,225.09,343,188,0,0,0,225.09,343,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"887","4",100,1,1,1,1.00405481325798e+28,1.18305e+29,1.32487e+18,8.56176e+20,231.87,463,186,0,0,0,231.87,463,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"888","4",100,1,1,1,4.86652689078711e+27,1.18305e+29,1.32487e+18,2.351555e+21,226.69,356,186,0,0,0,226.69,356,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"889","4",100,1,1,1,5.33888928524373e+27,1.18305e+29,6.78332e+17,1.504995e+21,227.74,352,183,0,0,0,227.74,352,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"890","4",100,1,1,1,3.37724543583062e+27,1.18305e+29,8.47915e+17,1.203995e+21,226.16,333,184,0,0,0,226.16,333,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"891","4",100,1,1,1,3.37085718455606e+27,1.18305e+29,6.78332e+17,1.203995e+21,224.21,320,183,0,0,0,224.21,320,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"892","4",100,1,1,1,9.05601881851119e+27,1.18305e+29,6.78332e+17,3.3477e+21,232.19,368,183,0,0,0,232.19,368,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"893","4",100,1,1,1,5.41078051713395e+27,1.18305e+29,1.05989e+18,1.07022e+21,226.42,408,185,0,0,0,226.42,408,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"894","4",100,1,1,1,4.34214752103868e+27,1.18305e+29,2.07011e+18,1.203995e+21,224.9,402,188,0,0,0,224.9,402,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"895","4",100,1,1,1,5.18856981848737e+27,1.18305e+29,1.05989e+18,6.16446e+20,224.61,369,185,0,0,0,224.61,369,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"896","4",100,1,1,1,5.88848010480622e+27,1.18305e+29,1.65608e+18,1.203995e+21,225.96,320,187,0,0,0,225.96,320,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"897","4",100,1,1,1,5.53903823160495e+27,1.18305e+29,1.65608e+18,4.38362e+20,221.18,381,187,0,0,0,221.18,381,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"898","4",100,1,1,1,6.99525306347998e+27,1.18305e+29,1.05989e+18,7.70558e+20,226.5,418,185,0,0,0,226.5,418,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"899","4",100,1,1,1,6.41487682066918e+27,1.18305e+29,1.32487e+18,2.351555e+21,228.48,339,186,0,0,0,228.48,339,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"900","4",100,1,1,1,8.63287272542946e+27,1.18305e+29,2.07011e+18,1.504995e+21,227.06,374,188,0,0,0,227.06,374,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"901","4",100,1,1,1,9.32361098803145e+27,1.18305e+29,1.32487e+18,6.379e+21,230.64,340,186,0,0,0,230.64,340,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"902","4",100,1,1,1,4.60297744106471e+27,1.18305e+29,1.32487e+18,8.09086e+20,225.37,348,186,0,0,0,225.37,348,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"903","4",100,1,1,1,2.98286459083824e+27,1.18305e+29,1.32487e+18,1.881245e+21,223.54,327,186,0,0,0,223.54,327,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"904","4",100,1,1,1,1.00721216607867e+28,1.18305e+29,6.78332e+17,2.24441e+20,224.79,428,183,0,0,0,224.79,428,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"905","4",100,1,1,1,5.44405183270873e+27,1.18305e+29,5.42666e+17,2.351555e+21,227.44,354,182,0,0,0,227.44,354,182,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"906","4",100,1,1,1,5.61335639990639e+27,1.18305e+29,4.34133e+17,8.56176e+20,223.92,361,181,0,0,0,223.92,361,181,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"907","4",100,1,1,1,8.60017534508704e+27,1.18305e+29,1.65608e+18,3.674305e+21,232.63,405,187,0,0,0,232.63,405,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"908","4",100,1,1,1,6.08827557363997e+27,1.18305e+29,6.78332e+17,2.351555e+21,227,357,183,0,0,0,227,357,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"909","4",100,1,1,1,1.150026827963e+28,1.18305e+29,6.78332e+17,2.351555e+21,231.31,389,183,0,0,0,231.31,389,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"910","4",100,1,1,1,1.05631903608835e+28,1.18305e+29,2.07011e+18,1.67222e+21,230.83,394,188,0,0,0,230.83,394,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"911","4",100,1,1,1,6.81830914121549e+27,1.18305e+29,2.07011e+18,1.07022e+21,230.44,382,188,0,0,0,230.44,382,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"912","4",100,1,1,1,8.73847753819978e+27,1.18305e+29,1.05989e+18,6.379e+21,235.04,364,185,0,0,0,235.04,364,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"913","4",100,1,1,1,7.72657936956361e+27,1.18305e+29,8.47915e+17,4.38362e+20,225.12,446,184,0,0,0,225.12,446,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"914","4",100,1,1,1,9.52800847560582e+27,1.18305e+29,8.47915e+17,2.939445e+21,227.72,358,184,0,0,0,227.72,358,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"915","4",100,1,1,1,1.16360251257284e+28,1.18305e+29,6.78332e+17,1.71402e+21,231.73,381,183,0,0,0,231.73,381,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"916","4",100,1,1,1,9.06021748714127e+27,1.18305e+29,1.65608e+18,1.07022e+21,228.55,400,187,0,0,0,228.55,400,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"917","4",100,1,1,1,7.91285025904761e+27,1.18305e+29,1.32487e+18,1.504995e+21,227.62,437,186,0,0,0,227.62,437,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"918","4",100,1,1,1,4.33538238621764e+27,1.18305e+29,6.78332e+17,8.7758e+20,222.63,332,183,0,0,0,222.63,332,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"919","4",100,1,1,1,6.40220374052476e+27,1.18305e+29,1.32487e+18,3.674305e+21,230.55,424,186,0,0,0,230.55,424,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"920","4",100,1,1,1,6.39908324865348e+27,1.18305e+29,1.32487e+18,1.33777e+21,226.98,557,186,0,0,0,226.98,557,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"921","4",100,1,1,1,1.20317665105928e+27,1.18305e+29,4.34133e+17,5.178145e+20,217.82,333,181,0,0,0,217.82,333,181,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"922","4",100,1,1,1,6.25662471492561e+27,1.18305e+29,6.78332e+17,2.09027e+21,226.71,323,183,0,0,0,226.71,323,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"923","4",100,1,1,1,5.39153114902093e+27,1.18305e+29,8.47915e+17,1.881245e+21,229.4,567,184,0,0,0,229.4,567,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"924","4",100,1,1,1,4.8754068324614e+27,1.18305e+29,1.05989e+18,5.61651e+20,225.63,394,185,0,0,0,225.63,394,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"925","4",100,1,1,1,1.49840885354306e+28,1.18305e+29,1.32487e+18,9.63198e+20,232.49,412,186,0,0,0,232.49,412,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"926","4",100,1,1,1,7.11173095996695e+27,1.18305e+29,1.05989e+18,5.47952e+20,222.93,390,185,0,0,0,222.93,390,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"927","4",100,1,1,1,4.47418192377251e+27,1.18305e+29,1.05989e+18,2.351555e+21,227.29,322,185,0,0,0,227.29,322,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"928","4",100,1,1,1,6.34775696663524e+27,1.18305e+29,1.05989e+18,4.93157e+20,225.93,394,185,0,0,0,225.93,394,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"929","4",100,1,1,1,6.14782750888423e+27,1.18305e+29,1.32487e+18,2.09027e+21,226.57,383,186,0,0,0,226.57,383,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"930","4",100,1,1,1,1.42247582305919e+27,1.18305e+29,8.47915e+17,7.02064e+20,217.52,329,184,0,0,0,217.52,329,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"931","4",100,1,1,1,3.67774329446177e+27,1.18305e+29,1.65608e+18,4.38362e+20,219.41,387,187,0,0,0,219.41,387,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"932","4",100,1,1,1,3.71974359698752e+27,1.18305e+29,4.34133e+17,9.63198e+20,223.46,349,181,0,0,0,223.46,349,181,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"933","4",100,1,1,1,4.04456804634328e+27,1.18305e+29,1.32487e+18,8.56176e+20,222.86,440,186,0,0,0,222.86,440,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"934","4",100,1,1,1,4.11857284947293e+27,1.18305e+29,8.47915e+17,3.3477e+21,227.47,407,184,0,0,0,227.47,407,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"935","4",100,1,1,1,5.48615214789665e+27,1.18305e+29,5.42666e+17,8.56176e+20,224.62,349,182,0,0,0,224.62,349,182,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"936","4",100,1,1,1,2.46533617317303e+27,1.18305e+29,1.05989e+18,7.70558e+20,222.05,348,185,0,0,0,222.05,348,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"937","4",100,1,1,1,8.81102330157443e+27,1.18305e+29,6.78332e+17,8.56176e+20,228.42,372,183,0,0,0,228.42,372,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"938","4",100,1,1,1,4.8997579428361e+27,1.18305e+29,1.05989e+18,8.56176e+20,224.77,419,185,0,0,0,224.77,419,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"939","4",100,1,1,1,2.38367507523877e+27,1.18305e+29,1.32487e+18,8.56176e+20,218.85,401,186,0,0,0,218.85,401,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"940","4",100,1,1,1,8.11634347078638e+27,1.18305e+29,8.47915e+17,1.203995e+21,230.51,481,184,0,0,0,230.51,481,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"941","4",100,1,1,1,1.67246657319118e+27,1.18305e+29,8.47915e+17,3.945255e+20,220.03,316,184,0,0,0,220.03,316,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"942","4",100,1,1,1,6.05922302818194e+27,1.18305e+29,2.07011e+18,2.524965e+20,223.18,389,188,0,0,0,223.18,389,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"943","4",100,1,1,1,9.18044751027585e+27,1.18305e+29,2.58763e+18,1.203995e+21,230.5,436,189,0,0,0,230.5,436,189,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"944","4",100,1,1,1,4.66769943333996e+27,1.18305e+29,1.32487e+18,2.61284e+21,228.52,469,186,0,0,0,228.52,469,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"945","4",100,1,1,1,7.44046538301217e+27,1.18305e+29,1.32487e+18,7.97376e+21,233.87,405,186,0,0,0,233.87,405,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"946","4",100,1,1,1,6.1846056941374e+27,1.18305e+29,1.32487e+18,1.33777e+21,228.2,341,186,0,0,0,228.2,341,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"947","4",100,1,1,1,5.60171179272701e+27,1.18305e+29,2.58763e+18,1.33777e+21,228.52,395,189,0,0,0,228.52,395,189,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"948","4",100,1,1,1,6.71129221562415e+27,1.18305e+29,1.65608e+18,8.56176e+20,227.64,448,187,0,0,0,227.64,448,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"949","4",100,1,1,1,1.1243565420112e+28,1.18305e+29,1.65608e+18,2.09027e+21,229,391,187,0,0,0,229,391,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"950","4",100,1,1,1,6.04215933505544e+27,1.18305e+29,1.05989e+18,8.56176e+20,224.41,404,185,0,0,0,224.41,404,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"951","4",100,1,1,1,3.97561589515418e+27,1.18305e+29,1.32487e+18,1.881245e+21,227.91,572,186,0,0,0,227.91,572,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"952","4",100,1,1,1,7.9373150086062e+27,1.18305e+29,1.05989e+18,5.61651e+20,228.14,435,185,0,0,0,228.14,435,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"953","4",100,1,1,1,9.4940980926654e+27,1.18305e+29,1.05989e+18,1.203995e+21,227.59,414,185,0,0,0,227.59,414,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"954","4",100,1,1,1,1.32540770360299e+28,1.18305e+29,1.05989e+18,2.67816e+21,236.07,442,185,0,0,0,236.07,442,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"955","4",100,1,1,1,9.30187820056121e+27,1.18305e+29,1.05989e+18,1.33777e+21,227.52,381,185,0,0,0,227.52,381,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"956","4",100,1,1,1,7.47394369442259e+27,1.18305e+29,1.65608e+18,2.61284e+21,230.32,372,187,0,0,0,230.32,372,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"957","4",100,1,1,1,4.04656454302085e+27,1.18305e+29,1.05989e+18,2.351555e+21,228.12,343,185,0,0,0,228.12,343,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"958","4",100,1,1,1,5.99039403299291e+27,1.18305e+29,1.65608e+18,1.504995e+21,226.8,359,187,0,0,0,226.8,359,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"959","4",100,1,1,1,2.87982982103173e+27,1.18305e+29,1.05989e+18,1.203995e+21,223.24,336,185,0,0,0,223.24,336,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"960","4",100,1,1,1,1.30472729057445e+27,1.18305e+29,8.47915e+17,8.7758e+20,220.29,309,184,0,0,0,220.29,309,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"961","4",100,1,1,1,2.4535369183242e+27,1.18305e+29,1.65608e+18,3.26605e+21,224.89,316,187,0,0,0,224.89,316,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"962","4",100,1,1,1,3.77664416837803e+27,1.18305e+29,1.65608e+18,1.33777e+21,227.59,395,187,0,0,0,227.59,395,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"963","4",100,1,1,1,8.27102117158122e+27,1.18305e+29,1.65608e+18,1.504995e+21,228.6,385,187,0,0,0,228.6,385,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"964","4",100,1,1,1,5.96912048624046e+27,1.18305e+29,1.32487e+18,1.881245e+21,229.61,358,186,0,0,0,229.61,358,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"965","4",100,1,1,1,5.23065437783179e+27,1.18305e+29,8.47915e+17,1.096973e+21,228.19,350,184,0,0,0,228.19,350,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"966","4",100,1,1,1,5.04502848457389e+27,1.18305e+29,8.47915e+17,6.16446e+20,224.82,420,184,0,0,0,224.82,420,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"967","4",100,1,1,1,5.6084091373202e+27,1.18305e+29,8.47915e+17,1.07022e+21,226.54,385,184,0,0,0,226.54,385,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"968","4",100,1,1,1,5.97032589475064e+27,1.18305e+29,2.07011e+18,7.70558e+20,222.34,343,188,0,0,0,222.34,343,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"969","4",100,1,1,1,2.54230178702179e+27,1.18305e+29,2.77845e+17,1.33777e+21,220.69,363,179,0,0,0,220.69,363,179,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"970","4",100,1,1,1,6.0355398313133e+26,4.84578e+28,2.07011e+18,6.8494e+20,219.72,295,188,0,0,0,219.72,295,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"971","4",100,1,1,1,7.53514152479889e+27,1.18305e+29,8.47915e+17,1.33777e+21,228.45,365,184,0,0,0,228.45,365,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"972","4",100,1,1,1,2.48741880282959e+27,1.18305e+29,5.42666e+17,2.351555e+21,223.73,362,182,0,0,0,223.73,362,182,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"973","4",100,1,1,1,8.40393230613981e+27,1.18305e+29,1.65608e+18,1.07022e+21,228.69,361,187,0,0,0,228.69,361,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"974","4",100,1,1,1,7.26574700372779e+27,1.18305e+29,8.47915e+17,2.09027e+21,230.53,395,184,0,0,0,230.53,395,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"975","4",100,1,1,1,1.57211002241772e+27,1.18305e+29,2.58763e+18,3.26605e+21,225.2,313,189,0,0,0,225.2,313,189,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"976","4",100,1,1,1,4.1795568378622e+27,1.18305e+29,1.65608e+18,1.33777e+21,222.78,388,187,0,0,0,222.78,388,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"977","4",100,1,1,1,7.86358237566071e+27,1.18305e+29,8.47915e+17,2.24441e+20,222.21,421,184,0,0,0,222.21,421,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"978","4",100,1,1,1,4.74992987902648e+27,1.18305e+29,6.78332e+17,2.24441e+20,223.11,389,183,0,0,0,223.11,389,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"979","4",100,1,1,1,8.338337316564e+27,1.18305e+29,6.78332e+17,2.01997e+20,222.36,393,183,0,0,0,222.36,393,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"980","4",100,1,1,1,5.10245320392324e+27,1.18305e+29,1.32487e+18,3.50689e+20,222.35,420,186,0,0,0,222.35,420,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"981","4",100,1,1,1,9.2355864108988e+27,1.18305e+29,1.65608e+18,7.70558e+20,225.14,382,187,0,0,0,225.14,382,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"982","4",100,1,1,1,3.73816984223421e+27,1.18305e+29,6.78332e+17,7.70558e+20,221.27,372,183,0,0,0,221.27,372,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"983","4",100,1,1,1,4.74931159780458e+27,1.18305e+29,1.05989e+18,3.945255e+20,221.27,377,185,0,0,0,221.27,377,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"984","4",100,1,1,1,4.07650853282858e+27,1.18305e+29,6.78332e+17,5.47952e+20,222.63,330,183,0,0,0,222.63,330,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"985","4",100,1,1,1,1.02817683229431e+28,1.18305e+29,1.05989e+18,1.07022e+21,228.88,396,185,0,0,0,228.88,396,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
