"","id","ancestor_list","origin_time","destruction_time","num_orgs","tot_orgs","num_offspring","total_offspring","depth","taxon_info","genome","genome_length"
"5120",3525824,"3521905",181648,181889,0,11,1,1828,1103,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSESkgrxMagdssLKheEbKJjkBJprnxFQHazxHzmlzifLH","fHcSxNcJofcGHcNcqQHwfqKCebbSESkgrxMagdssLKheEbKJjkBJprnxFQHazxHzmlzifLH","71"
"5111",3521905,"3518597",181422,182178,0,51,1,1828,1102,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSESkgrxMagFssLKheEbKJjkBJprnxFQHazxHzmlzifLH","fHcSxNcJofcGHcNcqQHwfqKCebbSESkgrxMagFssLKheEbKJjkBJprnxFQHazxHzmlzifLH","71"
"5416",3518597,"3517252",181235,181718,0,27,1,1828,1101,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSESkgrxMagFssLKheEbKJjkBJprnxFKHazxHzmlzifLH","fHcSxNcJofcGHcNcqQHwfqKCebbSESkgrxMagFssLKheEbKJjkBJprnxFKHazxHzmlzifLH","71"
"5143",3517252,"3514859",181161,181294,0,15,1,1828,1100,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSESGgrxMagFssLKheEbKJjkBJprnxFKHazxHzmlzifLH","fHcSxNcJofcGHcNcqQHwfqKCebbSESGgrxMagFssLKheEbKJjkBJprnxFKHazxHzmlzifLH","71"
"5144",3514859,"3512408",181023,181282,0,17,1,1828,1099,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSESGgrxMagFssLKheEbKJjkAJprnxFKHazxHzmlzifLH","fHcSxNcJofcGHcNcqQHwfqKCebbSESGgrxMagFssLKheEbKJjkAJprnxFKHazxHzmlzifLH","71"
"5141",3512408,"3501491",180883,181326,0,10,1,1828,1098,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMagFssLKheEbKJjkAJprnxFKHazxHzmlzifLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMagFssLKheEbKJjkAJprnxFKHazxHzmlzifLH","71"
"5146",3501491,"3501401",180259,181105,0,29,1,1828,1097,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMagFssLqheEbKJjkAJprnxFKHazxHemlzifLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMagFssLqheEbKJjkAJprnxFKHazxHemlzifLH","71"
"6761",3501401,"3501104",180253,180505,0,6,1,1828,1096,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMaHFssLqheEbKJjkAJprnxFKHazxHemlzifLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMaHFssLqheEbKJjkAJprnxFKHazxHemlzifLH","71"
"6413",3501104,"3493850",180236,180418,0,22,1,1828,1095,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMaHFssLqheEbKJjkAJprnxFKHajxHemlzifLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMaHFssLqheEbKJjkAJprnxFKHajxHemlzifLH","71"
"5152",3493850,"3484751",179824,180350,0,18,1,1828,1094,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMaHFssLqhezbKJjkAJprnxFKHajxHemlzifLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMaHFssLqhezbKJjkAJprnxFKHajxHemlzifLH","71"
"5368",3484751,"3484745",179303,180389,0,13,1,1828,1093,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMaHFssLqhezbKJjkAJprnxFKxajxHemlzifLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMaHFssLqhezbKJjkAJprnxFKxajxHemlzifLH","71"
"5179",3484745,"3484718",179303,179303,0,1,1,1828,1092,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMaHFssLqhezbKJjkAJprnxFBxajxHemlzifLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMaHFssLqhezbKJjkAJprnxFBxajxHemlzifLH","71"
"5162",3484718,"3481576",179301,179545,0,7,1,1828,1091,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMaHFssLqhezbKJjkAJprnxFBxajxHemlzmfLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMaHFssLqhezbKJjkAJprnxFBxajxHemlzmfLH","71"
"5466",3481576,"3477337",179117,179497,0,49,1,1828,1090,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMgHFssLqhezbKJjkAJprnxFBxajxHemlzmfLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMgHFssLqhezbKJjkAJprnxFBxajxHemlzmfLH","71"
"5609",3477337,"3476746",178873,180087,0,25,1,1828,1089,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMgHFssLqhezbKJjkAJprnxFBxajxHCmlzmfLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEjGgrxMgHFssLqhezbKJjkAJprnxFBxajxHCmlzmfLH","71"
"5163",3476746,"3475815",178841,179543,0,64,1,1828,1088,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEjGSrxMgHFssLqhezbKJjkAJprnxFBxGjxHCmlzmfLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEjGSrxMgHFssLqhezbKJjkAJprnxFBxGjxHCmlzmfLH","71"
"5436",3475815,"3472665",178790,178916,0,3,1,1828,1087,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEjGSrxMgHFssLqhezbKJjkAJpAnxFBxGjxHjmlzmfLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEjGSrxMgHFssLqhezbKJjkAJpAnxFBxGjxHjmlzmfLH","71"
"5174",3472665,"3472078",178616,179135,0,32,1,1828,1086,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEjGSrxlgHFssLqhezbKJjkAJpAnxFBxGjxKjmlzmfLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEjGSrxlgHFssLqhezbKJjkAJpAnxFBxGjxKjmlzmfLH","71"
"5172",3472078,"3471151",178583,179255,0,6,1,1828,1085,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEjGSrxlgHFssLqheJzbKJjkAJpAnxFBxGjxKjmlzfLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEjGSrxlgHFssLqheJzbKJjkAJpAnxFBxGjxKjmlzfLH","71"
"5181",3471151,"3469165",178531,178583,0,1,1,1828,1084,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEjGSrxlgHFssLqheJrbKJjkAJpAnxFBxGjxKjmlzfLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEjGSrxlgHFssLqheJrbKJjkAJpAnxFBxGjxKjmlzfLH","71"
"5178",3469165,"3466772",178419,179012,0,17,1,1828,1083,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEjASrxlgHFssLqheJrbKJjkAJpAnxFBxGjxKjmlzfLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEjASrxlgHFssLqheJrbKJjkAJpAnxFBxGjxKjmlzfLH","71"
"5187",3466772,"3466771",178285,178430,0,12,1,1828,1082,"[71]fHcSxNcJofcGHcNcqQHwfqKCebbSEzASrxlgHFssLqheJrbKJjkAJpAnxFBxGjxKjmlzfLH","fHcSxNcJofcGHcNcqQHwfqKCebbSEzASrxlgHFssLqheJrbKJjkAJpAnxFBxGjxKjmlzfLH","71"
"5183",3466771,"3461596",178285,178556,0,12,1,1828,1081,"[71]fHcSuNcJofcGHcNcqQHwfqKCebbSEzASrxlgHFssLqheJrbKJjkAIpAnxFBxGjxKjmlzfLH","fHcSuNcJofcGHcNcqQHwfqKCebbSEzASrxlgHFssLqheJrbKJjkAIpAnxFBxGjxKjmlzfLH","71"
"5189",3461596,"3457441",177988,178396,0,20,1,1828,1080,"[71]fHcSuNcJofcGHcNcqQHwfqKCebbSEzASrxlgHFssLqheJrbKJjkAIpAnxxBxGjxKjmlzfLH","fHcSuNcJofcGHcNcqQHwfqKCebbSEzASrxlgHFssLqheJrbKJjkAIpAnxxBxGjxKjmlzfLH","71"
"5186",3457441,"3457440",177750,178450,0,39,1,1828,1079,"[71]fHcSuNcJofcGHcNcqQHwfqKCebbSEzASrxlgHFssLqheJrbKJjkAIEAnxxBxGjxKjmlzfLH","fHcSuNcJofcGHcNcqQHwfqKCebbSEzASrxlgHFssLqheJrbKJjkAIEAnxxBxGjxKjmlzfLH","71"
"5208",3457440,"3457414",177750,177862,0,1,1,1828,1078,"[71]fHcSuNcJofcGHcNcqQHwfqKCebbSEzASNxlgHFssLqheJrbKJjkAIEAnxxBxGjxKjmlzfLH","fHcSuNcJofcGHcNcqQHwfqKCebbSEzASNxlgHFssLqheJrbKJjkAIEAnxxBxGjxKjmlzfLH","71"
"6569",3457414,"3456550",177748,178285,0,3,1,1828,1077,"[71]fHcSuNcJofcGHcNcqQHwfqKCebbSEzASNxlgHFssLqheJrbKJjkAIEAnxxBxGjxKtmlzfLH","fHcSuNcJofcGHcNcqQHwfqKCebbSEzASNxlgHFssLqheJrbKJjkAIEAnxxBxGjxKtmlzfLH","71"
"5211",3456550,"3455828",177696,177752,0,1,1,1828,1076,"[71]fHcSuNcJofcGHcNcqQHwfqKCebbSEzASNxlgHFssLqheJHbKJjkAIEAnxxBxGjxKtmlzfLH","fHcSuNcJofcGHcNcqQHwfqKCebbSEzASNxlgHFssLqheJHbKJjkAIEAnxxBxGjxKtmlzfLH","71"
"5794",3455828,"3454170",177652,178336,0,9,1,1828,1075,"[71]fHcSuNcJofcGHcNcqQHwfqKCebbSEzASNxlgHFssLqheJHbKJFkAIEAnxxBxGjxKtmlzfLH","fHcSuNcJofcGHcNcqQHwfqKCebbSEzASNxlgHFssLqheJHbKJFkAIEAnxxBxGjxKtmlzfLH","71"
"5188",3454170,"3445577",177557,178413,0,32,1,1828,1074,"[71]fHcSuNcJofcGHcNcqQHwfqKCebbSEzASNxlgHFssKqhevHbKJFkAIEAnxxBxGjxKtmlzfLH","fHcSuNcJofcGHcNcqQHwfqKCebbSEzASNxlgHFssKqhevHbKJFkAIEAnxxBxGjxKtmlzfLH","71"
"5239",3445577,"3438996",177070,177646,0,55,1,1828,1073,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHFssKqhevHbKJFkAIEAnxxBxGjxKtmlzfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHFssKqhevHbKJFkAIEAnxxBxGjxKtmlzfLH","71"
"5213",3438996,"3438912",176685,177601,0,31,1,1828,1072,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHFssKqhevHbEJFkAIEAnxxBxGjxKtmlzfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHFssKqhevHbEJFkAIEAnxxBxGjxKtmlzfLH","71"
"5224",3438912,"3419163",176680,176831,0,10,1,1828,1071,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHussKqhevHbEJFkMIEAnxxBxGjxKtmlzfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHussKqhevHbEJFkMIEAnxxBxGjxKtmlzfLH","71"
"5222",3419163,"3414607",175570,176901,0,48,1,1828,1070,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHussKqhevHbEJFkMIEAnxxBxGjxKtmBzfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHussKqhevHbEJFkMIEAnxxBxGjxKtmBzfLH","71"
"5230",3414607,"3414543",175317,176351,0,12,1,1828,1069,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHussKqhevHbEhFkMIEAnxxBxGjxKtmBzfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHussKqhevHbEhFkMIEAnxxBxGjxKtmBzfLH","71"
"5250",3414543,"3411409",175313,175364,0,3,1,1828,1068,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHussKqhevHbEhFkMIEAnxxBmGjxKtmBzfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHussKqhevHbEhFkMIEAnxxBmGjxKtmBzfLH","71"
"5251",3411409,"3411403",175136,175356,0,2,1,1828,1067,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHussKqhevHbEhFkMIEAnxxBmGjxKGmBzfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHussKqhevHbEhFkMIEAnxxBmGjxKGmBzfLH","71"
"5258",3411403,"3410860",175136,175147,0,1,1,1828,1066,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHussKqhevHbEhFkbIEAnxxBmGjxKGmBzfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHussKqhevHbEhFkbIEAnxxBmGjxKGmBzfLH","71"
"5249",3410860,"3408942",175105,175367,0,4,1,1828,1065,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHussKqJevHbEhFkbIEAnxxBmGjxKGmBzfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHussKqJevHbEhFkbIEAnxxBmGjxKGmBzfLH","71"
"5283",3408942,"3405578",174995,175143,0,3,1,1828,1064,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHussKqJevHbEhFkbtEAnxxBmGjxKGmBzfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzASNxlgHussKqJevHbEhFkbtEAnxxBmGjxKGmBzfLH","71"
"5247",3405578,"3402693",174809,175377,0,41,1,1828,1063,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJevHbEhFkbtEAnxxBmGjxKGmBzfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJevHbEhFkbtEAnxxBmGjxKGmBzfLH","71"
"5256",3402693,"3393647",174645,175136,0,61,1,1828,1062,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJevHbEhFpbtEAnxxBmGjxKGmBzfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJevHbEhFpbtEAnxxBmGjxKGmBzfLH","71"
"5226",3393647,"3393641",174138,176676,0,117,2,1830,1061,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJevHbEhFpbtEtnxxBmGjxKGmBzfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJevHbEhFpbtEtnxxBmGjxKGmBzfLH","71"
"5272",3393641,"3392721",174138,174554,0,11,1,1830,1060,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJevHbEhFpbtEtnxxBmGexKGmBzfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJevHbEhFpbtEtnxxBmGexKGmBzfLH","71"
"5296",3392721,"3391501",174086,174398,0,7,1,1830,1059,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJevHbEhFpxtEtnxxBmGexKGmBzfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJevHbEhFpxtEtnxxBmGexKGmBzfLH","71"
"5278",3391501,"3380423",174017,174282,0,9,1,1830,1058,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJevHbEhFpxtEtnxxBmGexKGmBqfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJevHbEhFpxtEtnxxBmGexKGmBqfLH","71"
"5271",3380423,"3372927",173387,174565,0,2,1,1830,1057,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJevHbEhFpxtEtnQgBmGexKGmBqfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJevHbEhFpxtEtnQgBmGexKGmBqfLH","71"
"5288",3372927,"3372783",172953,174035,0,24,1,1830,1056,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJvvHbEhFpxtEtnQgBmGexKGmBqfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJvvHbEhFpxtEtnQgBmGexKGmBqfLH","71"
"5279",3372783,"3372359",172944,174152,0,12,1,1830,1055,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJvvHJEhFpxtEtnQgBmGexKGmBqfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHussKqJvvHJEhFpxtEtnQgBmGexKGmBqfLH","71"
"5583",3372359,"3372353",172920,173011,0,7,1,1830,1054,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHusBKqJvvHJEhFpxtEtnQgBmGexKGmBqfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHusBKqJvvHJEhFpxtEtnQgBmGexKGmBqfLH","71"
"5638",3372353,"3371223",172920,173482,0,9,1,1830,1053,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHusiKqJvvHJEhFpxtEtnQgBmGexKGmBqfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHusiKqJvvHJEhFpxtEtnQgBmGexKGmBqfLH","71"
"5301",3371223,"3370781",172857,172920,0,1,1,1830,1052,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHusiKqJvvHJEhFpxtEtnQgBmGexKGkBqfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHusiKqJvvHJEhFpxtEtnQgBmGexKGkBqfLH","71"
"5299",3370781,"3370571",172833,173098,0,11,1,1830,1051,"[71]fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHusiKqnvvHJEhFpxtEtnQgBmGexKGkBqfLH","fHcSuNcJofcGHcNcqQHwfqKCebblEzAANxlgHusiKqnvvHJEhFpxtEtnQgBmGexKGkBqfLH","71"
"5309",3370571,"3370041",172821,172879,0,8,1,1830,1050,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolEzAANxlgHusiKqnvvHJEhFpxtEtnQgBmGexKGkBqfLH","fHcSuNcJofcGHcNcqQHwfqKCebolEzAANxlgHusiKqnvvHJEhFpxtEtnQgBmGexKGkBqfLH","71"
"5414",3370041,"3366954",172790,172836,0,4,1,1830,1049,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolEzAANxlgHusiKqnvvHJEhFpxtEtnQgBmGexKGyBqfLH","fHcSuNcJofcGHcNcqQHwfqKCebolEzAANxlgHusiKqnvvHJEhFpxtEtnQgBmGexKGyBqfLH","71"
"5304",3366954,"3364720",172617,172797,0,2,1,1830,1048,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolEzAANxlgHusiKqnvvHJEhFpxtEtnQgBmGexKGyeqfLH","fHcSuNcJofcGHcNcqQHwfqKCebolEzAANxlgHusiKqnvvHJEhFpxtEtnQgBmGexKGyeqfLH","71"
"5303",3364720,"3364580",172492,172863,0,6,1,1830,1047,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnvvHJEhFpxtEtnQgBmGexoGyeqfLH","fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnvvHJEhFpxtEtnQgBmGexoGyeqfLH","71"
"5686",3364580,"3359725",172484,172596,0,1,1,1830,1046,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnvvHJEhFpxtEtnQgBmGexoGyKqfLH","fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnvvHJEhFpxtEtnQgBmGexoGyKqfLH","71"
"5305",3359725,"3359642",172208,172693,0,13,1,1830,1045,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnvvHJEhFpxtEtnQgBmGexKGJKqfLH","fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnvvHJEhFpxtEtnQgBmGexKGJKqfLH","71"
"5311",3359642,"3351430",172204,172209,0,4,1,1830,1044,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnviHJEhFpxtEtnQgBmGexKGJKqfLH","fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnviHJEhFpxtEtnQgBmGexKGJKqfLH","71"
"5295",3351430,"3343358",171749,173200,0,101,1,1830,1043,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnviHJyhFpxtEtnQgBmGexKGJKqfLH","fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnviHJyhFpxtEtnQgBmGexKGJKqfLH","71"
"6698",3343358,"3343355",171286,171988,0,11,1,1830,1042,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnviFJyhFpxtEtnQgBmGexKGJKqfLH","fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnviFJyhFpxtEtnQgBmGexKGJKqfLH","71"
"5508",3343355,"3340881",171285,172100,0,9,1,1830,1041,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnviFJyhFpxtEtnQgBmGexKGJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnviFJyhFpxtEtnQgBmGexKGJKBfLH","71"
"5316",3340881,"3340602",171140,171735,0,16,1,1830,1040,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnviFJyhFpxtEtnQgBmGexKQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnviFJyhFpxtEtnQgBmGexKQJKBfLH","71"
"5419",3340602,"3335417",171125,171551,0,11,1,1830,1039,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnviGJyhFpxtEtnQgBmGexKQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolEBAANxlgHusiKqnviGJyhFpxtEtnQgBmGexKQJKBfLH","71"
"5321",3335417,"3335401",170834,171576,0,12,1,1830,1038,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolABAANxlgHusiKqnviGJyhFpxtEtnQgBmGexKQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolABAANxlgHusiKqnviGJyhFpxtEtnQgBmGexKQJKBfLH","71"
"5333",3335401,"3333832",170833,170973,0,19,1,1830,1037,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolABAANxlgHuRiKqnviGJyhFpxtEtnQgBmGexhQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolABAANxlgHuRiKqnviGJyhFpxtEtnQgBmGexhQJKBfLH","71"
"5335",3333832,"3326349",170742,170837,0,19,1,1830,1036,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolABANNxlgHuRiKqnviGJyhFpxtEtnQgBmGexhQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolABANNxlgHuRiKqnviGJyhFpxtEtnQgBmGexhQJKBfLH","71"
"5507",3326349,"3326164",170311,170932,0,15,1,1830,1035,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolABANNxlgHuRiKqnviGHyhFpxtEtnQgBmGexhQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolABANNxlgHuRiKqnviGHyhFpxtEtnQgBmGexhQJKBfLH","71"
"5385",3326164,"3321347",170302,170354,0,16,1,1830,1034,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolABANNxlgHuRiKqnviGCyhFpxtEtnQgBmGexhQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolABANNxlgHuRiKqnviGCyhFpxtEtnQgBmGexhQJKBfLH","71"
"5337",3321347,"3321170",170033,170768,0,44,1,1830,1033,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolAFANNxleHuRiKqnviGCyhFpxtEtnQgBmGexhQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolAFANNxleHuRiKqnviGCyhFpxtEtnQgBmGexhQJKBfLH","71"
"5344",3321170,"3320707",170023,170066,0,1,1,1830,1032,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolAFANNxleHuRiKqnviGCyhFpxtdtnQgBmGexhQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolAFANNxleHuRiKqnviGCyhFpxtdtnQgBmGexhQJKBfLH","71"
"5427",3320707,"3318868",169998,170146,0,6,1,1830,1031,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolAFANNxleHuRiKqnniGCyhFpxtdtnQgBmGexhQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolAFANNxleHuRiKqnniGCyhFpxtdtnQgBmGexhQJKBfLH","71"
"5343",3318868,"3318824",169894,170170,0,10,1,1830,1030,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolAFANNxleHuRiKqaniGCyhFpxtdtnQgBmGexhQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolAFANNxleHuRiKqaniGCyhFpxtdtnQgBmGexhQJKBfLH","71"
"5841",3318824,"3318552",169891,169920,0,1,1,1830,1029,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolAFANNxleHuRiKqaniGCyhFNxtdtnQgBmGexhQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolAFANNxleHuRiKqaniGCyhFNxtdtnQgBmGexhQJKBfLH","71"
"5361",3318552,"3317339",169876,170051,0,10,1,1830,1028,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolAFASNxleHuRiKqaniGCyhFNxtdtnQgBmGexhQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolAFASNxleHuRiKqaniGCyhFNxtdtnQgBmGexhQJKBfLH","71"
"5348",3317339,"3314157",169809,169894,0,3,1,1830,1027,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolAFASNxleHuRiKqaniGCyhFNxtdtnQgBmxexhQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolAFASNxleHuRiKqaniGCyhFNxtdtnQgBmxexhQJKBfLH","71"
"5346",3314157,"3312932",169628,169903,0,15,1,1830,1026,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolAFASNxleHuRiyqaniGCyhFNxtdtnQgBmxexhQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolAFASNxleHuRiyqaniGCyhFNxtdtnQgBmxexhQJKBfLH","71"
"5349",3312932,"3311883",169560,169873,0,22,1,1830,1025,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolmFASNxleHuRiyqadiGCyhFNxtdtnQgBmxexhQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolmFASNxleHuRiyqadiGCyhFNxtdtnQgBmxexhQJKBfLH","71"
"5353",3311883,"3310995",169501,169569,0,17,2,1925,1024,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolmFASNxleHuRiHqadiGCyhFNxtdtnQgBmxexhQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolmFASNxleHuRiHqadiGCyhFNxtdtnQgBmxexhQJKBfLH","71"
"5352",3310995,"3300226",169451,169608,0,6,1,1925,1023,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolmFASNxleHuReHqadiGCyhFNxtdtnQgBmxexhQJKBfLH","fHcSuNcJofcGHcNcqQHwfqKCebolmFASNxleHuReHqadiGCyhFNxtdtnQgBmxexhQJKBfLH","71"
"5468",3300226,"3294877",168828,169754,0,14,1,1925,1022,"[71]fHcSuNcJofcGHcNcqQHwfqKCebolmFASNxleHuReHqadiGCyhFNxtdtnQgBmxexhQJABfLH","fHcSuNcJofcGHcNcqQHwfqKCebolmFASNxleHuReHqadiGCyhFNxtdtnQgBmxexhQJABfLH","71"
