id,ancestor_list,origin_time,destruction_time,num_orgs,tot_orgs,num_offspring,total_offspring,depth,taxon_info
4619211,[4619088],243539,243952,0,39,1,206,1516,[67]fHcSxNcJofcGHcNcqQHwfqKCebbsICRSIsDDIRrtiMpItHAhaKsOEnxCtDbDupKhfLH
4574705,[4573036],241022,241361,0,22,1,2,1541,[71]fHcSxNcJofcGHcNcqQHwfqKCebzinKLHSmqKzkoHLgHgoeNFpaoAgJMLreeeKuiRAKPmfLH
4703342,[4703170],248338,248504,0,9,1,46,1540,[67]fHcSxNcJofcGHcNcqQHwfqKCebdbmmPbsyOczaQCcOSrxlyebnEIwBdtqioowBBufLH
4599646,[4594044],242441,242992,0,28,1,350,1486,[68]fHcSxNcJofcGHcNcqQHwfqKCebbqKiEstOEwvaMocOmkxhoFgBEpGkBHqcGuzaCxufLH
4566208,[4566182],240544,241221,0,7,1,100,1489,[67]fHcSxocJofcGHcNcqQHwfqKCebHGtinjSgoxHgrqrAxatsHqShFdBqprDjDdgbBlfLH
4665379,[4663106],246174,246318,0,12,1,7,1528,[70]fHcSuNcJofcGHcocqQHwfqKCebkJGbHCiolAetogbxNtbaHMjuulcatOmIHQtirBNoifLH
4575389,[4575386],241061,241216,0,6,1,469,1495,[71]fHcSuNcJofcGHcocqQHwfqKCebkuwGNHjoGkinBQgQGltbrHMjuulcptgmdwCbpDwLoifLH
4570357,[4570356],240779,241180,0,89,1,342,1497,[68]fHcSxNcJofcGHcNcqQHwfqKCebbszCRSeOavnIRrDiBpItHAraKsBqpxCbDbcupwhfLH
4564612,[4564611],240457,241175,0,18,1,2,1539,[70]fHcSxNcJofcGHcNcqQHwfqKCebzinKLHSmqKzkoHLgHgoeNFpoAgJMLrreeKuiRAKPmfLH
4555234,[4552114],239936,241168,0,50,1,350,1476,[67]fHcSxNcJofcGHcNcqQHwfqKCebbqKiEsEOEwvaOocOmMhoFgvEpGkBHqcGzNaexufLH
4572596,[4572594],240904,241165,0,3,1,14,1500,[71]fHcSuNcJofcGHcNcqQHwfqKCecKQisHqnbixrdObOJQlMtyivpxcpdiqpeGvMGmqalJufLH
4575677,[4575389],241077,241130,0,5,1,469,1496,[72]fHcSuNcJofcGHcocqQHwfqKCebkuwGNHRjoGkinBQgQGltbrHMjuulcptgmdwCbpDwLoifLH
4575386,[4573235],241061,241130,0,2,1,469,1494,[72]fHcSuNcJofcGHcocqQHwfqKCebkuwGNHjoGkinBQgQGltbrHMjuulcptgmHdwCbpDwLoifLH
4549270,[4548087],239595,241129,0,44,1,263,1459,[71]fHcSuNcJofcGHcocqQHwfqKCebIxOaDBdrFnALKcnbjRtbFrHBwGexkISlmjFyBFdqqRfLH
4545550,[4535822],239383,241125,0,53,1,226,1479,[67]fHcSxNcJofcGHcNcqQHwfqKCebascGiGegPirrqwFMybuFigkMEbBqQaNDNInQDufLH
4565866,[4564679],240527,241111,0,39,1,14,1498,[71]fHcSuNcJofcGHcNcqQHwfqKCecKLisHqnbixrdObOJQlMtyivpxcpdiqpeGvMGmqalJufLH
4557950,[4556529],240088,241089,0,30,1,64,1462,[71]fHcSuNcJofcGHcocqQHwfqKCebIAOboBaoSOKnqrROemMcvlQhoFyGgPSoeyMctzJOjufLH
4729161,[4728293],249802,249851,0,1,1,1,1548,[71]fHcSuNcJofcGHcocqQHwfqKCebdwGEaiapGkwapoOvsNuJbSDQGCuwFJtvzGwsjzxzoifDH
4606144,[4604841],242808,243090,0,6,1,350,1491,[68]fHcSxNcJofcGHcNcqQHwfqKCebbqKiEscOEwvaMocODkxhoFgBESGkBHqcGdpaCxufLH
4558106,[4556518],240097,241034,0,46,1,2,1534,[71]fHcSxNcJofcGHcNcqQHwfqKCebzihKLHSmqKzkoHLgHmoeNFpoJgJMLrreceKaiRAKPhfLH
4563202,[4558106],240378,241034,0,10,1,2,1535,[71]fHcSxNcJofcGHcNcqQHwfqKCebzihKLHSmqKzkoHLgHmoeNFpoJgJMLrreceKaiRAKPmfLH
4582536,[4581090],241462,241721,0,16,1,206,1503,[67]fHcSxNcJofcGHcNcqQHwfqKCebbszCRSORvnIRrDiSpItHAraKsBEpxCtDbDupwhfLH
4573036,[4564612],240928,241024,0,1,1,2,1540,[70]fHcSxNcJofcGHcNcqQHwfqKCebzinKLHSmqKzkoHLgHgoeNFpoAgJMLreeeKuiRAKPmfLH
4563211,[4563202],240379,241015,0,21,1,2,1536,[71]fHcSxNcJofcGHcNcqQHwfqKCebzihKLHSmqKzkoHLgHmoeNFpoJgJMLrreceKuiRAKPmfLH
4568080,[4567642],240648,240991,0,22,1,342,1495,[68]fHcSxNcJofcGHcNcqQHwfqKCebbszCRSeOOvxIRrDiBpItHArFKsBqpxpbDbcupwhfLH
4714779,[4714592],248989,249156,0,4,1,44,1554,[71]fHcSuNcJofcGHcocqQHwfqKCabtkJiIHtlolCrSBokMRNtzaxqgudIcaGGmuQtbqqNolfLH
4611372,[4611357],243101,243287,0,5,1,151,1511,[71]fHcSuNcJofcGHcocqQHwfqKCebGwGNHRaoGkinBoOHGlSbrHQsuulFptOmGwCbpwBxoifLH
4564679,[4563801],240461,240922,0,15,1,14,1497,[71]fHcSuNcJofcGHcNcqQHwfqKCecKLisHqnbixrdObOJQlMtyivpxcpdBqpeGvMGmqalJufLH
4565799,[4557405],240523,240884,0,29,1,100,1487,[67]fHcSxocJofcGHcNcqQHwfqKCebHktinjSgoxHgrqrAxatsHqShFdBqprDjDdgbBhfLH
4557405,[4549346],240058,240853,0,27,1,100,1486,[67]fHcSxocJofcGHcNcqQHwfqKCebHktinjSgoxHgrqrAxatnHqShFdBqprDjDdgbBhfLH
4567642,[4565841],240624,240850,0,23,1,342,1494,[68]fHcSxNcJofcGHcNcqQHwfqKCebbszCRSeOOvxIRrDiBpItHArFKsBqpxbbDbcuswhfLH
4693517,[4690538],247780,248714,0,19,1,19,1536,[71]fHcSuNcJofcGHcocqQHwfqKCebHRGKHzjiGIpbCbELGlwbyeNGuolqptOmdwtMpiBxoifLH
4566583,[4555234],240565,240847,0,4,1,350,1477,[67]fHcSxNcJofcGHcNcqQHwfqKCebbqKiEsEOEwvaOocOmMhoFgvEpGkBHqcGzNaCxufLH
4566227,[4566223],240545,240833,0,4,1,100,1491,[67]fHcSxocJofcGHcNcqQHwfqKCebHGtinjbgoxHgrqrwxDtsHqShFdBqprDjDdgbBlfLH
4554959,[4550832],239919,240764,0,8,1,342,1489,[68]fHcSxNcJofcGHcNcqQHwfqKCebbszCRSbOOvxSRrDiBpItHABFKsBqpxbbDbeSsihfLH
4564891,[4557950],240474,240760,0,7,1,64,1463,[71]fHcSuNcJofcGHcocqQHwfqKCebIAOboBaoSOKnqrROemKcvlQhoiyGgPSoeyMctzJOjufLH
4712098,[4707800],248835,249219,0,5,1,31,1514,[71]fHcSuNcJofcGHcocqQHwfqKCebiLFsDgudnnGuMunbjrrnNaNPDMRvoNbaqoyyIIcMmRfLH
4663735,[4662868],246080,246459,0,4,1,74,1524,[72]fHcSuNcJofcGHcocqQHwfqKCebkJGNHCjolAitzogbRNtbaqHMjuulcatOmIHQtirBNoifLH
4550832,[4549460],239685,240749,0,11,1,342,1488,[68]fHcSxNcJofcGHcNcqQHwfqKCebbszCRSbOOvxSRrDiBpItHABFKsBqpxbbDbeEsihfLH
4551913,[4551912],239748,240914,0,66,1,95,1471,[71]fHcSuNcJofcGHcNcqQHwfqKCabnRBaDSjCDEuexIkubDRsjAByDdmHROHMNcJPvGlQzkfLH
4541499,[4541489],239147,240652,0,64,1,95,1459,[71]fHcSuNcJofcGHcNcqQHwfqKCabnOBaDmjCDMuexIkubcRemPjeDdeHROHkNcJEvhlKzjfLH
4567114,[4566227],240595,240648,0,8,1,100,1492,[67]fHcSxocJofcGHcNcqQHwfqKCebHGtinjbgoxHrrqJwxDtsHqShFdBEprDjDdgbBlfLH
4565841,[4563523],240525,240628,0,2,1,342,1493,[68]fHcSxNcJofcGHcNcqQHwfqKCebbszCRSeOOvxIRrDiBpItHABFKsBqpxbbDbcuswhfLH
4703414,[4696449],248343,248355,0,1,1,2,1549,[70]fHcSuNcJofcGHcocqQHwfqKCebkJGQFCjRlAitzIguRNrbtqeMevlJPNorhHQgrBIqifLH
4658420,[4658180],245775,246259,0,3,1,109,1521,[67]fHcSxNcJofcGHcNcqQHwfqKCebbmKiAsIOcRvaOgcBrKxHnFgBEcGwBdqsKgbBxufLH
4549132,[4543218],239587,240576,0,20,1,95,1463,[71]fHcSuNcJofcGHcNcqQHwfqKCabnOBaDmjCDMuexIkubcRsmPjeDdeHROHkNcJPvGlQzkfLH
4603789,[4603774],242675,243616,0,57,1,226,1491,[68]fHcSxNcJofcGHcNcqQHwfqKCebhscGigIgPirrmPwFMyylsOgkMEbBqQaNDbInQDufLH
4544338,[4536556],239310,240520,0,29,1,350,1472,[68]fHcSxNcJofcGHcNcqQHwfqKCebAsKiEsEOEwvaOocOmMgoFgvrEpGkBHqcGzNaexufLH
4556529,[4556400],240011,240695,0,60,1,64,1461,[71]fHcSuNcJofcGHcocqQHwfqKCebIAOboBaomOKnqrROemMcvlQhoFyGgPSoeyMctzJOjufLH
4555346,[4553610],239943,240485,0,35,1,14,1495,[71]fHcSuNcJofcGHcNcqQHwfqKCecKLisHOnDixrdObOJQlMtyivpxcpdBqpeGvMGmqalJufLH
4564609,[4563211],240457,240457,0,1,1,2,1537,[70]fHcSxNcJofcGHcNcqQHwfqKCebzinKLHSmqKzkoHLgHmoeNFpoJgJMLrreeKuiRAKPmfLH
4543798,[4542746],239280,240442,0,43,1,2,1532,[71]fHcSxNcJofcGHcNcqQHwfqKCebzihKLHSmqKzkoAvgHmoeNFpoJgJMLrreceKaiRAKPhfLH
4576600,[4574881],241128,241503,0,60,1,206,1500,[67]fHcSxNcJofcGHcNcqQHwfqKCebbszCRSORvnIRrDiBpItHAraKsBEpxCbDbcupwhfLH
4563516,[4554959],240396,240406,0,1,1,342,1490,[68]fHcSxNcJofcGHcNcqQHwfqKCebbszCRSbOOvxIRrDiBpItHABFKsBqpxbbDbeSsihfLH
4723244,[4722485],249472,249992,0,27,3,13,1546,[67]fHcSxNcJofcGHcNcqQHwfqKCebBQAMRHEjvenIPrEBLpsHJpaALIBpeCoDBdQsahfLH
4555344,[4555088],239942,240375,0,8,1,64,1456,[71]fHcSuNcJofcGHcocqQHwfqKCebIAOboBaomyKnqrROemMcvlQsokyGgPSoeyLcrzJOjufLH
4557645,[4556296],240071,240374,0,8,1,469,1488,[71]fHcSuNcJofcGHcocqQHwfqKCebkuGNHjoGkinBQdQGltbrHMjuqlcptgPHdMCbpDFLoifLH
4646830,[4646783],245111,245478,0,29,1,350,1514,[67]fHcSxNcJofcGHcNcqQHwfqKCebbmKissEOchvaOgcOrrxHnFgBEcGkBdqsGgbBxufLH
4556296,[4554481],239997,240284,0,31,1,469,1487,[71]fHcSuNcJofcGHcocqQHwfqKCebkuGNHjoGkinBQdQGltbrHMHuqlcptgPHdMMbpDFLoifLH
4556518,[4543798],240010,240275,0,4,1,2,1533,[71]fHcSxNcJofcGHcNcqQHwfqKCebzihKLHSmqKzkoALgHmoeNFpoJgJMLrreceKaiRAKPhfLH
4706917,[4705645],248539,249247,0,22,1,80,1550,[71]fHcSuNcJofcGHcocqQHwfqKCabkJiMntloKajmBogyRNtzaxhgudIcaGGmIuQtzqcNolfLH
4680345,[4678990],247029,247551,0,5,1,4,1545,[67]fHcSxocJofcGHcNcqQHwfqKCebcEviKynoeJrxcaAdbhMszivhFiKRprnadgEgAlfLH
4535822,[4534355],238829,240272,0,40,1,226,1478,[67]fHcSxNcJofcGHcNcqQHwfqKCebascGiGegPirrqwFMybuFigkMEbBqQaNDNInQDnfLH
4563517,[4563516],240396,240763,0,6,1,342,1491,[68]fHcSxNcJofcGHcNcqQHwfqKCebbszCRSbOOvxIRrDiBpItHABFKsBqpxbbDbcSsihfLH
4555088,[4555086],239927,240141,0,3,1,64,1455,[71]fHcSuNcJofcGHcocqQHwfqKCebIAOboBaomyKnqrROemMcvtQsokyGgPSoeyLcrzJOjufLH
4553610,[4553456],239843,240129,0,20,1,14,1494,[71]fHcSuNcJofcGHcNcqQHwfqKCecKLisHOnDixrdObOJglMtyivpxcpdBqpeGvMGmqalJufLH
4566182,[4565799],240543,240545,0,1,1,100,1488,[67]fHcSxocJofcGHcNcqQHwfqKCebHGtinjSgoxHgrqrAxatsHqShFdBqprDjDdgbBhfLH
4556142,[4556113],239988,240055,0,3,1,64,1459,[71]fHcSuNcJofcGHcocqQHwfqKCebIAOboBaomyKnqrROemMcvlQhoFyGgPSoeyLctzJOjufLH
4556084,[4555344],239985,240013,0,4,1,64,1457,[71]fHcSuNcJofcGHcocqQHwfqKCebIAOboBaomyKnqrROemMcvlQsokyGgPSoeyLctzJOjufLH
4556113,[4556084],239986,240009,0,1,1,64,1458,[71]fHcSuNcJofcGHcocqQHwfqKCebIAOboBaomyKnqrROemMcvlQsoFyGgPSoeyLctzJOjufLH
4547859,[4540999],239513,239987,0,2,1,64,1451,[71]fHcSuNcJofcGHcocqQHwfqKCebIAOboBaomGKeqrROemMcvyQsokyGgPSoeyIcrzJOHufLH
4547799,[4546294],239511,239981,0,22,1,14,1486,[71]fHcSxNcJofcGHcNcqQHwfqKCecKLisHOnDixrdOvMJgpMHyivpxcpdBqpeGoMbmpalQufLH
4552297,[4552268],239767,239979,0,34,1,469,1482,[71]fHcSuNcJofcGHcocqQHwfqKCebkuGNHjoGkijBQdQGltbrNMHwqecptgPHdgMbpKFLoifLH
4551186,[4547714],239705,239906,0,5,1,469,1479,[71]fHcSuNcJofcGHcocqQHwfqKCebkuGNHjoGkijBQdQGJtbrNMHwqeMptgPHdgMbpKFLohfLH
4551196,[4551044],239706,239873,0,4,1,14,1489,[71]fHcSxNcJofcGHcNcqQHwfqKCecKLisHOnDixrdOdMJgpMHyivpxcpdBqpeGoMbmqalJufLH
4536848,[4536554],238883,239819,0,22,1,14,1478,[71]fHcSxNcJofcGHcNcqQHwfqKCecKuisHOnDixDdOvMJgpgHyiEpFcpdBqpeGzhbmpalQufLH
4545104,[4539802],239356,239808,0,29,1,263,1456,[71]fHcSuNcJofcGHcocqQHwfqKCebIxONDBdrFnALKcnQjRtbtrHBwGexkISlmjFyBFdqqRfLH
4551912,[4551910],239748,239805,0,3,1,95,1470,[71]fHcSuNcJofcGHcNcqQHwfqKCabnRBaDSjCDEuexIkubDRsmAByDdmHROHMNcJPvGlQzkfLH
4551234,[4550910],239708,239798,0,5,1,95,1466,[71]fHcSuNcJofcGHcNcqQHwfqKCabnOBaDmjCDMuexIkubDRsmxjyDdeHROHkNcJPvGlQzkfLH
4552585,[4551196],239785,239788,0,1,1,14,1490,[71]fHcSxNcJofcGHcNcqQHwfqKCecKLisHOnDixrdOdMJgpMtyivpxcpdBqpeGvMbmqalJufLH
4540999,[4540495],239118,239777,0,11,1,64,1450,[71]fHcSuNcJofcGHcocqQHwfqKCebIAOboBaomGKeqrROAmMcvyQsokyGCPSoeyIcrzJOHufLH
4621125,[4621124],243646,243951,0,3,1,100,1511,[67]fHcSxocJofcGHcNcqQHwfqKCebHGIicPgouDrGqwAidhssGqvhFdBEprDGDdgRnlfLH
4585216,[4576855],241615,241766,0,7,1,263,1463,[71]fHcSuNcJofcGHcocqQHwfqKCebIxOaDBdrFnALKcnbjRtbFrHxwGexkISPHjFyBFdqmRfLH
4547714,[4546142],239506,239751,0,8,1,469,1478,[71]fHcSuNcJofcGHcocqQHwfqKCebkuGNHjoGkijBQDQGJtbrNMHwqeMptgPHdgMbpKFLohfLH
4543218,[4543193],239244,239745,0,33,1,95,1462,[71]fHcSuNcJofcGHcNcqQHwfqKCabnOBaDmjCDMuexIkubcRsmPjeDdeHROHkNcJPvGlQzjfLH
4657580,[4657575],245725,246457,0,22,1,75,1527,[71]fHcSuNcJofcGHcocqQHwfqKCebEICkHRapGkivloOHGuBbrgQsyulhptOzGwCbjwzxoifLH
4545301,[4542567],239368,239697,0,13,1,14,1481,[71]fHcSxNcJofcGHcNcqQHwfqKCecKuisHOnDixndOvMJgpLHyivpFcpdBqpeGzhbmpalQufLH
4693451,[4689468],247776,248010,0,13,1,42,1535,[71]fHcSuNcJofcGHcocqQHwfqKCebEIGEoRapGkwapoOvGuSbrQQsNulFpttzGwsjwzxsoifLH
4697368,[4697337],247999,248412,0,11,1,54,1505,[71]fHcSuNcJofcGHcocqQHwfqKCebNzDnDBddnPFdKuDbRpgbnaglwMxvoNDKqbFakIdbmRfLH
4542170,[4541987],239185,239686,0,13,1,342,1484,[68]fHcSxNcJofcGHcNcqQHwfqKCebbszCRSbOOvxSRrDlBpIgHABFKsBqpxbpDbeLsihfLH
4570356,[4568080],240779,240850,0,3,1,342,1496,[68]fHcSxNcJofcGHcNcqQHwfqKCebbszCRSeOavnIRrDiBpItHArFKsBqpxpbDbcupwhfLH
4549460,[4549459],239605,239685,0,3,1,342,1487,[68]fHcSxNcJofcGHcNcqQHwfqKCebbszCRSbOOvxSRrDlBpItHABFKsBqpxbbDbeEsihfLH
4556400,[4556142],240003,240413,0,10,1,64,1460,[71]fHcSuNcJofcGHcocqQHwfqKCebIAOboBaomyKnqrROemMcvlQhoFyGgPSoeyMctzJOjufLH
4722692,[4715530],249440,249686,0,11,1,43,1518,[71]fHcSuNcJofcGHcocqQHwfqKCebiLFsDgudnnGuSunberrnNaNPDgRvoNbaqoyyIgdMmRfLH
4711832,[4700496],248820,248865,0,2,1,4,1549,[67]fHcSxocJofcGHcNcqQHwfqKCebcEviCynotJrKcaAGbhMszivhFiKRprnadgEgAlfLH
4549315,[4539367],239597,239667,0,2,1,100,1484,[67]fHcSxocJofcGHcNcqQHwfqKCebbktinjSgoxHgrqrRxatnHqShFdBqpxDjDdgbBhfLH
4548087,[4548066],239526,239641,0,4,1,263,1458,[71]fHcSuNcJofcGHcocqQHwfqKCebIxOaDBdrFnALKcnbjRtbtrHBwGexkISlmjFyBFdqqRfLH
4532955,[4532340],238669,239571,0,21,1,100,1480,[67]fHcSxocJofcGHcNcqQHwfqKCebbktivjOgoxHnrqrRxatnHqghFdBqpxDjDdgbBhfLH
4546294,[4546290],239426,239527,0,20,1,14,1485,[71]fHcSxNcJofcGHcNcqQHwfqKCecKLisHOnDixndOvMJgpMHyivpxcpdBqpeGoMbmpalQufLH
4552593,[4552585],239785,239931,0,14,1,14,1491,[71]fHcSxNcJofcGHcNcqQHwfqKCecKLisHOnDixrdOdMJgpMtyivpxcpdBqpeGvMGmqalJufLH
4640130,[4636364],244729,244942,0,2,1,95,1498,[71]fHcSuNcJofcGHcNcqQHwfqKCabRzNMwjCHkuexIkumDEPqoABydnmHFOHSjcJPvbCQjgfLH
4545775,[4545510],239396,239461,0,8,1,14,1483,[71]fHcSxNcJofcGHcNcqQHwfqKCecKLisHOnDixndOvMJgpLHyivpFcpdBqpeGoMbmpalQufLH
4545510,[4545301],239380,239433,0,20,1,14,1482,[71]fHcSxNcJofcGHcNcqQHwfqKCecKLisHOnDixndOvMJgpLHyivpFcpdBqpeGohbmpalQufLH
4546290,[4545775],239425,239432,0,2,1,14,1484,[71]fHcSxNcJofcGHcNcqQHwfqKCecKLisHOnDixndOvMJgpMHyivpFcpdBqpeGoMbmpalQufLH
4540098,[4530664],239068,239420,0,3,1,95,1457,[71]fHcSuNcJofcGHcNcqQHwfqKCabnOBaDmjCDMuexIkubcRCmPjeDdeHROHkNcJEvhtKzjfLH
4540876,[4535248],239111,239409,0,1,1,2,1530,[71]fHcSxNcJofcGHcNcqQHwfqKCebzihKLHSmqKzkoAvgHmzeNFpoJgJMLrreceKDiRAKPhfLH
4542567,[4542436],239208,239404,0,12,1,14,1480,[71]fHcSxNcJofcGHcNcqQHwfqKCecKuisHOnDixndOvMJgpgHyivpFcpdBqpeGzhbmpalQufLH
4533787,[4508233],238716,239394,0,21,1,263,1451,[71]fHcSuNcJofcGHcocqQHwfqKCebIxOPDBqrFcJLKcqQjRtbtrHBwGexkISlmjFyBFdqqRfLH
4539802,[4539768],239051,239551,0,41,1,263,1455,[71]fHcSuNcJofcGHcocqQHwfqKCebIxONDBdrFnJLKcnQjRtbtrHBwGexkISlmjFyBFdqqRfLH
4537453,[4533787],238917,239247,0,20,1,263,1452,[71]fHcSuNcJofcGHcocqQHwfqKCebIxOPDBdrFcJLKcqQjRtbtrHBwGexkISlmjFyBFdqqRfLH
4508233,[4507028],237284,239336,0,33,1,263,1450,[71]fHcSuNcJofcGHcocqQHwfqKCebIxOPDBqrFcJLKcqQjRtbtrHBwGexkISlmjmyBFdqqRfLH
4538741,[4537453],238989,239225,0,10,1,263,1453,[71]fHcSuNcJofcGHcocqQHwfqKCebIxONDBdrFcJLKcqQjRtbtrHBwGexkISlmjFyBFdqqRfLH
4542436,[4536848],239201,239210,0,2,1,14,1479,[71]fHcSxNcJofcGHcNcqQHwfqKCecKuisHOnDixndOvMJgpgHyiEpFcpdBqpeGzhbmpalQufLH
4551463,[4551234],239721,239748,0,7,1,95,1467,[71]fHcSuNcJofcGHcNcqQHwfqKCabnOBaDSjCDMuexIkubDRsmxjyDdeHROHMNcJPvGlQzkfLH
4540495,[4540196],239090,239165,0,3,1,64,1449,[71]fHcSuNcJofcGHcocqQHwfqKCebIAOboBaomGKeqrROAmMcvyQsokylCPSoeyIcrzJOHufLH
4529399,[4523917],238468,239203,0,36,1,64,1447,[71]fHcSuNcJofcGHcocqQHwfqKCebIAOboBaomGKeqrROAmMcvyQsokylCPSoeyIcryzOHufLH
4530664,[4520737],238540,239147,0,9,1,95,1456,[71]fHcSuNcJofcGHcNcqQHwfqKCabnOBaDmjgDMuexIkubcRCmPjeDdeHROHkNcJEvhtKzjfLH
4537697,[4533024],238930,239144,0,4,1,100,1482,[67]fHcSxocJofcGHcNcqQHwfqKCebbktivjSgoxHnrqrRxatnHqghFdBqpxDjDdgbBhfLH
4583195,[4580423],241499,241812,0,12,1,14,1504,[71]fHcSuNcJofcGHcNcqQHwfqKCecKQisHqnbixldMNOJQlMtyivpxcEdiqleGvMGmqaBJufLH
4532476,[4532475],238643,239261,0,55,1,342,1476,[68]fHcSxNcJofcGHcNcqQHwfqKCebbstCiSbOOvxSRrqlBpnSHixFKsBqpxbpDbeLKihfLH
4654901,[4654898],245571,245593,0,1,1,144,1511,[67]fHcSxNcJofcGHcNcqQHwfqKCebAcuqgDgPcpruCwFMwyDEOgkMEbBqQMgDsxDtAOfLH
4656498,[4653369],245664,246614,0,38,1,25,1517,[71]fHcSuNcJofcGHcocqQHwfqKCebmRGKHzjoGkLtBbgLGltbjHNjuulBptOmdwtKpKBxoifLH
4534355,[4534344],238748,239085,0,19,1,226,1477,[67]fHcSxNcJofcGHcNcqQHwfqKCebascGiGegPirrqwFMybkFigkMhbBqQaNDNInQDnfLH
4718809,[4707681],249222,249383,0,6,1,4,1531,[67]fHcSxNcJofcGHcNcqQHwfqKCebbscqgzgNQGrSCwFMwyFrHgnHEbBvSvgusxntAOfLH
4676021,[4674095],246780,246784,0,1,1,78,1538,[67]fHcSxocJofcGHcNcqQHwfqKCebbhbeRKJnDDIrpLMxItHAlahsFOnxCtDbzFMpJhfLH
4531488,[4526451],238586,239078,0,27,1,469,1474,[71]fHcSuNcJofcGHcocqQHwfqKCebkuGNHjoGkijBQDQGJtbrtMHwqeMpMgPHdgMbkKFLKhfLH
4530966,[4528590],238557,239065,0,18,1,350,1470,[68]fHcSxNcJofcGHcNcqQHwfqKCebAsKiEsEOENvtOocOmMgoFgvrEpGkBHqcGzNaexufLH
4534118,[4534069],238735,239063,0,31,1,342,1481,[68]fHcSxNcJofcGHcNcqQHwfqKCebbstCRSbOOvxSRrDlBpIgHiBFKsBqpxbpDbeLsihfLH
4523917,[4523480],238160,239046,0,33,1,64,1446,[71]fHcSuNcJofcGHcocqQHwfqKCebIAObBBaomGKeqrROAmMcvyQsokylCPSoeyIcryzOHufLH
4728829,[4727395],249784,249784,0,1,1,3,1562,[71]fHcSuNcJofcGHcocqQHwfqKCabtkbGeHtvoKCmqlogMRNtzaxqzudIcaGGmuStbqHNovfLH
4551849,[4551463],239743,240352,0,7,1,95,1468,[71]fHcSuNcJofcGHcNcqQHwfqKCabnRBaDSjCDMuexIkubDRsmAjyDdeHROHMNcJPvGlQzkfLH
4524646,[4524273],238200,239019,0,30,1,226,1472,[69]fHcSxNcJofcGHcNcqQHwfqKCebasrGiHGegkPirrqwFMybkFigkMdbBqQaNDQInQDnfLH
4688300,[4687634],247479,247496,0,2,1,46,1541,[67]fHcSxNcJofcGHcNcqQHwfqKCebbrnOApIOcRzaOoxDKKHnFgIecrqpBdgEthEiEufLH
4573235,[4564204],240939,241061,0,1,1,469,1493,[72]fHcSuNcJofcGHcocqQHwfqKCebkuwGNHjoGkinBQgQGltbrHMjuqlcptgmHdwCbpDwLoifLH
4533254,[4532718],238685,238942,0,22,1,342,1479,[68]fHcSxNcJofcGHcNcqQHwfqKCebbstCRSbOOvxSRrqlBpnSHiBFKsBqpxbpDbeLsihfLH
4520737,[4518382],237988,238935,0,28,1,95,1455,[71]fHcSuNcJofcGHcNcqQHwfqKCabnOBaDmjgDMuexIkubcRCmPjeideHROHkNcJEvhtKzjfLH
4517715,[4517696],237820,238934,0,3,1,226,1467,[69]fHcSxNcJofcGHcNcqQHwfqKCebbsrGiHbegkPnrrqwFMybkFigkMdBqQaNbDQInQDnfLH
4529285,[4516792],238461,238855,0,10,1,14,1474,[70]fHcSxNcJofcGHcNcqQHwfqKCecKuisHOEDixDdOlMJgpgHyiEpFIpdBqpeGzhmpalQufLH
4534731,[4534730],238769,238823,0,6,1,2,1526,[71]fHcSxNcJofcGHcNcqQHwfqKCebjihKLHSmqKzkoAEgHizeNFpoJgJMLrrecezDiRAKPhfLH
4530568,[4524646],238535,238817,0,3,1,226,1473,[68]fHcSxNcJofcGHcNcqQHwfqKCebasrGiHGegPirrqwFMybkFigkMdbBqQaNDQInQDnfLH
4527330,[4524376],238348,238809,0,11,1,350,1467,[67]fHcSxNcJofcGHcNcqQHwfqKCebsKiEscOENvtOochmMgoFgvrEpGkBHqcGzNaesufLH
4530296,[4528484],238519,238808,0,21,1,2,1519,[71]fHcSxNcJofcGHcNcqQHwfqKCebjvhKLJSmqKzroGEgHizeNFpsJgbMLrrecezDiRsKPhfLH
4643375,[4642675],244917,244919,0,2,1,25,1513,[71]fHcSuNcJofcGHcocqQHwfqKCebmRGNHzjoGkitBagLGltbjHNjuulBptOmdwCKpKBxoifLH
4534460,[4534222],238754,238770,0,7,1,2,1523,[71]fHcSxNcJofcGHcNcqQHwfqKCebjOhKLJSmqKzkoGEgHizeNFpoJgJMLrrecezDiRAKPhfLH
4726910,[4726902],249678,249785,0,1,1,1,1566,[72]fHcSbuNcJofcGHcocqQHwfqKCablqhMtNlzbajmbogySNdzaxxFuBIaaGddIuQtzqcNolfLH
4534163,[4529285],238737,238767,0,2,1,14,1475,[70]fHcSxNcJofcGHcNcqQHwfqKCecKuisHOnDixDdOlMJgpgHyiEpFIpdBqpeGzhmpalQufLH
4534344,[4534342],238748,238750,0,1,1,226,1476,[67]fHcSxNcJofcGHcNcqQHwfqKCebascGiGegPirrqwFMybkFigkMhbBqQaNDQInQDnfLH
4729675,[4729478],249830,249903,0,1,1,1,1570,[70]fHcSuNcJofcGHcocqQHwfqKCabtNJGgHtloqCAqlyjMNNtLaxqDudjcaGGmuQtbqkNufLH
4509868,[4506634],237378,238746,0,50,1,14,1469,[68]fHcSxNcJofcGHcNcqQHwfqKCecKuisHOEDixDdOlMJghgHyiEpFkdBqpeGzNpalQufLH
4647181,[4646728],245132,245650,0,22,1,78,1530,[67]fHcSxNcJofcGHcNcqQHwfqKCebbDmCRKIsDDIrpiMxItHAlahsFOnxCtDbzFupQhfLH
