"","seed_classification","count","accuracy_mean_mean","merit_mean_mean","seed_classification_factor","depth","frac","lineage_classification","is_learning","relative_depth","is_exploratory_replay","seed","dir","true_seed"
"507","Mixed bet hedging",9,0.895276967777778,1.32775965376569e+77,"Mixed bet hedging",2640,0.18,"Mixed bet hedging",FALSE,-350,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"508","Error correction",0,NA,NA,"Error correction",2640,0,"Mixed bet hedging",FALSE,-350,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"509","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2640,0,"Mixed bet hedging",FALSE,-350,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"510","Other",0,NA,NA,"Other",2640,0,"Mixed bet hedging",FALSE,-350,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"511","Low activity",0,NA,NA,"Low activity",2640,0,"Mixed bet hedging",FALSE,-350,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"512","Bet-hedged learning",1,0.97123316,4.44709589764e+60,"Bet-hedged learning",2690,0.02,"Mixed bet hedging",FALSE,-300,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"513","Learning",38,0.992334886578947,7.66882693068309e+80,"Learning",2690,0.76,"Mixed bet hedging",TRUE,-300,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"514","Mixed bet hedging",11,0.899123803636364,3.70370909093772e+87,"Mixed bet hedging",2690,0.22,"Mixed bet hedging",FALSE,-300,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"515","Error correction",0,NA,NA,"Error correction",2690,0,"Mixed bet hedging",FALSE,-300,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"516","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2690,0,"Mixed bet hedging",FALSE,-300,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"517","Other",0,NA,NA,"Other",2690,0,"Mixed bet hedging",FALSE,-300,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"518","Low activity",0,NA,NA,"Low activity",2690,0,"Mixed bet hedging",FALSE,-300,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"519","Bet-hedged learning",3,0.973397803333333,6.42534999890633e+60,"Bet-hedged learning",2740,0.06,"Mixed bet hedging",FALSE,-250,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"520","Learning",27,0.995021935185185,4.98017040725595e+76,"Learning",2740,0.54,"Mixed bet hedging",TRUE,-250,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"521","Mixed bet hedging",20,0.894822033,1.01852000000006e+87,"Mixed bet hedging",2740,0.4,"Mixed bet hedging",FALSE,-250,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"522","Error correction",0,NA,NA,"Error correction",2740,0,"Mixed bet hedging",FALSE,-250,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"523","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2740,0,"Mixed bet hedging",FALSE,-250,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"524","Other",0,NA,NA,"Other",2740,0,"Mixed bet hedging",FALSE,-250,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"525","Low activity",0,NA,NA,"Low activity",2740,0,"Mixed bet hedging",FALSE,-250,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"526","Bet-hedged learning",3,0.974515366666667,7.12024698877667e+60,"Bet-hedged learning",2790,0.06,"Mixed bet hedging",FALSE,-200,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"527","Learning",33,0.994915372424242,4.78377520609687e+81,"Learning",2790,0.66,"Mixed bet hedging",TRUE,-200,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"528","Mixed bet hedging",14,0.897360195,2.77524848137233e+81,"Mixed bet hedging",2790,0.28,"Mixed bet hedging",FALSE,-200,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"529","Error correction",0,NA,NA,"Error correction",2790,0,"Mixed bet hedging",FALSE,-200,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"530","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2790,0,"Mixed bet hedging",FALSE,-200,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"531","Other",0,NA,NA,"Other",2790,0,"Mixed bet hedging",FALSE,-200,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"532","Low activity",0,NA,NA,"Low activity",2790,0,"Mixed bet hedging",FALSE,-200,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"533","Bet-hedged learning",5,0.974051416,1.3699599771699e+64,"Bet-hedged learning",2840,0.1,"Mixed bet hedging",FALSE,-150,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"534","Learning",45,0.995140512222222,6.93823485446043e+75,"Learning",2840,0.9,"Mixed bet hedging",TRUE,-150,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"535","Error correction",0,NA,NA,"Error correction",2840,0,"Mixed bet hedging",FALSE,-150,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"536","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2840,0,"Mixed bet hedging",FALSE,-150,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"537","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",2840,0,"Mixed bet hedging",FALSE,-150,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"538","Other",0,NA,NA,"Other",2840,0,"Mixed bet hedging",FALSE,-150,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"539","Low activity",0,NA,NA,"Low activity",2840,0,"Mixed bet hedging",FALSE,-150,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"540","Bet-hedged learning",7,0.972424534285714,9.39664165546005e+64,"Bet-hedged learning",2890,0.14,"Mixed bet hedging",FALSE,-100,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"541","Learning",43,0.995071470465116,1.11299401986089e+77,"Learning",2890,0.86,"Mixed bet hedging",TRUE,-100,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"542","Error correction",0,NA,NA,"Error correction",2890,0,"Mixed bet hedging",FALSE,-100,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"543","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2890,0,"Mixed bet hedging",FALSE,-100,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"544","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",2890,0,"Mixed bet hedging",FALSE,-100,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"545","Other",0,NA,NA,"Other",2890,0,"Mixed bet hedging",FALSE,-100,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"546","Low activity",0,NA,NA,"Low activity",2890,0,"Mixed bet hedging",FALSE,-100,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"547","Bet-hedged learning",5,0.972044356,1.78014459338026e+77,"Bet-hedged learning",2940,0.1,"Mixed bet hedging",FALSE,-50,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"548","Learning",45,0.995129825777778,6.07990022972482e+73,"Learning",2940,0.9,"Mixed bet hedging",TRUE,-50,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"549","Error correction",0,NA,NA,"Error correction",2940,0,"Mixed bet hedging",FALSE,-50,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"550","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2940,0,"Mixed bet hedging",FALSE,-50,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"551","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",2940,0,"Mixed bet hedging",FALSE,-50,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"552","Other",0,NA,NA,"Other",2940,0,"Mixed bet hedging",FALSE,-50,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"553","Low activity",0,NA,NA,"Low activity",2940,0,"Mixed bet hedging",FALSE,-50,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"554","Bet-hedged learning",5,0.97426637,5.90159359700161e+62,"Bet-hedged learning",2990,0.1,"Learning",FALSE,0,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"555","Learning",45,0.995080184,3.45576584640331e+81,"Learning",2990,0.9,"Learning",TRUE,0,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"556","Error correction",0,NA,NA,"Error correction",2990,0,"Learning",FALSE,0,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"557","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2990,0,"Learning",FALSE,0,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"558","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",2990,0,"Learning",FALSE,0,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"559","Other",0,NA,NA,"Other",2990,0,"Learning",FALSE,0,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"560","Low activity",0,NA,NA,"Low activity",2990,0,"Learning",FALSE,0,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"561","Error correction",45,0.755385891555556,3.98119420535683e+88,"Error correction",590,0.9,"Error correction",FALSE,-2400,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"562","Learning",5,0.99547346,1.31729989606987e+88,"Learning",590,0.1,"Error correction",TRUE,-2400,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"563","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",590,0,"Error correction",FALSE,-2400,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"564","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",590,0,"Error correction",FALSE,-2400,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"565","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",590,0,"Error correction",FALSE,-2400,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"566","Other",0,NA,NA,"Other",590,0,"Error correction",FALSE,-2400,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"567","Low activity",0,NA,NA,"Low activity",590,0,"Error correction",FALSE,-2400,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"568","Bet-hedged error correction",1,0.73999113,9.81994291546092e+53,"Bet-hedged error correction",640,0.02,"Error correction",FALSE,-2350,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"569","Bet-hedged learning",1,0.65695116,2.22665464889763e+67,"Bet-hedged learning",640,0.02,"Error correction",FALSE,-2350,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"570","Error correction",38,0.761017789736842,1.67760742313628e+88,"Error correction",640,0.76,"Error correction",FALSE,-2350,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"571","Learning",8,0.98757255625,3.88473042825333e+89,"Learning",640,0.16,"Error correction",TRUE,-2350,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"572","Mixed bet hedging",2,0.852786055,3.37339310526574e+64,"Mixed bet hedging",640,0.04,"Error correction",FALSE,-2350,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"573","Other",0,NA,NA,"Other",640,0,"Error correction",FALSE,-2350,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"574","Low activity",0,NA,NA,"Low activity",640,0,"Error correction",FALSE,-2350,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"575","Bet-hedged error correction",1,0.75236566,2.65133487303878e+89,"Bet-hedged error correction",690,0.02,"Error correction",FALSE,-2300,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"576","Error correction",39,0.76121152025641,5.33752951445428e+88,"Error correction",690,0.78,"Error correction",FALSE,-2300,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"577","Learning",9,0.995089375555556,5.6570088154613e+80,"Learning",690,0.18,"Error correction",TRUE,-2300,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"578","Mixed bet hedging",1,0.89898523,1.42936263961933e+89,"Mixed bet hedging",690,0.02,"Error correction",FALSE,-2300,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"579","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",690,0,"Error correction",FALSE,-2300,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"580","Other",0,NA,NA,"Other",690,0,"Error correction",FALSE,-2300,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"581","Low activity",0,NA,NA,"Low activity",690,0,"Error correction",FALSE,-2300,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"582","Error correction",39,0.755365061538462,1.09202223387936e+89,"Error correction",740,0.78,"Error correction",FALSE,-2250,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"583","Learning",11,0.995079522727273,3.70576465810426e+84,"Learning",740,0.22,"Error correction",TRUE,-2250,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"584","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",740,0,"Error correction",FALSE,-2250,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"585","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",740,0,"Error correction",FALSE,-2250,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"586","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",740,0,"Error correction",FALSE,-2250,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"587","Other",0,NA,NA,"Other",740,0,"Error correction",FALSE,-2250,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"588","Low activity",0,NA,NA,"Low activity",740,0,"Error correction",FALSE,-2250,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"589","Bet-hedged error correction",1,0.744350366336634,5.37698234916014e+73,"Bet-hedged error correction",790,0.02,"Error correction",FALSE,-2200,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"590","Error correction",41,0.754472090243902,1.36994060772246e+89,"Error correction",790,0.82,"Error correction",FALSE,-2200,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"591","Learning",6,0.995603525,9.2772871030866e+88,"Learning",790,0.12,"Error correction",TRUE,-2200,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"592","Mixed bet hedging",2,0.860558595,4.07577089823007e+89,"Mixed bet hedging",790,0.04,"Error correction",FALSE,-2200,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"593","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",790,0,"Error correction",FALSE,-2200,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"594","Other",0,NA,NA,"Other",790,0,"Error correction",FALSE,-2200,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"595","Low activity",0,NA,NA,"Low activity",790,0,"Error correction",FALSE,-2200,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"596","Error correction",48,0.759333342291667,3.65661144305716e+88,"Error correction",840,0.96,"Error correction",FALSE,-2150,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"597","Learning",1,0.99579885,8.02704345274e+72,"Learning",840,0.02,"Error correction",TRUE,-2150,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"598","Mixed bet hedging",1,0.84870789,3.06577522841332e+52,"Mixed bet hedging",840,0.02,"Error correction",FALSE,-2150,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"599","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",840,0,"Error correction",FALSE,-2150,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"600","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",840,0,"Error correction",FALSE,-2150,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"601","Other",0,NA,NA,"Other",840,0,"Error correction",FALSE,-2150,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"602","Low activity",0,NA,NA,"Low activity",840,0,"Error correction",FALSE,-2150,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"603","Error correction",37,0.752365081081081,1.63350338304282e+89,"Error correction",890,0.74,"Error correction",FALSE,-2100,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"604","Learning",12,0.992409070833333,1.04438857833112e+89,"Learning",890,0.24,"Error correction",TRUE,-2100,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"605","Mixed bet hedging",1,0.89559765,6.2853924938314e+51,"Mixed bet hedging",890,0.02,"Error correction",FALSE,-2100,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"606","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",890,0,"Error correction",FALSE,-2100,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"607","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",890,0,"Error correction",FALSE,-2100,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"608","Other",0,NA,NA,"Other",890,0,"Error correction",FALSE,-2100,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"609","Low activity",0,NA,NA,"Low activity",890,0,"Error correction",FALSE,-2100,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"610","Error correction",30,0.757812774333333,7.54950536628145e+88,"Error correction",940,0.6,"Error correction",FALSE,-2050,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"611","Learning",18,0.995648105,8.06950275820374e+88,"Learning",940,0.36,"Error correction",TRUE,-2050,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"612","Mixed bet hedging",2,0.87277736,1.01852801590545e+88,"Mixed bet hedging",940,0.04,"Error correction",FALSE,-2050,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"613","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",940,0,"Error correction",FALSE,-2050,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"614","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",940,0,"Error correction",FALSE,-2050,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"615","Other",0,NA,NA,"Other",940,0,"Error correction",FALSE,-2050,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"616","Low activity",0,NA,NA,"Low activity",940,0,"Error correction",FALSE,-2050,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"617","Error correction",12,0.757170595833333,6.28095624769497e+88,"Error correction",990,0.24,"Error correction",FALSE,-2000,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"618","Learning",35,0.995303156,2.93352133329483e+83,"Learning",990,0.7,"Error correction",TRUE,-2000,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"619","Mixed bet hedging",3,0.88547755,3.07684892565237e+89,"Mixed bet hedging",990,0.06,"Error correction",FALSE,-2000,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"620","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",990,0,"Error correction",FALSE,-2000,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"621","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",990,0,"Error correction",FALSE,-2000,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"622","Other",0,NA,NA,"Other",990,0,"Error correction",FALSE,-2000,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"623","Low activity",0,NA,NA,"Low activity",990,0,"Error correction",FALSE,-2000,TRUE,422,"../../2023_05_22_01__seeds_0_500",422
"624","Bet-hedged learning",1,0.99314742,8.00284755685e+61,"Bet-hedged learning",1028,0.02,"Error correction",FALSE,-50,TRUE,458,"../../2023_05_22_01__seeds_0_500",458
"625","Error correction",23,0.752843405652174,1.05588056222217e+80,"Error correction",1028,0.46,"Error correction",FALSE,-50,TRUE,458,"../../2023_05_22_01__seeds_0_500",458
