genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[102]CoIJIkkrHJCKsgAoruAuokriiynpIoqeBvdaoIpDonkDKeGtCwCJtbGgigosgwpseHgnKuzsFoxHyloghikavbzHDrAoJzAGdlqeAd",128,4,910,1,6,0,6,0,0,0,0,0,5,5,1,1,0,0, 179
"[108]sbgcFEvFFGHlyphCaafoJApdcyaecHDruLiicoqvKpLctFdbHGhbCjDjIfLyKGsAyJpcHJLljiocjHqqEcolBqlaFIzEykieqCindsAhHAco",2048,1,470,1,10,0,10,0,0,0,0,0,87,6,6,5,0,0, 18
"[101]CFLctCJcCkcjEAIJBtIIzILrmqztfKLihlIKjwccnFIggnqtmwpcAmjycGwpJcJmajHrcrCCcbEcdobHccoKoCJAlaBnwcoclcacG",16384,1,257,0.9375,16,1,15,2,0,0,0,0,8,7,9,8,0,0, 180
"[101]qHovADvhbHbsjbkaduHoJoCFmLenmsrtaEggHybEDcxGmacpuDrsJAgBxavyGbivaJqzlwpvlIsiBjGtKtCmtslgEceceujwvhiiG",8192,2,446,1,12,0,12,0,0,0,0,0,11,11,0,0,2,1, 181
"[96]hcEHfoxhxpJtyCccBbcloLaBHmqbckcmjJfEBAygfpEHAFgGCalLDlIGleIJhssfmyyJhnDcEAwjcgiqoGcLxftrJxauaKAh",256,1,400,1,7,0,7,0,0,0,0,0,3,3,0,0,4,4, 182
"[90]wHxBwmBynLvJDHynxGCvooccxzFEabJvBGnqoEewpyexEzxjkzDBgsEcffEwIpAbklhCkBHHoFJjwIlEnrCeEdjlDH",1024,2,1065,1,9,0,9,0,0,0,0,0,9,9,0,0,0,0, 183
"[98]GCltoarwssDorsrtcEvqrdjbccanIDeddpoEoayeHcbDcdrcgfCchcqyHJqphGGyEDEqKeAwDKBwGHvKqkHyisdjbfbtrLfvcL",6.79857e+184,1.04858e+06,419,0.605435,2907,1147,1760,0,1147,1147,2294,1147,1760,1760,0,0,0,0, 184
"[106]DLHblpxHldopquGedDcGoJBFAkEpCiyHmcFgaBBqtaLzClDLaIBdcHKwgvKtBwGvxnbJahmjAjqwHGKgoviksgDyzpqBhuggvoqEFaGvJH",512,1,462,1,8,0,8,0,0,0,0,0,6,6,0,0,2,2, 185
"[94]nEwxqnuGosJHntmrrGlCxEanJKAgLmHrsuxjsyoclBDDncAbjsiIIvCevDrFBesgbzpvdwcajniCoiKxbaKumcecKmDifx",1024,1,547,1,9,0,9,0,0,0,0,0,9,9,0,0,0,0, 186
"[106]CcddhkHGoJkuDLLjaHiniAFnpwpdjlGCjpDKCepcCzkuDhqbLflEDldxixzrqKuxcvCgFsCGeiswvvHklniiczxjaLIEAjiHiknkugKFKd",8192,1,452,0.928571,14,0,13,1,0,0,0,0,3,3,0,0,11,10, 187
"[99]pkmvHDfekjHBqocJEDHwcKecucIDuyeciFbblHpsFdoqKBzvktbffciHiwszcbcGdrcfCFchzeotLiFvKtsFHgFqflFsycshHkz",512,4,375,1,8,0,8,0,0,0,0,0,8,8,2,1,0,0, 188
