"","trial_number","genome","merit","genome_length","merit.1","merit_given","not","nand","and","ornot","andnot","or","nor","xor","equ","did_repro","seed"
"1579",79,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1580",80,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1581",81,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1582",82,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1583",83,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1584",84,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1585",85,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1586",86,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1587",87,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1588",88,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1589",89,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1590",90,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1591",91,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1592",92,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1593",93,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1594",94,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1595",95,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1596",96,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1597",97,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1598",98,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1599",99,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1600",100,"[51]rpuqqqpxgcqntpwqtppqpmqiomqpencvyrmlgnqutttyftstvab",4,51,4,1,0,1,0,0,0,0,0,0,0,0,23
"1601",1,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1602",2,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1603",3,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1604",4,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1605",5,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1606",6,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1607",7,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1608",8,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1609",9,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1610",10,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1611",11,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1612",12,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1613",13,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1614",14,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1615",15,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1616",16,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1617",17,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1618",18,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1619",19,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1620",20,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1621",21,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1622",22,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1623",23,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1624",24,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1625",25,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1626",26,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1627",27,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1628",28,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1629",29,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1630",30,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1631",31,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1632",32,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1633",33,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1634",34,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1635",35,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1636",36,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1637",37,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1638",38,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1639",39,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1640",40,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1641",41,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1642",42,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1643",43,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1644",44,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1645",45,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1646",46,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1647",47,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1648",48,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1649",49,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1650",50,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1651",51,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1652",52,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1653",53,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1654",54,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1655",55,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1656",56,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1657",57,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1658",58,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1659",59,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1660",60,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1661",61,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1662",62,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1663",63,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1664",64,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1665",65,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1666",66,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1667",67,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1668",68,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1669",69,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1670",70,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1671",71,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1672",72,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1673",73,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1674",74,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1675",75,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1676",76,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1677",77,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1678",78,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1679",79,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1680",80,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1681",81,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1682",82,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1683",83,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1684",84,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1685",85,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1686",86,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1687",87,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1688",88,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1689",89,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1690",90,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1691",91,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1692",92,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1693",93,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1694",94,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1695",95,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1696",96,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1697",97,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1698",98,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1699",99,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1700",100,"[41]hrurqgqvzszxpzpmoqfntfqtoqecdsuttyzsstvab",1,41,1,1,0,0,0,0,0,0,0,0,0,0,24
"1701",1,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1702",2,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1703",3,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1704",4,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1705",5,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1706",6,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1707",7,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1708",8,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1709",9,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1710",10,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1711",11,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1712",12,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1713",13,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1714",14,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1715",15,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1716",16,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1717",17,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1718",18,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1719",19,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1720",20,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1721",21,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1722",22,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1723",23,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1724",24,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1725",25,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1726",26,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1727",27,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1728",28,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1729",29,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1730",30,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1731",31,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1732",32,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1733",33,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1734",34,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1735",35,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1736",36,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1737",37,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1738",38,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1739",39,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1740",40,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1741",41,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1742",42,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1743",43,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1744",44,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1745",45,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1746",46,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1747",47,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1748",48,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1749",49,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1750",50,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1751",51,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1752",52,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1753",53,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1754",54,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1755",55,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1756",56,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1757",57,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1758",58,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1759",59,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1760",60,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1761",61,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
"1762",62,"[42]rurvupqooqqqpjmqpfyfpconghpqmpqwdctypfsvab",1,42,1,1,0,0,0,0,0,0,0,0,0,0,25
