"","trial_number","genome","merit","genome_length","merit.1","merit_given","not","nand","and","ornot","andnot","or","nor","xor","equ","did_repro","seed"
"9513",13,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9514",14,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9515",15,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9516",16,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9517",16,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,1,112
"9518",17,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,1,112
"9519",18,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,1,112
"9520",20,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9521",20,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,1,112
"9522",21,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,1,112
"9523",23,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9524",24,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9525",25,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9526",25,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,1,112
"9527",27,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9528",28,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9529",28,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,1,112
"9530",30,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9531",31,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9532",32,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9533",33,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9534",34,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9535",35,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9536",36,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9537",37,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9538",38,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9539",39,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9540",40,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9541",41,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9542",42,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9543",43,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9544",44,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9545",45,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9546",46,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9547",47,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9548",48,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9549",49,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9550",50,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9551",51,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9552",52,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9553",53,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9554",54,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9555",55,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9556",56,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9557",57,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9558",58,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9559",59,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9560",59,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,1,112
"9561",60,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,1,112
"9562",62,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9563",63,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9564",64,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9565",65,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9566",66,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9567",66,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,1,112
"9568",68,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9569",69,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9570",69,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,1,112
"9571",71,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9572",72,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9573",72,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,1,112
"9574",74,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9575",75,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9576",75,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,1,112
"9577",77,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9578",78,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9579",78,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,1,112
"9580",80,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9581",80,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,1,112
"9582",82,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9583",83,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9584",84,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9585",85,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9586",86,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9587",87,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9588",88,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9589",89,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9590",89,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,1,112
"9591",91,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9592",92,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9593",93,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9594",94,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9595",95,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9596",96,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9597",97,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9598",98,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9599",99,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9600",100,"[56]qcpraipuqepjfipgzgwoyysaegpfwpqiyhfqpspsgrqdbuttttyadvqb",1,56,1,1,0,0,0,0,0,0,0,0,0,0,112
"9601",0,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9602",1,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9603",2,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9604",3,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9605",4,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9606",5,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9607",6,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9608",7,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9609",8,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9610",9,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9611",10,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9612",11,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9613",12,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9614",13,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9615",14,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9616",15,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9617",16,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9618",17,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9619",18,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9620",19,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9621",20,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9622",21,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9623",22,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9624",23,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9625",24,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9626",25,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9627",26,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9628",27,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9629",28,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9630",29,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9631",30,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9632",31,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9633",32,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9634",33,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9635",34,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9636",35,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9637",36,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9638",37,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9639",38,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9640",39,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9641",40,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9642",41,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9643",42,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9644",43,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9645",44,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9646",45,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9647",46,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9648",47,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9649",48,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9650",49,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9651",50,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9652",51,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9653",52,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9654",53,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9655",54,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9656",55,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9657",56,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9658",57,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9659",58,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9660",59,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9661",60,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9662",61,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9663",62,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9664",63,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9665",64,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9666",65,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9667",66,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9668",67,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9669",68,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9670",69,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9671",70,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9672",71,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
"9673",72,"[52]rzhqwvqupiqnpmlxpqpnqlpmpunxqpsprnflqkqzuttttylzsvab",1,52,1,1,0,0,0,0,0,0,0,0,0,1,113
