genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[86]jHxHmgQJHGSBMLCtAxHAOeJxkIQitOCHDRDqCbyELzusykhHHwGDkNipFyBlcFbdjSqjhygyPkmvAfMLCFqrSP",1.67772e+07,2,3092,1,23,0,23,0,0,0,0,0,12,12,0,0,11,11, 16
"[125]NGDRHRKNJqRPRGSqyPFcyPpAqCrLFiFetmCfLSMzLfCDHsgDbSfwiAqNaFEjlFtruEvowaiOuNIhqftrKGlunPsnSfjJmhCgLInfhvrlOjktpgMykHRvRomaBumwd",2.09715e+06,4,2907,0.954545,22,0,21,1,0,0,0,0,7,7,15,14,0,0, 160
"[101]OvgeEfPNEamcNJHFSLHCuBAEEGHqDsqzCKCIIcRhoEeGCvjAjBIntxbDfJRPsnpgGRmvuKrqxRuNMnPIQdecbfxKGwaHCohJdvBBJ",6.04463e+23,1.80144e+16,9279,0.804688,128,25,103,25,25,0,25,25,38,38,25,25,65,40, 161
"[95]tHHcMBARdGsGHNJqOKCswrnCqiJJkpkSqbwQDHrgwgSiHghicILeyGelcbagBEQjmySLKaanHCOJKugcHwKtphEOcufxPqH",2.09715e+06,5,3083,1,20,0,20,0,0,0,0,0,13,13,8,8,0,0, 162
"[88]BrkhwkdHcwuNGQadNFdHNJSRLFfkSDaelpfIOMsgFaEeyKCGHNyHwbmxRjuCDOkCOAmlwvvAzPcAqkHQHQxMtkqP",2.59615e+33,2.2518e+15,4799,0.769608,204,47,157,47,47,0,47,47,57,57,47,47,100,53, 163
"[104]cHOLBHNJgqaIKHNJHqKHqGKCQGHANvQAMFkhbFAPNttrHkxolJmGbSILMueBdomkkStvNeCgaarAmNaNrEaCQiJqiFBkIspJrujEkuEP",1.48214e+79,4.35561e+40,11283,0.835897,390,64,326,64,64,0,134,134,225,225,217,217,360,226, 164
"[79]kubGHNJSBLCnKdeIsSIRCLncOIcHdvgaGAPAbnchtOvNaKkdSyrmqLQQzAEzaMddzHpoQmmOGAOEDKN",1.04858e+06,4,2924,1,19,0,19,0,0,0,0,0,11,11,0,0,8,8, 165
"[114]LGgfJcBiebxBPLnfxGjCmnxGhGapOGhdgwsRJmvjpzHsNosjBRlLmOnDCKmuFAsFlQiiDOyuEAlacLCuyoBnzpmsIxFcbqxQQEQgAopPDLvbqKPfzS",8,2,2634,1,2,0,2,0,0,0,0,0,5,1,0,0,5,1, 166
"[87]McueEHwfNDLCtFGJqwwtIILomMSAjiErgkxDRHvdCmegnLCAPtJFfHPIPKCBzFJDERRetqomuvhDoOQQCOQmGgt",7.92282e+28,2.36118e+21,9197,0.806452,155,29,125,30,29,0,29,29,40,40,29,29,86,56, 167
"[90]SFSBMbHDPjajyCqSnjcwHOKNJHqGILqfhyEiDpnGHtNpxDlcRNpDgJnxgqttQGnBBAymrBrvvxbSkmvKaeweqFOpNx",3.24519e+32,7.92282e+28,10339,0.789189,185,39,146,39,39,0,39,39,48,48,98,59,39,39, 168
"[106]flGHRLNJqAMpldxyDFCtwfHaEzDAEwPhfHatdCzcAvFdvOJwGBcstOgxLmSHnGwLpSLGKPPFwoOvxbCGFOLbjxSOfdyvdvBxeOybInrfPF",262144,2,3010,0.947368,19,0,18,1,0,0,0,0,9,9,0,0,10,9, 169
"[98]zHNJHKNGHsPIEHoJSEDJEjgIkkNrDJhpomwxLHOqPIBFqCOOFAvCNEOuwFDKxlixOvAxGRsbpqlnSAbrareJrQCNpRnqFIdlfb",4.90399e+55,1.18059e+21,8004,0.731156,398,107,291,107,107,0,148,148,116,116,160,125,275,161, 17
"[150]FSxkHcuMcLocJHcqGIKFeCNBrRDHKcsbcguCjzpJqKwoBHaPcmDFIoavOmxvOQvJEnxBGDzhllMwknRzchSRDEaSMnwevqDpOudAxbihfmeFPhHediBCoRPwsoSJqbrGyxgEexLqJtSAeIcbbmooiE",4.25353e+37,9.90352e+27,13338,0.792453,212,44,168,44,44,0,316,316,337,337,316,316,727,405, 170
"[97]qSClqLFurqMHoBbCmhdQxPvGIcdltlQytflLSIKqKikiJpwDqiHngwrzKybQktHNJEOLPDqHRLqxJqlnxCROKLjvqRSnQmsmt",4.15384e+34,2.36118e+21,9296,0.779412,204,45,159,45,45,0,45,45,56,56,45,45,103,58, 171
"[78]SMBAcvLcaHebcnlJgtNJHNzoqLHPpqIKHqDQwNuwFOaqbAjjzavmeasrdIfCkejzRLAqzdFtIosKCj",2.03704e+90,4.95176e+27,10734,0.77518,556,124,431,125,124,0,124,124,160,160,124,124,272,147, 172
"[72]GFFFDquapgDDsGHRbKNJqnunQkJiQcCbgvgtmaoxnMHJhemiuPjNrxSHBpatQInyKwMiQlHL",1.04858e+06,2,3003,0.952381,21,0,20,1,0,0,0,0,7,7,14,13,0,0, 173
"[90]MHcoLGNcJqvLheRoSSjvyqgyMeoejqourjoBLnjBDLfrpPdgNBemkheFkzAfLAtatEDOpzuRlwGxwERNGlhcvRkiie",131072,2,2969,0.944444,18,0,17,1,0,0,0,0,9,9,0,0,10,8, 174
"[107]LGQaqusxAEwJvjGqcGOvoyAdInAiLtraPuyvdehznclFcNRjEioJoQJsPnMAcfGbMgNuCymSPKBsnbedPIMeIHQcKnMRvpuokymwDwqiMtb",8,2,2568,1,2,0,2,0,0,0,0,0,3,1,0,0,3,1, 175
"[87]vnlbHRKelmGMqJHprqGpRwoktflFLbGfOJFGwfdppiggSPqoeFyCmJznndItMczDkwBzoRokMcgHMeRExqNBzio",2048,3,2909,0.916667,12,0,11,1,0,0,0,0,8,8,6,4,0,0, 176
"[99]qwfSBaPMIMikzaKzpelncNrGQtwAQIxFfxHMKoJNGHPINJocEDOjRilQDMnklIkOrbARbQmQsIrbbNfErtNQSsCFAAacGGJmBPL",1.9807e+28,2.95148e+20,7900,0.778443,167,37,130,37,37,0,37,37,47,47,84,47,36,36, 177
