"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","did_repro","repro_updates","seed"
"3421",20,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",2.41785e+24,0.788235,114,170,36,134,36,36,0,36,36,52,52,82,46,36,36,"True",1563,35
"3422",21,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",7.73713e+25,0.794286,114,175,36,139,36,36,0,36,36,58,58,81,45,36,36,"True",1602,35
"3423",22,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.84467e+19,0.759494,114,158,38,120,38,38,0,38,38,44,44,76,38,38,38,"True",1542,35
"3424",23,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.80144e+16,0.72619,114,168,46,122,46,46,0,46,46,36,36,86,40,46,46,"True",1670,35
"3425",24,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.59226e+15,0.734694,114,147,39,108,39,39,0,39,39,37,37,71,32,39,39,"True",1503,35
"3426",25,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",2.41785e+24,0.793939,114,165,34,131,34,34,0,34,34,51,51,80,46,34,34,"True",1527,35
"3427",26,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",4.97582e+13,0.721088,114,147,41,106,41,41,0,41,41,42,42,64,23,41,41,"True",1503,35
"3428",27,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",3.60288e+16,0.74026,114,154,40,114,40,40,0,40,40,37,37,77,37,40,40,"True",1508,35
"3429",28,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",4.5036e+15,0.735099,114,151,40,111,40,40,0,40,40,40,40,71,31,40,40,"True",1502,35
"3430",29,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.04351e+20,0.760736,114,163,39,124,39,39,0,39,39,42,42,82,43,39,39,"True",1586,35
"3431",30,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",2.60876e+19,0.748538,114,171,43,128,43,43,0,43,43,41,41,87,44,43,43,"True",1670,35
"3432",31,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",9.95164e+13,0.722973,114,148,41,107,41,41,0,41,41,37,37,70,29,41,41,"True",1507,35
"3433",32,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.75922e+13,0.705521,114,163,48,115,48,48,0,48,48,35,35,80,32,48,48,"True",1663,35
"3434",33,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.47574e+20,0.75,114,176,44,132,44,44,0,44,44,44,44,88,44,44,44,"True",1679,35
"3435",34,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.06855e+23,0.769663,114,178,41,137,41,41,0,41,41,44,44,93,52,41,41,"True",1701,35
"3436",35,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",5.76461e+17,0.742331,114,163,42,121,42,42,0,42,42,35,35,86,44,42,42,"True",1575,35
"3437",36,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",7.20576e+16,0.7375,114,160,42,118,42,42,0,42,42,36,36,82,40,42,42,"True",1569,35
"3438",37,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",2.2518e+15,0.729032,114,155,42,113,42,42,0,42,42,33,33,80,38,42,42,"True",1527,35
"3439",38,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",2.30584e+18,0.754839,114,155,38,117,38,38,0,38,38,33,33,84,46,38,38,"True",1507,35
"3440",39,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",7.20576e+16,0.741935,114,155,40,115,40,40,0,40,40,37,37,78,38,40,40,"True",1533,35
"3441",40,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",8.34804e+20,0.775641,114,156,35,121,35,35,0,35,35,41,41,80,45,35,35,"True",1511,35
"3442",41,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",3.18453e+15,0.716763,114,173,49,124,49,49,0,49,49,37,37,87,38,49,49,"True",1721,35
"3443",42,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",5.21753e+19,0.764331,114,157,37,120,37,37,0,37,37,37,37,83,46,37,37,"True",1524,35
"3444",43,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",2.2518e+15,0.733333,114,150,40,110,40,40,0,40,40,34,34,76,36,40,40,"True",1509,35
"3445",44,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.88895e+22,0.77381,114,168,38,130,38,38,0,38,38,39,39,91,53,38,38,"True",1652,35
"3446",45,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.15292e+18,0.753247,114,154,38,116,38,38,0,38,38,44,44,72,34,38,38,"True",1508,35
"3447",46,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",9.22337e+18,0.757962,114,157,38,119,38,38,0,38,38,44,44,75,37,38,38,"True",1508,35
"3448",47,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",7.55579e+22,0.771429,114,175,40,135,40,40,0,40,40,45,45,90,50,40,40,"True",1697,35
"3449",48,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",3.77789e+22,0.780488,114,164,36,128,36,36,0,36,36,38,38,90,54,36,36,"True",1571,35
"3450",49,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.04351e+20,0.765823,114,158,37,121,37,37,0,37,37,33,33,88,51,37,37,"True",1535,35
"3451",50,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",6.36905e+15,0.738255,114,149,39,110,39,39,0,39,39,37,37,73,34,39,39,"True",1506,35
"3452",51,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",2.95148e+20,0.770701,114,157,36,121,36,36,0,36,36,40,40,81,45,36,36,"True",1521,35
"3453",52,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",2.36118e+21,0.775,114,160,36,124,36,36,0,36,36,48,48,76,40,36,36,"True",1525,35
"3454",53,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",3.26095e+18,0.75817,114,153,37,116,37,37,0,37,37,30,30,86,49,37,37,"True",1502,35
"3455",54,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",4.5036e+15,0.730769,114,156,42,114,42,42,0,42,42,32,32,82,40,42,42,"True",1553,35
"3456",55,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",2.95148e+20,0.760479,114,167,40,127,40,40,0,40,40,44,44,83,43,40,40,"True",1596,35
"3457",56,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",7.55579e+22,0.771429,114,175,40,135,40,40,0,40,40,57,57,78,38,40,40,"True",1647,35
"3458",57,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.04351e+20,0.771242,114,153,35,118,35,35,0,35,35,40,40,78,43,35,35,"True",1503,35
"3459",58,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.04351e+20,0.765823,114,158,37,121,37,37,0,37,37,53,53,68,31,37,37,"True",1540,35
"3460",59,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",7.73713e+25,0.794286,114,175,36,139,36,36,0,36,36,55,55,84,48,36,36,"True",1597,35
"3461",60,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",4.61169e+18,0.75641,114,156,38,118,38,38,0,38,38,38,38,80,42,38,38,"True",1527,35
"3462",61,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",2.60876e+19,0.757764,114,161,39,122,39,39,0,39,39,46,46,76,37,39,39,"True",1559,35
"3463",62,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.59226e+15,0.730263,114,152,41,111,41,41,0,41,41,43,43,68,27,41,41,"True",1540,35
"3464",63,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",3.60288e+16,0.74026,114,154,40,114,40,40,0,40,40,35,35,79,39,40,40,"True",1535,35
"3465",64,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",4.61169e+18,0.75641,114,156,38,118,38,38,0,38,38,41,41,77,39,38,38,"True",1556,35
"3466",65,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",8.34804e+20,0.775641,114,156,35,121,35,35,0,35,35,44,44,77,42,35,35,"True",1500,35
"3467",66,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",6.36905e+15,0.72561,114,164,45,119,45,45,0,45,45,39,39,80,35,45,45,"True",1655,35
"3468",67,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",3.18453e+15,0.723926,114,163,45,118,45,45,0,45,45,43,43,75,30,45,45,"True",1662,35
"3469",68,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",2.30584e+18,0.754839,114,155,38,117,38,38,0,38,38,40,40,77,39,38,38,"True",1525,35
"3470",69,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",9.22337e+18,0.757962,114,157,38,119,38,38,0,38,38,47,47,72,34,38,38,"True",1511,35
"3471",70,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.04351e+20,0.755952,114,168,41,127,41,41,0,41,41,40,40,87,46,41,41,"True",1639,35
"3472",71,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",8.34804e+20,0.770186,114,161,37,124,37,37,0,37,37,48,48,76,39,37,37,"True",1555,35
"3473",72,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",5.90296e+20,0.772152,114,158,36,122,36,36,0,36,36,43,43,79,43,36,36,"True",1534,35
"3474",73,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.84467e+19,0.759494,114,158,38,120,38,38,0,38,38,49,49,71,33,38,38,"True",1542,35
"3475",74,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",8.5484e+23,0.789157,114,166,35,131,35,35,0,35,35,53,53,78,43,35,35,"True",1565,35
"3476",75,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",2.54762e+16,0.741722,114,151,39,112,39,39,0,39,39,32,32,80,41,39,39,"True",1527,35
"3477",76,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",2.36118e+21,0.769697,114,165,38,127,38,38,0,38,38,42,42,85,47,38,38,"True",1604,35
"3478",77,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",3.50142e+27,0.815476,114,168,31,137,31,31,0,31,31,62,62,75,44,31,31,"True",1500,35
"3479",78,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",3.68935e+19,0.766234,114,154,36,118,36,36,0,36,36,29,29,89,53,36,36,"True",1520,35
"3480",79,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.40737e+14,0.717949,114,156,44,112,44,44,0,44,44,30,30,82,38,44,44,"True",1595,35
"3481",80,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",4.5036e+15,0.735099,114,151,40,111,40,40,0,40,40,27,27,84,44,40,40,"True",1531,35
"3482",81,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",4.72237e+21,0.766082,114,171,40,131,40,40,0,40,40,40,40,91,51,40,40,"True",1658,35
"3483",82,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",2.0381e+17,0.746753,114,154,39,115,39,39,0,39,39,42,42,73,34,39,39,"True",1520,35
"3484",83,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",7.3787e+19,0.7625,114,160,38,122,38,38,0,38,38,41,41,81,43,38,38,"True",1521,35
"3485",84,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",3.68935e+19,0.761006,114,159,38,121,38,38,0,38,38,38,38,83,45,38,38,"True",1514,35
"3486",85,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",5.6295e+14,0.72549,114,153,42,111,42,42,0,42,42,35,35,76,34,42,42,"True",1571,35
"3487",86,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",4.61169e+18,0.751553,114,161,40,121,40,40,0,40,40,31,31,90,50,40,40,"True",1617,35
"3488",87,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.54743e+26,0.807229,114,166,32,134,32,32,0,32,32,51,51,83,51,32,32,"True",1508,35
"3489",88,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",2.08701e+20,0.767296,114,159,37,122,37,37,0,37,37,42,42,80,43,37,37,"True",1522,35
"3490",89,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",6.36905e+15,0.738255,114,149,39,110,39,39,0,39,39,33,33,77,38,39,39,"True",1500,35
"3491",90,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.27381e+16,0.73125,114,160,43,117,43,43,0,43,43,38,38,79,36,43,43,"True",1620,35
"3492",91,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",6.074e+09,0.6875,114,144,45,99,45,45,0,45,45,28,28,71,26,45,45,"True",1527,35
"3493",92,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.04351e+20,0.751445,114,173,43,130,43,43,0,43,43,47,47,83,40,43,43,"True",1675,35
"3494",93,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",9.0072e+15,0.736842,114,152,40,112,40,40,0,40,40,38,38,74,34,40,40,"True",1538,35
"3495",94,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",6.67843e+21,0.779874,114,159,35,124,35,35,0,35,35,39,39,85,50,35,35,"True",1509,35
"3496",95,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",3.68935e+19,0.761006,114,159,38,121,38,38,0,38,38,50,50,71,33,38,38,"True",1511,35
"3497",96,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.84467e+19,0.75,114,168,42,126,42,42,0,42,42,45,45,81,39,42,42,"True",1632,35
"3498",97,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",5.76461e+17,0.751634,114,153,38,115,38,38,0,38,38,36,36,79,41,38,38,"True",1504,35
"3499",98,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",5.90296e+20,0.766871,114,163,38,125,38,38,0,38,38,42,42,83,45,38,38,"True",1546,35
"3500",99,"[114]HMKHNJPpCBweCrcBOiRKCANgopPDypMnkeIFLCefODFDwrsifwLEQcqDaEJewScgilJprRKBNBtmAdGGuxDHjzxkyjOuicyaFqNrgQSIQEyPbKvnaG",1.51116e+23,0.78882,114,161,34,127,34,34,0,34,34,51,51,76,42,34,34,"True",1507,35
"3501",0,"[114]JGqktwavaSMGHEkEzHlilMxKqJbszLChsoOrvovlELGiIOhBGLsyMAGMrdHuJroyDMQtGsPDHESbkzBDgugRNxkmhvoHdqvuQJfGeeEkSNNutwCRsj",1,0,114,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,36
"3502",1,"[114]JGqktwavaSMGHEkEzHlilMxKqJbszLChsoOrvovlELGiIOhBGLsyMAGMrdHuJroyDMQtGsPDHESbkzBDgugRNxkmhvoHdqvuQJfGeeEkSNNutwCRsj",1,0,114,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,36
"3503",2,"[114]JGqktwavaSMGHEkEzHlilMxKqJbszLChsoOrvovlELGiIOhBGLsyMAGMrdHuJroyDMQtGsPDHESbkzBDgugRNxkmhvoHdqvuQJfGeeEkSNNutwCRsj",1,0,114,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,36
"3504",3,"[114]JGqktwavaSMGHEkEzHlilMxKqJbszLChsoOrvovlELGiIOhBGLsyMAGMrdHuJroyDMQtGsPDHESbkzBDgugRNxkmhvoHdqvuQJfGeeEkSNNutwCRsj",1,0,114,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,36
