"","depth","seed","count","accuracy_mean","accuracy_max","accuracy_min","merit_mean","merit_max","merit_min","merit_median","door_rooms_mean","door_rooms_max","door_rooms_min","exit_rooms_mean","exit_rooms_max","exit_rooms_min","correct_doors_mean","correct_doors_max","correct_doors_min","incorrect_doors_mean","incorrect_doors_max","incorrect_doors_min","correct_exits_mean","correct_exits_max","correct_exits_min","incorrect_exits_mean","incorrect_exits_max","incorrect_exits_min","genome_length","seed_classification","seed_classification_factor"
"1426",516,43,100,0.99116272,0.996732,0.973282,2.94246466122727e+27,1.18305e+29,4.70687e+19,2.21139e+25,263.46,306,206,2.23,7,1,261.16,305,204,2.3,7,1,2.23,7,1,0,0,0,116,"Learning","Learning"
"1427",516,45,100,0.99685373,0.997222,0.996416,9.991848446e+28,1.18305e+29,8.72938e+26,1.18305e+29,318.99,360,279,1,1,1,317.99,359,278,1,1,1,1,1,1,0,0,0,109,"Learning","Learning"
"1428",516,46,100,0.99687307,0.997275,0.996364,1.0918575327e+29,1.18305e+29,3.57556e+26,1.18305e+29,320.91,367,275,1,1,1,319.91,366,274,1,1,1,1,1,1,0,0,0,92,"Learning","Learning"
"1429",516,47,100,0.83961366,0.860215,0.814286,1.31964337177707e+24,1.17164e+26,1.42257e+17,5.1032e+21,325.08,372,280,52,52,52,273.08,320,228,52,52,52,52,52,52,0,0,0,97,"Error correction","Error correction"
"1430",516,48,100,0.84006649,0.857988,0.815436,2.23450239192e+22,3.54106e+23,1.65608e+18,1.881245e+21,319.51,338,295,50.87,54,48,268.49,290,241,51.02,55,48,50.87,54,48,0,0,0,116,"Error correction","Error correction"
"1431",516,49,100,0.83796285,0.856338,0.820189,2.35162665033e+23,4.12234e+24,2.40992e+19,8.970475e+21,334.61,355,299,54,57,50,280.47,304,249,54.14,57,50,54,57,50,0,0,0,129,"Error correction","Error correction"
"1432",516,50,100,0.87609361,0.891688,0.861979,6.383114549776e+28,1.18305e+29,8.64516e+23,7.57153e+28,390.54,428,337,48.26,53,43,342.22,380,292,48.32,54,43,48.26,53,43,0,0,0,126,"Error correction","Error correction"
"1433",517,1,100,0.83463144,0.852941,0.813559,2.074084391206e+26,1.01623e+28,4.08256e+21,6.44115e+24,380.75,408,354,62.74,66,59,317.86,348,288,62.89,66,59,62.74,66,59,0,0,0,122,"Error correction","Error correction"
"1434",517,2,100,0.97530463,0.986523,0.958599,1.115706767e+29,1.18305e+29,3.33e+27,1.18305e+29,353.42,388,301,8.7,13,5,344.71,380,292,8.71,13,5,8.7,13,5,0,0,0,124,"Learning","Learning"
"1435",517,3,100,0.92848918,0.946392,0.911043,1.0656490078e+29,1.18305e+29,1.17164e+26,1.18305e+29,407.01,485,326,28.79,29,26,378.21,459,297,28.8,29,26,28.79,29,26,0,0,0,110,"Learning","Learning"
"1436",517,4,100,0.99577683,0.99654,0.994709,2.25062876765823e+26,8.12987e+27,1.65608e+18,1.16033e+23,239.11,289,189,1,1,1,238.11,288,188,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"1437",517,6,100,0.83730616,0.861111,0.81388,4.21743770797e+23,1.96568e+25,1.54235e+19,7.97376e+21,333.21,360,302,53.83,59,48,279.06,310,253,54.15,59,49,53.83,59,48,0,0,0,139,"Error correction","Error correction"
"1438",517,7,100,0.83966152,0.858382,0.816393,4.807756530995e+22,1.35081e+24,2.77845e+17,8.56176e+20,317.76,347,267,50.79,55,44,266.85,297,223,50.91,56,44,50.79,55,44,0,0,0,122,"Error correction","Error correction"
"1439",517,8,100,0.83802223,0.862903,0.822785,2.502230943827e+24,1.83068e+26,7.35449e+19,4.277455e+22,340.55,372,316,54.88,56,50,285.48,321,260,55.07,56,51,54.88,56,50,0,0,0,109,"Error correction","Error correction"
"1440",517,9,100,0.99654001,0.997347,0.995798,4.7361866665667e+28,1.18305e+29,9.28267e+22,5.85351e+27,291.98,377,238,1,1,1,290.98,376,237,1,1,1,1,1,1,0,0,0,92,"Learning","Learning"
"1441",517,10,100,0.84037375,0.871166,0.814815,1.3367853722264e+22,5.5329e+23,2.98334e+16,8.2738e+19,302.28,340,249,48.14,55,40,254.06,292,209,48.22,55,40,48.14,55,40,0,0,0,106,"Error correction","Error correction"
"1442",517,11,100,0.83825263,0.858006,0.810036,3.660392431254e+21,1.16033e+23,7.28354e+16,2.80552e+20,307.65,331,279,49.45,53,47,257.97,284,226,49.68,53,47,49.45,53,47,0,0,0,116,"Error correction","Error correction"
"1443",517,13,100,0.99309793,0.997151,0.989831,1.0153361891e+29,1.18305e+29,5.58681e+26,1.18305e+29,321.47,352,279,1.3,2,1,319.26,350,277,2.21,3,1,1.3,2,1,0,0,0,103,"Learning","Learning"
"1444",517,14,100,0.86187516,0.879177,0.844575,1.745710840031e+27,6.05723e+28,7.42614e+22,3.83922e+25,364.08,392,340,50.11,53,47,313.86,344,288,50.22,53,47,50.11,53,47,0,0,0,111,"Error correction","Error correction"
"1445",517,15,100,0.83998705,1,0.81672,4.736897673415e+24,2.86044e+26,3.05176,1.752045e+22,336.04,370,4,54.08,59,0,281.82,321,4,54.22,59,0,54.08,59,0,0,0,0,122,"Bet-hedged error correction","Bet-hedged error correction"
"1446",517,16,100,0.84035942,0.861027,0.817844,8.9397179839653e+23,3.07138e+25,4.66146e+16,2.24441e+20,308.68,370,257,49.2,59,42,259.48,316,215,49.2,59,42,49.2,59,42,0,0,0,103,"Error correction","Error correction"
"1447",517,17,100,0.84455629,0.868805,0.825175,5.73037155111564e+23,4.79903e+25,3.43955e+14,5.05397e+18,277.91,366,215,43.28,59,33,234.63,314,182,43.28,59,33,43.28,59,33,0,0,0,96,"Error correction","Error correction"
"1448",517,18,100,0.83844098,0.857955,0.815873,2.44840492931e+23,8.05144e+24,2.40992e+19,1.401635e+22,335.8,358,315,53.96,58,50,281.63,307,257,54.17,58,50,53.96,58,50,0,0,0,131,"Error correction","Error correction"
"1449",517,19,100,0.99685049,0.997333,0.996183,9.4900352008e+28,1.18305e+29,1.96568e+25,1.18305e+29,319.2,375,262,1,1,1,318.2,374,261,1,1,1,1,1,1,0,0,0,115,"Learning","Learning"
"1450",517,20,100,0.85235502,0.872289,0.833787,7.12361583731e+27,1.18305e+29,4.42632e+23,3.57556e+26,387.33,415,361,56.9,60,53,330.22,362,302,57.11,61,53,56.9,60,53,0,0,0,130,"Error correction","Error correction"
"1451",517,21,100,0.83460154,0.851117,0.815249,1.2938832474844e+26,3.33e+27,5.47952e+20,2.11064e+24,372.51,403,333,60.85,66,59,311.03,343,273,61.48,66,59,60.85,66,59,0,0,0,106,"Error correction","Error correction"
"1452",517,22,100,0.83781374,0.864407,0.811448,1.883686307441e+23,1.25804e+25,1.05989e+18,1.504995e+21,321.84,354,297,51.9,56,48,269.74,306,241,52.1,56,48,51.9,56,48,0,0,0,128,"Error correction","Error correction"
"1453",517,23,100,0.99677699,0.997175,0.996198,9.444210792e+28,1.18305e+29,2.4571e+25,1.18305e+29,311.28,354,263,1,1,1,310.28,353,262,1,1,1,1,1,1,0,0,0,105,"Learning","Learning"
"1454",517,24,100,0.83880693,0.864943,0.813793,8.150485896256e+22,5.15292e+24,5.42666e+17,8.56176e+20,316.79,348,287,50.89,56,47,265.79,301,236,51,56,47,50.89,56,47,0,0,0,115,"Error correction","Error correction"
"1455",517,25,100,0.83772544,0.865229,0.816949,3.9302426995555e+24,2.28836e+26,1.65608e+18,5.1032e+21,330.75,371,295,53.44,55,50,277.21,321,241,53.53,55,50,53.44,55,50,0.01,1,0,106,"Error correction","Error correction"
"1456",517,26,100,0.99646647,0.997059,0.995652,3.6596162850644e+28,1.18305e+29,1.55737e+22,4.682805e+27,285.26,340,230,1,1,1,284.26,339,229,1,1,1,1,1,1,0,0,0,95,"Learning","Learning"
"1457",517,28,100,0.8358921,0.855696,0.816092,1.255049438218e+26,2.1312e+27,2.61284e+21,5.15292e+24,377.98,399,348,61.81,64,57,316.04,340,284,61.94,64,57,61.81,64,57,0,0,0,110,"Error correction","Error correction"
"1458",517,29,100,0.83805358,0.869674,0.821875,5.1855124636954e+26,4.84578e+28,1.14914e+20,1.45042e+23,351.64,399,320,56.75,57,52,294.85,347,263,56.79,57,52,56.75,57,52,0,0,0,103,"Error correction","Error correction"
"1459",517,30,100,0.83894327,0.855072,0.820847,2.031264351e+22,6.91613e+23,1.23388e+19,2.09027e+21,322.82,345,304,51.78,54,49,270.89,295,250,51.93,55,49,51.78,54,49,0,0,0,130,"Error correction","Error correction"
"1460",517,31,100,0.83864452,0.858896,0.808955,3.9607866863406e+24,1.46455e+26,7.89683e+18,5.1032e+21,333.04,383,284,53.7,64,45,279.29,326,239,53.75,64,45,53.7,64,45,0,0,0,107,"Error correction","Error correction"
"1461",517,32,100,0.94299803,0.962441,0.918919,1.096720243481e+29,1.18305e+29,1.35081e+24,1.18305e+29,385.57,426,296,21.76,25,16,363.73,410,272,21.84,25,16,21.76,25,16,0,0,0,140,"Learning","Learning"
"1462",517,33,100,0.99645128,0.996923,0.995575,3.452911647545e+28,1.18305e+29,6.379e+21,2.3976e+27,283.22,325,226,1,1,1,282.22,324,225,1,1,1,1,1,1,0,0,0,106,"Learning","Learning"
"1463",517,34,100,0.98565752,0.98827,0.982833,2.16066382784216e+28,1.18305e+29,7.97376e+21,3.57556e+26,280.5,341,233,4,4,4,276.5,337,229,4,4,4,4,4,4,0,0,0,100,"Learning","Learning"
"1464",517,35,100,0.99638067,0.996678,0.996,7.0276460573e+27,1.18305e+29,1.35081e+24,4.46944e+26,276.69,301,250,1,1,1,275.69,300,249,1,1,1,1,1,1,0,0,0,117,"Learning","Learning"
"1465",517,36,100,0.859929,0.877676,0.84507,1.3082877844635e+26,2.1312e+27,5.05397e+18,1.51966e+24,337.89,385,266,47.3,55,37,290.5,333,229,47.39,56,37,47.3,55,37,0,0,0,113,"Error correction","Error correction"
"1466",517,37,100,0.99700542,0.997494,0.996032,9.49560853004e+28,1.18305e+29,2.11064e+24,1.18305e+29,338.88,399,252,1,1,1,337.88,398,251,1,1,1,1,1,1,0,0,0,118,"Learning","Learning"
"1467",517,38,100,0.83503128,0.859857,0.813187,3.095679985891e+27,1.18305e+29,1.55737e+22,3.07138e+25,393.07,422,364,64.61,68,58,328.31,362,296,64.76,68,59,64.61,68,58,0,0,0,114,"Error correction","Error correction"
"1468",517,39,100,0.92308862,0.945122,0.903323,1.05847486321e+29,1.18305e+29,9.37311e+25,1.18305e+29,416.25,493,331,31.63,32,27,384.57,465,299,31.68,32,27,31.63,32,27,0,0,0,109,"Mixed bet hedging","Mixed bet hedging"
"1469",517,40,100,0.97164624,0.984277,0.951724,3.10330119069517e+28,1.18305e+29,1.14914e+20,8.72938e+26,289.53,354,222,8.2,14,5,281.33,344,214,8.2,14,5,8.2,14,5,0,0,0,107,"Learning","Learning"
"1470",517,41,100,0.99699818,0.997403,0.996656,1.17642495e+29,1.18305e+29,7.57153e+28,1.18305e+29,334.26,385,299,1,1,1,333.26,384,298,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"1471",517,42,100,0.83944131,0.866295,0.813814,6.02832968811775e+24,2.28836e+26,8.47915e+17,6.683525e+22,345.73,381,280,55.4,62,48,290.28,326,232,55.45,62,48,55.4,62,48,0,0,0,131,"Error correction","Error correction"
"1472",517,43,100,0.99661153,0.997268,0.996154,5.9650826769e+28,1.18305e+29,1.25804e+25,4.84578e+28,296.29,366,260,1,1,1,295.29,365,259,1,1,1,1,1,1,0,0,0,95,"Learning","Learning"
"1473",517,44,100,0.83860018,0.856269,0.819113,2.6363299003e+21,4.75273e+22,1.65608e+18,2.24441e+20,308.75,329,293,49.71,53,47,258.98,281,240,49.77,53,47,49.71,53,47,0,0,0,117,"Error correction","Error correction"
"1474",517,46,100,0.8368237,0.861111,0.805921,4.341126536007e+23,1.96568e+25,1.32487e+18,7.97376e+21,334.48,360,304,54.41,59,50,280.01,310,245,54.47,59,50,54.41,59,50,0,0,0,126,"Error correction","Error correction"
"1475",517,47,100,0.8393565,0.867284,0.816479,2.084792201863e+21,1.45042e+23,2.98334e+16,7.35449e+19,297.5,324,267,47.26,48,43,249.82,281,218,47.68,49,43,47.26,48,43,0,0,0,111,"Error correction","Error correction"
"1476",517,48,100,0.97143028,0.973373,0.967391,7.4576402724e+28,1.18305e+29,1.25804e+25,9.46442e+28,315.38,338,276,9,9,9,306.38,329,267,9,9,9,9,9,9,0,0,0,114,"Learning","Learning"
"1477",517,49,100,0.84263948,0.866667,0.812057,1.8280549589301e+21,1.45042e+23,6.25651e+15,1.92794e+19,287.01,332,242,45.13,53,40,241.84,285,202,45.17,53,40,45.13,53,40,0,0,0,107,"Error correction","Error correction"
"1478",517,50,100,0.94296643,0.95914,0.927171,1.18305e+29,1.18305e+29,1.18305e+29,1.18305e+29,422.46,465,357,23.9,26,19,398.52,446,331,23.94,26,19,23.9,26,19,0,0,0,126,"Learning","Learning"
"1479",518,1,100,0.99672069,0.997006,0.996479,9.52800939e+28,1.18305e+29,2.664e+27,1.18305e+29,305.2,334,284,1,1,1,304.2,333,283,1,1,1,1,1,1,0,0,0,116,"Learning","Learning"
"1480",518,2,100,0.99663318,0.996997,0.996296,5.938059226e+28,1.18305e+29,1.17164e+26,3.87663e+28,297.51,333,270,1,1,1,296.51,332,269,1,1,1,1,1,1,0,0,0,119,"Learning","Learning"
"1481",518,3,100,0.87973341,0.893443,0.863946,1.12281260665019e+26,1.01623e+28,2.40992e+19,4.277455e+22,308.06,366,261,37.03,44,29,271.02,327,230,37.04,44,29,37.03,44,29,0,0,0,100,"Error correction","Error correction"
"1482",518,4,100,0.996707,0.997608,0.995745,7.1636691668753e+28,1.18305e+29,4.75273e+22,1.18305e+29,307.98,418,235,1,1,1,306.98,417,234,1,1,1,1,1,1,0,0,0,97,"Learning","Learning"
"1483",518,5,100,0.83676221,0.856305,0.820988,1.8178287787686e+23,4.12234e+24,5.42666e+17,3.674305e+21,326.49,364,280,53.25,59,45,273.21,308,231,53.28,59,45,53.25,59,45,0,0,0,111,"Error correction","Error correction"
"1484",518,6,100,0.83736486,0.854447,0.813814,1.75024362641e+24,3.83922e+25,1.43642e+20,1.63172e+23,352.07,371,329,57.03,62,53,294.88,317,268,57.19,62,53,57.03,62,53,0,0,0,116,"Error correction","Error correction"
"1485",518,7,100,0.84770427,0.883085,0.816993,2.93970135998316e+27,1.18305e+29,7.89683e+18,6.683525e+22,346.92,402,306,52.43,56,47,294.35,355,250,52.57,56,47,52.43,56,47,0,0,0,121,"Error correction","Error correction"
"1486",518,8,100,0.83590999,0.864865,0.811765,1.14510029225186e+28,1.18305e+29,4.70687e+19,1.28949e+25,385.22,465,303,63.28,77,49,321.92,393,254,63.3,77,49,63.28,77,49,0,0,0,97,"Error correction","Error correction"
"1487",518,9,100,0.78527165,0.827014,0.756447,7.26772965893449e+24,6.98351e+26,1.13805e+17,3.26605e+21,381.87,422,335,81.64,88,73,300.1,349,255,81.77,88,73,81.64,88,73,0,0,0,109,"Error correction","Error correction"
"1488",518,10,100,0.83795227,0.859155,0.814332,4.226687448569e+23,1.00643e+25,6.31746e+18,1.2459e+22,335.13,359,307,53.97,57,50,280.93,308,250,54.2,57,50,53.97,57,50,0,0,0,112,"Error correction","Error correction"
"1489",518,12,100,0.83642469,0.855422,0.812883,1.32301871567165e+27,6.05723e+28,7.35449e+19,1.899575e+24,372.62,422,326,59.83,63,55,311.79,359,265,60.83,64,56,59.83,63,55,0,0,0,97,"Error correction","Error correction"
"1490",518,13,100,0.83803635,0.857143,0.81877,8.29025326349e+22,2.11064e+24,4.04317e+18,1.67222e+21,321.51,350,287,51.85,56,47,269.51,300,239,52,56,47,51.85,56,47,0,0,0,123,"Error correction","Error correction"
"1491",518,14,100,0.99671115,0.997085,0.996269,7.8482298798e+28,1.18305e+29,7.49848e+25,1.18305e+29,305.07,343,268,1,1,1,304.07,342,267,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"1492",518,15,100,0.99686249,0.997207,0.996377,1.0688363875e+29,1.18305e+29,4.46944e+26,1.18305e+29,319.65,358,276,1,1,1,318.65,357,275,1,1,1,1,1,1,0,0,0,102,"Learning","Learning"
"1493",518,16,100,0.83743084,0.859375,0.816976,4.2927641870696e+26,2.48104e+28,1.79553e+20,4.12234e+24,372.51,416,305,60.56,70,48,311.88,354,257,60.63,70,48,60.56,70,48,0,0,0,111,"Error correction","Error correction"
"1494",518,17,100,0.885352,0.9,0.870466,6.34464513926e+28,1.18305e+29,2.11064e+24,6.05723e+28,381.84,424,327,43.73,50,34,338.07,378,290,43.77,50,34,43.73,50,34,0,0,0,103,"Error correction","Error correction"
"1495",518,18,100,0.83861372,0.858268,0.817647,8.73446572226e+24,3.57556e+26,2.80552e+20,1.16033e+23,351.01,381,311,56.4,61,49,294.41,327,262,56.6,62,49,56.4,61,49,0,0,0,137,"Error correction","Error correction"
"1496",518,19,100,0.99644115,0.996951,0.995902,2.49968412623e+28,1.18305e+29,3.54106e+23,1.91808e+27,282.11,328,244,1,1,1,281.11,327,243,1,1,1,1,1,1,0,0,0,102,"Learning","Learning"
"1497",518,20,100,0.83640457,0.864362,0.814815,7.556442024629e+24,4.46944e+26,7.35449e+19,3.04175e+22,344.31,376,324,56.07,60,51,288.07,325,264,56.24,60,51,56.07,60,51,0,0,0,155,"Error correction","Error correction"
"1498",518,21,100,0.84226067,0.864353,0.814947,5.50509307792e+21,1.81302e+23,1.77821e+17,1.615975e+20,302.22,329,264,47.54,52,42,254.62,284,222,47.6,52,42,47.54,52,42,0,0,0,125,"Error correction","Error correction"
"1499",518,24,100,0.93858317,0.957173,0.917492,1.104225024534e+29,1.18305e+29,4.12234e+24,1.18305e+29,404.42,481,303,24.52,25,20,379.87,459,278,24.55,25,20,24.52,25,20,0,0,0,110,"Learning","Learning"
"1500",518,26,100,0.84115547,0.862385,0.82069,4.154342118888e+22,1.35081e+24,1.77821e+17,3.50689e+20,308.58,352,261,48.97,57,42,259.61,300,219,48.97,57,42,48.97,57,42,0,0,0,92,"Error correction","Error correction"
"1501",518,27,100,0.86463674,0.882736,0.843023,4.59542171395926e+27,1.18305e+29,3.47306e+17,6.91613e+23,340.85,432,256,46.14,62,36,294.71,376,218,46.14,62,36,46.14,62,36,0,0,0,97,"Error correction","Error correction"
"1502",518,28,100,0.99659905,0.996875,0.996283,5.0102311251e+28,1.18305e+29,9.37311e+25,3.1013e+28,294.29,320,269,1,1,1,293.29,319,268,1,1,1,1,1,1,0,0,0,111,"Learning","Learning"
"1503",518,29,100,0.83510532,0.853488,0.81039,8.71853453998e+27,1.18305e+29,1.16033e+23,2.86044e+26,406.5,430,373,66.69,73,62,339.56,367,308,66.94,73,62,66.69,73,62,0,0,0,128,"Error correction","Error correction"
"1504",518,30,100,0.83851375,0.866667,0.809816,1.3128876207679e+25,5.58681e+26,1.23388e+19,1.94672e+22,338.16,391,294,54.53,66,48,283.63,333,245,54.53,66,48,54.53,66,48,0,0,0,92,"Error correction","Error correction"
"1505",518,31,100,0.99689822,0.997268,0.996226,1.10404817382e+29,1.18305e+29,3.83922e+25,1.18305e+29,323.51,366,265,1,1,1,322.51,365,264,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"1506",518,32,100,0.83675736,0.859375,0.817143,2.123629372472e+25,6.98351e+26,2.80552e+20,2.83285e+23,359.1,387,316,58.45,63,53,300.53,331,263,58.57,64,53,58.45,63,53,0,0,0,132,"Error correction","Error correction"
"1507",518,33,100,0.8367647,0.857988,0.814286,5.87530255365323e+24,1.46455e+26,4.34133e+17,3.421965e+22,345.25,389,271,56.37,65,45,288.87,329,226,56.38,65,45,56.37,65,45,0,0,0,108,"Error correction","Error correction"
"1508",518,35,100,0.84284552,0.860294,0.823105,1.14920144462e+20,1.67222e+21,1.90934e+16,1.23388e+19,285.85,307,241,44.83,49,37,240.94,262,204,44.91,49,37,44.83,49,37,0,0,0,122,"Error correction","Error correction"
"1509",518,36,100,0.84031883,0.863924,0.817241,2.801154562592e+21,9.28267e+22,9.10442e+16,9.19311e+19,302.76,326,258,48.11,52,42,254.47,281,216,48.29,53,42,48.11,52,42,0,0,0,127,"Error correction","Error correction"
"1510",518,37,100,0.99681516,0.99729,0.996283,9.5110111571e+28,1.18305e+29,9.37311e+25,1.18305e+29,315.35,369,269,1,1,1,314.35,368,268,1,1,1,1,1,1,0,0,0,103,"Learning","Learning"
"1511",518,38,100,0.98518059,0.988506,0.981818,1.64631593177087e+28,1.18305e+29,4.38362e+20,3.83922e+25,272.59,348,220,4,4,4,268.59,344,216,4,4,4,4,4,4,0,0,0,102,"Learning","Learning"
"1512",518,39,100,0.84520417,0.868526,0.819188,4.2725475103398e+21,3.54106e+23,3.43955e+14,1.863095e+18,271.96,342,219,42.17,55,33,229.79,291,184,42.17,55,33,42.17,55,33,0,0,0,99,"Error correction","Error correction"
"1513",518,40,100,0.84169441,0.863905,0.82337,4.86216431003415e+23,2.4571e+25,5.82683e+16,8.56176e+20,315.23,382,254,49.94,65,41,265.29,320,213,49.94,65,41,49.94,65,41,0,0,0,95,"Error correction","Error correction"
"1514",518,41,100,0.85248205,0.869444,0.827778,4.96596618471232e+26,1.58787e+28,2.40992e+19,5.15292e+24,356.06,396,287,52.44,62,44,303.55,343,243,52.51,62,44,52.44,62,44,0,0,0,108,"Error correction","Error correction"
"1515",518,42,100,0.84237571,0.864583,0.816254,3.19087215518351e+23,1.57255e+25,6.25651e+15,6.03068e+19,298.08,365,238,46.98,57,38,251.07,312,200,47.01,58,38,46.98,57,38,0,0,0,102,"Error correction","Error correction"
"1516",518,43,100,0.84068129,0.87,0.818482,2.92480045360121e+22,1.08065e+24,5.00521e+15,7.35449e+19,300.55,357,237,47.92,58,37,252.62,302,199,47.93,58,37,47.92,58,37,0,0,0,102,"Error correction","Error correction"
"1517",518,44,100,0.99686241,0.997409,0.996454,1.040850753e+29,1.18305e+29,1.70496e+27,1.18305e+29,319.87,386,282,1,1,1,318.87,385,281,1,1,1,1,1,1,0,0,0,95,"Learning","Learning"
"1518",518,45,100,0.83865922,0.868354,0.817647,2.024328311939e+26,1.98483e+28,1.07022e+21,4.97961e+23,359.74,395,340,57.87,62,52,301.77,343,278,57.97,62,52,57.87,62,52,0,0,0,124,"Error correction","Error correction"
"1519",518,46,100,0.99708426,0.997423,0.996753,1.18305e+29,1.18305e+29,1.18305e+29,1.18305e+29,344.06,388,308,1,1,1,343.06,387,307,1,1,1,1,1,1,0,0,0,102,"Learning","Learning"
"1520",518,47,100,0.99692774,0.997312,0.996403,1.1310702431e+29,1.18305e+29,6.98351e+26,1.18305e+29,326.5,372,278,1,1,1,325.5,371,277,1,1,1,1,1,1,0,0,0,111,"Learning","Learning"
"1521",518,48,100,0.84058265,0.865103,0.812721,2.822114939991e+22,1.68851e+24,1.77821e+17,2.24441e+20,308.91,341,283,48.97,52,46,259.76,295,230,49.15,53,46,48.97,52,46,0,0,0,173,"Error correction","Error correction"
"1522",518,49,100,0.99363247,0.994152,0.992509,1.07939292422e+29,1.18305e+29,3.83922e+25,1.18305e+29,314.56,342,267,2,2,2,312.56,340,265,2,2,2,2,2,2,0,0,0,113,"Learning","Learning"
"1523",518,50,100,0.78475694,0.813084,0.759162,3.621690449535e+24,1.83068e+26,1.92794e+19,3.04175e+22,403.14,432,382,86.43,92,80,316.48,351,290,86.66,92,80,86.43,92,80,0,0,0,152,"Error correction","Error correction"
"1524",519,2,100,0.88485392,0.910979,0.855263,4.840514735792e+25,2.1312e+27,5.47952e+20,3.54106e+23,315.89,343,291,36.21,44,30,279.6,312,252,36.29,44,30,36.21,44,30,0,0,0,118,"Mixed bet hedging","Mixed bet hedging"
"1525",519,3,100,0.83821902,0.863874,0.815182,1.10390966322439e+25,1.09117e+27,1.05989e+18,5.1032e+21,325.85,382,271,52.68,58,42,273.14,330,228,52.71,58,42,52.68,58,42,0,0,0,109,"Error correction","Error correction"
"1526",519,4,100,0.83875563,0.856021,0.819672,8.4117874793713e+24,2.86044e+26,9.87103e+18,4.75273e+22,341.93,382,305,55,55,55,286.93,327,250,55,55,55,55,55,55,0,0,0,102,"Error correction","Error correction"
"1527",519,5,100,0.99685466,0.997283,0.996429,1.059097964e+29,1.18305e+29,1.09117e+27,1.18305e+29,319.04,368,280,1,1,1,318.04,367,279,1,1,1,1,1,1,0,0,0,93,"Learning","Learning"
"1528",519,6,100,0.83868582,0.859238,0.816817,7.77557822223919e+26,6.05723e+28,5.88359e+19,2.26628e+23,357.07,416,302,57.62,67,46,299.44,356,254,57.63,67,46,57.62,67,46,0,0,0,103,"Error correction","Error correction"
"1529",519,7,100,0.83964096,0.853731,0.816949,7.87157375706e+21,1.16033e+23,1.77821e+17,8.56176e+20,313.78,336,277,50.15,54,46,263.53,286,227,50.25,54,46,50.15,54,46,0,0,0,117,"Error correction","Error correction"
"1530",519,8,100,0.91654872,0.93576,0.894737,1.03526031493e+29,1.18305e+29,6.44115e+24,1.18305e+29,405.05,467,323,33.45,34,30,371.56,437,289,33.49,34,30,33.45,34,30,0,0,0,110,"Mixed bet hedging","Mixed bet hedging"
"1531",519,9,100,0.83926777,0.861765,0.812925,3.233824079265e+22,8.64516e+23,8.47915e+17,8.56176e+20,317.97,340,294,50.88,55,47,266.95,293,239,51.02,55,47,50.88,55,47,0,0,0,167,"Error correction","Error correction"
"1532",519,10,100,0.83662106,0.854785,0.812925,9.778365149376e+21,2.26628e+23,5.82683e+16,4.93157e+20,312.47,342,252,50.49,57,39,261.44,291,212,51.04,57,40,50.48,57,39,0,0,0,118,"Error correction","Error correction"
"1533",519,11,100,0.99690327,0.997268,0.996364,1.1098892526e+29,1.18305e+29,3.57556e+26,1.18305e+29,323.88,366,275,1,1,1,322.88,365,274,1,1,1,1,1,1,0,0,0,101,"Learning","Learning"
"1534",519,12,100,0.99694921,0.997199,0.996552,1.16288627e+29,1.18305e+29,1.01623e+28,1.18305e+29,328.34,357,290,1,1,1,327.34,356,289,1,1,1,1,1,1,0,0,0,121,"Learning","Learning"
"1535",519,13,100,0.98751665,0.990798,0.983333,3.0992652628449e+28,1.18305e+29,3.80218e+22,1.534465e+27,284.41,326,239,3.53,4,3,280.88,323,236,3.53,4,3,3.53,4,3,0,0,0,101,"Learning","Learning"
"1536",519,14,100,0.83916077,0.864362,0.819398,1.04178362050837e+25,4.46944e+26,4.04317e+18,9.96719e+21,336.25,378,299,53.93,54,51,282.31,326,245,53.94,54,51,53.93,54,51,0,0,0,102,"Error correction","Error correction"
"1537",519,15,100,0.83679786,0.867209,0.815789,2.35011319691935e+24,2.28836e+26,1.13805e+17,1.33777e+21,324.79,369,275,52.9,57,48,271.86,320,225,52.93,57,48,52.9,57,48,0,0,0,109,"Error correction","Error correction"
"1538",519,16,100,0.94102345,0.962733,0.919463,1.079026169594e+29,1.18305e+29,2.11064e+24,1.18305e+29,401.74,483,298,23.39,24,18,378.34,465,274,23.4,24,18,23.39,24,18,0,0,0,116,"Learning","Learning"
"1539",519,17,100,0.83282488,0.865269,0,2.91471028546086e+23,2.4571e+25,0.01,7.35449e+19,297.86,373,0,47.33,60,0,250.52,317,0,47.34,60,0,47.33,60,0,0,0,0,97,"Bet-hedged error correction","Bet-hedged error correction"
"1540",519,18,100,0.83550342,0.853904,0.81016,7.85614713116e+26,1.58787e+28,1.94672e+22,2.4571e+25,388.48,416,337,63.73,71,54,324.61,352,283,63.87,71,54,63.73,71,54,0,0,0,135,"Error correction","Error correction"
"1541",519,19,100,0.83819382,0.868766,0.817337,2.1959415773804e+25,2.1312e+27,1.23388e+19,1.2459e+22,334.48,381,295,53.93,59,47,280.42,331,246,54.06,59,47,53.93,59,47,0,0,0,117,"Error correction","Error correction"
