genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[165]qjEveRLHbNCiREDlRPIKSvBdzbuLleCIRebqfmvuShnRLaaMSHjHrgBAcRrzROvQuhwBwgpatalaAEuHttHtiNjKdmpMevHfaDPhreLvFzrulLRvggsjNLMRGOGpoIQBiEPxotxHBKCpyDqwRjcOCOIrNeBHwNJHjNGHN",1.59143e+88,1.0784e+68,7686,0.789683,504,106,398,106,106,0,192,192,310,310,192,192,399,207, 138
"[100]ckoSBxIlRqeLsbljNfcfsbAjHuRajwHBdvANuNJRxPygHhAFRBcAcMstsFScMSKccttMxdkgbPGQhAdzsoOFdEbPoripRdBeHFnk",9.90352e+27,7.73713e+25,3266,0.848485,132,20,112,20,20,0,98,98,351,351,205,106,98,98, 139
"[79]ldvfzaSkHCIGzEIhrgAbgIOdonDsdIhCQmAhfHARQaJSKySMHOqtEcPGHbNEDagnLBdqIFuaqhvzeBc",7.13624e+44,6.49037e+32,3552,0.821739,230,40,189,41,40,0,40,40,107,107,45,45,78,37, 14
"[53]cHcHbPIiHcskcccfkxcOLkOwRKpGQCHRqezRqwlPGuEJNdRkHSzKy",6.64614e+35,4.05648e+31,5880,0.883117,154,17,136,18,17,0,104,104,409,409,241,132,116,116, 140
"[184]waCRzAhzJPIOcrAglrSvMDehROsnCNzuklpciukgMgSyIltQxruHoBycpQRLfLfhdDoHIKEtmkLqmjqjuizRfbAfOuQdlFvGxBPtFrvMyDwlKKLLyrImmaneaEbBdsHoIcFQcgBadbBfidnbKHRqPIRexwmaQjxHrdynLsoacNQGsbNJHESQvjcL",2.03704e+90,1.27315e+89,8663,0.784499,529,114,415,114,114,0,114,114,168,168,173,123,188,124, 141
"[103]qHOCJqyPcpRuPxfJyoRKHSuALkyLqbxNIuatlRRDnNGgHKljbsqirkNsFDnbngtrDRskxhetJEHRLFhyrSasHPIzpqFaMKHzPGrqCQv",2.00867e+59,2.59615e+33,6161,0.793413,334,68,265,69,68,0,68,68,137,136,70,70,127,59, 142
"[67]weGCxzyLvjjQjishShfvLdDnSEGhRedbIHRcaaaaKBxHOLNJqCechznfcDqScHckOcl",5.57519e+42,8.50706e+37,8215,0.847291,203,31,172,31,31,0,64,64,186,186,66,66,144,79, 143
"[106]NjHRpBBxFtbHNJSKBrquyuMyJHMLqrdxMQPPpFsvirfpgmIybcnSKShmJpLKQtHupznlGczhebbjuygGhtsHMDxDHDSGJFMdJFjwrInwGy",8.38861e+06,2.09715e+06,4807,0.892857,28,2,25,3,2,0,2,2,17,17,7,6,4,2, 144
"[53]gooHoJSkKkavoJHoqLHqaGIKHqfFDflBFHdkeKGFcEeFcyBKtrpzv",2.3384e+49,3.56812e+44,7512,0.838174,241,39,202,39,39,0,39,39,120,120,39,39,82,43, 145
"[159]dEwowmFRtnPaBvbzzCLvkIdsLnzkMyRpyxvlIrRptOnkQjHvEicgdBkbNcJjQupEvcHcScocSRGxKHEccrSaxcjcPOCydnonNeMBicaNElIiNyomLCcrEcpApHCSQlqunlzrxtlimFtyKvtnmDGFLpnQASRFxuk",2.31584e+77,6.90175e+69,7411,0.786996,446,95,351,95,95,0,479,479,742,742,934,455,479,479, 146
"[104]lmrobeChlfqzxylezzMEHDylPnkcllBFDjDCbOPPMDJqjouvKMtkKDRSRRvDKFHbidbaPIODNqLqeGeJslmhIAtjREgyAdSQbdqCleNI",3.70535e+78,2.10625e+65,9989,0.771967,478,109,369,109,109,0,109,109,163,163,206,97,109,109, 147
"[70]lDoCAkzBelHRKHzEzwNJHbPGSBdpedBDJFzgCpyihkmzaHtLHRqNANDAOEItyBcdKnecRy",3.06499e+54,1.82688e+47,8414,0.8125,288,54,234,54,54,0,365,365,823,817,377,377,749,384, 148
"[102]vcayHPaGkpqdMOIcnpcndQmCfwfpPQefJBoLRHHcScpcNjbAKpMfadMbMHRbcKHNChBfPFwQBdifFfBdhHNfLgQBrhfOKPbveehfHc",1.96159e+56,5.57519e+42,5352,0.841912,272,42,229,43,42,0,126,126,343,343,263,136,126,126, 149
"[74]QddEfuONesNJrHSxOKEcCfdQaJgoGOBHhNsSLtHQbFBeDcARLHcNxaljmHBkmiSFpsbNnRoFBI",4.35561e+40,6.49037e+32,3767,0.880682,176,21,155,21,21,0,44,44,169,169,53,53,108,64, 15
"[136]fKgApcmGmsMvDokeRMxOgmggAuHbOqEeQaIHoDkLpsHMqRlPGOMeRmFQJrARnunkkhMfPdODAGCpMSeBJfLvnjeBxIINtfLdzhSQRAwabJHHSBezlespfQMaevytrwKHNJDacuoO",5.92855e+79,6.90175e+69,9251,0.792035,452,94,358,94,94,0,280,280,470,470,584,304,277,277, 150
"[33]HNJHbSDemdnvQQBsOpJHGNqKHkcfqIEdL",3.56812e+44,1.0889e+40,11163,0.848341,211,32,179,32,32,0,32,32,106,106,74,42,31,31, 151
"[164]wbgBCujicHwfRKFxiSqwjuJDsfQRkssFvexdDBoKERwSoHAanOpjepjMMHcDmoneLNukqPgROyengQemcRGNacszPrwpAjCgqIuqtetikhHlIMsrhogfqhgcRhMKNwKjcMabtNJHNSRKENGHNqRdDoaNgdILqvytblHN",2.03704e+90,2.03704e+90,4144,0.783737,578,124,453,125,124,0,266,266,398,398,555,288,266,266, 152
"[63]sPJHQdGvRsHgRKRqNInnEdcHDwAmiinojNfepFRLHsDxgomdKcwRLovNJHNqoID",4.56719e+46,4.05648e+31,7199,0.805556,252,48,203,49,48,0,48,48,103,103,89,50,60,50, 153
"[79]iHMQJHgpdARCOqDcpddlIgbneMaSEcKqGiDoDxIyvdlsEeBlyqbpfbbELEqFjcPphqxnpmDqfxBjHOC",2.5711e+61,9.35361e+49,7908,0.818182,319,57,261,58,57,0,57,57,124,124,57,57,138,80, 154
"[55]hdjcHoGldOKHRxPIwNJHEaNqODpcPniIDDJSnjifrRFzCLeHqMHomrK",5.84601e+48,5.44452e+39,7546,0.848485,231,35,196,35,35,0,158,158,388,388,197,176,309,172, 155
"[76]CLyRBhtBHbPISOLkSpeeCdMEbnFcFmfzHcgaiodcKOvaPJjHcpfojcRGoqkcccrHmMIjcNCHFqka",6.96898e+41,2.59615e+33,4054,0.870968,186,24,162,24,24,0,42,42,173,173,84,63,75,54, 156
"[158]cBdbppmDscAfwbjBCPfLSDDdczQHngkkEvnNxilIFecnhcdhlkHhFdkuNwabRHxRlfgvHRKiBSnIBowoNJyBHqxaLzzzHQcHqmLhNkHBqydrdHqfGpCkfnKajvmNNaMzJuEcafifgnKyFAmerIknzqqlIHshcP",2.03704e+90,2.03704e+90,6725,0.904645,409,39,370,39,39,0,39,39,171,171,138,99,100,100, 157
"[174]tfkidEjvjQxwbvNvQLjkgNcersHcpEPGOAyAOlpeFngocJpoiHcScQHRjEbBfbzQyAkcKHqIkLqlddyoqpOEReapBjryJzeCilMequMHKojqDBzONfLbsNLEDxyoPGMHSuGhArNKupgqtAJrfCEcSdCNHGOLbhKPdmudtPHreyEEuR",4.63168e+77,1.1692e+49,7843,0.792711,439,91,348,91,91,0,207,207,404,404,409,202,207,207, 158
