genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[89]idpgiwEjlHBoKmJCcawtyGvFdBdGdoErcdqflGCBbisfzgaLJBlbCBkzBImJlmKgncnmGnfFiztjFmgbCxBkbddld",11.6415,1,2613,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 155
"[111]xEeDnerwtnKgHovGrqJrCtJiIwoefKhhbKIjgFfIphmAHveovLBGsuGwnICGjyqkfnIGaEuCDDbiLHxwzGAGwjroHccAAEgagfaGbDHbivqJxEw",11.6415,5.76837,2698,1,10,0,10,0,0,0,0,0,14,14,4,3,0,0, 156
"[72]GgaHoJoqnAehzeaAimvbuavDesesEbcBKkrpIokjFxExDEdFhBjDfcyKLFaGxdmGlejkpstG",5.96046,5.96046,1452,1,7,0,7,0,0,0,0,0,6,6,1,1,0,0, 157
"[70]aEtmljzlewAmyFCbihHnKrvjHGqJeFCgapgzzcesofJFggqdqwAigJwcKmylbbCyEzkgJn",11.6415,4.76837,2605,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 158
"[98]DiBoJrHcoKBGgHqGjGKaAywHJIuCtwbmrKGawqnrvwmtsFtpjutlywBtHoLxwbbnIDcGdnIKAznBgwbnakGvavoInwuIcmfvrL",11.6415,3.8147,2765,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 159
"[94]mcBlGpJfHccBemgGoKhrFfqCrlGnbKxlbcHatGsjjDlwGGnCiAGqwkFFtEAbFEzDwtymuLedrxugwthujkumKCBvkrFtAz",11.6415,3.8147,2585,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 16
"[81]mmvlzccrwHvFxpqiayvkHtGBocJfcoKgHhqesLlJzjxDrEcIhHeCqsGdDlhkxoCBtlHkArxmDnalokLEi",11.6415,3.8147,2726,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 160
"[85]zowpKBkEBcFjHoJoqFpJmKJthhlFkupFeEDxdoqfundlacLACruHsuncndqkKdIsBLBlHpKmFljGFHBcihqsh",86.7362,56.5112,2825,1,19,0,19,0,0,0,0,0,88,88,13,13,28,22, 161
"[97]tzrwFvrFHcnKButGHqFzDJonDGeCullhCzgjnLteGsDmrHJlqyAnJpoBGEHsILjvHBfltjIFqCoIkxwtfedeqngBHuGebrjgt",11.6415,2.44141,1634,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 162
"[92]zAtGHAhoJHopKqkuilxvfchgcbqxdLwwtEbkvnpKFxmGmAqfmJHsipnwzxgjtwwHDyKnpLuBCaEcaoxJEcnudnoaeely",11.6415,10.3132,2627,1,10,0,10,0,0,0,0,0,16,16,5,4,0,0, 163
