"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","did_repro","seed"
"5074",73,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1,0,98,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",51
"5075",74,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",3.8147,0.857143,98,7,0,6,1,0,0,0,0,2,2,5,4,0,0,"True",51
"5076",75,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1,0,98,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",51
"5077",76,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1,0,98,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",51
"5078",77,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1,0,98,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",51
"5079",78,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1.5625,0.666667,98,3,0,2,1,0,0,0,0,0,0,3,2,0,0,"True",51
"5080",79,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1,0,98,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",51
"5081",80,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1.5625,0.666667,98,3,0,2,1,0,0,0,0,2,2,1,0,0,0,"True",51
"5082",81,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1.5625,1,98,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",51
"5083",82,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1,0,98,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",51
"5084",83,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1.25,0.5,98,2,0,1,1,0,0,0,0,1,1,1,0,0,0,"True",51
"5085",84,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1,0,98,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",51
"5086",85,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1,0,98,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",51
"5087",86,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1.5625,1,98,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",51
"5088",87,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",2.44141,0.8,98,5,0,4,1,0,0,0,0,2,2,3,2,0,0,"True",51
"5089",88,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1.25,0.5,98,2,0,1,1,0,0,0,0,1,1,1,0,0,0,"True",51
"5090",89,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1.25,0.5,98,2,0,1,1,0,0,0,0,1,1,1,0,0,0,"True",51
"5091",90,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",3.05176,1,98,4,0,4,0,0,0,0,0,2,2,2,2,0,0,"True",51
"5092",91,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",2.44141,1,98,3,0,3,0,0,0,0,0,1,1,2,2,0,0,"True",51
"5093",92,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1,0,98,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",51
"5094",93,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1.95312,0.75,98,4,0,3,1,0,0,0,0,1,1,3,2,0,0,"True",51
"5095",94,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1,0,98,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",51
"5096",95,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1.95312,0.75,98,4,0,3,1,0,0,0,0,2,2,2,1,0,0,"True",51
"5097",96,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",3.05176,0.833333,98,6,0,5,1,0,0,0,0,3,3,3,2,0,0,"True",51
"5098",97,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1.95312,1,98,2,0,2,0,0,0,0,0,1,1,1,1,0,0,"True",51
"5099",98,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1.25,0.5,98,2,0,1,1,0,0,0,0,1,1,1,0,0,0,"True",51
"5100",99,"[98]NnhvGHNJzSHKSBCxAHhuuxlSscxgmAxLzLqCKQOsxMjaupddGCARjENPjndJBRrsCdmNPnNqLxvJEAoiwSNFynmNgSOkmOHsyj",1.95312,0.75,98,4,0,3,1,0,0,0,0,2,2,2,1,0,0,"True",51
"5101",0,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",2.44141,0.8,107,5,0,4,1,0,0,0,0,1,1,4,3,0,0,"True",52
"5102",1,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",11.6415,0.916667,107,12,0,11,1,0,0,0,0,2,2,10,9,0,0,"True",52
"5103",2,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5104",3,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.5625,0.666667,107,3,0,2,1,0,0,0,0,1,1,2,1,0,0,"True",52
"5105",4,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,0,0,2,1,0,0,"True",52
"5106",5,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",3.05176,0.833333,107,6,0,5,1,0,0,0,0,2,2,4,3,0,0,"True",52
"5107",6,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,0,0,2,1,0,0,"True",52
"5108",7,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5109",8,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.5625,0.666667,107,3,0,2,1,0,0,0,0,1,1,2,1,0,0,"True",52
"5110",9,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",3.05176,0.833333,107,6,0,5,1,0,0,0,0,3,3,3,2,0,0,"True",52
"5111",10,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.95312,0.75,107,4,0,3,1,0,0,0,0,1,1,3,2,0,0,"True",52
"5112",11,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",2.44141,0.8,107,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",52
"5113",12,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.5625,0.666667,107,3,0,2,1,0,0,0,0,0,0,3,2,0,0,"True",52
"5114",13,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5115",14,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.5625,0.666667,107,3,0,2,1,0,0,0,0,2,2,1,0,0,0,"True",52
"5116",15,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.5625,0.666667,107,3,0,2,1,0,0,0,0,1,1,2,1,0,0,"True",52
"5117",16,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5118",17,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.5625,0.666667,107,3,0,2,1,0,0,0,0,1,1,2,1,0,0,"True",52
"5119",18,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.5625,0.666667,107,3,0,2,1,0,0,0,0,2,2,1,0,0,0,"True",52
"5120",19,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",5.96046,0.888889,107,9,0,8,1,0,0,0,0,5,5,4,3,0,0,"True",52
"5121",20,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5122",21,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.95312,0.75,107,4,0,3,1,0,0,0,0,1,1,3,2,0,0,"True",52
"5123",22,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5124",23,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5125",24,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,0,0,2,1,0,0,"True",52
"5126",25,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.5625,0.666667,107,3,0,2,1,0,0,0,0,0,0,3,2,0,0,"True",52
"5127",26,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",9.31323,0.909091,107,11,0,10,1,0,0,0,0,6,6,5,4,0,0,"True",52
"5128",27,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5129",28,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.5625,0.666667,107,3,0,2,1,0,0,0,0,1,1,2,1,0,0,"True",52
"5130",29,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,0,0,2,1,0,0,"True",52
"5131",30,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,1,1,1,0,0,0,"True",52
"5132",31,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5133",32,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,1,1,1,0,0,0,"True",52
"5134",33,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.95312,0.75,107,4,0,3,1,0,0,0,0,2,2,2,1,0,0,"True",52
"5135",34,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,1,1,1,0,0,0,"True",52
"5136",35,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,0,0,2,1,0,0,"True",52
"5137",36,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,0,0,2,1,0,0,"True",52
"5138",37,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,0,0,2,1,0,0,"True",52
"5139",38,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,1,1,1,0,0,0,"True",52
"5140",39,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5141",40,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,1,1,1,0,0,0,"True",52
"5142",41,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.5625,0.666667,107,3,0,2,1,0,0,0,0,2,2,1,0,0,0,"True",52
"5143",42,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.95312,0.75,107,4,0,3,1,0,0,0,0,3,3,1,0,0,0,"True",52
"5144",43,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5145",44,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",3.05176,0.833333,107,6,0,5,1,0,0,0,0,2,2,4,3,0,0,"True",52
"5146",45,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",2.44141,0.8,107,5,0,4,1,0,0,0,0,2,2,3,2,0,0,"True",52
"5147",46,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5148",47,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.95312,0.75,107,4,0,3,1,0,0,0,0,2,2,2,1,0,0,"True",52
"5149",48,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5150",49,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,1,1,1,0,0,0,"True",52
"5151",50,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,0,0,2,1,0,0,"True",52
"5152",51,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.95312,0.75,107,4,0,3,1,0,0,0,0,0,0,4,3,0,0,"True",52
"5153",52,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5154",53,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",2.44141,0.8,107,5,0,4,1,0,0,0,0,2,2,3,2,0,0,"True",52
"5155",54,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.95312,0.75,107,4,0,3,1,0,0,0,0,2,2,2,1,0,0,"True",52
"5156",55,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5157",56,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",2.44141,0.8,107,5,0,4,1,0,0,0,0,4,4,1,0,0,0,"True",52
"5158",57,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,0,0,2,1,0,0,"True",52
"5159",58,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,1,1,1,0,0,0,"True",52
"5160",59,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5161",60,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",2.44141,0.8,107,5,0,4,1,0,0,0,0,1,1,4,3,0,0,"True",52
"5162",61,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.25,0.5,107,2,0,1,1,0,0,0,0,1,1,1,0,0,0,"True",52
"5163",62,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1,0,107,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",52
"5164",63,"[107]GHRKNJGrqvmBJldqnRDqGNdtJEpmtRMNxSnzHmhAdAsRmrhFizckaOggAxxFGlArMQRovyeoyseFEMuDEzzpvNJvmqMNmhQSiJgynlBbFJQ",1.95312,0.75,107,4,0,3,1,0,0,0,0,1,1,3,2,0,0,"True",52
