"","id","ancestor_list","origin_time","destruction_time","num_orgs","tot_orgs","num_offspring","total_offspring","depth","taxon_info","genome","genome_length"
"6249",1767150,"1766460",149204,149217,0,2,1,2039,864,"[108]cvRdbLpqNetHogQJOqnzosfsozbArxnQRRdoIDafciwKpoHhHcewcMerOaeObBgfQHuuKHOnocSdpbBymMbAAueRBaRuMGzoafQzcoHphxcC","cvRdbLpqNetHogQJOqnzosfsozbArxnQRRdoIDafciwKpoHhHcewcMerOaeObBgfQHuuKHOnocSdpbBymMbAAueRBaRuMGzoafQzcoHphxcC","108"
"5177",1766460,"1766434",149098,149361,0,23,1,2039,863,"[108]cvRdbLpqNetHogQJOqnzMsfsozbArxnQRRdoIDafciwKpoHhHcewcMerOaeObBgfQHuuKHOnocSdpbBymMbAAueRBaRuMGzoafQzcoHphxcC","cvRdbLpqNetHogQJOqnzMsfsozbArxnQRRdoIDafciwKpoHhHcewcMerOaeObBgfQHuuKHOnocSdpbBymMbAAueRBaRuMGzoafQzcoHphxcC","108"
"5180",1766434,"1765341",149096,149141,0,7,1,2039,862,"[108]cvRdbLpqNetHogQJOqnzMsfsozbArxnQRRdoIDafciwKpoHhHcewcMerOaeObBgfQHuuKHOnocSdpbBymMbAAueRBaRuMGzoafQzcFHphxcC","cvRdbLpqNetHogQJOqnzMsfsozbArxnQRRdoIDafciwKpoHhHcewcMerOaeObBgfQHuuKHOnocSdpbBymMbAAueRBaRuMGzoafQzcFHphxcC","108"
"5179",1765341,"1765339",148932,149150,0,15,1,2039,861,"[108]cvRdbLpqNetHogQJOqnzMsfsozbArxnQRRdoIDafciwKpoHhHcewcMerOaeObBgfQNuuKHOnocSdpbBymMbAAueRBaRuMGzoafQzcFHphxcC","cvRdbLpqNetHogQJOqnzMsfsozbArxnQRRdoIDafciwKpoHhHcewcMerOaeObBgfQNuuKHOnocSdpbBymMbAAueRBaRuMGzoafQzcFHphxcC","108"
"5187",1765339,"1765318",148932,148933,0,1,1,2039,860,"[108]cvRdbLpqNetHogQJOqnzMsfsozbArxnQRRdoIDafciwKpoHhHcewcMerOaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoafQzcFHphxcC","cvRdbLpqNetHogQJOqnzMsfsozbArxnQRRdoIDafciwKpoHhHcewcMerOaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoafQzcFHphxcC","108"
"5268",1765318,"1765126",148929,148932,0,1,1,2039,859,"[108]cvRdbLpqNetHogQJOqnzMsfsozbArxnQRRdoIDafciwKpoHhHcewcMerOaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzcFHphxcC","cvRdbLpqNetHogQJOqnzMsfsozbArxnQRRdoIDafciwKpoHhHcewcMerOaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzcFHphxcC","108"
"5181",1765126,"1764891",148901,149096,0,6,1,2039,858,"[108]cvRdbLpqNetHogQJOqnzMsfsozbArxnQRRdoIDafciwKpoHhHcewcMefOaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzcFHphxcC","cvRdbLpqNetHogQJOqnzMsfsozbArxnQRRdoIDafciwKpoHhHcewcMefOaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzcFHphxcC","108"
"5182",1764891,"1756892",148865,148969,0,9,1,2039,857,"[108]cvRdbLpqNetHogQJOqnzMsfsozbArxnQRRdoIDafciwKpoHhHcewcMeROaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzcFHphxcC","cvRdbLpqNetHogQJOqnzMsfsozbArxnQRRdoIDafciwKpoHhHcewcMeROaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzcFHphxcC","108"
"5183",1756892,"1755350",147644,148865,0,11,1,2039,856,"[108]cvRdbLpqNetHogQJOqnzMsfsozbArxnQRRdoIDafciwKpoHhHcebcMeROaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzcFHphxcC","cvRdbLpqNetHogQJOqnzMsfsozbArxnQRRdoIDafciwKpoHhHcebcMeROaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzcFHphxcC","108"
"5190",1755350,"1749593",147400,147676,0,20,1,2039,855,"[108]cvRdbLpqNetHogQJOqnzMsfsozuArxnQRRdoIDafciwKpoHhHcebcMeROaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzcFHphxcC","cvRdbLpqNetHogQJOqnzMsfsozuArxnQRRdoIDafciwKpoHhHcebcMeROaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzcFHphxcC","108"
"5175",1749593,"1746947",146534,149851,0,56,1,2039,854,"[108]cvRdbLpqNetHogQJOqnzMsfsozuArxnQRbdoIDafciwKpoHhHcebcMeROaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzcFHphxcC","cvRdbLpqNetHogQJOqnzMsfsozuArxnQRbdoIDafciwKpoHhHcebcMeROaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzcFHphxcC","108"
"5188",1746947,"1746946",146150,147735,0,46,1,2039,853,"[108]cvRdbLpqNetHogQJOqnzMsfsozuArxnQRbdoIDafcimKpoHhHcebcMeROaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzcFHphxcC","cvRdbLpqNetHogQJOqnzMsfsozuArxnQRbdoIDafcimKpoHhHcebcMeROaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzcFHphxcC","108"
"5194",1746946,"1746648",146150,146150,0,2,1,2039,852,"[108]cvRdbLpqNetHogQJOqnzMsfsoztArxnQRbdoIDafcimKpoHhHcebcMeROaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzcFHphxcC","cvRdbLpqNetHogQJOqnzMsfsoztArxnQRbdoIDafcimKpoHhHcebcMeROaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzcFHphxcC","108"
"5195",1746648,"1742371",146107,146150,0,1,1,2039,851,"[108]cvRdbLpqNetHogQJOqnzMsfsoztArxnQRbdoIDafcimKpoHhHcebcMeROaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzkFHphxcC","cvRdbLpqNetHogQJOqnzMsfsoztArxnQRbdoIDafcimKpoHhHcebcMeROaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzoaNQzkFHphxcC","108"
"5329",1742371,"1736939",145471,146946,0,51,1,2039,850,"[108]cvRdbLpqNetHogQJOqnzMsfsoztArxnQRbdoIDafcimKpoHhHcebcMeROaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzsaNQzkFHphxcC","cvRdbLpqNetHogQJOqnzMsfsoztArxnQRbdoIDafcimKpoHhHcebcMeROaeObBgfQNuuKHOnocSdpbBymMbAAuNRBaRuMGzsaNQzkFHphxcC","108"
"5193",1736939,"1736853",144709,146464,0,34,1,2039,849,"[108]cvRdbLpqNetHogQJOqnzMsfsoztArxnQRbdoIDafcimKpoHhHcebcMeROaeObBgfQiuuKHOnocSdpbBymMbAAuNRBaRuMGzsaNQzkFHphxcC","cvRdbLpqNetHogQJOqnzMsfsoztArxnQRbdoIDafcimKpoHhHcebcMeROaeObBgfQiuuKHOnocSdpbBymMbAAuNRBaRuMGzsaNQzkFHphxcC","108"
"5203",1736853,"1736850",144697,144712,0,3,1,2039,848,"[108]cvRdbLpqNetHogQJOqnzMsfsoztArxnQRbdoIDafcimKpoHhHcebcMeROaeObBgfQiuuKHOnocSdpbhymMbAAuNRBaRuMGzsaNQzkFHphxcC","cvRdbLpqNetHogQJOqnzMsfsoztArxnQRbdoIDafcimKpoHhHcebcMeROaeObBgfQiuuKHOnocSdpbhymMbAAuNRBaRuMGzsaNQzkFHphxcC","108"
"5447",1736850,"1736403",144697,144698,0,1,1,2039,847,"[108]cvRdbLpqNetHogQJOqnzMsfsoztArxnQRbdoIDafcimKpoHhHcebcMeROaeObBgfQiuuKHOnocSdpbhymMbAAuNRBaRuMGzsaNfzkFHphxcC","cvRdbLpqNetHogQJOqnzMsfsoztArxnQRbdoIDafcimKpoHhHcebcMeROaeObBgfQiuuKHOnocSdpbhymMbAAuNRBaRuMGzsaNfzkFHphxcC","108"
"5201",1736403,"1736242",144631,144830,0,23,1,2039,846,"[108]cvRdbLpqNetHogQJOqnzMsfsoztArxnQRbdoIDafcimKpoHhHcebcMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzsaNfzkFHphxcC","cvRdbLpqNetHogQJOqnzMsfsoztArxnQRbdoIDafcimKpoHhHcebcMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzsaNfzkFHphxcC","108"
"5205",1736242,"1736238",144611,144645,0,12,1,2039,845,"[108]cvRdbLpqNetHogQJOqnzMsfsoztArxnQRbdoIDafcimHpoHhHcebcMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzsaNfzkFHpuxcC","cvRdbLpqNetHogQJOqnzMsfsoztArxnQRbdoIDafcimHpoHhHcebcMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzsaNfzkFHpuxcC","108"
"5208",1736238,"1735978",144610,144613,0,2,1,2039,844,"[108]cvRdbLpqNetHogQJOqnzMsfsoztArxpQRbdoIDafcimHpoHhHcebcMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzsaNfzkFHpuxcC","cvRdbLpqNetHogQJOqnzMsfsoztArxpQRbdoIDafcimHpoHhHcebcMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzsaNfzkFHpuxcC","108"
"5204",1735978,"1735579",144575,144669,0,27,1,2039,843,"[107]cvRdbLpqNetHogQJOqnzMsfsoztArxpQRbdoIDafcimHpoHhHcebcMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzsaNfkFHpuxcC","cvRdbLpqNetHogQJOqnzMsfsoztArxpQRbdoIDafcimHpoHhHcebcMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzsaNfkFHpuxcC","107"
"5197",1735579,"1735385",144515,144967,0,31,1,2039,842,"[107]cvRdbLpqNetHogQJOqnzMsfsoztArxpQRbdoIDafcimHpoHhHcebcMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzPaNfkFHpuxcC","cvRdbLpqNetHogQJOqnzMsfsoztArxpQRbdoIDafcimHpoHhHcebcMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzPaNfkFHpuxcC","107"
"5209",1735385,"1734497",144487,144550,0,35,1,2039,841,"[106]cvRdbLpqNetHogQJOqnzMsfsoztArxpQRbdoIDafcimHpoHhHcebcMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzPaNfkHpuxcC","cvRdbLpqNetHogQJOqnzMsfsoztArxpQRbdoIDafcimHpoHhHcebcMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzPaNfkHpuxcC","106"
"5210",1734497,"1734482",144362,144548,0,14,1,2039,840,"[106]cvRdbLpqNetHogQJOqnzMsfroztArxpQRudoIDafcimHpoHhHcebcMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzPaNfkHpuxcC","cvRdbLpqNetHogQJOqnzMsfroztArxpQRudoIDafcimHpoHhHcebcMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzPaNfkHpuxcC","106"
"5315",1734482,"1734471",144359,144362,0,2,1,2039,839,"[106]cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHpoHhHcebcMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzPaNfkHpuxcC","cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHpoHhHcebcMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzPaNfkHpuxcC","106"
"5228",1734471,"1733631",144358,144361,0,2,1,2039,838,"[106]cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHpoHhHceycMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzPaNfkHpuxcC","cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHpoHhHceycMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzPaNfkHpuxcC","106"
"5249",1733631,"1733586",144245,144361,0,25,1,2039,837,"[106]cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHpoHhHceycMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzPKNfkHpuxcC","cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHpoHhHceycMeROaeObBgffiuuKHOnocSdpbhymMbAAuNRBaRuMGzPKNfkHpuxcC","106"
"5212",1733586,"1732793",144239,144329,0,12,1,2039,836,"[106]cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHpoHhHceycMeROaeObBgffibuKHOnocSdpbhymMbAAuNRBaRuMGzPKNfkHpuxcC","cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHpoHhHceycMeROaeObBgffibuKHOnocSdpbhymMbAAuNRBaRuMGzPKNfkHpuxcC","106"
"5213",1732793,"1732721",144129,144299,0,43,1,2039,835,"[106]cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHAoHhHceycMeROaeObBgffibuKHOnocSdpbhymMbAAuNRBaRuMGzPKNfkHpuxcC","cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHAoHhHceycMeROaeObBgffibuKHOnocSdpbhymMbAAuNRBaRuMGzPKNfkHpuxcC","106"
"5211",1732721,"1732523",144118,144330,0,32,1,2039,834,"[106]cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHAoHhHceycMeROaeObBgffibMKHOnocSdpbhymMbAAuNRBaRuMGzPKNfkHpuxcC","cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHAoHhHceycMeROaeObBgffibMKHOnocSdpbhymMbAAuNRBaRuMGzPKNfkHpuxcC","106"
"5216",1732523,"1731839",144089,144131,0,3,1,2039,833,"[106]cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHAoHhHceycMeROaeObBgffibMKHOnocSdpbtymMbAAuNRBaRuMGzPKNfkHpuxcC","cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHAoHhHceycMeROaeObBgffibMKHOnocSdpbtymMbAAuNRBaRuMGzPKNfkHpuxcC","106"
"6329",1731839,"1731738",143995,144260,0,85,1,2039,832,"[106]cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHAoHhHceycMeROaeObBgffibMKHOnocSdpbtymMbAAuNRBaRuMGzPKNfkHpuxca","cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHAoHhHceycMeROaeObBgffibMKHOnocSdpbtymMbAAuNRBaRuMGzPKNfkHpuxca","106"
"5218",1731738,"1729775",143980,144002,0,4,1,2039,831,"[106]cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHAoHhHceycMeROaeObBgffibMKHOnocSdpbtymMbAAONRBaRuMGzPKNfkHpuxca","cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHAoHhHceycMeROaeObBgffibMKHOnocSdpbtymMbAAONRBaRuMGzPKNfkHpuxca","106"
"5217",1729775,"1729774",143726,144009,0,64,1,2039,830,"[106]cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHAoHhHceycMeROaeObBgffibMKHOnocSdpbtymMbAAONRBaRuMGzPKNfkwpuxca","cvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHAoHhHceycMeROaeObBgffibMKHOnocSdpbtymMbAAONRBaRuMGzPKNfkwpuxca","106"
"5221",1729774,"1729768",143725,143728,0,2,1,2039,829,"[106]tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHAoHhHceycMeROaeObBgffibMKHOnocSdpbtymMbAAONRBaRuMGzPKNfkwpuxca","tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHAoHhHceycMeROaeObBgffibMKHOnocSdpbtymMbAAONRBaRuMGzPKNfkwpuxca","106"
"5220",1729768,"1729400",143725,143730,0,3,1,2039,828,"[106]tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHAoHhHceRcMeROaeObBgffibMKHOnocSdpbtymMbAAONRBaRuMGzPKNfkwpuxca","tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcimHAoHhHceRcMeROaeObBgffibMKHOnocSdpbtymMbAAONRBaRuMGzPKNfkwpuxca","106"
"5219",1729400,"1729273",143677,143910,0,37,1,2039,827,"[106]tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcamHAoHhHceRcMeROaeObBgffibMKHOnocSdpbtymMbAAONRBaRuMGzPKNfkwpuxca","tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcamHAoHhHceRcMeROaeObBgffibMKHOnocSdpbtymMbAAONRBaRuMGzPKNfkwpuxca","106"
"5223",1729273,"1729259",143660,143681,0,7,1,2039,826,"[106]tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcamHAoHhHceRcMeROaeObBgffibMKHOnocSdpbtymMbAAONRBaMuMGzPKNfkwpuxca","tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcamHAoHhHceRcMeROaeObBgffibMKHOnocSdpbtymMbAAONRBaMuMGzPKNfkwpuxca","106"
"5222",1729259,"1726567",143658,143681,0,9,1,2039,825,"[106]tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcamHAoHhHceRcMeROaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPKNfkwpuxca","tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcamHAoHhHceRcMeROaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPKNfkwpuxca","106"
"5224",1726567,"1726565",143331,143660,0,38,1,2039,824,"[105]tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcamHzoHhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPKNfkwpuxca","tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcamHzoHhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPKNfkwpuxca","105"
"5227",1726565,"1721801",143331,143332,0,2,1,2039,823,"[105]tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcamHzofhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPKNfkwpuxca","tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcamHzofhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPKNfkwpuxca","105"
"5226",1721801,"1721799",142759,143595,0,33,1,2039,822,"[105]tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcamHzofhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPKpfkwpuxca","tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafcamHzofhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPKpfkwpuxca","105"
"5357",1721799,"1721689",142759,142915,0,10,1,2039,821,"[105]tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafgamHzofhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPKpfkwpuxca","tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafgamHzofhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPKpfkwpuxca","105"
"5411",1721689,"1719329",142746,142759,0,1,1,2039,820,"[105]tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafjamHzofhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPKpfkwpuxca","tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafjamHzofhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPKpfkwpuxca","105"
"5254",1719329,"1719327",142463,142765,0,2,1,2039,819,"[105]tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafjamHzofhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPcpfkwpuxca","tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafjamHzofhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPcpfkwpuxca","105"
"5244",1719327,"1719325",142462,142557,0,2,1,2039,818,"[105]tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafjamxzofhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPcpfkwpuxca","tvRdbLpvNetHogQJOqnzMsfroztArxpQRudoIDafjamxzofhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPcpfkwpuxca","105"
"6297",1719325,"1718776",142462,142802,0,2,1,2039,817,"[104]tvRdbLpvNetHogQJOqnzMsfroztArxQRudoIDafjamxzofhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPcpfkwpuxca","tvRdbLpvNetHogQJOqnzMsfroztArxQRudoIDafjamxzofhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPcpfkwpuxca","104"
"5233",1718776,"1718058",142397,142557,0,6,1,2039,816,"[104]tvRdbLpvNetHogQJOqnzMsfroztArxQRudoIDafjamxEofhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPcpfkwpuxca","tvRdbLpvNetHogQJOqnzMsfroztArxQRudoIDafjamxEofhHceRcMeOaeObBgffibMKHOnocSdpbtymMbAAONRBaMiMGzPcpfkwpuxca","104"
"5229",1718058,"1717709",142309,142942,0,32,1,2039,815,"[104]tuRdbLpvNetHogQJOqnzMsfroztArxQRudoIDafjamxEofhHceRcMeOaeObBgffibgKHOnocSdpbtymMbAAONRBaMiMGzPcpfkwpuxca","tuRdbLpvNetHogQJOqnzMsfroztArxQRudoIDafjamxEofhHceRcMeOaeObBgffibgKHOnocSdpbtymMbAAONRBaMiMGzPcpfkwpuxca","104"
"5540",1717709,"1717596",142267,142371,0,2,1,2039,814,"[104]tuRdbLpvNetHogQJOqnzMsfroztArxQRudoIDafjamxEofhHceRcMeOaeObBgffibgKHOnocSdpbtymMbAAONRBaMiMGzPcpfkwpuxcr","tuRdbLpvNetHogQJOqnzMsfroztArxQRudoIDafjamxEofhHceRcMeOaeObBgffibgKHOnocSdpbtymMbAAONRBaMiMGzPcpfkwpuxcr","104"
"5235",1717596,"1712177",142253,142485,0,5,1,2039,813,"[104]tuRdbLpvNetHogQJOqnzMsfroztArxQRudoIDafjamxEofhHceRcMeOaeObBgffibgKHOnocSdpbtymMbAAONRBaMiMGzPcpckwpuxcr","tuRdbLpvNetHogQJOqnzMsfroztArxQRudoIDafjamxEofhHceRcMeOaeObBgffibgKHOnocSdpbtymMbAAONRBaMiMGzPcpckwpuxcr","104"
"5231",1712177,"1712175",141593,142922,0,25,1,2039,812,"[104]tuRdbLpvNetHogQJOqnzMsfroztArxQRudoIDafjamxEofhHceRcMeOaeObsgffibgKHOnocSdpbtymMbAAONRBaMiMGzPcpckwpuxcr","tuRdbLpvNetHogQJOqnzMsfroztArxQRudoIDafjamxEofhHceRcMeOaeObsgffibgKHOnocSdpbtymMbAAONRBaMiMGzPcpckwpuxcr","104"
"5240",1712175,"1712136",141593,141597,0,1,1,2039,811,"[104]tuRdbLpvNetHogQJOqnzMsfroztArxQRudoIDafjamxEofhHceRcMeOaeObsgfvibgKHOnocSdpbtymMbAAONRBaMiMGzPcpckMpuxcr","tuRdbLpvNetHogQJOqnzMsfroztArxQRudoIDafjamxEofhHceRcMeOaeObsgfvibgKHOnocSdpbtymMbAAONRBaMiMGzPcpckMpuxcr","104"
"5848",1712136,"1711979",141588,142183,0,7,1,2039,810,"[104]tuRdbLpvNetHogQJOqnzMsfroztArxQRFdoIDafjamxEofhHceRcMeOaeObsgfvibgKHOnocSdpbtymMbAAONRBaMiMGzPcpckMpuxcr","tuRdbLpvNetHogQJOqnzMsfroztArxQRFdoIDafjamxEofhHceRcMeOaeObsgfvibgKHOnocSdpbtymMbAAONRBaMiMGzPcpckMpuxcr","104"
"5238",1711979,"1708410",141569,141632,0,11,1,2039,809,"[104]tuRdbLpvNetHogQJOqnzMsfroztArxQRFdoIDafjamxEofhHceRcMeOaeObxgfvibgKHOnocSdpbtymMbAAONRBaMiMGzPcpckMpuxcr","tuRdbLpvNetHogQJOqnzMsfroztArxQRFdoIDafjamxEofhHceRcMeOaeObxgfvibgKHOnocSdpbtymMbAAONRBaMiMGzPcpckMpuxcr","104"
"5239",1708410,"1708409",141133,141630,0,10,1,2039,808,"[104]tuRdbLpvNetHogQJOqnzMsfroztArpQRFdoIDafjamxEofhHceRcMeOaeObxgfvibgKHOnocSdpbtymMbAAONRBaMiMGzPcpckMpuxcr","tuRdbLpvNetHogQJOqnzMsfroztArpQRFdoIDafjamxEofhHceRcMeOaeObxgfvibgKHOnocSdpbtymMbAAONRBaMiMGzPcpckMpuxcr","104"
"5261",1708409,"1699973",141133,141503,0,3,1,2039,807,"[104]tuRdbLpvNetHogQJOqnzMsfroztArpQRFdoIDafjamxEofhHceRcMeOaeObxgfvibgKHOnocSdpbtymMbAAONRBaMhMGzPcpckMpuxcr","tuRdbLpvNetHogQJOqnzMsfroztArpQRFdoIDafjamxEofhHceRcMeOaeObxgfvibgKHOnocSdpbtymMbAAONRBaMhMGzPcpckMpuxcr","104"
"5241",1699973,"1699971",140091,141250,0,12,1,2039,806,"[104]tuRdbLpvNetHogQJOqnzMsfroztArpQRFdoIDafjamxEofhHceRcMeOaeObxgfvipgKHOnocSdpbtymMbAAONRBaMhMGzPcpckMpuxcr","tuRdbLpvNetHogQJOqnzMsfroztArpQRFdoIDafjamxEofhHceRcMeOaeObxgfvipgKHOnocSdpbtymMbAAONRBaMhMGzPcpckMpuxcr","104"
"5264",1699971,"1695604",140091,140094,0,2,1,2039,805,"[104]tuRdbLpvNetHogQJOqnzMsfroztArpQRFdoIDafjamxEofhHceRlMeOaeObxgfvipgKHOnocSdpbtymMbAAONRBaMhMGzPcpckMpuxcr","tuRdbLpvNetHogQJOqnzMsfroztArpQRFdoIDafjamxEofhHceRlMeOaeObxgfvipgKHOnocSdpbtymMbAAONRBaMhMGzPcpckMpuxcr","104"
"5242",1695604,"1693762",139553,141250,0,25,1,2039,804,"[103]tuRdbLpvNetHogQJOqnzMsfroztArpQRFdoIDafjamxEofhHceRlMeOaeObxgfvipgKHOnocSdpbtymMbAAONRBaMhMGzPcpcMpuxcr","tuRdbLpvNetHogQJOqnzMsfroztArpQRFdoIDafjamxEofhHceRlMeOaeObxgfvipgKHOnocSdpbtymMbAAONRBaMhMGzPcpcMpuxcr","103"
"5248",1693762,"1688108",139322,139870,0,7,1,2039,803,"[104]tuRdbLpvNetHogQJOqnzMsfroztArpQRFdoIDafjamxEofhHceRlMeOaeObxgfvipgKHOnocSdpbtymMbAAONRBaMhMGzPcJpcMpuxcr","tuRdbLpvNetHogQJOqnzMsfroztArpQRFdoIDafjamxEofhHceRlMeOaeObxgfvipgKHOnocSdpbtymMbAAONRBaMhMGzPcJpcMpuxcr","104"
