"depth","seed","count","accuracy_mean","accuracy_max","accuracy_min","merit_mean","merit_max","merit_min","merit_median","door_rooms_mean","door_rooms_max","door_rooms_min","exit_rooms_mean","exit_rooms_max","exit_rooms_min","correct_doors_mean","correct_doors_max","correct_doors_min","incorrect_doors_mean","incorrect_doors_max","incorrect_doors_min","correct_exits_mean","correct_exits_max","correct_exits_min","incorrect_exits_mean","incorrect_exits_max","incorrect_exits_min","genome_length","seed_classification","seed_classification_factor"
"543","6",100,0.84270105,0.863636,0.819728,5.98710118563105e+21,5.5329e+23,8.39735e+14,1.863095e+18,273.56,344,218,43.09,55,32,230.47,294,186,43.09,55,32,43.09,55,32,0,0,0,98,"Error correction","Error correction"
"544","6",100,0.84583206,0.868526,0.823718,5.03211625090105e+21,4.42632e+23,3.43955e+14,6.952905e+17,267.5,345,222,41.32,54,32,226.16,294,187,41.34,55,32,41.32,54,32,0,0,0,98,"Error correction","Error correction"
"545","6",100,0.84346684,0.869919,0.818482,4.83597609882482e+21,4.42632e+23,4.29944e+14,1.19238e+18,272.38,333,214,42.73,55,32,229.64,288,182,42.74,55,32,42.73,55,32,0,0,0,98,"Error correction","Error correction"
"546","6",100,0.84410308,0.864407,0.815094,8.8466534996527e+20,5.94091e+22,1.40884e+14,3.125755e+17,262.67,332,209,41.04,52,32,221.63,283,177,41.04,52,32,41.04,52,32,0,0,0,98,"Error correction","Error correction"
"547","6",100,0.84449301,0.870968,0.824219,5.3274898690747e+21,4.42632e+23,5.3743e+14,6.78332e+17,271.33,343,219,42.26,54,32,229.05,293,185,42.28,54,32,42.26,54,32,0,0,0,98,"Error correction","Error correction"
"548","6",100,0.88287619,0.911765,0.853242,1.77699299187535e+22,1.08065e+24,2.56267e+15,1.1104915e+19,255.08,327,205,29.96,43,21,225.12,287,182,29.96,43,21,29.96,43,21,0,0,0,99,"Mixed bet hedging","Mixed bet hedging"
"549","6",100,0.88135552,0.90625,0.862222,1.17233317494999e+22,6.91613e+23,1.31209e+15,5.05397e+18,253.63,317,199,30.21,42,20,223.42,281,179,30.21,42,20,30.21,42,20,0,0,0,99,"Error correction","Error correction"
"550","6",100,0.88000223,0.907534,0.848592,1.4964390962986e+22,5.5329e+23,2.56267e+15,1.23388e+19,260.15,312,203,31.28,43,21,228.87,278,182,31.28,43,21,31.28,43,21,0,0,0,99,"Error correction","Error correction"
"551","6",100,0.88154424,0.915929,0.845395,1.48840126919461e+23,1.25804e+25,1.64011e+15,9.87103e+18,258.1,330,201,30.7,47,19,227.4,294,179,30.7,47,19,30.7,47,19,0,0,0,99,"Mixed bet hedging","Mixed bet hedging"
"552","6",100,0.87857515,0.904762,0.843137,8.77443356098952e+22,6.44115e+24,3.43955e+14,1.92794e+19,262.06,332,204,31.9,41,22,230.16,291,177,31.9,41,22,31.9,41,22,0,0,0,99,"Error correction","Error correction"
"553","6",100,0.88008856,0.911215,0.854331,1.27828763292691e+22,6.91613e+23,2.56267e+15,2.40992e+19,259.66,319,206,31.22,41,19,228.44,281,182,31.22,41,19,31.22,41,19,0,0,0,99,"Mixed bet hedging","Mixed bet hedging"
"554","6",100,0.88129474,0.919028,0.84556,5.53492762433507e+22,2.63829e+24,4.29944e+14,2.58763e+18,252.35,337,198,30.06,43,20,222.29,294,174,30.06,43,20,30.06,43,20,0,0,0,99,"Mixed bet hedging","Mixed bet hedging"
"555","6",100,0.88006878,0.904,0.848485,9.50556729857055e+22,6.44115e+24,1.31209e+15,1.1104915e+19,258.14,333,206,31.02,44,21,227.12,294,181,31.02,44,21,31.02,44,21,0,0,0,99,"Error correction","Error correction"
"556","6",100,0.96095255,0.985437,0.929368,3.44239680802517e+25,2.664e+27,1.77821e+17,2.09027e+21,237.4,300,190,9.38,19,3,228.02,291,184,9.38,19,3,9.38,19,3,0,0,0,99,"Learning","Learning"
"557","6",100,0.96131509,0.985075,0.929245,3.24595004276081e+24,2.86044e+26,1.90934e+16,4.93157e+20,232.31,296,185,9.05,15,3,223.26,284,176,9.05,15,3,9.05,15,3,0,0,0,99,"Learning","Learning"
"558","6",100,0.99554514,0.996466,0.994444,3.08027668993035e+25,2.1312e+27,2.22276e+17,3.674305e+21,226.79,283,180,1,1,1,225.79,282,179,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"559","6",100,0.99555594,0.99635,0.99435,6.43725458977006e+24,2.86044e+26,1.13805e+17,5.1032e+21,226.9,274,177,1,1,1,225.9,273,176,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"560","6",100,0.99556797,0.996491,0.994536,6.6061371832808e+25,3.33e+27,4.34133e+17,5.1032e+21,228.71,285,183,1,1,1,227.71,284,182,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"561","6",100,0.99552263,0.996516,0.993976,1.20706204270671e+26,5.20312e+27,9.7758e+15,5.1032e+21,226.35,287,166,1,1,1,225.35,286,165,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"562","6",100,0.99549708,0.996416,0.994382,2.30497573077761e+25,8.72938e+26,1.42257e+17,4.59288e+21,224.47,279,178,1,1,1,223.47,278,177,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"563","6",100,0.99557453,0.996599,0.994318,3.75940827727159e+26,2.48104e+28,9.10442e+16,1.1213095e+22,228.26,294,176,1,1,1,227.26,293,175,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"564","6",100,0.99553576,0.996466,0.994413,3.88082226606301e+25,2.1312e+27,1.77821e+17,7.97376e+21,226.38,283,179,1,1,1,225.38,282,178,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"565","6",100,0.99561012,0.996528,0.994413,8.75623610096839e+25,6.5039e+27,1.77821e+17,1.752045e+22,230.05,288,179,1,1,1,229.05,287,178,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"566","6",100,0.99555021,0.996491,0.99435,1.19001665697916e+26,3.33e+27,1.13805e+17,4.59288e+21,227.96,285,177,1,1,1,226.96,284,176,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"567","6",100,0.99554171,0.996678,0.994536,1.18896668456959e+27,1.18305e+29,4.34133e+17,3.26605e+21,226.22,301,183,1,1,1,225.22,300,182,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"568","6",100,0.99553457,0.996587,0.994505,2.17852670236388e+26,1.98483e+28,3.47306e+17,2.939445e+21,226.12,293,182,1,1,1,225.12,292,181,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"569","6",100,0.99554313,0.996454,0.994624,3.48802707639475e+25,1.70496e+27,8.47915e+17,9.419e+21,226.51,282,186,1,1,1,225.51,281,185,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"570","6",100,0.99553782,0.996324,0.99422,6.55683580107844e+24,1.83068e+26,4.66146e+16,1.372048e+22,226.41,272,173,1,1,1,225.41,271,172,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"571","6",100,0.99559226,0.996324,0.994624,4.34355602901575e+24,1.83068e+26,8.47915e+17,1.2459e+22,228.65,272,186,1,1,1,227.65,271,185,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"572","6",100,0.99561515,0.996564,0.994475,2.86744781982878e+26,1.27029e+28,2.77845e+17,1.94672e+22,231.08,291,181,1,1,1,230.08,290,180,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"573","6",100,0.99549426,0.996454,0.994286,3.1840606761663e+25,1.70496e+27,7.28354e+16,2.61284e+21,224.56,282,175,1,1,1,223.56,281,174,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"574","6",100,0.99555578,0.996503,0.994475,1.70792022466748e+26,4.16249e+27,2.77845e+17,9.96719e+21,228,286,181,1,1,1,227,285,180,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"575","6",100,0.99566369,0.996429,0.994709,3.93658365074329e+25,1.09117e+27,1.65608e+18,3.421965e+22,232.55,280,189,1,1,1,231.55,279,188,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"576","6",100,0.99560952,0.996587,0.994318,2.65389728490188e+26,1.98483e+28,9.10442e+16,1.94672e+22,230.28,293,176,1,1,1,229.28,292,175,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"577","6",100,0.9955968,0.996491,0.994565,8.76266278387267e+25,3.33e+27,5.42666e+17,7.97376e+21,229.73,285,184,1,1,1,228.73,284,183,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"578","6",100,0.99555298,0.996491,0.994286,4.77475996554616e+25,3.33e+27,7.28354e+16,9.96719e+21,227.56,285,175,1,1,1,226.56,284,174,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"579","6",100,0.99558766,0.996564,0.994444,2.37655863212437e+26,1.27029e+28,2.22276e+17,7.17638e+21,229.2,291,180,1,1,1,228.2,290,179,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"580","6",100,0.99546376,0.996528,0.994382,7.88255400927864e+25,6.5039e+27,1.42257e+17,3.26605e+21,222.75,288,178,1,1,1,221.75,287,177,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"581","6",100,0.99557234,0.996416,0.994413,2.50255762076529e+25,8.72938e+26,1.77821e+17,5.7411e+21,228.34,279,179,1,1,1,227.34,278,178,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"582","6",100,0.99552856,0.996429,0.994536,1.35926806745412e+25,1.09117e+27,4.34133e+17,5.7411e+21,225.44,280,183,1,1,1,224.44,279,182,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"583","6",100,0.99562559,0.996552,0.994444,2.07155422602501e+26,1.01623e+28,2.22276e+17,1.94672e+22,231.03,290,180,1,1,1,230.03,289,179,1,1,1,1,1,1,0,0,0,97,"Learning","Learning"
"584","6",100,0.99557366,0.99654,0.994565,9.96437787306286e+25,8.12987e+27,5.42666e+17,5.7411e+21,228.8,289,184,1,1,1,227.8,288,183,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"585","6",100,0.99556707,0.996364,0.994444,5.78023984346629e+24,3.57556e+26,2.22276e+17,9.96719e+21,227.59,275,180,1,1,1,226.59,274,179,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"586","6",100,0.99556318,0.996575,0.994737,2.19853831198576e+26,1.58787e+28,2.07011e+18,4.08256e+21,227.72,292,190,1,1,1,226.72,291,189,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"587","6",100,0.99553778,0.996454,0.994413,2.57170701452945e+25,1.70496e+27,1.77821e+17,7.17638e+21,225.95,282,179,1,1,1,224.95,281,178,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"588","6",100,0.99546708,0.996516,0.99422,6.73867882055005e+25,5.20312e+27,4.66146e+16,2.61284e+21,222.94,287,173,1,1,1,221.94,286,172,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"589","6",100,0.99546652,0.996441,0.994475,3.0993375463497e+25,1.36397e+27,2.77845e+17,2.09027e+21,222.66,281,181,1,1,1,221.66,280,180,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"590","6",100,0.99553396,0.996622,0.99435,4.03853776838118e+26,3.87663e+28,1.13805e+17,4.08256e+21,226.33,296,177,1,1,1,225.33,295,176,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"591","6",100,0.99554701,0.996283,0.994595,3.36154693955512e+24,9.37311e+25,6.78332e+17,8.970475e+21,226.27,269,185,1,1,1,225.27,268,184,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"592","6",100,0.99561557,0.996564,0.994536,1.52399508562829e+26,1.27029e+28,4.34133e+17,1.55737e+22,230,291,183,1,1,1,229,290,182,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"593","6",100,0.99555829,0.996528,0.994318,9.61605893557764e+25,6.5039e+27,9.10442e+16,1.2459e+22,228.08,288,176,1,1,1,227.08,287,175,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"594","6",100,0.99555054,0.996599,0.994475,3.89844859261233e+26,2.48104e+28,2.77845e+17,5.7411e+21,227.22,294,181,1,1,1,226.22,293,180,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"595","6",100,0.9955738,0.996552,0.994595,1.35334841121546e+26,1.01623e+28,6.78332e+17,8.173095e+21,228.33,290,185,1,1,1,227.33,289,184,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"596","6",100,0.99561805,0.996575,0.99435,4.58825483129365e+26,1.58787e+28,1.13805e+17,1.995385e+22,231.23,292,177,1,1,1,230.23,291,176,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"597","6",100,0.99560749,0.996599,0.99422,4.27094584023345e+26,2.48104e+28,4.66146e+16,2.737575e+22,230.65,294,173,1,1,1,229.65,293,172,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"598","6",100,0.9956248,0.996429,0.994186,3.45295256906501e+25,1.09117e+27,3.72917e+16,2.737575e+22,230.98,280,172,1,1,1,229.98,279,171,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"599","6",100,0.99551086,0.99639,0.994413,2.00691679955667e+25,5.58681e+26,1.77821e+17,7.97376e+21,225.19,277,179,1,1,1,224.19,276,178,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"600","6",100,0.99546181,0.996416,0.994286,1.22182123897077e+25,8.72938e+26,7.28354e+16,1.67222e+21,222.78,279,175,1,1,1,221.78,278,174,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"601","6",100,0.99554168,0.996516,0.994413,7.58629656749273e+25,5.20312e+27,1.77821e+17,4.08256e+21,226.63,287,179,1,1,1,225.63,286,178,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"602","6",100,0.99560618,0.996466,0.994382,3.01577386222865e+25,2.1312e+27,1.42257e+17,1.1213095e+22,230.04,283,178,1,1,1,229.04,282,177,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"603","6",100,0.99549227,0.996416,0.994536,1.29103272233766e+25,8.72938e+26,4.34133e+17,1.881245e+21,223.78,279,183,1,1,1,222.78,278,182,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"604","6",100,0.99557872,0.996503,0.994536,7.22018118172128e+25,4.16249e+27,4.34133e+17,7.17638e+21,228.54,286,183,1,1,1,227.54,285,182,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"605","6",100,0.99556048,0.996528,0.994444,9.12113757409608e+25,6.5039e+27,2.22276e+17,6.379e+21,227.58,288,180,1,1,1,226.58,287,179,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"606","6",100,0.9955999,0.996599,0.994595,4.17488919182836e+26,2.48104e+28,6.78332e+17,1.021638e+22,230.21,294,185,1,1,1,229.21,293,184,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"607","6",100,0.99567719,0.996491,0.994652,1.30447221812033e+26,3.33e+27,1.05989e+18,1.94672e+22,233.59,285,187,1,1,1,232.59,284,186,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"608","6",100,0.99565628,0.99654,0.994681,1.21190466063475e+26,8.12987e+27,1.32487e+18,1.55737e+22,232.26,289,188,1,1,1,231.26,288,187,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"609","6",100,0.99562101,0.996587,0.994536,2.79953291018066e+26,1.98483e+28,4.34133e+17,1.94672e+22,231.17,293,183,1,1,1,230.17,292,182,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"610","6",100,0.99565385,0.996491,0.994413,1.14426668296408e+26,3.33e+27,1.77821e+17,2.737575e+22,232.93,285,179,1,1,1,231.93,284,178,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"611","6",100,0.99563998,0.996491,0.994505,4.55015691608322e+25,3.33e+27,3.47306e+17,3.04175e+22,231.84,285,182,1,1,1,230.84,284,181,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"612","6",100,0.99562282,0.996491,0.994624,6.00977134446869e+25,3.33e+27,8.47915e+17,3.421965e+22,230.72,285,186,1,1,1,229.72,284,185,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"613","6",100,0.99562954,0.996364,0.994624,1.53488777326469e+25,3.57556e+26,8.47915e+17,1.2459e+22,230.77,275,186,1,1,1,229.77,274,185,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"614","6",100,0.99559309,0.996516,0.994475,7.02532287610652e+25,5.20312e+27,2.77845e+17,1.55737e+22,229.35,287,181,1,1,1,228.35,286,180,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"615","6",100,0.99567171,0.996454,0.994652,5.44708588645847e+25,1.70496e+27,1.05989e+18,1.55737e+22,233.52,282,187,1,1,1,232.52,281,186,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"616","6",100,0.99556559,0.996429,0.994536,2.12307463811789e+25,1.09117e+27,4.34133e+17,7.97376e+21,227.59,280,183,1,1,1,226.59,279,182,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"617","6",100,0.99567789,0.996429,0.994565,4.21809720089344e+25,1.09117e+27,5.42666e+17,3.80218e+22,233.85,280,184,1,1,1,232.85,279,183,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"618","6",100,0.99563795,0.996528,0.994652,9.06450071351606e+25,6.5039e+27,1.05989e+18,3.80218e+22,231.71,288,187,1,1,1,230.71,287,186,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"619","6",100,0.99564336,0.996516,0.994681,7.57774812720339e+25,5.20312e+27,1.32487e+18,1.1213095e+22,231.3,287,188,1,1,1,230.3,286,187,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"620","6",100,0.99561625,0.996575,0.994709,2.09079925792304e+26,1.58787e+28,1.65608e+18,1.401635e+22,230.6,292,189,1,1,1,229.6,291,188,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"621","6",100,0.9956122,0.996454,0.994565,3.02161649622818e+25,1.70496e+27,5.42666e+17,2.19006e+22,229.89,282,184,1,1,1,228.89,281,183,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"622","6",100,0.99563894,0.996516,0.994681,1.09295670636781e+26,5.20312e+27,1.32487e+18,1.2459e+22,231.53,287,188,1,1,1,230.53,286,187,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"623","6",100,0.9956258,0.996441,0.994737,3.20599869957887e+25,1.36397e+27,2.07011e+18,6.379e+21,230.61,281,190,1,1,1,229.61,280,189,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"624","6",100,0.99558979,0.99654,0.994624,1.6849286144862e+26,8.12987e+27,8.47915e+17,1.55737e+22,229.37,289,186,1,1,1,228.37,288,185,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"625","6",100,0.9956843,0.996622,0.994565,6.92737621156742e+26,3.87663e+28,5.42666e+17,7.61179e+22,234.21,296,184,1,1,1,233.21,295,183,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"626","6",100,0.99571598,0.996667,0.994444,1.13971160449288e+27,9.46442e+28,2.22276e+17,4.75273e+22,235.97,300,180,1,1,1,234.97,299,179,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"627","6",100,0.99564637,0.996656,0.994475,1.65176072362362e+27,7.57153e+28,2.77845e+17,2.4334e+22,232.37,299,181,1,1,1,231.37,298,180,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"628","6",100,0.99565164,0.996622,0.994595,4.23913673404884e+26,3.87663e+28,6.78332e+17,1.401635e+22,232.77,296,185,1,1,1,231.77,295,184,1,1,1,1,1,1,0,0,0,97,"Learning","Learning"
"629","6",100,0.99560671,0.99661,0.994565,5.52786643550503e+26,3.1013e+28,5.42666e+17,4.08256e+21,229.78,295,184,1,1,1,228.78,294,183,1,1,1,1,1,1,0,0,0,97,"Learning","Learning"
"630","6",100,0.99566668,0.996454,0.994764,4.1599945793674e+25,1.70496e+27,2.58763e+18,2.19006e+22,232.48,282,191,1,1,1,231.48,281,190,1,1,1,1,1,1,0,0,0,97,"Learning","Learning"
"631","6",100,0.99566829,0.9967,0.994624,1.52569875538997e+27,1.18305e+29,8.47915e+17,1.2770445e+22,233.23,303,186,1,1,1,232.23,302,185,1,1,1,1,1,1,0,0,0,97,"Learning","Learning"
"632","6",100,0.99564356,0.996678,0.994565,1.20633236732795e+27,1.18305e+29,5.42666e+17,3.80218e+22,232.25,301,184,1,1,1,231.25,300,183,1,1,1,1,1,1,0,0,0,97,"Learning","Learning"
"633","6",100,0.99557064,0.996564,0.994475,1.75228395514045e+26,1.27029e+28,2.77845e+17,5.1032e+21,227.67,291,181,1,1,1,226.67,290,180,1,1,1,1,1,1,0,0,0,97,"Learning","Learning"
"634","6",100,0.99557276,0.99654,0.994505,1.17421059400202e+26,8.12987e+27,3.47306e+17,8.173095e+21,228.22,289,182,1,1,1,227.22,288,181,1,1,1,1,1,1,0,0,0,97,"Learning","Learning"
"635","6",100,0.99571114,0.996491,0.994652,6.12754028291776e+25,3.33e+27,1.05989e+18,5.34682e+22,235.53,285,187,1,1,1,234.53,284,186,1,1,1,1,1,1,0,0,0,97,"Learning","Learning"
"636","6",100,0.99554971,0.996503,0.994413,6.82425767716884e+25,4.16249e+27,1.77821e+17,4.08256e+21,227.06,286,179,1,1,1,226.06,285,178,1,1,1,1,1,1,0,0,0,97,"Learning","Learning"
"637","6",100,0.99558451,0.996479,0.994565,7.06467781060702e+25,2.664e+27,5.42666e+17,1.2770445e+22,229.32,284,184,1,1,1,228.32,283,183,1,1,1,1,1,1,0,0,0,97,"Learning","Learning"
"638","6",100,0.99565599,0.996667,0.994792,1.06072814293914e+27,9.46442e+28,3.23454e+18,8.970475e+21,232.44,300,192,1,1,1,231.44,299,191,1,1,1,1,1,1,0,0,0,97,"Learning","Learning"
"639","6",100,0.99568109,0.996587,0.99435,2.72528619822279e+26,1.98483e+28,1.13805e+17,2.737575e+22,233.72,293,177,1,1,1,232.72,292,176,1,1,1,1,1,1,0,0,0,97,"Learning","Learning"
"640","6",100,0.99564997,0.996552,0.994536,2.48367262945738e+26,1.01623e+28,4.34133e+17,1.2459e+22,232.24,290,183,1,1,1,231.24,289,182,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"641","6",100,0.99571023,0.99654,0.994253,2.4582691127068e+26,8.12987e+27,5.82683e+16,5.94091e+22,235.92,289,174,1,1,1,234.92,288,173,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"642","6",100,0.99569488,0.996622,0.994652,8.3195025324926e+26,3.87663e+28,1.05989e+18,2.737575e+22,234.7,296,187,1,1,1,233.7,295,186,1,1,1,1,1,1,0,0,0,98,"Learning","Learning"
"643","6",100,0.99558697,0.99654,0.994382,1.81123575136494e+26,8.12987e+27,1.42257e+17,7.17638e+21,229.18,289,178,1,1,1,228.18,288,177,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"644","6",100,0.99567033,0.996479,0.994595,7.27241529527984e+25,2.664e+27,6.78332e+17,3.80218e+22,233.3,284,185,1,1,1,232.3,283,184,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"645","6",100,0.99565256,0.996656,0.994681,9.41504991329597e+26,7.57153e+28,1.32487e+18,2.19006e+22,232.9,299,188,1,1,1,231.9,298,187,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"646","6",100,0.99557658,0.996575,0.994595,3.93491104573911e+26,1.58787e+28,6.78332e+17,5.23078e+21,228.88,292,185,1,1,1,227.88,291,184,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"647","6",100,0.99570423,0.996516,0.994413,1.41691624478011e+26,5.20312e+27,1.77821e+17,6.683525e+22,235.39,287,179,1,1,1,234.39,286,178,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"648","6",100,0.99560507,0.996633,0.994505,6.74493487466022e+26,4.84578e+28,3.47306e+17,7.17638e+21,229.88,297,182,1,1,1,228.88,296,181,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"649","6",100,0.99565449,0.996516,0.994652,1.7211322379041e+26,5.20312e+27,1.05989e+18,1.372048e+22,232.76,287,187,1,1,1,231.76,286,186,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"650","6",100,0.99563179,0.996466,0.994286,5.22644791368557e+25,2.1312e+27,7.28354e+16,1.995385e+22,231.47,283,175,1,1,1,230.47,282,174,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"651","6",100,0.99564311,0.996564,0.994536,1.83592902314844e+26,1.27029e+28,4.34133e+17,1.94672e+22,231.95,291,183,1,1,1,230.95,290,182,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"652","6",100,0.9956529,0.99639,0.994536,1.49745946534752e+25,5.58681e+26,4.34133e+17,3.11779e+22,232.15,277,183,1,1,1,231.15,276,182,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"653","6",100,0.99563643,0.99661,0.994536,4.83665041758105e+26,3.1013e+28,4.34133e+17,1.55737e+22,231.97,295,183,1,1,1,230.97,294,182,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"654","6",100,0.99570054,0.99661,0.994764,4.26659101050058e+26,3.1013e+28,2.58763e+18,3.89724e+22,235.3,295,191,1,1,1,234.3,294,190,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"655","6",100,0.99559427,0.996587,0.994536,3.8759023099348e+26,1.98483e+28,4.34133e+17,7.17638e+21,229.55,293,183,1,1,1,228.55,292,182,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"656","6",100,0.99568321,0.996503,0.994845,1.22494903689249e+26,4.16249e+27,5.05397e+18,3.04175e+22,234.25,286,194,1,1,1,233.25,285,193,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"657","6",100,0.9956361,0.9967,0.994536,2.41685403988016e+27,1.18305e+29,4.34133e+17,2.4334e+22,231.77,303,183,1,1,1,230.77,302,182,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"658","6",100,0.99563569,0.996564,0.994536,2.07411285703964e+26,1.27029e+28,4.34133e+17,1.401635e+22,231.79,291,183,1,1,1,230.79,290,182,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"659","6",100,0.99561707,0.996503,0.994444,6.83687000091708e+25,4.16249e+27,2.22276e+17,3.04175e+22,230.57,286,180,1,1,1,229.57,285,179,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"660","6",100,0.99558023,0.996633,0.994536,6.68385615243301e+26,4.84578e+28,4.34133e+17,1.2770445e+22,229.15,297,183,1,1,1,228.15,296,182,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"661","6",100,0.99568098,0.996644,0.994413,1.15650965506664e+27,6.05723e+28,1.77821e+17,3.421965e+22,234.15,298,179,1,1,1,233.15,297,178,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"662","6",100,0.99563667,0.996528,0.994475,1.28216723585169e+26,6.5039e+27,2.77845e+17,1.55737e+22,231.83,288,181,1,1,1,230.83,287,180,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"663","6",100,0.99568024,0.996403,0.994792,2.08810653408817e+25,6.98351e+26,3.23454e+18,2.737575e+22,233.26,278,192,1,1,1,232.26,277,191,1,1,1,1,1,1,0,0,0,99,"Learning","Learning"
"664","6",100,0.99555709,0.996429,0.994595,2.63608184958716e+25,1.09117e+27,6.78332e+17,7.97376e+21,227.02,280,185,1,1,1,226.02,279,184,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"665","6",100,0.99575831,0.996503,0.994764,1.18493536660452e+26,4.16249e+27,2.58763e+18,4.277455e+22,237.92,286,191,1,1,1,236.92,285,190,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
