"","trial_number","genome","merit","genome_length","merit.1","merit_given","not","nand","and","ornot","andnot","or","nor","xor","equ","did_repro","seed"
"4096",96,"[52]rufvpgpeecqfipqpmpqfygpgepwpgvnyhiwlqdqsuttttyerzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,43
"4097",97,"[52]rufvpgpeecqfipqpmpqfygpgepwpgvnyhiwlqdqsuttttyerzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,43
"4098",98,"[52]rufvpgpeecqfipqpmpqfygpgepwpgvnyhiwlqdqsuttttyerzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,43
"4099",99,"[52]rufvpgpeecqfipqpmpqfygpgepwpgvnyhiwlqdqsuttttyerzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,43
"4100",100,"[52]rufvpgpeecqfipqpmpqfygpgepwpgvnyhiwlqdqsuttttyerzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,43
"4101",1,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4102",2,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4103",3,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4104",4,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4105",5,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4106",6,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4107",7,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4108",8,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4109",9,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4110",10,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4111",11,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4112",12,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4113",13,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4114",14,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4115",15,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4116",16,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4117",17,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4118",18,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4119",19,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4120",20,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4121",21,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4122",22,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4123",23,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4124",24,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4125",25,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4126",26,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4127",27,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4128",28,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4129",29,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4130",30,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4131",31,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4132",32,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4133",33,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4134",34,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4135",35,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4136",36,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4137",37,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4138",38,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4139",39,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4140",40,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4141",41,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4142",42,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4143",43,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4144",44,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4145",45,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4146",46,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4147",47,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4148",48,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4149",49,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4150",50,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4151",51,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4152",52,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4153",53,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4154",54,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4155",55,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4156",56,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4157",57,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4158",58,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4159",59,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4160",60,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4161",61,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4162",62,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4163",63,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4164",64,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4165",65,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4166",66,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4167",67,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4168",68,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4169",69,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4170",70,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4171",71,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4172",72,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4173",73,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4174",74,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4175",75,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4176",76,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4177",77,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4178",78,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4179",79,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4180",80,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4181",81,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4182",82,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4183",83,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4184",84,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4185",85,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4186",86,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4187",87,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4188",88,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4189",89,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4190",90,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4191",91,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4192",92,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4193",93,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4194",94,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4195",95,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4196",96,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4197",97,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4198",98,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4199",99,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4200",100,"[37]urqyzrvimonnmjtqspntpqqmptttpymslxnyb",1,37,1,1,0,0,0,0,0,0,0,0,0,0,44
"4201",1,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4202",2,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4203",3,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4204",4,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4205",5,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4206",6,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4207",7,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4208",8,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4209",9,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4210",10,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4211",11,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4212",12,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4213",13,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4214",14,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4215",15,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4216",16,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4217",17,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4218",18,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4219",19,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4220",20,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4221",21,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4222",22,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4223",23,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4224",24,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4225",25,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4226",26,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4227",27,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4228",28,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4229",29,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4230",30,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4231",31,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4232",32,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4233",33,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4234",34,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4235",35,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4236",36,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4237",37,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4238",38,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4239",39,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4240",40,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4241",41,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4242",42,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4243",43,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4244",44,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4245",45,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4246",46,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4247",47,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4248",48,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4249",49,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4250",50,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4251",51,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4252",52,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4253",53,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4254",54,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4255",55,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4256",56,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4257",57,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4258",58,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4259",59,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4260",60,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4261",61,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4262",62,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4263",63,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4264",64,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4265",65,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4266",66,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4267",67,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4268",68,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4269",69,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4270",70,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4271",71,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4272",72,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4273",73,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4274",74,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4275",75,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4276",76,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4277",77,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4278",78,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4279",79,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4280",80,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4281",81,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4282",82,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4283",83,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
"4284",84,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",2,48,2,1,0,1,0,0,0,0,0,0,0,0,45
"4285",85,"[48]rqngzhdppleflqipqsppmnvpdqpnlqpqouttttymnzvezoab",4,48,4,1,1,1,0,0,0,0,0,0,0,0,45
