"","id","ancestor_list","origin_time","destruction_time","num_orgs","tot_orgs","num_offspring","total_offspring","depth","taxon_info","genome","genome_length"
"7962",4045200,"4044324",199598,199647,0,4,1,2430,1457,"[110]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdHHIHBKKOlarzcNhDbjbItzwEcghEqFxHLxNcoFGPjpcNohRtpggmuoQOlmacevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdHHIHBKKOlarzcNhDbjbItzwEcghEqFxHLxNcoFGPjpcNohRtpggmuoQOlmacevSGhfB","110"
"7959",4044324,"4043091",199530,199816,0,18,1,2430,1456,"[110]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdHHIHBKKOlarzcNhDbjbItzwEcghEqFxHLxNcoFGPjpcuohRtpggmuoQOlmqcevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdHHIHBKKOlarzcNhDbjbItzwEcghEqFxHLxNcoFGPjpcuohRtpggmuoQOlmqcevSGhfB","110"
"7968",4043091,"4043082",199440,199598,0,6,1,2430,1455,"[110]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdHHIHBKKOlarzcNhDbjbItzwEcghEqFxHLxNcoFGPjpcuohRtpggmuonOlmqcevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdHHIHBKKOlarzcNhDbjbItzwEcghEqFxHLxNcoFGPjpcuohRtpggmuonOlmqcevSGhfB","110"
"7967",4043082,"4042442",199439,199598,0,3,1,2430,1454,"[110]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdHHIHBKKOlarzcNhDbjbItzwEcghEqFxHLLNcoFGPjpcuohRtpggmuonOlmqcevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdHHIHBKKOlarzcNhDbjbItzwEcghEqFxHLLNcoFGPjpcuohRtpggmuonOlmqcevSGhfB","110"
"7964",4042442,"4036784",199392,199599,0,5,1,2430,1453,"[109]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdHHIHBKOlarzcNhDbjbItzwEcghEqFxHLLNcoFGPjpcuohRtpggmuonOlmqcevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdHHIHBKOlarzcNhDbjbItzwEcghEqFxHLLNcoFGPjpcuohRtpggmuonOlmqcevSGhfB","109"
"8304",4036784,"4036755",198984,199440,0,5,1,2430,1452,"[109]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdHHIHBKOlaozcNhDbjbItzwEcghEqFxHLLNcoFGPjpcuohRtpggmuonOlmqcevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdHHIHBKOlaozcNhDbjbItzwEcghEqFxHLLNcoFGPjpcuohRtpggmuonOlmqcevSGhfB","109"
"8075",4036755,"4036753",198981,200862,0,15,1,2430,1451,"[109]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdHHIHBKOlaoDcNhDbjbItzwEcghEqFxHLLNcoFGPjpcuohRtpggmuonOlmqcevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdHHIHBKOlaoDcNhDbjbItzwEcghEqFxHLLNcoFGPjpcuohRtpggmuonOlmqcevSGhfB","109"
"7971",4036753,"4036747",198981,199425,0,5,1,2430,1450,"[109]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHIHBKOlaoDcNhDbjbItzwEcghEqFxHLLNcoFGPjpcuohRtpggmuonOlmqcevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHIHBKOlaoDcNhDbjbItzwEcghEqFxHLLNcoFGPjpcuohRtpggmuonOlmqcevSGhfB","109"
"7956",4036747,"4036742",198981,199890,0,3,1,2430,1449,"[109]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHIHBKOlaoDcNhDbjbItzwEcghEqFxHLLNcoFGPjpcuohRtpggmwonOlmqcevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHIHBKOlaoDcNhDbjbItzwEcghEqFxHLLNcoFGPjpcuohRtpggmwonOlmqcevSGhfB","109"
"7977",4036742,"4036729",198981,198986,0,2,1,2430,1448,"[109]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHBKOlaoDcNhDbjbItzwEcghEqFxHLLNcoFGPjpcuohRtpggmwonOlmAcevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHBKOlaoDcNhDbjbItzwEcghEqFxHLLNcoFGPjpcuohRtpggmwonOlmAcevSGhfB","109"
"8203",4036729,"4036728",198980,198983,0,7,1,2430,1447,"[109]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHBKOlaoDcNhDbjbItzwEsghEqFxHLLNcoFGPjpcuohRtpggmwonOlmAcevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHBKOlaoDcNhDbjbItzwEsghEqFxHLLNcoFGPjpcuohRtpggmwonOlmAcevSGhfB","109"
"7972",4036728,"4036726",198980,199236,0,6,1,2430,1446,"[109]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHhKOlaoDcNhDbjbItzwEsghEqFxHLLNcoFGPjpcuohRtpggmwonOlmAcevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHhKOlaoDcNhDbjbItzwEsghEqFxHLLNcoFGPjpcuohRtpggmwonOlmAcevSGhfB","109"
"8265",4036726,"4032236",198980,198981,0,2,1,2430,1445,"[108]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHhKOlaoDcNhDbjbItzwEsgEqFxHLLNcoFGPjpcuohRtpggmwFnOfmAcevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHhKOlaoDcNhDbjbItzwEsgEqFxHLLNcoFGPjpcuohRtpggmwFnOfmAcevSGhfB","108"
"7979",4032236,"4031972",198653,198981,0,2,1,2430,1444,"[108]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHhKOlaoDcNhDbjbItzvEsgEqFxHLLNcoFGPjpcuohRtpggmwFnOfmAcevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHhKOlaoDcNhDbjbItzvEsgEqFxHLLNcoFGPjpcuohRtpggmwFnOfmAcevSGhfB","108"
"7975",4031972,"4031971",198635,199079,0,11,1,2430,1443,"[107]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHaOlaoDcNhDbjbItzvEsgEqFxHLLNcoFGPjpcuohRtpgjmwFnOfmAcevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHaOlaoDcNhDbjbItzvEsgEqFxHLLNcoFGPjpcuohRtpgjmwFnOfmAcevSGhfB","107"
"8084",4031971,"4031965",198635,198635,0,1,1,2430,1442,"[107]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHaOlaoDcNhDbjbItzlEsgEqFxHLLNcoFGPjpcuohRtpgjmwFnOfmAcevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHaOlaoDcNhDbjbItzlEsgEqFxHLLNcoFGPjpcuohRtpgjmwFnOfmAcevSGhfB","107"
"7997",4031965,"4031873",198634,198666,0,2,1,2430,1441,"[107]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHaOlaoDcNhDbjbItzlEsgEqpxHLLNcoFGPjpcuohRtpgjmwFnOfmAcevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHaOlaoDcNhDbjbItzlEsgEqpxHLLNcoFGPjpcuohRtpgjmwFnOfmAcevSGhfB","107"
"7969",4031873,"4031870",198628,199441,0,16,1,2430,1440,"[107]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHaOlaoDcNhDbjbItzlEsgEqpxHLLNcoFGPjpcuohRtpgjmwFnOfmocevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHaOlaoDcNhDbjbItzlEsgEqpxHLLNcoFGPjpcuohRtpgjmwFnOfmocevSGhfB","107"
"8005",4031870,"4031596",198628,198628,0,3,1,2430,1439,"[107]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHaOlvoDcNhDbjbItzlEsgEqpxHLLNcoFGPjpcuohRtpgjmwFnOfmocevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHaOlvoDcNhDbjbItzlEsgEqpxHLLNcoFGPjpcuohRtpgjmwFnOfmocevSGhfB","107"
"7982",4031596,"4031082",198607,198843,0,4,1,2430,1438,"[107]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHaflvoDcNhDbjbItzlEsgEqpxHLLNcoFGPjpcuohRtpgjmwFnOfmocevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHaflvoDcNhDbjbItzlEsgEqpxHLLNcoFGPjpcuohRtpgjmwFnOfmocevSGhfB","107"
"7953",4031082,"4030698",198571,199892,0,22,1,2430,1437,"[106]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHalvoDcNhDbjbItzlEsgEqpxHLLNcoFGPjpcuohRtpgjmwFnOfmocevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqHuHalvoDcNhDbjbItzlEsgEqpxHLLNcoFGPjpcuohRtpgjmwFnOfmocevSGhfB","106"
"7973",4030698,"4030186",198540,199108,0,10,1,2430,1436,"[105]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoDNhDbjbItzlEsgEqpxHLLNcoFGPjpcuohRtpgjmwFnOfmocevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoDNhDbjbItzlEsgEqpxHLLNcoFGPjpcuohRtpgjmwFnOfmocevSGhfB","105"
"7991",4030186,"4028974",198505,198680,0,6,1,2430,1435,"[104]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoDNDbjbItzlEsgEqpxHLLNcoFGPjpcuohRtpgjmwFnOfmocevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoDNDbjbItzlEsgEqpxHLLNcoFGPjpcuohRtpgjmwFnOfmocevSGhfB","104"
"7989",4028974,"4028969",198416,200011,0,24,1,2430,1434,"[104]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoDNDbjbItzlEsgEqpxnLLNcoFGPjpcuohRtpgjmwFnOfmocevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoDNDbjbItzlEsgEqpxnLLNcoFGPjpcuohRtpgjmwFnOfmocevSGhfB","104"
"8475",4028969,"4028861",198415,198416,0,2,1,2430,1433,"[104]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoDNDbjbItzlEsgwqpxnLLNcoFGPjpcuohRtpgjmwFnOfmocevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoDNDbjbItzlEsgwqpxnLLNcoFGPjpcuohRtpgjmwFnOfmocevSGhfB","104"
"7995",4028861,"4028860",198406,198680,0,33,1,2430,1432,"[104]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoDNDbjbItzlEsgwqpxnLLNcoOGPjpcuoARtpgjmwFnOfmocevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoDNDbjbItzlEsgwqpxnLLNcoOGPjpcuoARtpgjmwFnOfmocevSGhfB","104"
"8011",4028860,"4028858",198406,198406,0,1,1,2430,1431,"[104]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoDNDbjbItzlEsgwqpxnLLNcoOGPjpcuoARtpAjmwFnOfmocevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoDNDbjbItzlEsgwqpxnLLNcoOGPjpcuoARtpAjmwFnOfmocevSGhfB","104"
"8112",4028858,"4027801",198406,198770,0,6,1,2430,1430,"[104]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoDNDbjbItwlEsgwqpxnLLNcoOGPjpcuogRtpAjmwFnOfmocevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoDNDbjbItwlEsgwqpxnLLNcoOGPjpcuogRtpAjmwFnOfmocevSGhfB","104"
"8009",4027801,"4027787",198329,198406,0,7,1,2430,1429,"[104]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoqNDbjbItwlEsgwqpxnLLNcoOGPjpcuogRtpAjmwFnOfmocevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoqNDbjbItwlEsgwqpxnLLNcoOGPjpcuogRtpAjmwFnOfmocevSGhfB","104"
"8015",4027787,"4027741",198328,198330,0,6,1,2430,1428,"[104]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoxNDbjbItwlEsgwqpxnLLNcoOGPjpcuogRtpAjmwFnOfmocevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoxNDbjbItwlEsgwqpxnLLNcoOGPjpcuogRtpAjmwFnOfmocevSGhfB","104"
"8017",4027741,"4027717",198325,198329,0,7,1,2430,1427,"[104]htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoxNDbjbItwlEsgwqpxnLLNcoOGPjpcjogRtpAjmwFnOfmocevSGhfB","htnBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoxNDbjbItwlEsgwqpxnLLNcoOGPjpcjogRtpAjmwFnOfmocevSGhfB","104"
"8018",4027717,"4027404",198323,198325,0,2,1,2430,1426,"[104]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoxNDbjbItwlEsgwqpxnLLNcoOGPjpcjogRtpAjmwFnOfmocevSGhfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoxNDbjbItwlEsgwqpxnLLNcoOGPjpcjogRtpAjmwFnOfmocevSGhfB","104"
"8012",4027404,"4027179",198302,198339,0,9,1,2430,1425,"[104]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoxNDbjbItwlEsgwqpxnLLNcolGPjpcjogRtpAjmwFnOfmocevSGhfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoxNDbjbItwlEsgwqpxnLLNcolGPjpcjogRtpAjmwFnOfmocevSGhfB","104"
"8013",4027179,"4025430",198285,198339,0,14,1,2430,1424,"[104]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoxNDrjbItwlEsgwqpxnLLNcolGPjpcjogRtpAjmwFnOfmocevSGhfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoxNDrjbItwlEsgwqpxnLLNcolGPjpcjogRtpAjmwFnOfmocevSGhfB","104"
"8006",4025430,"4022271",198157,198452,0,36,1,2430,1423,"[105]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoxNDrjbItwlEsgwqpxnLLlNcolGOjpcjKgRtpAjmwFnOfmocevSGhfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvoxNDrjbItwlEsgwqpxnLLlNcolGOjpcjKgRtpAjmwFnOfmocevSGhfB","105"
"8301",4022271,"4019644",197923,198544,0,4,1,2430,1422,"[105]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvonNDrjbItwlEsgwqpxnLLlNcolGOjpcjKgRtpAjmwFnOfmocevSGhfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvonNDrjbItwlEsgwqpxnLLlNcolGOjpcjKgRtpAjmwFnOfmocevSGhfB","105"
"8079",4019644,"4019232",197732,198157,0,24,1,2430,1421,"[104]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvonNDrjbItwlEsgwqpxnLLlNcolGOjpcjKgRtpAjwFnOfmocevSGhfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvonNDrjbItwlEsgwqpxnLLlNcolGOjpcjKgRtpAjwFnOfmocevSGhfB","104"
"8029",4019232,"4019231",197701,197883,0,5,1,2430,1420,"[104]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvonNDrjbItwlEsgwqpxnLLlNcolGOjpcjKgREpAjwFnOfmocevSyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvonNDrjbItwlEsgwqpxnLLlNcolGOjpcjKgREpAjwFnOfmocevSyzfB","104"
"8344",4019231,"4018358",197701,197701,0,2,1,2430,1419,"[104]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvonNDrjbItwlEsgwqpxnLLlNcolmOjpcjKgREpAjwFnOfmocevSyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvonNDrjbItwlEsgwqpxnLLlNcolmOjpcjKgREpAjwFnOfmocevSyzfB","104"
"10170",4018358,"4018356",197637,198126,0,14,1,2430,1418,"[105]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvonNDrjbItwlEsgwqpxnLLlNcolmOjpcjKghREpAjwFnOfmocevSyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqiuGalvonNDrjbItwlEsgwqpxnLLlNcolmOjpcjKghREpAjwFnOfmocevSyzfB","105"
"8035",4018356,"4018329",197637,197702,0,1,1,2430,1417,"[105]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalvonNDrjbItwlEsgwqpxnLLlNcolmOjpcjKghREpAjwFnOfmocevSyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalvonNDrjbItwlEsgwqpxnLLlNcolmOjpcjKghREpAjwFnOfmocevSyzfB","105"
"8655",4018329,"4018191",197635,197637,0,1,1,2430,1416,"[104]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrjbItwlEsgwqpxnLLlNcolmOjpcjKghREpAjwFnOfmocevSyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrjbItwlEsgwqpxnLLlNcolmOjpcjKghREpAjwFnOfmocevSyzfB","104"
"8041",4018191,"4018160",197624,197637,0,2,1,2430,1415,"[103]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwlEsgQqpxnLLlNcolmOjpcjKghREpAjwFnDfmocevSyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwlEsgQqpxnLLlNcolmOjpcjKghREpAjwFnDfmocevSyzfB","103"
"8039",4018160,"4018043",197622,197652,0,10,1,2430,1414,"[103]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwlEsgQqpxnLLlNcolmOjpcjKghREpAiwFnDfmocevSyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwlEsgQqpxnLLlNcolmOjpcjKghREpAiwFnDfmocevSyzfB","103"
"8045",4018043,"4018011",197614,197623,0,2,1,2430,1413,"[103]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwlEsgQqpxnLLlNcolmOjpcjKghREpAiwPnDfmocevSyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwlEsgQqpxnLLlNcolmOjpcjKghREpAiwPnDfmocevSyzfB","103"
"8037",4018011,"4018007",197613,197690,0,9,1,2430,1412,"[103]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwlEsgQqpxnLLlNcolmOjpcjKghREpAiwPnDfmocevlyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwlEsgQqpxnLLlNcolmOjpcjKghREpAiwPnDfmocevlyzfB","103"
"8047",4018007,"4017984",197612,197617,0,10,1,2430,1411,"[103]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwlEsgQqpxnLLSNcolmOjpcjKghREpAiwPnDfmocevlyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwlEsgQqpxnLLSNcolmOjpcjKghREpAiwPnDfmocevlyzfB","103"
"8048",4017984,"4017837",197610,197615,0,6,1,2430,1410,"[103]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwlEsgQqpxnLLHNcolmOjpcjKghREpAiwPnDfmocevlyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwlEsgQqpxnLLHNcolmOjpcjKghREpAiwPnDfmocevlyzfB","103"
"8046",4017837,"4017834",197600,197619,0,15,1,2430,1409,"[102]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwlEsgQqpxnLHNcolmOjpcjKghREpAiwPnDfmocevlyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwlEsgQqpxnLHNcolmOjpcjKghREpAiwPnDfmocevlyzfB","102"
"8057",4017834,"4017484",197600,197600,0,1,1,2430,1408,"[102]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwLEsgQqpxnLHNcolmOjpcjKghREpAiwPnDfmocevlyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwLEsgQqpxnLHNcolmOjpcjKghREpAiwPnDfmocevlyzfB","102"
"8049",4017484,"4016226",197573,197611,0,4,1,2430,1407,"[102]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwLEsgQqpxnLHNPolmOjpcjKghREpAiwPnDfmocevlyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbItwLEsgQqpxnLHNPolmOjpcjKghREpAiwPnDfmocevlyzfB","102"
"8042",4016226,"4014720",197479,197635,0,6,1,2430,1406,"[102]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbitwLEsgQqpxnLHNPPlmOjpcjKghREpAiwPnDfmocevlyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbitwLEsgQqpxnLHNPPlmOjpcjKghREpAiwPnDfmocevlyzfB","102"
"8052",4014720,"4014715",197364,197521,0,32,1,2430,1405,"[102]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbitwLEsgQqpxnLHNPPlmOjpcjCghREpAiwPnDfmocevlyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbitwLEsgQqpxnLHNPPlmOjpcjCghREpAiwPnDfmocevlyzfB","102"
"8055",4014715,"4014695",197364,197479,0,2,1,2430,1404,"[102]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbitwLEsgQqpxnLmNPPlmOjpcjCghREpAiwPnDfmocevlyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdqpuGalonNDrbitwLEsgQqpxnLmNPPlmOjpcjCghREpAiwPnDfmocevlyzfB","102"
"8058",4014695,"4013329",197363,197367,0,6,1,2430,1403,"[102]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdkpuGalonNDrbitwLEsgQqpxnLmNPPlmOjpcjCghREpAiwPnDfmwcevlyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdkpuGalonNDrbitwLEsgQqpxnLmNPPlmOjpcjCghREpAiwPnDfmwcevlyzfB","102"
"8234",4013329,"4012829",197258,197451,0,9,1,2430,1402,"[102]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdkpuGalonNDrbitwLEsgQqpxnLoNPPlmOjpcjCghREpAiwPnDfmwcevlyzfB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdkpuGalonNDrbitwLEsgQqpxnLoNPPlmOjpcjCghREpAiwPnDfmwcevlyzfB","102"
"8396",4012829,"4012826",197222,197366,0,6,1,2430,1401,"[102]htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdkpuGalonNDrbitwLEsgQqpxnLoNPPlmOjpcjCghREpAiwPnDfmwcevlyzSB","htcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdkpuGalonNDrbitwLEsgQqpxnLoNPPlmOjpcjCghREpAiwPnDfmwcevlyzSB","102"
"8060",4012826,"4011494",197222,197224,0,6,1,2430,1400,"[102]hOcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdkpuGalonNDrbitwLEsgQqpxnLoNPPlmOjpcjCghREpAiwPnDfmwcevlyzSB","hOcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdkpuGalonNDrbitwLEsgQqpxnLoNPPlmOjpcjCghREpAiwPnDfmwcevlyzSB","102"
"8059",4011494,"4011435",197125,197238,0,7,1,2430,1399,"[101]hOcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdkpuGalonNDrbitwLEsgQqpxnLoNPPlmjpcjCghREpAiwPnDfmwcevlyzSB","hOcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdkpuGalonNDrbitwLEsgQqpxnLoNPPlmjpcjCghREpAiwPnDfmwcevlyzSB","101"
"8062",4011435,"4011432",197120,197167,0,1,1,2430,1398,"[100]hOcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdkpuGalonNDrbitwLEsgQqpxnLoNPPlmjpcjCghREpAiwPnDfwcevlyzSB","hOcBxNJHBoceJHcRdBoajMLHqNbCKjacHqKHqKHNGqdkpuGalonNDrbitwLEsgQqpxnLoNPPlmjpcjCghREpAiwPnDfwcevlyzSB","100"
