"depth","seed","count","accuracy_mean","accuracy_max","accuracy_min","merit_mean","merit_max","merit_min","merit_median","door_rooms_mean","door_rooms_max","door_rooms_min","exit_rooms_mean","exit_rooms_max","exit_rooms_min","correct_doors_mean","correct_doors_max","correct_doors_min","incorrect_doors_mean","incorrect_doors_max","incorrect_doors_min","correct_exits_mean","correct_exits_max","correct_exits_min","incorrect_exits_mean","incorrect_exits_max","incorrect_exits_min","genome_length","seed_classification","seed_classification_factor"
"596","15",100,1,1,1,3.08052158e+16,4.34133e+17,2.05013e+15,1.52747e+16,166.11,181,157,0,0,0,166.11,181,157,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"597","15",100,1,1,1,2.6754974e+16,2.77845e+17,2.56267e+15,1.52747e+16,166.24,179,158,0,0,0,166.24,179,158,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"598","15",100,1,1,1,2.88572657e+16,2.22276e+17,1.64011e+15,1.52747e+16,166.18,178,156,0,0,0,166.18,178,156,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"599","15",100,1,1,1,1.97686691e+16,1.13805e+17,1.04967e+15,1.22197e+16,165.36,175,154,0,0,0,165.36,175,154,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"600","15",100,1,1,1,2.25765335e+16,2.22276e+17,2.05013e+15,1.52747e+16,166.01,178,157,0,0,0,166.01,178,157,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"601","15",100,1,1,1,2.65144713e+16,3.47306e+17,2.56267e+15,1.52747e+16,166.18,180,158,0,0,0,166.18,180,158,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"602","15",100,1,1,1,2.00479749e+16,1.77821e+17,2.56267e+15,1.22197e+16,165.4,177,158,0,0,0,165.4,177,158,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"603","15",100,1,1,1,3.23077984e+16,6.78332e+17,2.05013e+15,1.52747e+16,166.39,183,157,0,0,0,166.39,183,157,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"604","15",100,1,1,1,2.7544126e+16,1.77821e+17,2.56267e+15,1.52747e+16,166.49,177,158,0,0,0,166.49,177,158,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"605","15",100,1,1,1,2.80240489e+16,1.77821e+17,2.56267e+15,1.37472e+16,166.4,177,158,0,0,0,166.4,177,158,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"606","15",100,1,1,1,2.33478288e+16,1.42257e+17,2.56267e+15,1.52747e+16,166.21,176,158,0,0,0,166.21,176,158,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"607","15",100,1,1,1,2.69505965e+16,5.42666e+17,1.31209e+15,1.37472e+16,165.88,182,155,0,0,0,165.88,182,155,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"608","15",100,1,1,1,2.48097838e+16,1.77821e+17,2.05013e+15,1.37472e+16,166.16,177,157,0,0,0,166.16,177,157,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"609","15",100,1,1,1,2.30272221e+16,2.77845e+17,3.20333e+15,1.52747e+16,165.97,179,159,0,0,0,165.97,179,159,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"610","15",100,1,1,1,3.40030081e+16,1.32487e+18,2.56267e+15,1.52747e+16,166.06,186,158,0,0,0,166.06,186,158,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"611","15",100,1,1,1,2.68324777e+16,3.47306e+17,1.64011e+15,1.52747e+16,166.13,180,156,0,0,0,166.13,180,156,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"612","15",100,1,1,1,2.3969101e+16,1.77821e+17,1.64011e+15,1.37472e+16,166,177,156,0,0,0,166,177,156,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"613","15",100,1,1,1,2.68360157e+16,2.22276e+17,2.56267e+15,1.52747e+16,166.58,178,158,0,0,0,166.58,178,158,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"614","15",100,1,1,1,2.63854905e+16,4.34133e+17,1.64011e+15,1.52747e+16,165.96,181,156,0,0,0,165.96,181,156,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"615","15",100,1,1,1,1.91644555e+16,9.10442e+16,2.05013e+15,1.22197e+16,165.06,174,157,0,0,0,165.06,174,157,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"616","15",100,1,1,1,2.23603158e+16,1.13805e+17,1.31209e+15,1.22197e+16,165.56,175,155,0,0,0,165.56,175,155,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"617","15",100,1,1,1,2.45415203e+16,1.77821e+17,2.05013e+15,1.52747e+16,165.88,177,157,0,0,0,165.88,177,157,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"618","15",100,1,1,1,2.26400885e+16,2.22276e+17,2.05013e+15,1.22197e+16,165.58,178,157,0,0,0,165.58,178,157,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"619","15",100,1,1,1,2.14253564e+16,2.22276e+17,2.05013e+15,1.22197e+16,165.4,178,157,0,0,0,165.4,178,157,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"620","15",100,1,1,1,2.17452971e+16,2.22276e+17,1.64011e+15,1.52747e+16,165.51,178,156,0,0,0,165.51,178,156,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"621","15",100,1,1,1,2.54453619e+16,2.77845e+17,1.04967e+15,1.52747e+16,166.27,179,154,0,0,0,166.27,179,154,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"622","15",100,1,1,1,2.59605043e+16,4.34133e+17,2.05013e+15,1.52747e+16,166.03,181,157,0,0,0,166.03,181,157,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"623","15",100,1,1,1,2.65415286e+16,2.22276e+17,1.64011e+15,1.52747e+16,166.24,178,156,0,0,0,166.24,178,156,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"624","15",100,1,1,1,2.75711272e+16,3.47306e+17,2.05013e+15,1.22197e+16,165.9,180,157,0,0,0,165.9,180,157,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"625","15",100,1,1,1,1.98016642e+16,9.10442e+16,2.05013e+15,1.52747e+16,165.73,174,157,0,0,0,165.73,174,157,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"626","15",100,1,1,1,2.44152316e+16,6.78332e+17,2.05013e+15,1.22197e+16,165.03,183,157,0,0,0,165.03,183,157,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"627","15",100,1,1,1,2.56331848e+16,2.77845e+17,3.20333e+15,1.52747e+16,166.04,179,159,0,0,0,166.04,179,159,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"628","15",100,1,1,1,2.25745167e+16,1.42257e+17,1.64011e+15,1.52747e+16,165.82,176,156,0,0,0,165.82,176,156,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"629","15",100,1,1,1,2.61043738e+16,2.22276e+17,2.56267e+15,1.90934e+16,166.43,178,158,0,0,0,166.43,178,158,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"630","15",100,1,1,1,1.226803491e+17,6.31746e+18,4.00417e+15,2.98334e+16,169.7,193,160,0,0,0,169.7,193,160,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"631","15",100,1,1,1,5.41533494e+16,2.77845e+17,4.00417e+15,2.98334e+16,169.5,179,160,0,0,0,169.5,179,160,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"632","15",100,1,1,1,5.7363837e+16,4.34133e+17,4.00417e+15,2.98334e+16,170.02,181,160,0,0,0,170.02,181,160,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"633","15",100,1,1,1,6.52810835e+16,1.05989e+18,4.00417e+15,3.72917e+16,169.88,185,160,0,0,0,169.88,185,160,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"634","15",100,1,1,1,5.27694065e+16,2.77845e+17,5.00521e+15,3.72917e+16,169.47,179,161,0,0,0,169.47,179,161,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"635","15",100,1,1,1,6.40706518e+16,6.78332e+17,4.00417e+15,3.72917e+16,170.24,183,160,0,0,0,170.24,183,160,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"636","15",100,1,1,1,6.30086575e+16,8.47915e+17,5.00521e+15,3.72917e+16,170.13,184,161,0,0,0,170.13,184,161,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"637","15",100,1,1,1,5.54487781e+16,3.47306e+17,5.00521e+15,2.98334e+16,169.55,180,161,0,0,0,169.55,180,161,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"638","15",100,1,1,1,6.64641834e+16,4.34133e+17,6.25651e+15,2.98334e+16,169.92,181,162,0,0,0,169.92,181,162,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"639","15",100,1,1,1,5.96940967e+16,1.05989e+18,4.00417e+15,2.98334e+16,169.35,185,160,0,0,0,169.35,185,160,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"640","15",100,1,1,1,4.96537621e+16,3.47306e+17,6.25651e+15,2.98334e+16,169.32,180,162,0,0,0,169.32,180,162,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"641","15",100,1,1,1,6.92453859e+16,4.34133e+17,6.25651e+15,3.72917e+16,170.49,181,162,0,0,0,170.49,181,162,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"642","15",100,1,1,1,1.043418649e+17,1.32487e+18,3.20333e+15,5.82683e+16,171.67,186,159,0,0,0,171.67,186,159,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"643","15",100,1,1,1,6.12582518e+16,5.42666e+17,4.00417e+15,3.72917e+16,170.32,182,160,0,0,0,170.32,182,160,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"644","15",100,1,1,1,5.91446464e+16,2.77845e+17,2.05013e+15,3.72917e+16,170.12,179,157,0,0,0,170.12,179,157,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"645","15",100,1,1,1,4.95737649e+16,6.78332e+17,6.25651e+15,2.98334e+16,168.94,183,162,0,0,0,168.94,183,162,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"646","15",100,1,1,1,7.19018416e+16,5.42666e+17,4.00417e+15,3.72917e+16,170.57,182,160,0,0,0,170.57,182,160,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"647","15",100,1,1,1,6.79122592e+16,6.78332e+17,2.56267e+15,3.72917e+16,170.42,183,158,0,0,0,170.42,183,158,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"648","15",100,1,1,1,5.71382194e+16,6.78332e+17,6.25651e+15,2.98334e+16,169.83,183,162,0,0,0,169.83,183,162,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"649","15",100,1,1,1,4.25424035e+16,1.77821e+17,4.00417e+15,2.98334e+16,169.01,177,160,0,0,0,169.01,177,160,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"650","15",100,1,1,1,6.17872164e+16,6.78332e+17,6.25651e+15,3.72917e+16,169.9,183,162,0,0,0,169.9,183,162,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"651","15",100,1,1,1,6.41508984e+16,5.42666e+17,2.56267e+15,2.98334e+16,169.95,182,158,0,0,0,169.95,182,158,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"652","15",100,1,1,1,6.05640951e+16,8.47915e+17,2.05013e+15,3.72917e+16,169.66,184,157,0,0,0,169.66,184,157,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"653","15",100,1,1,1,4.70358142e+16,4.34133e+17,5.00521e+15,2.98334e+16,168.85,181,161,0,0,0,168.85,181,161,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"654","15",100,1,1,1,7.17326493e+16,1.05989e+18,5.00521e+15,3.72917e+16,170.53,185,161,0,0,0,170.53,185,161,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"655","15",100,1,1,1,5.21111328e+16,2.77845e+17,5.00521e+15,2.98334e+16,169.71,179,161,0,0,0,169.71,179,161,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"656","15",100,1,1,1,6.36181586e+16,8.47915e+17,3.20333e+15,3.72917e+16,170.1,184,159,0,0,0,170.1,184,159,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"657","15",100,1,1,1,5.89063384e+16,5.42666e+17,3.20333e+15,3.72917e+16,169.73,182,159,0,0,0,169.73,182,159,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"658","15",100,1,1,1,5.89018006e+16,4.34133e+17,6.25651e+15,3.72917e+16,170.04,181,162,0,0,0,170.04,181,162,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"659","15",100,1,1,1,9.70214202e+16,2.58763e+18,4.00417e+15,5.244145e+16,171.12,189,160,0,0,0,171.12,189,160,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"660","15",100,1,1,1,6.10622984e+16,5.42666e+17,3.20333e+15,3.72917e+16,170.03,182,159,0,0,0,170.03,182,159,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"661","15",100,1,1,1,5.42817152e+16,5.42666e+17,5.00521e+15,3.72917e+16,169.74,182,161,0,0,0,169.74,182,161,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"662","15",100,1,1,1,6.91180843e+16,5.42666e+17,3.20333e+15,3.72917e+16,170.25,182,159,0,0,0,170.25,182,159,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"663","15",100,1,1,1,5.49565483e+16,6.78332e+17,4.00417e+15,2.98334e+16,169.61,183,160,0,0,0,169.61,183,160,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"664","15",100,1,1,1,5.82894996e+16,3.47306e+17,5.00521e+15,3.72917e+16,170.43,180,161,0,0,0,170.43,180,161,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"665","15",100,1,1,1,5.77318203e+16,2.77845e+17,3.20333e+15,4.195315e+16,170.17,179,159,0,0,0,170.17,179,159,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"666","15",100,1,1,1,6.26142504e+16,6.78332e+17,4.00417e+15,3.72917e+16,169.61,183,160,0,0,0,169.61,183,160,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"667","15",100,1,1,1,7.5422185e+16,1.65608e+18,5.00521e+15,3.72917e+16,170.21,187,161,0,0,0,170.21,187,161,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"668","15",100,1,1,1,6.46541975e+16,6.78332e+17,5.00521e+15,3.72917e+16,169.99,183,161,0,0,0,169.99,183,161,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"669","15",100,1,1,1,6.54885233e+16,6.78332e+17,6.25651e+15,3.72917e+16,170.19,183,162,0,0,0,170.19,183,162,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"670","15",100,1,1,1,6.21600647e+16,5.42666e+17,4.00417e+15,3.72917e+16,170.16,182,160,0,0,0,170.16,182,160,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"671","15",100,1,1,1,6.64073704e+16,8.47915e+17,2.05013e+15,2.98334e+16,169.72,184,157,0,0,0,169.72,184,157,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"672","15",100,1,1,1,7.49897033e+16,8.47915e+17,3.20333e+15,3.72917e+16,170.31,184,159,0,0,0,170.31,184,159,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"673","15",100,1,1,1,5.85121053e+16,4.34133e+17,6.25651e+15,3.72917e+16,170.26,181,162,0,0,0,170.26,181,162,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"674","15",100,1,1,1,7.2127978e+16,2.07011e+18,4.00417e+15,2.98334e+16,169.54,188,160,0,0,0,169.54,188,160,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"675","15",100,1,1,1,6.10612778e+16,8.47915e+17,5.00521e+15,3.72917e+16,169.86,184,161,0,0,0,169.86,184,161,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"676","15",100,1,1,1,7.05307892e+16,1.05989e+18,7.82064e+15,3.72917e+16,170.77,185,163,0,0,0,170.77,185,163,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"677","15",100,1,1,1,5.27581877e+16,4.34133e+17,6.25651e+15,2.98334e+16,169.26,181,162,0,0,0,169.26,181,162,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"678","15",100,1,1,1,5.49572125e+16,4.34133e+17,2.05013e+15,3.72917e+16,169.55,181,157,0,0,0,169.55,181,157,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"679","15",100,1,1,1,7.97347923e+16,2.58763e+18,4.00417e+15,2.98334e+16,169.58,189,160,0,0,0,169.58,189,160,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"680","15",100,1,1,1,6.48177085e+16,1.05989e+18,4.00417e+15,2.98334e+16,169.78,185,160,0,0,0,169.78,185,160,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"681","15",100,1,1,1,8.45266552e+16,8.47915e+17,4.00417e+15,3.72917e+16,170.86,184,160,0,0,0,170.86,184,160,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"682","15",100,1,1,1,6.79845981e+16,4.34133e+17,6.25651e+15,3.72917e+16,170.27,181,162,0,0,0,170.27,181,162,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"683","15",100,1,1,1,5.33482378e+16,5.42666e+17,5.00521e+15,2.98334e+16,169.5,182,161,0,0,0,169.5,182,161,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"684","15",100,1,1,1,6.29172838e+16,1.05989e+18,6.25651e+15,3.72917e+16,169.9,185,162,0,0,0,169.9,185,162,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"685","15",100,1,1,1,5.55464256e+16,2.77845e+17,3.20333e+15,3.72917e+16,170.03,179,159,0,0,0,170.03,179,159,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"686","15",100,1,1,1,6.389855e+16,6.78332e+17,4.00417e+15,3.72917e+16,170.08,183,160,0,0,0,170.08,183,160,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"687","15",100,1,1,1,6.28195205e+16,6.78332e+17,5.00521e+15,4.66146e+16,170.6,183,161,0,0,0,170.6,183,161,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"688","15",100,1,1,1,8.02591724e+16,1.05989e+18,6.25651e+15,4.66146e+16,170.77,185,162,0,0,0,170.77,185,162,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"689","15",100,1,1,1,5.59734346e+16,3.47306e+17,7.82064e+15,3.72917e+16,170.17,180,163,0,0,0,170.17,180,163,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"690","15",100,1,1,1,8.00106169e+16,1.32487e+18,5.00521e+15,4.66146e+16,170.72,186,161,0,0,0,170.72,186,161,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"691","15",100,1,1,1,5.16819897e+16,2.77845e+17,5.00521e+15,3.72917e+16,169.85,179,161,0,0,0,169.85,179,161,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"692","15",100,1,1,1,8.29403258e+16,8.47915e+17,4.00417e+15,4.66146e+16,171.06,184,160,0,0,0,171.06,184,160,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"693","15",100,1,1,1,6.04086649e+16,2.77845e+17,5.00521e+15,3.72917e+16,170.48,179,161,0,0,0,170.48,179,161,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"694","15",100,1,1,1,5.84522691e+16,1.32487e+18,5.00521e+15,2.685005e+16,169.12,186,161,0,0,0,169.12,186,161,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"695","15",100,1,1,1,9.21351746e+16,3.23454e+18,4.00417e+15,2.98334e+16,169.85,190,160,0,0,0,169.85,190,160,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"696","15",100,1,1,1,6.29130636e+16,5.42666e+17,5.00521e+15,3.72917e+16,170.18,182,161,0,0,0,170.18,182,161,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"697","15",100,1,1,1,6.37330775e+16,3.47306e+17,4.00417e+15,3.72917e+16,170.39,180,160,0,0,0,170.39,180,160,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"698","15",100,1,1,1,7.83485038e+16,1.32487e+18,1.31209e+15,4.66146e+16,170.53,186,155,0,0,0,170.53,186,155,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"699","15",100,1,1,1,7.46840595e+16,1.65608e+18,6.25651e+15,3.72917e+16,170.47,187,162,0,0,0,170.47,187,162,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"700","15",100,1,1,1,5.34159952e+16,5.42666e+17,6.25651e+15,2.98334e+16,169.4,182,162,0,0,0,169.4,182,162,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"701","15",100,1,1,1,5.93143664e+16,4.34133e+17,6.25651e+15,3.72917e+16,170.18,181,162,0,0,0,170.18,181,162,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"702","15",100,1,1,1,5.83059509e+16,4.34133e+17,5.00521e+15,3.72917e+16,170.03,181,161,0,0,0,170.03,181,161,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"703","15",100,1,1,1,6.58880236e+16,4.34133e+17,5.00521e+15,3.72917e+16,170.46,181,161,0,0,0,170.46,181,161,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"704","15",100,1,1,1,5.78293957e+16,5.42666e+17,3.20333e+15,3.72917e+16,169.81,182,159,0,0,0,169.81,182,159,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"705","15",100,1,1,1,7.43827023e+16,8.47915e+17,6.25651e+15,3.72917e+16,170.69,184,162,0,0,0,170.69,184,162,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"706","15",100,1,1,1,5.69908666e+16,4.34133e+17,6.25651e+15,3.72917e+16,170.13,181,162,0,0,0,170.13,181,162,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"707","15",100,1,1,1,6.27877068e+16,1.05989e+18,2.56267e+15,2.98334e+16,169.62,185,158,0,0,0,169.62,185,158,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"708","15",100,1,1,1,5.03590039e+16,5.42666e+17,5.00521e+15,2.98334e+16,169.41,182,161,0,0,0,169.41,182,161,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"709","15",100,1,1,1,8.43136582e+16,3.23454e+18,5.00521e+15,4.66146e+16,170.3,190,161,0,0,0,170.3,190,161,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"710","15",100,1,1,1,5.29765244e+16,4.34133e+17,6.25651e+15,2.98334e+16,169.46,181,162,0,0,0,169.46,181,162,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"711","15",100,1,1,1,6.18508699e+16,6.78332e+17,6.25651e+15,3.72917e+16,170.12,183,162,0,0,0,170.12,183,162,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"712","15",100,1,1,1,7.46815381e+16,1.32487e+18,5.00521e+15,4.195315e+16,170.4,186,161,0,0,0,170.4,186,161,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"713","15",100,1,1,1,7.07893332e+16,1.05989e+18,4.00417e+15,3.356255e+16,169.81,185,160,0,0,0,169.81,185,160,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"714","15",100,1,1,1,9.06515201e+16,1.65608e+18,6.25651e+15,4.66146e+16,171.08,187,162,0,0,0,171.08,187,162,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"715","15",100,1,1,1,6.37890926e+16,1.32487e+18,4.00417e+15,2.98334e+16,169.22,186,160,0,0,0,169.22,186,160,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"716","15",100,1,1,1,5.56742468e+16,2.77845e+17,4.00417e+15,4.66146e+16,170.41,179,160,0,0,0,170.41,179,160,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"717","15",100,1,1,1,7.20269178e+16,1.65608e+18,6.25651e+15,4.66146e+16,170.19,187,162,0,0,0,170.19,187,162,0,0,0,0,0,0,0,0,0,64,"Learning","Learning"
"718","15",100,1,1,1,6.02864236e+16,5.42666e+17,5.00521e+15,2.98334e+16,169.76,182,161,0,0,0,169.76,182,161,0,0,0,0,0,0,0,0,0,64,"Learning","Learning"
"719","15",100,1,1,1,6.65448438e+16,6.78332e+17,2.56267e+15,3.72917e+16,170.44,183,158,0,0,0,170.44,183,158,0,0,0,0,0,0,0,0,0,64,"Learning","Learning"
"720","15",100,1,1,1,6.68340988e+16,8.47915e+17,4.00417e+15,2.98334e+16,169.64,184,160,0,0,0,169.64,184,160,0,0,0,0,0,0,0,0,0,64,"Learning","Learning"
"721","15",100,1,1,1,5.86846033e+16,4.34133e+17,5.00521e+15,3.72917e+16,170.02,181,161,0,0,0,170.02,181,161,0,0,0,0,0,0,0,0,0,64,"Learning","Learning"
"722","15",100,1,1,1,7.70596846e+16,1.05989e+18,4.00417e+15,3.72917e+16,170.14,185,160,0,0,0,170.14,185,160,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"723","15",100,1,1,1,5.67484717e+16,6.78332e+17,3.20333e+15,2.98334e+16,169.54,183,159,0,0,0,169.54,183,159,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"724","15",100,1,1,1,5.98689186e+16,4.34133e+17,3.20333e+15,2.98334e+16,169.37,181,159,0,0,0,169.37,181,159,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"725","15",100,1,1,1,7.1374625e+16,1.05989e+18,5.00521e+15,3.356255e+16,170.02,185,161,0,0,0,170.02,185,161,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"726","15",100,1,1,1,5.17998494e+16,2.22276e+17,5.00521e+15,3.72917e+16,169.69,178,161,0,0,0,169.69,178,161,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"727","15",100,1,1,1,5.8736654e+16,4.34133e+17,6.25651e+15,2.98334e+16,170.05,181,162,0,0,0,170.05,181,162,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"728","15",100,1,1,1,6.48157655e+16,8.47915e+17,2.56267e+15,2.98334e+16,169.77,184,158,0,0,0,169.77,184,158,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"729","15",100,1,1,1,4.66474532e+16,1.77821e+17,7.82064e+15,2.98334e+16,169.61,177,163,0,0,0,169.61,177,163,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"730","15",100,1,1,1,7.42285508e+16,1.05989e+18,4.00417e+15,3.356255e+16,170.04,185,160,0,0,0,170.04,185,160,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"731","15",100,1,1,1,8.24125034e+16,8.47915e+17,4.00417e+15,4.66146e+16,171.05,184,160,0,0,0,171.05,184,160,0,0,0,0,0,0,0,0,0,64,"Learning","Learning"
"732","15",100,1,1,1,7.50177534e+16,1.32487e+18,7.82064e+15,4.195315e+16,170.66,186,163,0,0,0,170.66,186,163,0,0,0,0,0,0,0,0,0,64,"Learning","Learning"
"733","15",100,1,1,1,6.40340779e+16,5.42666e+17,6.25651e+15,3.356255e+16,170.17,182,162,0,0,0,170.17,182,162,0,0,0,0,0,0,0,0,0,64,"Learning","Learning"
"734","15",100,1,1,1,5.8775036e+16,3.47306e+17,6.25651e+15,4.66146e+16,170.38,180,162,0,0,0,170.38,180,162,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"735","15",100,1,1,1,8.07762188e+16,1.05989e+18,5.00521e+15,4.66146e+16,170.96,185,161,0,0,0,170.96,185,161,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
