"","trial_number","genome","merit","genome_length","seed"
"11198",70,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11199",71,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11200",72,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11201",73,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11202",74,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11203",75,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11204",76,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11205",77,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11206",78,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11207",79,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11208",80,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11209",81,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11210",82,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11211",83,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11212",84,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11213",85,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11214",86,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11215",87,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11216",88,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11217",89,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11218",90,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11219",91,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11220",92,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11221",93,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11222",94,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11223",95,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11224",96,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11225",97,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11226",98,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11227",99,"[92]GjfffLdwafndfCICabyafwafndbCHCabyAfwafnfaCKHBdeLdwaendfCIJgHxabyaeBeauabyafwaendaCuHCabyaeJH",0,92,121
"11228",0,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11229",1,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11230",2,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11231",3,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11232",4,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11233",5,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11234",6,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11235",7,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11236",8,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11237",9,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11238",10,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11239",11,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11240",12,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11241",13,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11242",14,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11243",15,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11244",16,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11245",17,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11246",18,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11247",19,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11248",20,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11249",21,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11250",22,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11251",23,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11252",24,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11253",25,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11254",26,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11255",27,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11256",28,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11257",29,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11258",30,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11259",31,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11260",32,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11261",33,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11262",34,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11263",35,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11264",36,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11265",37,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11266",38,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11267",39,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11268",40,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11269",41,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11270",42,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11271",43,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11272",44,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11273",45,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11274",46,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11275",47,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11276",48,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11277",49,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11278",50,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11279",51,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11280",52,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11281",53,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11282",54,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11283",55,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11284",56,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11285",57,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11286",58,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11287",59,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11288",60,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11289",61,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11290",62,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11291",63,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11292",64,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11293",65,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11294",66,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11295",67,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11296",68,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11297",69,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11298",70,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11299",71,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11300",72,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11301",73,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11302",74,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11303",75,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11304",76,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11305",77,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11306",78,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11307",79,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11308",80,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11309",81,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11310",82,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11311",83,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11312",84,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11313",85,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11314",86,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11315",87,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11316",88,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11317",89,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11318",90,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11319",91,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11320",92,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",2,91,122
"11321",93,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11322",94,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11323",95,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11324",96,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",1,91,122
"11325",97,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11326",98,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",16,91,122
"11327",99,"[91]GjfffLdwafndfCCabyaowafndbCHCabyaHwafnfaCBHBdeLdjaendfCIizyCabyaeIeaCabyafwaendaCKHCabyaeJH",4,91,122
"11328",0,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11329",1,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11330",2,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11331",3,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11332",4,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11333",5,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11334",6,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11335",7,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11336",8,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11337",9,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11338",10,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11339",11,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11340",12,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11341",13,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11342",14,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11343",15,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11344",16,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11345",17,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11346",18,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11347",19,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11348",20,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11349",21,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11350",22,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11351",23,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
"11352",24,"[92]GjffBLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,92,123
