"","trial_number","genome","merit","genome_length","merit.1","merit_given","not","nand","and","ornot","andnot","or","nor","xor","equ","did_repro","seed"
"5566",66,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5567",67,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5568",68,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5569",69,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5570",70,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5571",71,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5572",72,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5573",73,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5574",74,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5575",75,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5576",76,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5577",77,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5578",78,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5579",79,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5580",80,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5581",81,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5582",82,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5583",83,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5584",84,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5585",85,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5586",86,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5587",87,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5588",88,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5589",89,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5590",90,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5591",91,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5592",92,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5593",93,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5594",94,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5595",95,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5596",96,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5597",97,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5598",98,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5599",99,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5600",100,"[49]ruwjbpvplqpyeeoqvpgprqhibpqcogqqrpqduttttytnstvab",1,49,1,1,0,0,0,0,0,0,0,0,0,0,56
"5601",0,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5602",1,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5603",2,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5604",3,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5605",4,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5606",5,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5607",6,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5608",7,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5609",8,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5610",9,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5611",10,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5612",11,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5613",12,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5614",13,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5615",14,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5616",15,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5617",16,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5618",17,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5619",18,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5620",19,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5621",20,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5622",21,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5623",22,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5624",23,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5625",24,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5626",25,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5627",26,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5628",27,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5629",28,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5630",29,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5631",30,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5632",31,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5633",32,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5634",33,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5635",34,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5636",35,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5637",36,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5638",37,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5639",38,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5640",39,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5641",40,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5642",41,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5643",42,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5644",43,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5645",44,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5646",45,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5647",46,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5648",47,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5649",48,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5650",49,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5651",50,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5652",51,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5653",52,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5654",53,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5655",54,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5656",55,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5657",56,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5658",57,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5659",58,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5660",59,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5661",60,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5662",61,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5663",62,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5664",63,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5665",64,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5666",65,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5667",66,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5668",67,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5669",68,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5670",69,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5671",70,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5672",71,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5673",72,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5674",73,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5675",74,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5676",75,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5677",76,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5678",77,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5679",78,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5680",79,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5681",80,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5682",81,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5683",82,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5684",83,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5685",84,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5686",85,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5687",86,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5688",87,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5689",88,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5690",89,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5691",90,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5692",91,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5693",92,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5694",93,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5695",94,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5696",95,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5697",96,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5698",97,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5699",98,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5700",99,"[52]rzyvyjeaxuqtmgtpkttqzygsteptttttqtpfpvtqiotvqlktyacb",1,52,1,1,0,0,0,0,0,0,0,0,0,1,57
"5701",1,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5702",2,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5703",3,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5704",4,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5705",5,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5706",6,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5707",7,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5708",8,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5709",9,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5710",10,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5711",11,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5712",12,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5713",13,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5714",14,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5715",15,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5716",16,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5717",17,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5718",18,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5719",19,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5720",20,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5721",21,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5722",22,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5723",23,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5724",24,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5725",25,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5726",26,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5727",27,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5728",28,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5729",29,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5730",30,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5731",31,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
"5732",32,"[53]ruwrucfjpjqdpgqplnlvyhsqbfviupgqdhttqlpqqtftyzssttvab",1,53,1,1,0,0,0,0,0,0,0,0,0,0,58
