id,ancestor_list,origin_time,destruction_time,num_orgs,tot_orgs,num_offspring,total_offspring,depth,taxon_info
6258106,[6248366],248824,248971,0,2,1,7,1405,[107]hFnocPLHcNcJOqOcKBGCiLtSAgNHqbMARFAIwkIDgxOgvFjBBQDfbOowfqmdjOhbGwtmryeSbGGwcFjRBJpEcQOiDLgDxylvzypdxyJCntP
6250389,[6246173],248526,248969,0,10,1,3,1412,[105]hFEocQLHcocJOqOcKBGCrieJFimmuKGtjadrMhctvRkdvpaJbaGcqfsGEfDArSmqiuJJgFMxBqcKHBEqwLQpLCvBimwhQPrOgMQDdrCKk
6257065,[6254826],248783,248965,0,4,1,2,1375,[97]FqnocPLHcocJRqOcKBGCFEOnalQENiaytuqNOoaswQnqyNFQbJfzSypKiqnRJmmdtrspcPFCEjqdLktykHbDKllpuDSequgRl
6242721,[6239146],248231,248960,0,23,1,13,1387,[91]mFnocQLHcocJMqOcKBGCjaFENjtsSihbGSvjrwIjulBSjvuicaGresHEKeEhNBPMCaSiLKlroNvDqykEMCRcgOumCxh
6256657,[6254353],248769,248956,0,4,1,3,1350,[84]hFQocQLHcNcJMqOcKBGCDMjKtjHkRyfidbQohxyAHjHFpHdgtKkluxtgOEOwnLJumbDkpSMlqqkAjhIBjExE
6253508,[6249964],248646,248953,0,4,1,6,1392,[105]hFnocQLHcNcJMqOcKBGCpwdgdobKdhepuiJBpvHadlLbveBmcDszkdCKAxrDoSEkbruuviPNFyrLHtsFinQKAkFHrDfvIhEkroaByClDd
6248804,[6244075],248464,248950,0,4,2,18,1411,[102]hFnocQLHcNcJOqOcKBGCHJNKvgybzOxwReHmQcyFbIrvvOfcMFwiOBqjqFHLPdlQwMGCCJLrREGvQDfePeRstLPQpkhlfrmdfHsltr
6250306,[6249942],248523,248950,0,5,1,5,1390,[89]hFPocQLHcNcJMqOcKBGCNDqjKdmxqOLloxulQyKcKJDAfGjGHGlFOLkvMptMHvJqCJPSjSGpjaExsrcdQBhSQIjya
6255081,[6253845],248706,248950,0,4,2,12,1409,[111]hFnocPLHcNcJOqOcKBGCiLavuQiqwAqHRwAIBkIDKLgEFjNBksMfrOOwOqmewasbbntihyCSbGwzwKasPRJHpEjqaqosLgtGyxszLhIiJbyiDvr
6255417,[6248647],248719,248949,0,2,3,17,1408,[97]mFnocpLHcocJOqOcKBGCAekrARtSFKIgSumCHawCnBywasNzSPegkxofbpqIqiktolOchchKiyDxlzbIrlDPuGSwNyIfslSaA
6252845,[6247325],248621,248949,0,7,1,12,1404,[102]hFnocPLHcNcJOqOcKBGCJLGwARuLlbQeGvgBSzozOgHbvPBrobmOgOilaIchbGtqRyeSbfMhqCBoKCRgOisRscQjtdzLRAAjqLKDwd
6251181,[6229919],248556,248949,0,5,1,7,1414,[102]mFnocQLHcocJOqOcKBGCyrobJEvynsOjmOpsCxbyzkSqRDRRJwLjrivBdLNaepMdrJzFpgHcjfigIKvzppPOCNGRjOxNynJKGbnFkc
6249511,[6248761],248491,248945,0,11,1,15,1404,[88]hFpocQLHcNcJMqOcKBGCuEaDqdEbDyrdOzCnMdMgHNoReeCfDxIlNRruHLsMuGGrKbieMnngnjsODcMpFunjedPN
6260720,[6258463],248923,248945,0,1,1,3,1418,[101]mFnocQLHcocJOqOcKBGCyIocPEvynsajmOKsPxbyzdkSPxDRRJsLjhivBDLraPCfHJIFpgHmjfugKJzpgPOCNGRjOxNynRtGbnFFE
6247270,[6241481],248405,248944,0,12,1,3,1416,[101]mFnocQLHcocJOqOcKBGCyIocPEvynsajmOKsPxbyzdkSPxDRRJsLjhivBdLIaPCfrJIFpgHmjfugKJzpgPOCNGRjOxNynRtGbnFFE
6258978,[6237012],248857,248940,0,2,1,30,1390,[91]FqnocPLHcocJRqOcKBGCtaOnFgQFoiaOtvMGOoAKczIqNQbhjzSFpneMtRJmhwtrtpjFCEjdLkdDkHcllquDjOqEscl
6286414,[6269833],249915,249990,0,1,1,1,1408,[106]hFnocPLHcNcJOqOcKBGCiLnMufmbvAPwAgDRKjdoQOngOENBrxOOfqDvchuQGtOQyJSbtasycFxRFoKprmjCQqIsLgDuilFzLalIIIQtMq
6249424,[6248686],248488,248939,0,8,1,4,1390,[97]HFnocQLHcNcJMqOcKBbGCPRAdzgOBSRQpNoMweaaLGtmBpNzGsDBAFctijKjKyAxNeDaQMqGifPoAzynpGknRCshRktoBwzGg
6250540,[6241799],248532,248938,0,5,1,3,1388,[93]mFnocPLHcocJOqOcKBGCGFdIMyfDcfzktlvbcgMipqPqLfySRCECmuLHoiCdzxFPKJmMBzwNOSwxBAIxcDQcJeSHocMdz
6256513,[6255625],248763,248939,0,1,1,7,1409,[93]mFpocQLHcocJOqMcKBGCGqmbmDbqcEsDRtmzsANEwBvndievsqfSieAwnhujkQbMBjntNboMjhkwLatrGdooeaGNoqomd
6244661,[6239105],248306,248938,0,8,1,33,1400,[90]hFPocQLHcNcJRqOcKBGCwBtbNptPNykNKkIelaEnQDfjDrneIiccqzhmfMtwKpQJKJDAljjFrNDPsrParHhSBbjyvp
6253879,[6246809],248660,248937,0,5,1,18,1384,[104]hFnocQLHcNcJMqOcKBGCpKHayAQeOpximBnmJlaihLLPhPPmszzgKHrHAQrDoGkweBJPxiFiGEsCshQnQQkkKsrADvJBsEkroaBtalDg
6259031,[6252211],248859,248932,0,1,1,1,1394,[88]hFPocQLHcNcJMqOcKBGCMkdROqNuLPjykNKzceosEnhDfjjrneiMcuqvhutMtwpiJKJjjFfNassHadIHSHMjyHvp
6256008,[6255748],248743,248929,0,1,1,6,1396,[92]FqnocPLHcocJRqOcKBGCtpOOacjFQiBOSIqEOotKEznqNFQrDjzSFpIPMtRJmhwtrtFFqEjqdLkdDkHclQmuajORCscl
6257499,[6244973],248801,248927,0,1,1,3,1358,[88]hFpocQLHcNcJMqOcKBGCvOIGuyaxOhKAdRuDCbcvxLurQQfHQvqbMuNSjSKEBddLbpJfvAHdOPphmKHLBfdwMvfp
6256886,[6253386],248778,248927,0,2,1,2,1394,[95]hFPocQLHcNcJMqOcKBGCOcRFhQraxANgQNKuJLAepFoOiJbppjCHeHGKcnhCvESthmwpaLJhJlBFGwNEAhQrRQyCSQAFyvh
6272185,[6263485],249363,249679,0,5,1,10,1413,[93]mFnocpLHcocJOqOcKBGCADkKRDSFOIgOdkaHaxCnByOasfwngkwobmqIygRtolxmhcsJyPxlxIrlDPOpGGKcyspsqSbaA
6257748,[6249511],248810,248926,0,3,1,15,1405,[88]hFpocQLHcNcJMqOcKBGCuEaDfdEbDyrdOzCnMdMgHNoReeCfDxIlNRruHLsMuGGrKbieMnngnjsODcMpFunjedPN
6250923,[6225288],248546,248924,0,12,1,8,1365,[88]mFnocQLHcocJOqOcKBGCQLAEifCAwcbNkQDLzhrwdjPimlJMPDGzfLPjnNFMLrPLambIpALpzPyKGGquBcRFOMuB
6255562,[6253699],248725,248923,0,2,1,1,1360,[88]hFpocQLHcNcJMqOcKBGCvPjGydxOeKAmRuHCCLuvxmurQQfRtbMuNSzSEEBdbalbpJzfvPQdOAApznHLnfcdfofp
6252284,[6251710],248599,248922,0,14,2,23,1412,[109]hFnocPLHcNcJOqOcKBGCiKtOAgNHqpMmcwArokNDgkOgvFGBBQyIfbOdwfqmfINhbiGaHryeSbcGwPFsRBJAEjgQOlsLrtxylJzncdxyJCntP
6249556,[6247754],248493,248921,0,6,2,16,1385,[90]mFEocQLHcocJMqOcKBGCjaFENGiSKhjtSgvJwIjulhjjFDvjcaGuMBvEKmhhNRPHCasAJKliRNeDqytMCScgrNaCxQ
6240266,[6239963],248136,248920,0,21,1,3,1356,[88]hFpocQLHcNcJMqOcKBGCvOIGuyaxOhKAARuDCwcvxLurQQfHQvqbMuNSzSKEBdsLbpJfvAHdOPppmKHLBfdwMofp
6251655,[6249082],248574,248919,0,5,1,11,1349,[80]hFPocQLHcNcJOqOcKBGCEHezJLRyOQPxohEAgmkBQwaaExzqxsAMIDIHlKCARRJBemIJvkHCoqdrzpkQ
6247758,[6245124],248424,248919,0,6,1,4,1415,[107]jFnocQLHcNcJOqOcKBGCOrKlgEcxjradsncuDhRxHfMbEqbeOClpOevMSdIuxLpbaargOlbIubDsxapKCQkMBxgsGGfMkAzzCldJfwrabvw
6232763,[6223632],247850,248917,0,30,3,22,1368,[100]kFQocQLHcocJOqOcKBGCxJSAcjdzGOLORqsoLJHyicbdnprjcImecjKNgmpFGybAltChnwRkocKGJlrHwybKbsScKuIuRDiHOwxn
6254882,[6254428],248698,248914,0,1,1,6,1346,[86]hFQocQLHcNcJMqOcKBGCnzjdHhujwDjRuvERvpoxripjIFpHuhrKIwotRJRqSeyuySiDksSplqzukjpwAGqoxE
6279168,[6272805],249634,249827,0,2,1,2,1373,[95]hFnocQLHcocJMqOcKBGCLuftEjbQcMwAqMwKtkHyHwwkCdrLAchlEynHIlgJOsHrsoFysGGmzRbligPGPKCAscPKmbnmbLy
6259482,[6245967],248876,248912,0,1,1,5,1421,[101]mFnocQLHcocJOqOcKBGCQfobhEpyhsmSSlpOMIBbuwkaqrmwGwjhivBdrSaepdrzFpofmnHujIbvzbiPPLcJgrwadQynuCFbDFfxi
6247998,[6237909],248433,248912,0,9,1,5,1382,[92]mFnocQLHcocJMqOcKBGCjaFENuFESrhbGSgjOwIjvlBSBvuicaGuesHEKHeEhNBPMCaSALKlrRNFDqyLEMCHcgOuaCxK
6252614,[6252254],248612,248906,0,5,1,1,1410,[94]mFnocpLHcocJOqOcKBGCAnkKRDSFwIgOukCxcxCnByOasfwnxgkwkbmqIygRoolxmhcaAyPGlxjrlDPOsGGKcyspsqSbaA
6249238,[6248240],248481,248904,0,6,1,22,1410,[99]mFnocpLHcocJOqOcKBGCAeNrARtHFKngvumCHqsCnByhasbwSnxgkxobpKDquRvoMxehchJkyDxlybIrlzPueGSwNyIfsaxmaRA
6248221,[6246426],248441,248903,0,6,1,11,1359,[89]hFpocQLHcNcJMqOcKBGCvPjGydxOOedAmRuHCCLuvxmprQQfRvbMuNSzSEEBdbalbpJzfvAQdOPApznHLnfcAfofp
6255625,[6254691],248728,248903,0,3,1,7,1408,[93]mFpocQLHcocJOqMcKBGCGJmbmDbqcEsDltmzsANEwBvndievsqfSieAwnhujkQbMBjntNboMjhkwLatrGdooeaGNoqomd
6244130,[6234962],248286,248896,0,13,1,22,1398,[109]hFnocQLHcNcJOqOcKBGCinaDARfmqAMsRwAIBOIDGQgnfjNBsMfrOOwOHmOIIsblntiryeSbGuLlFsyBJHpEBqfOosLjtFylvzLlIyJNritLr
6249154,[6244743],248477,248895,0,8,1,11,1390,[96]HFnocQLHcNcJMqOcKBbGCPRAdzOBSRydpNoMfeaaLGLHBpNzGsDBAMctijKjKyIxNeDCQMmGiPPoAzynpGjnRCshMktoBwGg
6257215,[6253703],248790,248895,0,1,1,1,1399,[96]mFnocpLHcocJOqOcKBGCHDPvIOhkKIFMumuDcHhSDRyavRMwCJkxNbjzRqIRcREugxphGcfnaxginISyDDuDGSPLHKsmSbEA
6256474,[6249556],248761,249333,0,10,1,9,1386,[90]mFEocQLHcocJMqOcKBGCjaFENGiSKhjtSgvJwIjulhjjFDvjcaGuMBvEKmhhNRPHCasAtKliRNeDqytMCScgrNaCxQ
6257558,[6254635],248803,248891,0,1,1,8,1397,[104]hFnocQLHcNcJMqOcKBGCpMdgdobQdhCpuiwBpMHaisLbLePmtQOKcKjxxxrHqSjEIkbGuuAiPNkmHsvinbGAjagsADbvIpEkqaByauDe
6247762,[6231594],248425,248885,0,9,1,5,1407,[93]mFpocQLHcocJOqMcKBGCGJmbmDbqcEsDltmzsANEwDvndievsqfSieAwniujkQyMBjMtNboMjhkwLatrGdooeaGNoqomd
6253703,[6250651],248653,248885,0,3,1,1,1398,[95]mFnocpLHcocJOqOcKBGCHDPvIOhkKIFMumuDcHhSDRyavRMwSJkxNbjzRqIRcREogxphcfnaxginISyDDuDGSPLHKsmSbEA
6257655,[6248757],248806,248882,0,1,1,7,1397,[78]FQPocPLHcNcJRqOcKBGCFuFbDMabFykrwNehJjbSsBQMCwoIeRvdiGObbmarzpnaxkAHxSlcmkxSha
6252328,[6243362],248600,248882,0,17,1,8,1364,[89]mFnocQLHcocJOqOcKBGCQLAyiOCAwibNkQDLzhrwdjPioclJMPDGzfLPjnNFMLrPLambIKALpzPyKGGqcBcRFNMuB
6254512,[6246288],248684,248880,0,3,1,8,1413,[93]mFpocQLHcocJOqMcKBGCrwwmDbqcuBDlNmzsANEwDSvdiuvsqfSiFMAwnrIjyQLMBjMEFboBFhkwLatrGdCoeaGNoqomd
6244973,[6240266],248318,248878,0,11,1,3,1357,[88]hFpocQLHcNcJMqOcKBGCvOIGuyaxOhKAARuDCbcvxLurQQfHQvqbMuNSzSKEBdsLbpJfvAHdOPphmKHLBfdwMvfp
6253270,[6248046],248637,248878,0,2,1,14,1419,[93]mFpocQLHcocJOqMcKBGCGJmbmDbqcusDDEmzsANbPapDvvvdjvMqfSBNSMSwnrukQylxMtNboMjhkALItrGdeoxaQREom
6256691,[6252612],248770,248877,0,2,1,10,1365,[90]hFQocQLHcNcJMqOcKBGCrRbtHhHjFwHQxMhEnpjOayIcjIgILgCJukunuKpPuRQcSNGayDnaQNrMOJEEijPjxhGFxE
6248995,[6247474],248471,248876,0,4,1,5,1371,[101]kFQocQLHcocJOqOcKBGCxJSAcjdzGOLORqsoLJHyicbHnprjcImecjKNhgmpFaybAltChnwRkocKGJlrHwybKbsScKuIuRDiHOwxn
6242893,[6242415],248238,248874,0,6,2,25,1357,[88]hFpocQLHcNcJMqOcKBGCvPjGydxOeKAmRuHCCLuvxmurQQfRvbMuNSzSEEBdbalbpJzfvAQdOPApznHLnfcdfofp
6253845,[6251810],248659,248873,0,2,1,12,1408,[111]hFnocPLHcNcJOqOcKBGCiLavuQiqqAqHRwAIBkIDKLgEFjNBksMfrOOwOqmewasbbntihyCSbGwzwKasPRJHpEjqaqosLgtGyxszLhIiJbyiDvr
6257275,[6255455],248792,248872,0,3,2,16,1402,[105]hFnocPLHcNcJOqOcKBGCiLnMufmbMmPwAgDRKjdoQOngOjNBrxOOfqDvchuQGtOQyJSbtasycrxRSoKprmjCQqIsLgDuilFzLlIIIQtMq
6239537,[6238045],248109,248868,0,4,1,6,1370,[96]kFQocQLHcocJOqOcKBGCxQSAbdMGhJRjsoLJHykcbnnpiDcmecjKGgmpFGybANkChnwkocKGJrHwObKbsqScMujuRDiHOwOn
6245040,[6244249],248320,248868,0,9,1,10,1391,[87]hFPocQLHcNcJMqOcKBGCrJraBduxDNFNQulQechMKLDwcjrGIEKLqNewMHscgJPSjCkpjcEPsrAkdQBhSwmseya
6248647,[6242676],248458,248867,0,3,1,17,1407,[97]mFnocpLHcocJOqOcKBGCAekrARtSFKIgSumCHawCnBywasNzSPegkxofbpqIqiktolxchchKiyDxlzbIrlDPuGSwNyIfslSaA
6257644,[6254999],248806,248866,0,1,1,26,1411,[94]mFnocpLHcocJOqOcKBGCHDuzeKxkKARMumucHhbBRyawRHFRJOkgjRwIRcREgxphcKfJPaMsyxISyDPuDCSnbRHusmSIEA
6254941,[6252397],248700,248863,0,1,1,6,1347,[84]hFnocQLHcNcJMqOcKBGCxrnybJEhkCzkJNMkDgFSydaKKBJlaHAiInGCvbfDzawaKNBDgSclpqzqGIsuFHSu
6283360,[6280159],249797,249845,0,1,1,4,1379,[93]hFnocQLHcocJMqOcKBGCLuftDjbQcMwAqPKuRHyeHwwQOdrLHcDlEynHgIlgJOsHrtoFysGmzbzigPxPKCsaPwmNnHiby
6248366,[6246071],248447,248860,0,8,1,7,1404,[107]hFnocPLHcNcJOqOcKBGCiLtSAgNHqbMARFAIokIDgxOgvFjBBQDfbOowfqmdjOhbGwtmryeSbGGwcFjRBJpEcQOiDLgDxylvzypdxyJCntP
6255612,[6254669],248727,248859,0,3,1,8,1418,[92]hFPocQLHcNcJMqOcKBGCsnqKNExtiJLpdPqKEnnOlmDwMFvIgiQumGDfimDdsjCBpMtangmINSrHDHpAzMJORxvIbMxK
6257641,[6256117],248806,248858,0,1,1,1,1410,[94]mFnocpLHcocJOqOcKBGCAnkKRDSFwIgOukCxcxCnByOasfwnxgkwjbmqIygRoolxmhcaAyPGlxIrlDPOsGGmcyspsqSbaA
6236740,[6226147],248003,248853,0,26,2,46,1367,[94]hFnocQLHcocJMqOcKBGCLuftDjbQcMwAqwKtRHyHwwkCdrLbcDlEynHIlgJOsHrtoFysGGmzRbzigPGPKCAscPwmbnGbby
6254552,[6253879],248685,248851,0,3,1,18,1385,[104]hFnocQLHcNcJMqOcKBGCpaHayAQeOpximBnmJlaihLLPhPPmszzgKHrHAQrDoGkweBJPxiFiGEsCshQnQQkkKsrADvJBsEkroaBtalDg
6229919,[6227693],247739,248851,0,15,1,7,1413,[102]mFnocQLHcocJOqOcKBGCyIobJEvynsOjmOpsPxbyzkSqRDRRJwLjrivBdLNaepMdrJzFpgHcjfigIKvzppPOCNGRjOxNynJKGbnFkc
6252257,[6251427],248598,248849,0,1,1,5,1402,[90]hFPocQLHcNcJRqOcKBGCwBtbNptiNykNKkIelaEnQDfjDrneIiccqzhmfMtwKpQJKJDAljjFrNoPsrParHhSBbjyvp
6251536,[6241014],248571,248846,0,2,2,19,1394,[104]hFnocQLHcNcJMqOcKBGCpHdgdobQdhpuiwBpMHaisLbLePmtQOKcKjLAxrHqSEcIkbGuuAiPNFkmHsvinbKAsaFerDbvIpEkqaByauDe
6236384,[6230603],247990,248844,0,18,1,1,1423,[98]mFnocpLHcocJOqOcKBGCIkkbqFMHeNnylPIkcAIOtScOcfcKsoGewJmIwlxdMGflOmjlaAKBJQwPbfxFIiioAKIShFKwutqSDA
6257807,[6248096],248812,248844,0,1,1,13,1416,[94]mFpocQLHcocJOqMcKBGCGEmbmDsqcusDDtmIBANEwDAvvdiuvAqPSizMAnnSiujkayMujMtgMMjFALatrGdoPeaGNyqoKd
6254481,[6249424],248682,248843,0,4,1,4,1391,[98]HFnocQLHcNcJMqOcKBbGCPRAdzgOBSRQpNoMweaaLGtmBpNzGsDBAFctijrKjKyAxNeDaQMqGifPoAzynpGknRCshRktoBwzGg
6241151,[6237122],248171,248842,0,11,1,9,1415,[105]hFnocQLHcNcJOqOcKBGCSwJpPJhbcujbBOeRGoOnkCIuEvLfCtxdrxjukDhxSPIsaHwPPMqNJkaqLCPwuiawNSoGsCAvRkjBnCcgEIqaK
6248960,[6245260],248469,248841,0,6,2,16,1424,[108]mFnocQLHcocJOqOcKBGCRDQbqCLytutvatmOCfPmbypGzSxDRMkLjhiPtESpfepMJEFyafiajmzIgaGvKayDQncJcLGRJOxNyzfCaGBvDNxy
6252959,[6248700],248625,248840,0,4,1,2,1414,[90]hFpocQLHcNcJMqOcKBGCGrKDrcyrEpyAKSGdMKvcLRmQqkqvClqGAIlLocvGQbuGeRHDwBtxjwOfHLGkHGNkeuAKAH
6252847,[6252263],248621,248839,0,6,1,17,1369,[95]hFnocQLHcocJMqOcKBGCLuftDjbQcMwAqMwKtkHyHwwkCdrLAcDlEynHIlgJOsHrsoFysGGmzRbzigPGPKCAscPwmbnmbLy
6257269,[6248960],248792,248837,0,1,1,5,1425,[108]mFnocQLHcocJOqOcKBGCRuQbqCgytutvatmOCfPmbypGzSzDRMQLjhiPtESpfepMJEFyafiajmzIgaGvKayDQncJcLGRJOxNyzfCaGBvDNxy
6258919,[6257644],248855,248964,0,2,1,26,1412,[94]mFnocpLHcocJOqOcKBGCHDuzeKxkKARMumucHhblRyawRHFRJOkgjRwIRcREgxphcKfJPaMsyxISyDPuDCSnbRHusmSIEA
6245255,[6234030],248328,248836,0,7,1,21,1342,[78]hFPocQLHcNcJOqOcKBGCIsJLtymCESmcEufmkwqlEmxmPysegINIHkaLCARROSemavdHCoqyrrpkFS
6244075,[6241976],248284,248830,0,10,1,18,1410,[102]hFnocQLHcNcJOqOcKBGCHJNKvgybzOxwReHmQcyFbIrvvOfcMFwiOBqjqFHLPdlQwMGCCFLrREGvQDfePeRstLPQpkhlfrudfHsltr
6243990,[6235235],248280,248828,0,23,1,4,1425,[95]mFnocpLHcocJOqOcKBGCkkbvFwHFjnPlPIKcRDOtAcwFfKsBGIzJMLqlxuGvlzsnlaaKBhiBGbfxPIikBACGSbFKwutqSpA
6252397,[6238620],248603,248824,0,6,1,6,1346,[84]hFnocQLHcNcJMqOcKBGCxrnybJEhkCzkJNMkDgFSGdaKKBJlaHAiInGCvbfDzawaKNBDgSclpqzqGIsuFHSu
6253619,[6246701],248650,248823,0,4,1,15,1368,[99]kFQocQLHcocJOqOcKBGCxQSAjdzGLORjsoLJHvDPbdnpaixoImecjKNgmpFGybAlkCRhnwRMocKGJrHwybKbsScKuIuRDiHOwOn
6254067,[6250485],248666,248823,0,2,1,8,1379,[78]mFnocQLHcocJOqOcKBGCEtkRMRDwQEIvAhIBhxiqfhhqRyioksvhOiCpAHJNDyghncCkQlNtxOilOy
6250420,[6242957],248527,248822,0,7,1,20,1413,[98]mFnocpLHcocJOqOcKBGCsjsvIwHemyyPIacIOtnNOcKpsAbwwJtklxuIfvfOkljaAKBsQBBbfxhFIiyBwLIuSFKwOuIrqCbQDA
6251098,[6250179],248553,248822,0,1,1,8,1373,[98]kFQocQLHcocJOqOcKBGCxvmAtzjOLJuPsoIvHykkbshpiDcSMecjKGGmFOebdlrCDnwOkoRMKNJrQwIAcKbsacKIuqIDiHkEyn
6257050,[6255234],248783,248822,0,1,1,14,1398,[104]hFnocQLHcNcJMqOcKBGCpHdgdobQdhpuiwBpMHaisibLePmtQOKcpjLAxrzqSEcIkbGuuAiPNFkmHsvinbKAsaFerDwvIpEkqaByauDe
6253190,[6251636],248634,248822,0,2,1,1,1417,[93]mFnocpLHcocJOqOcKBGCAKkKRDSsKIwRuRCccHCEByOasswznxqkMompQIwCRPzlxsNbDADplxIrlDueQKOcrsvIaSbaQ
6277694,[6277112],249577,249832,0,3,1,1,1427,[93]mFpocQLHcocJOqMcKBGCGPmOmDbqcusDDEmAsANiPapDvLvdDvMqfSBNSMSwnwakQylxMtNboMjhkAvItvGdeoxaQGEom
6257319,[6255121],248795,248861,0,1,1,2,1382,[98]hFQocQLHcocJRqOcKBGCxDIufgPmFjbjyoRJegQMMdCuMojDxIHrlrKNCjlFSibdMwSHkRyChAGSwIfMhvCRaAfBuMuRCfiqRf
6253174,[6239869],248633,248821,0,1,1,9,1369,[87]hFpocQLHcNcJMqOcKBGCvPIdylGIsniOElMCLcvKpfPSQtREIkpzSKGBdbafliFJRavrAQDmOGvpmaaLjfEcMhn
6256117,[6245278],248748,248821,0,1,1,1,1409,[94]mFnocpLHcocJOqOcKBGCAnkKRDSFwIgOukCxcxCnByOasfwnxgkwobmqIygRoolxmhcaAyPGlxIrlDPOsGGmcyspsqSbaA
6247289,[6246841],248406,248821,0,4,1,7,1389,[104]hFnocQLHcNcJMqOcKBGCpmddpARqKepDiBBMMcmFihSLwuPBdzhgQCCQxrDoGGpwOyrviiNkGEOshknkQGkFtrLDvJjnEarebaBKalDg
6255847,[6255412],248737,248818,0,1,1,6,1393,[95]FqnocPLHcocJRqOcKBGCtEOnFOlQFoiOOviGOoAoAzIqNFQbhjRJSFpIeMtRJmhwtGtpjFCEjqdLkmDkHcllquDjOcqCscl
6245567,[6243090],248339,248818,0,20,1,3,1347,[82]hFPocQLHcNcJRqOcKBGCEwsJqtymCuxmdEjufCjSqCaExhpCsenPHhuxnnLARRJzeJIkxKyICmqdtrzekz
6244456,[6233502],248298,248816,0,15,1,16,1347,[84]hFQocQLHcNcJMqOcKBGCDMjKtjHkRyfidbQohxyAcjHFpHdgtKjluxtgOEOSLJumabDkpSMlqqkAjhIBjExE
6248539,[6244403],248455,248814,0,4,1,10,1364,[85]hFnocQLHcNcJMqOcKBGCmjgaMlBBtORhkAjycAwoyOoSrmiSpyuGymmOQjepEymNvuJAoODnfLkmuMNPGDmmS
6256784,[6253997],248774,248814,0,1,1,5,1396,[104]hFnocQLHcNcJMqOcKBGCpHdgdobQdhpuiwBpMHCisLbeePmtQOKcKjLAxrHqSEcIkbGuuAiPNFkmHsyinbKAsaFerDbvIpEkqaByauDe
6253386,[6249359],248641,248809,0,1,2,11,1393,[95]hFPocQLHcNcJMqOcKBGCOcRFhQraxANgQNKuJLAepFkOiJbppjCHeHGKcnhCvESthmwpaLJhJlBFGwNEAhQrRQyCSQAFyvh
6264989,[6260248],249084,249552,0,5,2,15,1407,[87]hFpocQLHcNcJMqOcKBGCuEaDfdEbDyldOzCnMdMgHNoReeCfDxIlNRruHLsMuJGrKbneMnngnjsODcMpFunjesN
6256468,[6254794],248761,248834,0,1,1,2,1420,[102]hFnocQLHcNcJOqOcKBGCLkbifKGJmzxoctHLhxKPpJnvvOfxJFwQxJGgjAnBLlKIsbyqCbhrqECioQDlNxQgHIpvQyIhOhrhdEsqtj
6252692,[6250963],248615,249008,0,12,1,10,1388,[94]mFnocPLHcocJOqOcKBGCGkbIyfDcnCktBvcsJMppNPjLfyMICkEehbLsoFGOzpFPPKJcJzwNOSwxaAqcxlwDdJeSHocrdz
6255591,[6251847],248726,248799,0,1,1,3,1380,[98]hFQocQLHcocJRqOcKBGCxDIufzPmFjRDHoRJGgrModCugtjDzIHqlrKNCjlFDibgMkhHkRyChAISwgfMhvCRaAiKuMuRCfiqRf
6233305,[6227908],247871,248798,0,24,1,1,1389,[86]hFPocQLHcNcJMqOcKBGCrJrSduxDNFluQulQechMKiDwcjrGIGKLqNewMHsJgJiSjCkKjgEPshAkdQBhSJzeya
6239873,[6234140],248121,248797,0,12,1,1,1417,[93]mFnocpLHcocJOqOcKBGCAkKefpFKIhiuhCHhqCnByOfIzwSqHquxonDqpqgRNolsKuDAyPHlxIjlDPuHlGBcyIpsaSsaA
6245090,[6244104],248322,248796,0,7,2,13,1403,[89]hFPocQLHcNcJRqOcKBGCwBtSNAPNykNKkIelaEnQtjfDrneIiccqzhmtMIwKpzJKJAljjFrjNDPsrPadHhSGijyvp
6262050,[6258403],248973,249095,0,2,1,7,1385,[89]hFPocQLHcNcJMqOcKBGCsDRjKdPxqOLloxFlweyyMKiDAfGjGDGvcLkvletMHwJqCJJSjFGpjaExsrcdLBtSQIjyM
6248307,[6242944],248445,248793,0,7,1,11,1347,[80]hFPocQLHcNcJOqOcKBGCEIezJLRyOQPxohEAgmkBQwaaExzqxsAMIDIHlKCARRJBemIJvlHCoqdrzpkQ
6256439,[6254552],248760,248790,0,1,1,18,1386,[104]hFnocQLHcNcJMqOcKBGCpaHayAQeOpximBNmJlaihLLPhPPmszzgKHrHAQrDoGkweBJPxiFiGEsCshQnQQkkKsrADvJBsEkroaBtalDg
6255059,[6254686],248705,248788,0,1,1,26,1421,[109]HFnocPLHcocJMqOcKBGCwDgLGJaeApcCKhIkBOMMFBoNDvwEHcppkCkBlcBBujSLuciSvOctbSPfuyhlHtRtGdnwaMaxnboogCOtKkDbKgkzN
6252118,[6248978],248591,248788,0,1,1,2,1373,[97]FqnocPLHcocJRqOcKBGCFEOnalQENiaytuqNOoaswQnqyNFQbJfzSFpIiqnRJmmdtrspckFCEjqdLktykHbDKllpuDSequgRl
6252812,[6248221],248620,248786,0,2,1,11,1360,[89]hFpocQLHcNcJMqOcKBGCvPjGydxOOedAmRuHCCLuvxmprQQfRvbMuNSzSEEBdBalbpJzfvAQdOPApznHLnfcAfofp
6251847,[6249417],248581,248785,0,4,1,3,1379,[98]hFQocQLHcocJRqOcKBGCxDIufzPmFjRDyoRJGgrModCugtjDzIHqlrKNCjlFDibgMkhHkRyChAISwgfMhvCRaAiKuMuRCfiqRf
