"","id","ancestor_list","origin_time","destruction_time","num_orgs","tot_orgs","num_offspring","total_offspring","depth","taxon_info","genome","genome_length"
"12210",4718856,"4704959",187712,187970,0,7,1,60,1081,"[86]hFPocPLHcNcJMqOcKBGChitMxcnhFRuJIIRNciLvSiKhqDztglLhdjbIAMrMLzNyjQybJzPeatNLQwqnApDmRf","hFPocPLHcNcJMqOcKBGChitMxcnhFRuJIIRNciLvSiKhqDztglLhdjbIAMrMLzNyjQybJzPeatNLQwqnApDmRf","86"
"12221",4704959,"4699847",187159,187872,0,12,1,60,1080,"[86]hFPocPLHcNcJMqOcKBGChitMxcnhFRuJIIRNciLvSiKhqDztglLQdjbIAMrMLzNyjQybJzPeatNLnwqnApDmRf","hFPocPLHcNcJMqOcKBGChitMxcnhFRuJIIRNciLvSiKhqDztglLQdjbIAMrMLzNyjQybJzPeatNLnwqnApDmRf","86"
"12251",4699847,"4699067",186952,187524,0,10,1,60,1079,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhFRuJIIRNciLvSiKhqDztgliLQdjbIAMrMLzNyjQybJzPeatNLnwqnApDmRf","hFPocPLHcNcJMqOcKBGChitMxcnhFRuJIIRNciLvSiKhqDztgliLQdjbIAMrMLzNyjQybJzPeatNLnwqnApDmRf","87"
"12974",4699067,"4696043",186923,187027,0,2,1,60,1078,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhFRuJIIRNciLvSiKhqDztgliLQdjbIAMrMLzNyjQybJzPeatNLnwqnrpDmRf","hFPocPLHcNcJMqOcKBGChitMxcnhFRuJIIRNciLvSiKhqDztgliLQdjbIAMrMLzNyjQybJzPeatNLnwqnrpDmRf","87"
"12292",4696043,"4684506",186803,186936,0,3,1,60,1077,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhFRuJIIRNciLvSiKhqDztgliLQdjbIAMrMLzNyjQybJzPeatNLnwqnrpDmRQ","hFPocPLHcNcJMqOcKBGChitMxcnhFRuJIIRNciLvSiKhqDztgliLQdjbIAMrMLzNyjQybJzPeatNLnwqnrpDmRQ","87"
"12285",4684506,"4682071",186337,187007,0,11,1,60,1076,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhFRuJIIReciLvSiKhqDztgliLQdLbIAMrMLzNyjQybJzPeatNLjwqnrpDmRQ","hFPocPLHcNcJMqOcKBGChitMxcnhFRuJIIReciLvSiKhqDztgliLQdLbIAMrMLzNyjQybJzPeatNLjwqnrpDmRQ","87"
"12319",4682071,"4681615",186241,186393,0,1,1,60,1075,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhFRuJIIReciLvSiKhqDztgEiLQdLbIAMrMLzNyjQybJzPeatNLjwqnrpDmRQ","hFPocPLHcNcJMqOcKBGChitMxcnhFRuJIIReciLvSiKhqDztgEiLQdLbIAMrMLzNyjQybJzPeatNLjwqnrpDmRQ","87"
"12359",4681615,"4676300",186223,186353,0,2,1,60,1074,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhERuJIIReciLvSiKhqDztgEiLQdLbIAMrMLzNyjQybJzPeatNLjwqnrpDmRQ","hFPocPLHcNcJMqOcKBGChitMxcnhERuJIIReciLvSiKhqDztgEiLQdLbIAMrMLzNyjQybJzPeatNLjwqnrpDmRQ","87"
"14379",4676300,"4668173",186010,186352,0,5,1,60,1073,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhEluJIIReciLvSiKhqDztgEiLQdLbIAMrMLzNyjQybJzPeatNLjwqnrpDmRQ","hFPocPLHcNcJMqOcKBGChitMxcnhEluJIIReciLvSiKhqDztgEiLQdLbIAMrMLzNyjQybJzPeatNLjwqnrpDmRQ","87"
"14431",4668173,"4664451",185684,186078,0,7,1,60,1072,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhEluJIIueciLvSiKhqDztgEiLQdLbIAMrMLzNyjQybJzPeatNLjwqnrpDmRQ","hFPocPLHcNcJMqOcKBGChitMxcnhEluJIIueciLvSiKhqDztgEiLQdLbIAMrMLzNyjQybJzPeatNLjwqnrpDmRQ","87"
"12356",4664451,"4660445",185533,185823,0,3,1,60,1071,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhElCJIIueciLvSiKhqDzpgEiLcdLbIAMrMLzNyjQybJzPeatNLjwqnrpDmRQ","hFPocPLHcNcJMqOcKBGChitMxcnhElCJIIueciLvSiKhqDzpgEiLcdLbIAMrMLzNyjQybJzPeatNLjwqnrpDmRQ","87"
"12378",4660445,"4652614",185373,185587,0,2,1,60,1070,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhElCeIIueciLvSiKhqDzpgEiLcdLbIAMrMLzNyjQybJzPeatNLjwqnrpDmRQ","hFPocPLHcNcJMqOcKBGChitMxcnhElCeIIueciLvSiKhqDzpgEiLcdLbIAMrMLzNyjQybJzPeatNLjwqnrpDmRQ","87"
"12867",4652614,"4651016",185057,185579,0,17,1,60,1069,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhElCkIIueciLvSiKhqDzpgEiLcdLbIAMrMLzNyjQybJzPeatNLjwqnrpDmRQ","hFPocPLHcNcJMqOcKBGChitMxcnhElCkIIueciLvSiKhqDzpgEiLcdLbIAMrMLzNyjQybJzPeatNLjwqnrpDmRQ","87"
"12433",4651016,"4646749",184990,185070,0,2,1,60,1068,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhElCkIIueciLvSiKhqDzpgEiLcdLbIAMrMLzNyjQybJPPeatNLjwqnrpDmRQ","hFPocPLHcNcJMqOcKBGChitMxcnhElCkIIueciLvSiKhqDzpgEiLcdLbIAMrMLzNyjQybJPPeatNLjwqnrpDmRQ","87"
"12881",4646749,"4643089",184822,185160,0,2,1,60,1067,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhElCkIIueciLvSiKhqDzpgEiLcdLbIAMrMLzNyjQybJLPeatNLjwqnrpDmRQ","hFPocPLHcNcJMqOcKBGChitMxcnhElCkIIueciLvSiKhqDzpgEiLcdLbIAMrMLzNyjQybJLPeatNLjwqnrpDmRQ","87"
"12394",4643089,"4634397",184674,185473,0,25,1,60,1066,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhElCkIIueciLvSiKhqDzpgEiLcdLbIAMrMLzNyjQybJLPeatNLBwqnrpDmRQ","hFPocPLHcNcJMqOcKBGChitMxcnhElCkIIueciLvSiKhqDzpgEiLcdLbIAMrMLzNyjQybJLPeatNLBwqnrpDmRQ","87"
"12444",4634397,"4626631",184328,185016,0,31,1,60,1065,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhElCkIIueciLvSiKhqDzpgEiLcdLbIAMrMJzNyjQybJLPeatNLBwqnrpDmRQ","hFPocPLHcNcJMqOcKBGChitMxcnhElCkIIueciLvSiKhqDzpgEiLcdLbIAMrMJzNyjQybJLPeatNLBwqnrpDmRQ","87"
"12493",4626631,"4622618",184014,184380,0,10,1,60,1064,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhElCkIIueciLvSiKhqDMpgOiLcdLbIAMrMJzNyjQybJLPeatNLBwqnrpDmRt","hFPocPLHcNcJMqOcKBGChitMxcnhElCkIIueciLvSiKhqDMpgOiLcdLbIAMrMJzNyjQybJLPeatNLBwqnrpDmRt","87"
"12520",4622618,"4620044",183854,184051,0,1,1,60,1063,"[87]hFPocPLHcNcJMqOcKBGChitMxcnhElCkIIueciLvSiKhqDMpgOiLcxLbIAMrMJzNyjQybJLPeatNLBwqnrpDmRt","hFPocPLHcNcJMqOcKBGChitMxcnhElCkIIueciLvSiKhqDMpgOiLcxLbIAMrMJzNyjQybJLPeatNLBwqnrpDmRt","87"
"12535",4620044,"4616848",183752,183914,0,2,1,60,1062,"[86]hFPocPLHcNcJMqOcKBGChtMxcnhElCkIIueciLvSiKhqDMpgOiLcxLbIAMrMJzNyjQybJLPeatNLBwqnrpDmRt","hFPocPLHcNcJMqOcKBGChtMxcnhElCkIIueciLvSiKhqDMpgOiLcxLbIAMrMJzNyjQybJLPeatNLBwqnrpDmRt","86"
"14447",4616848,"4611726",183624,183832,0,2,1,60,1061,"[86]hFPocPLHcNcJMqOcKBGChtMxcnhElCkIIueciLvSiKhqDMpgOiLcxLbIAMrMEzNyjQybJLPeatNLBwqnrpDmRt","hFPocPLHcNcJMqOcKBGChtMxcnhElCkIIueciLvSiKhqDMpgOiLcxLbIAMrMEzNyjQybJLPeatNLBwqnrpDmRt","86"
"12543",4611726,"4596659",183416,183803,0,4,1,60,1060,"[86]hFPocPLHcNcJMqOcKBGChtMxcnhElCkIIueciLvSiKhqDMpgOiLcxLbIAMrMEzNyjQybJLPeatNLewqnrpDmRt","hFPocPLHcNcJMqOcKBGChtMxcnhElCkIIueciLvSiKhqDMpgOiLcxLbIAMrMEzNyjQybJLPeatNLewqnrpDmRt","86"
"12674",4596659,"4586031",182808,183447,0,10,1,60,1059,"[86]hFPocPLHcNcJMqOcKBGChtMxcnhElCkIIueciLvSiKhqDMpgOiLceLbIAMrMEzNyjQybJLPeatNLewqnrpDmRt","hFPocPLHcNcJMqOcKBGChtMxcnhElCkIIueciLvSiKhqDMpgOiLceLbIAMrMEzNyjQybJLPeatNLewqnrpDmRt","86"
"15052",4586031,"4580847",182380,183059,0,13,1,60,1058,"[87]hFPocPLHcNcJMqOcKBGChtMxcnhElCkIIueciLvSiKhqDMpgOiLceLbxIAMrMEzNyjQybJLPeatNLewqnrpDmRt","hFPocPLHcNcJMqOcKBGChtMxcnhElCkIIueciLvSiKhqDMpgOiLceLbxIAMrMEzNyjQybJLPeatNLewqnrpDmRt","87"
"12625",4580847,"4561260",182170,182616,0,9,1,60,1057,"[87]hFPocPLHcNcJMqOcKBGChtMxcnhElCkIIueciLvSiKhqDMpgOiLceLbxIAMrMEzNyjQybJLPeatNLowqnrpDmRt","hFPocPLHcNcJMqOcKBGChtMxcnhElCkIIueciLvSiKhqDMpgOiLceLbxIAMrMEzNyjQybJLPeatNLowqnrpDmRt","87"
"12641",4561260,"4554961",181381,182367,0,36,1,60,1056,"[87]hFPocPLHcNcJMqOcKBGChtMxcnhElCkIIueciLvSiKQqDMpgOiLceLbxIAMrMEzNyjQybJLPeatNLowqnrpDmRt","hFPocPLHcNcJMqOcKBGChtMxcnhElCkIIueciLvSiKQqDMpgOiLceLbxIAMrMEzNyjQybJLPeatNLowqnrpDmRt","87"
"12693",4554961,"4553228",181128,181607,0,6,1,60,1055,"[87]hFPocPLHcNcJMqOcKBGChtMgcnhElCkIIueciLvSiKQqDMpgOiLceLbxIAMrMEzNyjQybJLPeatNLowqnrpDmRt","hFPocPLHcNcJMqOcKBGChtMgcnhElCkIIueciLvSiKQqDMpgOiLceLbxIAMrMEzNyjQybJLPeatNLowqnrpDmRt","87"
"12699",4553228,"4548950",181057,181507,0,4,1,60,1054,"[87]hFPocPLHcNcJMqOcKBGChtMgcnhElCkIIueciLvSiKQqDMpgOiLceLbxIAMrMEzNyjQybJLPeatNLswqnrpDmRt","hFPocPLHcNcJMqOcKBGChtMgcnhElCkIIueciLvSiKQqDMpgOiLceLbxIAMrMEzNyjQybJLPeatNLswqnrpDmRt","87"
"12725",4548950,"4539253",180883,181214,0,4,1,60,1053,"[87]hFPocPLHcNcJMqOcKBGChtMgcnhElCkIIueciLvSiKQqDMpgOiLceLbqIAMrMEzNyjQybJLPeatNLswqnrpDmRt","hFPocPLHcNcJMqOcKBGChtMgcnhElCkIIueciLvSiKQqDMpgOiLceLbqIAMrMEzNyjQybJLPeatNLswqnrpDmRt","87"
"12742",4539253,"4533707",180492,180948,0,15,1,60,1052,"[87]hFPocPLHcNcJMqOcKBGChtMgcnhElCkIIueciLvSiKQBDMpgOiLceLbqIAMrMEzNyjQybJLPeatNLswqnrpDmRt","hFPocPLHcNcJMqOcKBGChtMgcnhElCkIIueciLvSiKQBDMpgOiLceLbqIAMrMEzNyjQybJLPeatNLswqnrpDmRt","87"
"12776",4533707,"4529908",180269,180508,0,1,1,60,1051,"[88]hFPocPLHcNcJMqOcKBGChtMgcnhElCkIIueciLvSiKQBDMpgOJiLceLbqIAMrMEzdyjQybJLPeatNLswqnrGDmRt","hFPocPLHcNcJMqOcKBGChtMgcnhElCkIIueciLvSiKQBDMpgOJiLceLbqIAMrMEzdyjQybJLPeatNLswqnrGDmRt","88"
"12780",4529908,"4528534",180111,180421,0,5,1,60,1050,"[88]hFPocPLHcNcJMqOcKBGChtMgcnhElCkIIueciLvSiKQBDMpgOJiLceLbqIAMrMEzdyjQHbJLPeatNLswqnrGDmRt","hFPocPLHcNcJMqOcKBGChtMgcnhElCkIIueciLvSiKQBDMpgOJiLceLbqIAMrMEzdyjQHbJLPeatNLswqnrGDmRt","88"
"14518",4528534,"4524605",180055,180177,0,2,1,60,1049,"[88]hFPocPLHcNcJMqOcKBGChtMgcnhElCkIIueciLvSiKQBDMpgOJiLceObqIAMrMEzdyjQHbJLPeatNLswqnrGDmRt","hFPocPLHcNcJMqOcKBGChtMgcnhElCkIIueciLvSiKQBDMpgOJiLceObqIAMrMEzdyjQHbJLPeatNLswqnrGDmRt","88"
"14381",4524605,"4519260",179897,180113,0,3,1,60,1048,"[89]hFPocPLHcNcJMqOcKBGChtMgcnhElCkItIueciLvSiKQBDMpgOJiLceObqIAMrMEzdyjQHbJLPeatNLswqnrGDmRt","hFPocPLHcNcJMqOcKBGChtMgcnhElCkItIueciLvSiKQBDMpgOJiLceObqIAMrMEzdyjQHbJLPeatNLswqnrGDmRt","89"
"12819",4519260,"4518531",179681,179957,0,2,1,60,1047,"[88]hFPocPLHcNcJMqOcKBGChtMgchElCkItIueciLvSiKQBDMpgOJiLceObqIAMrMEzdyjQHbJLPeatNLswqnrGDmRt","hFPocPLHcNcJMqOcKBGChtMgchElCkItIueciLvSiKQBDMpgOJiLceObqIAMrMEzdyjQHbJLPeatNLswqnrGDmRt","88"
"12839",4518531,"4516798",179653,179706,0,1,1,60,1046,"[88]hFPocPLHcNcJMqOcKBGChtMgchElCkItIueciLvSiKQBDMpgOJiLceObqIAMrMEzdyjQHbJLPeatOLswqnrGDmRt","hFPocPLHcNcJMqOcKBGChtMgchElCkItIueciLvSiKQBDMpgOJiLceObqIAMrMEzdyjQHbJLPeatOLswqnrGDmRt","88"
"12844",4516798,"4503224",179584,179654,0,2,1,60,1045,"[88]hFPocPLHcNcJMqOcKBGChtMgchElCkItIueciLvSiKQBDMpgOJiLceObqIAMrMEzdyjHHbJLPeatOLswqnrGDmRt","hFPocPLHcNcJMqOcKBGChtMgchElCkItIueciLvSiKQBDMpgOJiLceObqIAMrMEzdyjHHbJLPeatOLswqnrGDmRt","88"
"12832",4503224,"4498089",179033,179809,0,14,1,60,1044,"[88]hFPocPLHcNcJMqOcKBGChtMgchElCkItIueciDvSiKQBDMpgOJiLceObqIAMrMEzdyjHHbJLPeatOLswqnrGDmRt","hFPocPLHcNcJMqOcKBGChtMgchElCkItIueciDvSiKQBDMpgOJiLceObqIAMrMEzdyjHHbJLPeatOLswqnrGDmRt","88"
"12884",4498089,"4497439",178825,179134,0,2,1,60,1043,"[87]hFPocPLHcNcJMqOcKBGChtMgchElCkItIueciDvSiKQBDMpgOJLceORqIAMrMEzdyjHHbJLPeatOLswqnrGDmRt","hFPocPLHcNcJMqOcKBGChtMgchElCkItIueciDvSiKQBDMpgOJLceORqIAMrMEzdyjHHbJLPeatOLswqnrGDmRt","87"
"12890",4497439,"4495676",178798,179188,0,4,1,60,1042,"[86]hFPocPLHcNcJMqOcKBGChtMgchElCkItIueciDvSiKQBDMpgOJLceORqIAMrMEzdyjHHJLPeatOLswqnrGDmRt","hFPocPLHcNcJMqOcKBGChtMgchElCkItIueciDvSiKQBDMpgOJLceORqIAMrMEzdyjHHJLPeatOLswqnrGDmRt","86"
"13338",4495676,"4491382",178725,178818,0,1,1,60,1041,"[85]hFPocPLHcNcJMqOcKBGChtMgchElCkItIueciDvSiKQBDMpgOJLceORqIAMrMEzdyjHHJLPeatOLswqnrGmRt","hFPocPLHcNcJMqOcKBGChtMgchElCkItIueciDvSiKQBDMpgOJLceORqIAMrMEzdyjHHJLPeatOLswqnrGmRt","85"
"14305",4491382,"4488877",178554,178938,0,2,1,60,1040,"[85]hFPocPLHcNcJMqOcKBGChCMgchElCkItIueciDvSiKQBDMpgOJLceORqIAMrMEzdyjHHJLPeatOLswqnrGmRt","hFPocPLHcNcJMqOcKBGChCMgchElCkItIueciDvSiKQBDMpgOJLceORqIAMrMEzdyjHHJLPeatOLswqnrGmRt","85"
"12971",4488877,"4483453",178452,178667,0,6,1,60,1039,"[86]hFPocPLHcNcJMqOcKBGChCMgchElCkItIueciDvSiKQBDMpgOJLceORqIAMrMEzdmyjHHJLPeatOLswqnrGmRt","hFPocPLHcNcJMqOcKBGChCMgchElCkItIueciDvSiKQBDMpgOJLceORqIAMrMEzdmyjHHJLPeatOLswqnrGmRt","86"
"12927",4483453,"4480734",178231,178554,0,4,1,60,1038,"[86]hFPocPLHcNcJMqOcKBGChCMgchElCkItIueciDvSiKQBDMpgOJLceORqIAMrMEzdmyfHRJLPeatOLswqnrGmRt","hFPocPLHcNcJMqOcKBGChCMgchElCkItIueciDvSiKQBDMpgOJLceORqIAMrMEzdmyfHRJLPeatOLswqnrGmRt","86"
"12931",4480734,"4479650",178120,178386,0,7,1,60,1037,"[87]hFPocPLHcNcJMqOcKBGChCMgchElCkItIueciDvSiKQBDMpgOJLceORqIAMrMEzdmyfHRJLPeatOLswqnrGmRtu","hFPocPLHcNcJMqOcKBGChCMgchElCkItIueciDvSiKQBDMpgOJLceORqIAMrMEzdmyfHRJLPeatOLswqnrGmRtu","87"
"12951",4479650,"4479308",178075,178152,0,1,1,60,1036,"[87]hFPocPLHcNcJMqOcKBGChCMgchElCkItIueciDvSiKQBDMpgOJLceORqIxMrMEzdmyfHRJLPeatOLswqnrGmRtu","hFPocPLHcNcJMqOcKBGChCMgchElCkItIueciDvSiKQBDMpgOJLceORqIxMrMEzdmyfHRJLPeatOLswqnrGmRtu","87"
"12954",4479308,"4477876",178061,178117,0,1,1,60,1035,"[87]hFPocPLHcNcJMqOcKBGChCMgDhElCkItIueciDvSiKQBDMpgOJLceORqIxMrMEzdmyfHRJLPeatOLswqnrGmRtu","hFPocPLHcNcJMqOcKBGChCMgDhElCkItIueciDvSiKQBDMpgOJLceORqIxMrMEzdmyfHRJLPeatOLswqnrGmRtu","87"
"12946",4477876,"4476483",178003,178166,0,4,1,60,1034,"[86]hFPocPLHcNcJMqOcKBGChCMgDhElCkItIueciDvSiKQBDMpgOJLceORqIxMrMEzdmyfHRJLPeatOLsqnrGmRtu","hFPocPLHcNcJMqOcKBGChCMgDhElCkItIueciDvSiKQBDMpgOJLceORqIxMrMEzdmyfHRJLPeatOLsqnrGmRtu","86"
"12961",4476483,"4469792",177946,178057,0,2,1,60,1033,"[86]hFPocPLHcNcJMqOcKBGChCMgDhElCkItIueciDvSiKQBDMpgOJLceORqIxMrMEzdmyfHRJLPeatOLsqnrGmRbu","hFPocPLHcNcJMqOcKBGChCMgDhElCkItIueciDvSiKQBDMpgOJLceORqIxMrMEzdmyfHRJLPeatOLsqnrGmRbu","86"
"14350",4469792,"4467571",177677,178115,0,13,1,60,1032,"[85]hFPocPLHcNcJMqOcKBGChCMghElCkItIueciDvSiKQBDMpgOJLceORqIxMrMEzdmyfHRJLPeatOLsqnrGmRbu","hFPocPLHcNcJMqOcKBGChCMghElCkItIueciDvSiKQBDMpgOJLceORqIxMrMEzdmyfHRJLPeatOLsqnrGmRbu","85"
"12985",4467571,"4463926",177588,177791,0,5,1,60,1031,"[86]hFPocPLHcNcJMqOcKBGChCMghElCkItIueciDvSiKQBDMpgOJLceORqIxAMrMEzdmyfHRJLPeatOLsqnrGmRbu","hFPocPLHcNcJMqOcKBGChCMghElCkItIueciDvSiKQBDMpgOJLceORqIxAMrMEzdmyfHRJLPeatOLsqnrGmRbu","86"
"12995",4463926,"4461833",177443,177647,0,2,1,60,1030,"[86]hFPocPLHcNcJMqOcKBGChCMghElCkItIueciDvSiKFBDMpgOJLceORqIxAMrMEzdmyfHRJLPeatOLsqnrGmRbu","hFPocPLHcNcJMqOcKBGChCMghElCkItIueciDvSiKFBDMpgOJLceORqIxAMrMEzdmyfHRJLPeatOLsqnrGmRbu","86"
"13010",4461833,"4458092",177357,177446,0,3,1,60,1029,"[86]hFPocPLHcNcJMqOcKBGChCMghElCkItIueciDvSiKFBDMpgOJLceORqIxAMrMEzdmifHRJLPeatOLsqnrGmRbu","hFPocPLHcNcJMqOcKBGChCMghElCkItIueciDvSiKFBDMpgOJLceORqIxAMrMEzdmifHRJLPeatOLsqnrGmRbu","86"
"13024",4458092,"4457572",177208,177378,0,2,1,60,1028,"[85]hFPocPLHcNcJMqOcKBGChCMghElCkItIueciDvviKFBDMpgOJLceORqIxAMrMEzdmiHRJLPeatOLsqnrGmRbu","hFPocPLHcNcJMqOcKBGChCMghElCkItIueciDvviKFBDMpgOJLceORqIxAMrMEzdmiHRJLPeatOLsqnrGmRbu","85"
"13032",4457572,"4456218",177188,177280,0,1,1,60,1027,"[85]hFPocPLHcNcJMqOcKBGChCMghElCkItIueciDvviKFBDMpgOJLceORqIxAMrMEzdmiHRJLPeatOLsqnrGJRbu","hFPocPLHcNcJMqOcKBGChCMghElCkItIueciDvviKFBDMpgOJLceORqIxAMrMEzdmiHRJLPeatOLsqnrGJRbu","85"
"13031",4456218,"4449438",177131,177308,0,4,1,60,1026,"[85]hFPocPLHcNcJMqOcKBGChCMghElCkItIueriDvviKFBDMpgOJLceORqIxAMrMEzdmiHRJLPeatOLsqnrGJRbu","hFPocPLHcNcJMqOcKBGChCMghElCkItIueriDvviKFBDMpgOJLceORqIxAMrMEzdmiHRJLPeatOLsqnrGJRbu","85"
"13035",4449438,"4437953",176858,177249,0,4,1,60,1025,"[85]hFPocPLHcNcJMqOcKBGChCMthElCkItIueriDvviKFBDMpgOJLceORqIxAMrMEzdmiHRJLPeatOLsqnrGJRbu","hFPocPLHcNcJMqOcKBGChCMthElCkItIueriDvviKFBDMpgOJLceORqIxAMrMEzdmiHRJLPeatOLsqnrGJRbu","85"
"13055",4437953,"4433855",176393,177023,0,12,1,60,1024,"[85]hFPocPLHcNcJMqOcKBGChCMthElCkItIueriDvviKFBDMpgOJLceORqIxAMrMEzdmiHRJLPeatOLsqnrGJRIu","hFPocPLHcNcJMqOcKBGChCMthElCkItIueriDvviKFBDMpgOJLceORqIxAMrMEzdmiHRJLPeatOLsqnrGJRIu","85"
"14451",4433855,"4433144",176231,176671,0,7,1,60,1023,"[86]hFPocPLHcNcJMqOcKBGChCMthElCkItIuaeriDvviKFBDMpgOJLceORqIxAMrMEzdmiHRJLPeatOLsqnrGJRIu","hFPocPLHcNcJMqOcKBGChCMthElCkItIuaeriDvviKFBDMpgOJLceORqIxAMrMEzdmiHRJLPeatOLsqnrGJRIu","86"
"13099",4433144,"4429181",176201,176305,0,2,1,60,1022,"[87]hFPocPLHcNcJMqOcKBGChCMthElCkIjIuaeriDvviKFBDMpgOELceORqIxAMkrMEzdmiHRJLPeatOLsqnrGJRIu","hFPocPLHcNcJMqOcKBGChCMthElCkIjIuaeriDvviKFBDMpgOELceORqIxAMkrMEzdmiHRJLPeatOLsqnrGJRIu","87"
"13108",4429181,"4427373",176045,176905,0,9,1,60,1021,"[87]hFPocPLHcNcJMqOcKBGChCMthElCkIjIuaeriDvviKFBDMpgOEHceORqIxAMkrMEzdmiHRJLPeatOLsqIrGJRIu","hFPocPLHcNcJMqOcKBGChCMthElCkIjIuaeriDvviKFBDMpgOEHceORqIxAMkrMEzdmiHRJLPeatOLsqIrGJRIu","87"
"15955",4427373,"4422482",175971,176070,0,3,1,60,1020,"[87]hFPocPLHcNcJMqOcKBGChCMthElCkIjIuaeriDvviKFBDMpgOEHcPORqIxAMkrMEzdmiHRJLPeatOLsqIrGJRIu","hFPocPLHcNcJMqOcKBGChCMthElCkIjIuaeriDvviKFBDMpgOEHcPORqIxAMkrMEzdmiHRJLPeatOLsqIrGJRIu","87"
"13117",4422482,"4421168",175774,176064,0,5,1,60,1019,"[87]hFPocPLHcNcJMqOcKBGChCMthElCkIjPuaeriDvviKFBDMpgOEHcPORqIxAMkrMEzdmiHRJLPeatOLsqIrGJRIu","hFPocPLHcNcJMqOcKBGChCMthElCkIjPuaeriDvviKFBDMpgOEHcPORqIxAMkrMEzdmiHRJLPeatOLsqIrGJRIu","87"
"13893",4421168,"4418901",175722,175780,0,1,1,60,1018,"[87]hFPocPLHcNcJMqOcKBGChCMthElCJIjPuaeriDvviKFBDMpgOEHcPORqIxAMkrMEzdmiHRJLPeatOLsqIrGJRIu","hFPocPLHcNcJMqOcKBGChCMthElCJIjPuaeriDvviKFBDMpgOEHcPORqIxAMkrMEzdmiHRJLPeatOLsqIrGJRIu","87"
"13123",4418901,"4415660",175631,176062,0,5,1,60,1017,"[87]hFPocPLHcNcJMqOcKBGChCMthElCJIjPuaeriDvviKFBDMpgOEHcPORqIxAMkrMEzdmiHRJLPeatOLsqIrGJIIu","hFPocPLHcNcJMqOcKBGChCMthElCJIjPuaeriDvviKFBDMpgOEHcPORqIxAMkrMEzdmiHRJLPeatOLsqIrGJIIu","87"
"13560",4415660,"4398290",175499,175781,0,3,1,60,1016,"[87]hFPocPLHcNcJMqOcKBGChCMthElCJIjPuaeriDvviKFBDMpgOEHcPORqIxAMkrMEzdminRJLPeatOLsqIrGJIIu","hFPocPLHcNcJMqOcKBGChCMthElCJIjPuaeriDvviKFBDMpgOEHcPORqIxAMkrMEzdminRJLPeatOLsqIrGJIIu","87"
"13150",4398290,"4396257",174806,175570,0,13,1,60,1015,"[87]hFPocPLHcNcJMqOcKBGChCMthElCJIjPuaeriDvviKFBDMpgOEHcPORqIxAMkrMEzdminRJLPeJtOLsqIrGJIIu","hFPocPLHcNcJMqOcKBGChCMthElCJIjPuaeriDvviKFBDMpgOEHcPORqIxAMkrMEzdminRJLPeJtOLsqIrGJIIu","87"
"13215",4396257,"4393671",174725,174831,0,3,1,60,1014,"[87]hFPocPLHcNcJMqOcKBGChCMthElCJIjPuaeriDvviKFBDMpgOEHcPORqIxAMkrMEzdminRJLPeJtOLsqIrGJhIu","hFPocPLHcNcJMqOcKBGChCMthElCJIjPuaeriDvviKFBDMpgOEHcPORqIxAMkrMEzdminRJLPeJtOLsqIrGJhIu","87"
"13214",4393671,"4390187",174621,174838,0,1,1,60,1013,"[87]hFPocPLHcNcJMqOcKBGChCMthElCJIjPuaeriDvviKFBDMpgOEHcPORqIxAMkrMRzdminRJLPeJtOLsqIrGJhIu","hFPocPLHcNcJMqOcKBGChCMthElCJIjPuaeriDvviKFBDMpgOEHcPORqIxAMkrMRzdminRJLPeJtOLsqIrGJhIu","87"
"14870",4390187,"4380032",174481,174858,0,4,1,60,1012,"[87]hFPocPLHcNcJMqOcKBGChCMthElCJIjPuaeriDvviKFBDMpgOEHcPORqIxAMkrMRzdminRJLPeJtOLsaIrGJhIu","hFPocPLHcNcJMqOcKBGChCMthElCJIjPuaeriDvviKFBDMpgOEHcPORqIxAMkrMRzdminRJLPeJtOLsaIrGJhIu","87"
"14768",4380032,"4379172",174067,174803,0,9,1,60,1011,"[87]hFPocPLHcNcJMqOcKBGChCMthElCJIJPuaeriDvviKFBDMpgOEHcPORqIxAMkrMRzdminRJLPeJtOLsaIrGJhIu","hFPocPLHcNcJMqOcKBGChCMthElCJIJPuaeriDvviKFBDMpgOEHcPORqIxAMkrMRzdminRJLPeJtOLsaIrGJhIu","87"
