"depth","seed","count","accuracy_mean","accuracy_max","accuracy_min","merit_mean","merit_max","merit_min","merit_median","door_rooms_mean","door_rooms_max","door_rooms_min","exit_rooms_mean","exit_rooms_max","exit_rooms_min","correct_doors_mean","correct_doors_max","correct_doors_min","incorrect_doors_mean","incorrect_doors_max","incorrect_doors_min","correct_exits_mean","correct_exits_max","correct_exits_min","incorrect_exits_mean","incorrect_exits_max","incorrect_exits_min","genome_length","seed_classification","seed_classification_factor"
"410","86",100,1,1,1,6.519621,11.6415,3.05176,5.96046,6.87,10,4,0,0,0,6.87,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"411","86",100,1,1,1,6.1374077,11.6415,3.05176,4.76837,6.62,10,4,0,0,0,6.62,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"412","86",100,1,1,1,6.4534077,11.6415,3.05176,5.96046,6.78,10,4,0,0,0,6.78,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"413","86",100,1,1,1,6.4705069,11.6415,3.05176,5.96046,6.84,10,4,0,0,0,6.84,10,4,0,0,0,0,0,0,0,0,0,96,"Small","Small"
"414","86",100,1,1,1,6.7954999,11.6415,3.05176,5.96046,7.07,10,4,0,0,0,7.07,10,4,0,0,0,0,0,0,0,0,0,96,"Small","Small"
"415","86",100,1,1,1,6.0171112,11.6415,3.05176,4.76837,6.56,10,4,0,0,0,6.56,10,4,0,0,0,0,0,0,0,0,0,96,"Small","Small"
"416","86",100,1,1,1,6.0859763,11.6415,3.05176,4.76837,6.52,10,4,0,0,0,6.52,10,4,0,0,0,0,0,0,0,0,0,96,"Small","Small"
"417","86",100,0.93870136,1,0.857143,5.4339483,9.31323,3.05176,3.8147,7.19,11,4,0,0,0,6.67,10,4,0.52,1,0,0,0,0,0,0,0,96,"Small","Small"
"418","86",100,0.93714292,1,0.857143,5.2689924,9.31323,3.05176,3.8147,7.07,11,4,0,0,0,6.55,10,4,0.52,1,0,0,0,0,0,0,0,96,"Small","Small"
"419","86",100,0.93701305,1,0.857143,5.644502,9.31323,3.05176,3.8147,7.39,11,4,0,0,0,6.84,10,4,0.55,1,0,0,0,0,0,0,0,96,"Small","Small"
"420","86",100,0.94246759,1,0.857143,5.5305968,9.31323,3.05176,5.96046,7.24,11,4,0,0,0,6.75,10,4,0.49,1,0,0,0,0,0,0,0,96,"Small","Small"
"421","86",100,0.94610395,1,0.857143,5.134703,9.31323,3.05176,3.8147,6.81,11,4,0,0,0,6.36,10,4,0.45,1,0,0,0,0,0,0,0,96,"Small","Small"
"422","86",100,0.9493507,1,0.857143,5.1472792,9.31323,3.05176,3.8147,6.79,11,4,0,0,0,6.37,10,4,0.42,1,0,0,0,0,0,0,0,96,"Small","Small"
"423","86",100,0.95441563,1,0.857143,5.5245469,9.31323,3.05176,5.96046,7.04,11,4,0,0,0,6.63,10,4,0.41,1,0,0,0,0,0,0,0,95,"Small","Small"
"424","86",100,0.94532473,1,0.857143,5.718947,9.31323,3.05176,5.96046,7.39,11,4,0,0,0,6.92,10,4,0.47,1,0,0,0,0,0,0,0,95,"Small","Small"
"425","86",100,0.93948058,1,0.857143,5.2278353,9.31323,3.05176,3.8147,7,11,4,0,0,0,6.5,10,4,0.5,1,0,0,0,0,0,0,0,96,"Small","Small"
"426","86",100,0.93844162,1,0.857143,5.3505607,9.31323,3.05176,3.8147,7.16,11,4,0,0,0,6.66,10,4,0.5,1,0,0,0,0,0,0,0,96,"Small","Small"
"427","86",100,0.9363637,1,0.857143,5.4751054,9.31323,3.05176,3.8147,7.26,11,4,0,0,0,6.72,10,4,0.54,1,0,0,0,0,0,0,0,96,"Small","Small"
"428","86",100,0.94402603,1,0.857143,5.1183708,9.31323,3.05176,3.8147,6.86,11,4,0,0,0,6.41,10,4,0.45,1,0,0,0,0,0,0,0,96,"Small","Small"
"429","86",100,0.94246759,1,0.857143,5.5015098,9.31323,3.05176,4.88758,7.21,11,4,0,0,0,6.72,10,4,0.49,1,0,0,0,0,0,0,0,97,"Small","Small"
"430","86",100,0.94441564,1,0.857143,5.6652137,9.31323,3.05176,5.96046,7.34,11,4,0,0,0,6.86,10,4,0.48,1,0,0,0,0,0,0,0,98,"Small","Small"
"431","86",100,0.95103901,1,0.857143,5.6302554,9.31323,3.05176,5.96046,7.21,11,4,0,0,0,6.78,10,4,0.43,1,0,0,0,0,0,0,0,98,"Small","Small"
"432","86",100,0.93493513,1,0.857143,5.5118218,9.31323,3.05176,3.8147,7.32,11,4,0,0,0,6.77,10,4,0.55,1,0,0,0,0,0,0,0,98,"Small","Small"
"433","86",100,0.94168837,1,0.857143,5.7367098,9.31323,3.05176,5.96046,7.43,11,4,0,0,0,6.92,10,4,0.51,1,0,0,0,0,0,0,0,97,"Small","Small"
"434","86",100,0.94909096,1,0.857143,5.4374645,9.31323,3.05176,4.88758,7.05,11,4,0,0,0,6.61,10,4,0.44,1,0,0,0,0,0,0,0,97,"Small","Small"
"435","86",100,0.94350655,1,0.857143,5.4660454,9.31323,3.05176,3.8147,7.14,11,4,0,0,0,6.65,10,4,0.49,1,0,0,0,0,0,0,0,97,"Small","Small"
"436","86",100,1,1,1,6.1122692,11.6415,3.05176,4.76837,6.53,10,4,0,0,0,6.53,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"437","86",100,1,1,1,6.7611677,11.6415,3.05176,5.96046,7.03,10,4,0,0,0,7.03,10,4,0,0,0,0,0,0,0,0,0,98,"Small","Small"
"438","86",100,1,1,1,6.1942181,11.6415,3.05176,4.76837,6.65,10,4,0,0,0,6.65,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"439","86",100,1,1,1,5.5665765,11.6415,3.05176,4.76837,6.26,10,4,0,0,0,6.26,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"440","86",100,1,1,1,5.7765851,11.6415,3.05176,4.76837,6.4,10,4,0,0,0,6.4,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"441","86",100,1,1,1,5.9523284,11.6415,3.05176,4.76837,6.46,10,4,0,0,0,6.46,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"442","86",100,1,1,1,6.5788825,11.6415,3.05176,5.96046,6.89,10,4,0,0,0,6.89,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"443","86",100,1,1,1,6.3542258,11.6415,3.05176,4.76837,6.68,10,4,0,0,0,6.68,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"444","86",100,1,1,1,6.7005426,11.6415,3.05176,5.96046,6.98,10,4,0,0,0,6.98,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"445","86",100,1,1,1,5.9880242,11.6415,3.05176,4.76837,6.53,10,4,0,0,0,6.53,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"446","86",100,1,1,1,6.2590678,11.6415,3.05176,5.364415,6.71,10,4,0,0,0,6.71,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"447","86",100,1,1,1,6.7745191,11.6415,3.05176,5.96046,7.03,10,4,0,0,0,7.03,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"448","86",100,1,1,1,5.9194267,11.6415,3.05176,4.76837,6.41,10,4,0,0,0,6.41,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"449","86",100,1,1,1,6.0543044,11.6415,3.05176,5.364415,6.58,10,4,0,0,0,6.58,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"450","86",100,1,1,1,6.3172418,11.6415,3.05176,5.96046,6.77,10,4,0,0,0,6.77,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"451","86",100,1,1,1,6.281546,11.6415,3.05176,5.364415,6.7,10,4,0,0,0,6.7,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"452","86",100,1,1,1,6.313151,11.6415,3.05176,4.76837,6.68,10,4,0,0,0,6.68,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"453","86",100,1,1,1,6.7492468,11.6415,3.05176,5.96046,7.02,10,4,0,0,0,7.02,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"454","86",100,1,1,1,5.822972,11.6415,3.05176,4.76837,6.37,10,4,0,0,0,6.37,10,4,0,0,0,0,0,0,0,0,0,97,"Small","Small"
"455","86",100,1,1,1,6.5921001,11.6415,3.05176,5.96046,6.97,10,4,0,0,0,6.97,10,4,0,0,0,0,0,0,0,0,0,96,"Small","Small"
"456","86",100,1,1,1,5.8071026,11.6415,3.05176,4.76837,6.42,10,4,0,0,0,6.42,10,4,0,0,0,0,0,0,0,0,0,95,"Small","Small"
"457","86",100,1,1,1,6.3288866,11.6415,3.05176,4.76837,6.71,10,4,0,0,0,6.71,10,4,0,0,0,0,0,0,0,0,0,94,"Small","Small"
"458","86",100,1,1,1,5.9207234,11.6415,3.05176,4.76837,6.48,10,4,0,0,0,6.48,10,4,0,0,0,0,0,0,0,0,0,94,"Small","Small"
"459","86",100,1,1,1,6.2020482,11.6415,3.05176,4.76837,6.57,10,4,0,0,0,6.57,10,4,0,0,0,0,0,0,0,0,0,94,"Small","Small"
"460","86",100,1,1,1,6.7162782,11.6415,3.05176,5.96046,7.01,10,4,0,0,0,7.01,10,4,0,0,0,0,0,0,0,0,0,93,"Small","Small"
"461","86",100,1,1,1,6.7612346,11.6415,3.05176,5.96046,6.99,10,4,0,0,0,6.99,10,4,0,0,0,0,0,0,0,0,0,93,"Small","Small"
"462","86",100,1,1,1,6.011866,11.6415,3.05176,4.76837,6.55,10,4,0,0,0,6.55,10,4,0,0,0,0,0,0,0,0,0,93,"Small","Small"
"463","86",100,1,1,1,7.143038,11.6415,3.05176,5.96046,7.25,10,4,0,0,0,7.25,10,4,0,0,0,0,0,0,0,0,0,93,"Small","Small"
"464","86",100,1,1,1,6.3237083,11.6415,3.05176,4.76837,6.66,10,4,0,0,0,6.66,10,4,0,0,0,0,0,0,0,0,0,93,"Small","Small"
"465","86",100,1,1,1,6.4242538,11.6415,3.05176,5.96046,6.79,10,4,0,0,0,6.79,10,4,0,0,0,0,0,0,0,0,0,93,"Small","Small"
"466","86",100,1,1,1,6.217993,11.6415,3.05176,4.76837,6.71,10,4,0,0,0,6.71,10,4,0,0,0,0,0,0,0,0,0,93,"Small","Small"
"467","86",100,1,1,1,6.3846095,11.6415,3.05176,5.96046,6.78,10,4,0,0,0,6.78,10,4,0,0,0,0,0,0,0,0,0,93,"Small","Small"
"468","86",100,1,1,1,6.1254868,11.6415,3.05176,4.76837,6.61,10,4,0,0,0,6.61,10,4,0,0,0,0,0,0,0,0,0,93,"Small","Small"
"469","86",100,1,1,1,6.8312626,11.6415,3.05176,5.96046,7.1,10,4,0,0,0,7.1,10,4,0,0,0,0,0,0,0,0,0,93,"Small","Small"
"470","86",100,1,1,1,5.6658253,11.6415,3.05176,4.76837,6.32,10,4,0,0,0,6.32,10,4,0,0,0,0,0,0,0,0,0,92,"Small","Small"
"471","86",100,1,1,1,6.2720762,11.6415,3.05176,4.76837,6.68,10,4,0,0,0,6.68,10,4,0,0,0,0,0,0,0,0,0,92,"Small","Small"
"472","86",100,1,1,1,5.9192929,11.6415,3.05176,4.76837,6.49,10,4,0,0,0,6.49,10,4,0,0,0,0,0,0,0,0,0,92,"Small","Small"
"473","86",100,1,1,1,6.1241901,11.6415,3.05176,4.76837,6.54,10,4,0,0,0,6.54,10,4,0,0,0,0,0,0,0,0,0,92,"Small","Small"
"474","86",100,1,1,1,6.3105661,11.6415,3.05176,5.364415,6.77,10,4,0,0,0,6.77,10,4,0,0,0,0,0,0,0,0,0,92,"Small","Small"
"475","86",100,1,1,1,6.0595496,11.6415,3.05176,4.76837,6.59,10,4,0,0,0,6.59,10,4,0,0,0,0,0,0,0,0,0,91,"Small","Small"
"476","86",100,1,1,1,6.5999302,11.6415,3.05176,5.364415,6.89,10,4,0,0,0,6.89,10,4,0,0,0,0,0,0,0,0,0,91,"Small","Small"
"477","86",100,1,1,1,6.4242538,11.6415,3.05176,5.96046,6.79,10,4,0,0,0,6.79,10,4,0,0,0,0,0,0,0,0,0,91,"Small","Small"
"478","86",100,1,1,1,5.672158,11.6415,3.05176,4.76837,6.29,10,4,0,0,0,6.29,10,4,0,0,0,0,0,0,0,0,0,91,"Small","Small"
"479","86",100,1,1,1,6.2485774,11.6415,3.05176,5.96046,6.69,10,4,0,0,0,6.69,10,4,0,0,0,0,0,0,0,0,0,91,"Small","Small"
"480","86",100,1,1,1,6.5010244,11.6415,3.05176,5.96046,6.86,10,4,0,0,0,6.86,10,4,0,0,0,0,0,0,0,0,0,91,"Small","Small"
"481","86",100,1,1,1,6.7665467,11.6415,3.05176,5.96046,6.96,10,4,0,0,0,6.96,10,4,0,0,0,0,0,0,0,0,0,90,"Small","Small"
"482","86",100,1,1,1,6.0462651,11.6415,3.05176,4.76837,6.55,10,4,0,0,0,6.55,10,4,0,0,0,0,0,0,0,0,0,89,"Small","Small"
"483","86",100,1,1,1,6.2151989,11.6415,3.05176,4.76837,6.69,10,4,0,0,0,6.69,10,4,0,0,0,0,0,0,0,0,0,89,"Small","Small"
"484","86",100,1,1,1,6.4309295,11.6415,3.05176,5.96046,6.79,10,4,0,0,0,6.79,10,4,0,0,0,0,0,0,0,0,0,89,"Small","Small"
"485","86",100,1,1,1,6.3028698,11.6415,3.05176,5.96046,6.77,10,4,0,0,0,6.77,10,4,0,0,0,0,0,0,0,0,0,89,"Small","Small"
"486","86",100,1,1,1,5.863913,11.6415,3.05176,4.76837,6.45,10,4,0,0,0,6.45,10,4,0,0,0,0,0,0,0,0,0,89,"Small","Small"
"487","86",100,1,1,1,5.8229051,11.6415,3.05176,4.76837,6.41,10,4,0,0,0,6.41,10,4,0,0,0,0,0,0,0,0,0,89,"Small","Small"
"488","86",100,1,1,1,6.7587166,11.6415,3.05176,5.96046,7.04,10,4,0,0,0,7.04,10,4,0,0,0,0,0,0,0,0,0,89,"Small","Small"
"489","86",100,1,1,1,6.3766371,11.6415,3.05176,4.76837,6.71,10,4,0,0,0,6.71,10,4,0,0,0,0,0,0,0,0,0,89,"Small","Small"
"490","86",100,1,1,1,6.2763008,11.6415,3.05176,5.96046,6.69,10,4,0,0,0,6.69,10,4,0,0,0,0,0,0,0,0,0,90,"Small","Small"
"491","86",100,1,1,1,5.8072364,11.6415,3.05176,4.76837,6.34,10,4,0,0,0,6.34,10,4,0,0,0,0,0,0,0,0,0,90,"Small","Small"
"492","86",100,1,1,1,6.1703763,11.6415,3.05176,4.76837,6.63,10,4,0,0,0,6.63,10,4,0,0,0,0,0,0,0,0,0,90,"Small","Small"
"493","86",100,1,1,1,6.5259537,11.6415,3.05176,5.364415,6.84,10,4,0,0,0,6.84,10,4,0,0,0,0,0,0,0,0,0,90,"Small","Small"
"494","86",100,1,1,1,6.2566167,11.6415,3.05176,5.96046,6.72,10,4,0,0,0,6.72,10,4,0,0,0,0,0,0,0,0,0,90,"Small","Small"
"495","86",100,1,1,1,6.0795098,11.6415,3.05176,5.96046,6.63,10,4,0,0,0,6.63,10,4,0,0,0,0,0,0,0,0,0,90,"Small","Small"
"496","86",100,1,1,1,6.3979609,11.6415,3.05176,5.96046,6.78,10,4,0,0,0,6.78,10,4,0,0,0,0,0,0,0,0,0,90,"Small","Small"
"497","86",100,1,1,1,6.810148,11.6415,3.05176,5.96046,7.14,10,4,0,0,0,7.14,10,4,0,0,0,0,0,0,0,0,0,90,"Small","Small"
"498","86",100,1,1,1,6.2868581,11.6415,3.05176,5.364415,6.67,10,4,0,0,0,6.67,10,4,0,0,0,0,0,0,0,0,0,89,"Small","Small"
"499","86",100,1,1,1,6.3291627,11.6415,3.05176,5.96046,6.78,10,4,0,0,0,6.78,10,4,0,0,0,0,0,0,0,0,0,89,"Small","Small"
"500","86",100,1,1,1,5.852059,11.6415,3.05176,4.76837,6.4,10,4,0,0,0,6.4,10,4,0,0,0,0,0,0,0,0,0,89,"Small","Small"
"501","86",100,1,1,1,6.504906,11.6415,3.05176,5.96046,6.84,10,4,0,0,0,6.84,10,4,0,0,0,0,0,0,0,0,0,89,"Small","Small"
"502","86",100,1,1,1,5.7013119,11.6415,3.05176,4.76837,6.28,10,4,0,0,0,6.28,10,4,0,0,0,0,0,0,0,0,0,89,"Small","Small"
"503","86",100,1,1,1,6.1758976,11.6415,3.05176,5.96046,6.71,10,4,0,0,0,6.71,10,4,0,0,0,0,0,0,0,0,0,90,"Small","Small"
"504","86",100,1,1,1,6.7495898,11.6415,3.05176,5.96046,7.05,10,4,0,0,0,7.05,10,4,0,0,0,0,0,0,0,0,0,90,"Small","Small"
"505","86",100,1,1,1,6.9582348,11.6415,3.05176,5.96046,7.16,10,4,0,0,0,7.16,10,4,0,0,0,0,0,0,0,0,0,90,"Small","Small"
"506","86",100,0.998,1,0.8,5.9370981,11.6415,2.44141,4.76837,6.48,10,4,0,0,0,6.47,10,4,0.01,1,0,0,0,0,0,0,0,90,"Small","Small"
"507","86",100,1,1,1,6.147965,11.6415,3.05176,4.76837,6.6,10,4,0,0,0,6.6,10,4,0,0,0,0,0,0,0,0,0,90,"Small","Small"
"508","86",100,1,1,1,6.5273842,11.6415,3.05176,5.96046,6.83,10,4,0,0,0,6.83,10,4,0,0,0,0,0,0,0,0,0,91,"Small","Small"
"509","86",100,0.99909091,1,0.909091,6.6902683,11.6415,3.05176,5.364415,6.96,11,4,0,0,0,6.95,10,4,0.01,1,0,0,0,0,0,0,0,91,"Small","Small"
"510","86",100,1,1,1,6.3449652,11.6415,3.05176,5.96046,6.77,10,4,0,0,0,6.77,10,4,0,0,0,0,0,0,0,0,0,91,"Small","Small"
"511","86",100,1,1,1,6.5974791,11.6415,3.05176,5.96046,6.9,10,4,0,0,0,6.9,10,4,0,0,0,0,0,0,0,0,0,91,"Small","Small"
"512","86",100,1,1,1,6.412266,11.6415,3.05176,4.76837,6.82,10,4,0,0,0,6.82,10,4,0,0,0,0,0,0,0,0,0,91,"Small","Small"
"513","86",100,1,1,1,6.4256843,11.6415,3.05176,5.96046,6.78,10,4,0,0,0,6.78,10,4,0,0,0,0,0,0,0,0,0,91,"Small","Small"
"514","86",100,1,1,1,6.5841277,11.6415,3.05176,5.96046,6.9,10,4,0,0,0,6.9,10,4,0,0,0,0,0,0,0,0,0,91,"Small","Small"
"515","86",100,1,1,1,6.6647799,11.6415,3.05176,5.96046,6.95,10,4,0,0,0,6.95,10,4,0,0,0,0,0,0,0,0,0,91,"Small","Small"
"516","86",100,0.89750776,0.95,0.833333,20.1969418,69.3889,3.05176,5.96046,11.68,20,6,0,0,0,10.68,19,5,1,1,1,0,0,0,0,0,0,91,"Small","Small"
"517","86",100,0.89200777,0.95,0.833333,19.8006434,69.3889,3.05176,5.96046,11.26,20,6,0,0,0,10.26,19,5,1,1,1,0,0,0,0,0,0,91,"Small","Small"
"518","86",100,0.90093634,0.95,0.833333,23.7871464,69.3889,3.05176,18.1899,12.27,20,6,0,0,0,11.27,19,5,1,1,1,0,0,0,0,0,0,91,"Small","Small"
"519","86",100,0.90000775,0.95,0.833333,23.3392768,69.3889,3.05176,18.1899,12.2,20,6,0,0,0,11.2,19,5,1,1,1,0,0,0,0,0,0,91,"Small","Small"
"520","86",100,0.89131732,0.95,0.833333,18.8576498,69.3889,3.05176,5.96046,11.06,20,6,0,0,0,10.06,19,5,1,1,1,0,0,0,0,0,0,91,"Small","Small"
"521","86",100,0.89846811,0.95,0.833333,21.546497,69.3889,3.05176,5.96046,11.82,20,6,0,0,0,10.82,19,5,1,1,1,0,0,0,0,0,0,92,"Small","Small"
"522","86",100,0.89630142,0.95,0.833333,22.0353464,69.3889,3.05176,5.96046,11.78,20,6,0,0,0,10.78,19,5,1,1,1,0,0,0,0,0,0,92,"Small","Small"
"523","86",100,0.91275381,0.95,0.833333,29.1294792,69.3889,3.05176,18.1899,13.59,20,6,0,0,0,12.59,19,5,1,1,1,0,0,0,0,0,0,93,"Small","Small"
"524","86",100,0.89750776,0.95,0.833333,20.1969418,69.3889,3.05176,5.96046,11.68,20,6,0,0,0,10.68,19,5,1,1,1,0,0,0,0,0,0,93,"Small","Small"
"525","86",100,1,1,1,124809270003.086,2.72509e+11,3.05176,1.74406e+11,65.98,117,4,0,0,0,65.98,117,4,0,0,0,0,0,0,0,0,0,94,"Bet-hedged imprinting","Bet-hedged imprinting"
"526","86",100,1,1,1,110529800003.584,2.72509e+11,3.05176,11.6415,58.43,117,4,0,0,0,58.43,117,4,0,0,0,0,0,0,0,0,0,94,"Bet-hedged imprinting","Bet-hedged imprinting"
"527","86",100,1,1,1,109657720003.751,2.72509e+11,3.05176,11.6415,57.38,117,4,0,0,0,57.38,117,4,0,0,0,0,0,0,0,0,0,94,"Bet-hedged imprinting","Bet-hedged imprinting"
"528","86",100,1,1,1,124046180003.322,2.72509e+11,3.05176,87203000005.8208,61.68,117,4,0,0,0,61.68,117,4,0,0,0,0,0,0,0,0,0,94,"Bet-hedged imprinting","Bet-hedged imprinting"
"529","86",100,1,1,1,116088990003.458,2.72509e+11,3.05176,1.74406e+11,62.71,117,4,0,0,0,62.71,117,4,0,0,0,0,0,0,0,0,0,94,"Bet-hedged imprinting","Bet-hedged imprinting"
"530","86",100,1,1,1,100392470003.471,2.72509e+11,3.05176,11.6415,54.87,117,4,0,0,0,54.87,117,4,0,0,0,0,0,0,0,0,0,94,"Bet-hedged imprinting","Bet-hedged imprinting"
"531","86",100,1,1,1,117724000003.412,2.72509e+11,3.05176,11.6415,60.57,117,4,0,0,0,60.57,117,4,0,0,0,0,0,0,0,0,0,94,"Bet-hedged imprinting","Bet-hedged imprinting"
"532","86",100,1,1,1,116961010002.731,2.72509e+11,3.05176,1.74406e+11,63.41,117,4,0,0,0,63.41,117,4,0,0,0,0,0,0,0,0,0,94,"Bet-hedged imprinting","Bet-hedged imprinting"
"533","86",100,1,1,1,117178950003.317,2.72509e+11,3.05176,11.6415,59.37,117,4,0,0,0,59.37,117,4,0,0,0,0,0,0,0,0,0,94,"Bet-hedged imprinting","Bet-hedged imprinting"
"534","86",100,1,1,1,121430120002.948,2.72509e+11,3.05176,87203000005.8208,61.48,117,4,0,0,0,61.48,117,4,0,0,0,0,0,0,0,0,0,94,"Bet-hedged imprinting","Bet-hedged imprinting"
"535","86",100,1,1,1,118160020003.336,2.72509e+11,3.05176,11.6415,60.54,117,4,0,0,0,60.54,117,4,0,0,0,0,0,0,0,0,0,94,"Bet-hedged imprinting","Bet-hedged imprinting"
"536","86",100,1,1,1,122302160003.099,2.72509e+11,3.05176,1.74406e+11,64.83,117,4,0,0,0,64.83,117,4,0,0,0,0,0,0,0,0,0,94,"Bet-hedged imprinting","Bet-hedged imprinting"
"537","86",100,1,1,1,231959920000,2.72509e+11,1.74406e+11,2.18008e+11,116.2,117,115,0,0,0,116.2,117,115,0,0,0,0,0,0,0,0,0,94,"Learning","Learning"
"538","86",100,1,1,1,235448020000,2.72509e+11,1.74406e+11,2.72509e+11,116.27,117,115,0,0,0,116.27,117,115,0,0,0,0,0,0,0,0,0,95,"Learning","Learning"
"539","86",100,1,1,1,230433880000,2.72509e+11,1.74406e+11,2.18008e+11,116.17,117,115,0,0,0,116.17,117,115,0,0,0,0,0,0,0,0,0,95,"Learning","Learning"
"540","86",100,1,1,1,236865130000,2.72509e+11,1.74406e+11,2.18008e+11,116.31,117,115,0,0,0,116.31,117,115,0,0,0,0,0,0,0,0,0,95,"Learning","Learning"
"541","86",100,1,1,1,230215900000,2.72509e+11,1.74406e+11,2.18008e+11,116.17,117,115,0,0,0,116.17,117,115,0,0,0,0,0,0,0,0,0,95,"Learning","Learning"
"542","86",100,1,1,1,233595010000,2.72509e+11,1.74406e+11,2.18008e+11,116.24,117,115,0,0,0,116.24,117,115,0,0,0,0,0,0,0,0,0,95,"Learning","Learning"
"543","86",100,1,1,1,236429050000,2.72509e+11,1.74406e+11,2.72509e+11,116.29,117,115,0,0,0,116.29,117,115,0,0,0,0,0,0,0,0,0,95,"Learning","Learning"
"544","86",100,1,1,1,2.33704e+11,2.72509e+11,1.74406e+11,2.18008e+11,116.24,117,115,0,0,0,116.24,117,115,0,0,0,0,0,0,0,0,0,95,"Learning","Learning"
"545","86",100,1,1,1,1883403900000,3.17243e+12,1.62428e+12,1.62428e+12,125.59,128,125,0,0,0,125.59,128,125,0,0,0,0,0,0,0,0,0,95,"Learning","Learning"
"546","86",100,1,1,1,1821224200000,2.53794e+12,1.62428e+12,1.62428e+12,125.46,127,125,0,0,0,125.46,127,125,0,0,0,0,0,0,0,0,0,95,"Learning","Learning"
"547","86",100,1,1,1,1857770700000,2.53794e+12,1.62428e+12,1.62428e+12,125.53,127,125,0,0,0,125.53,127,125,0,0,0,0,0,0,0,0,0,95,"Learning","Learning"
"548","86",100,1,1,1,1868937500000,2.53794e+12,1.62428e+12,1.62428e+12,125.57,127,125,0,0,0,125.57,127,125,0,0,0,0,0,0,0,0,0,95,"Learning","Learning"
"549","86",100,1,1,1,1954466400000,3.17243e+12,1.62428e+12,1.62428e+12,125.74,128,125,0,0,0,125.74,128,125,0,0,0,0,0,0,0,0,0,95,"Learning","Learning"
"550","86",100,1,1,1,1.91792e+12,3.17243e+12,1.62428e+12,1.62428e+12,125.66,128,125,0,0,0,125.66,128,125,0,0,0,0,0,0,0,0,0,95,"Learning","Learning"
"551","86",100,1,1,1,1866145900000,3.17243e+12,1.62428e+12,1.62428e+12,125.55,128,125,0,0,0,125.55,128,125,0,0,0,0,0,0,0,0,0,95,"Learning","Learning"
"552","86",100,1,1,1,2.1579672e+13,3.69319e+13,1.21018e+13,1.89091e+13,136.45,139,134,0,0,0,136.45,139,134,0,0,0,0,0,0,0,0,0,94,"Learning","Learning"
"553","86",100,1,1,1,2.1854327e+13,3.69319e+13,1.21018e+13,2.36364e+13,136.51,139,134,0,0,0,136.51,139,134,0,0,0,0,0,0,0,0,0,93,"Learning","Learning"
"554","86",100,1,1,1,2.1742408e+13,3.69319e+13,1.21018e+13,2.127275e+13,136.53,139,134,0,0,0,136.53,139,134,0,0,0,0,0,0,0,0,0,93,"Learning","Learning"
"555","86",100,1,1,1,2.0875424e+13,3.69319e+13,1.21018e+13,1.89091e+13,136.32,139,134,0,0,0,136.32,139,134,0,0,0,0,0,0,0,0,0,94,"Learning","Learning"
"556","86",100,1,1,1,2.1247699e+13,3.69319e+13,1.21018e+13,1.89091e+13,136.39,139,134,0,0,0,136.39,139,134,0,0,0,0,0,0,0,0,0,94,"Learning","Learning"
"557","86",100,1,1,1,2.2968313e+13,3.69319e+13,1.21018e+13,2.36364e+13,136.7,139,134,0,0,0,136.7,139,134,0,0,0,0,0,0,0,0,0,93,"Learning","Learning"
"558","86",100,1,1,1,2.2133624e+13,4.61649e+13,1.21018e+13,2.127275e+13,136.53,140,134,0,0,0,136.53,140,134,0,0,0,0,0,0,0,0,0,93,"Learning","Learning"
"559","86",100,1,1,1,2.2108921e+13,4.61649e+13,1.21018e+13,1.89091e+13,136.57,140,134,0,0,0,136.57,140,134,0,0,0,0,0,0,0,0,0,93,"Learning","Learning"
"560","86",100,1,1,1,2.2300819e+13,3.69319e+13,1.21018e+13,2.36364e+13,136.63,139,134,0,0,0,136.63,139,134,0,0,0,0,0,0,0,0,0,93,"Learning","Learning"
"561","86",100,1,1,1,2.1777037e+13,3.69319e+13,1.21018e+13,1.89091e+13,136.48,139,134,0,0,0,136.48,139,134,0,0,0,0,0,0,0,0,0,93,"Learning","Learning"
"562","86",100,1,1,1,2.2527877e+13,4.61649e+13,1.21018e+13,2.36364e+13,136.59,140,134,0,0,0,136.59,140,134,0,0,0,0,0,0,0,0,0,93,"Learning","Learning"
