"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","did_repro","repro_updates","seed"
"12067",66,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",1,0,105,1,299,0,300,0,0,0,0,299,0,0,0,1,0,"True",1504,121
"12068",67,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",1,0,105,1,299,0,300,0,0,0,0,299,0,0,0,1,0,"True",1504,121
"12069",68,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",1,0,105,1,299,0,300,0,0,0,0,299,0,0,0,1,0,"True",1504,121
"12070",69,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",8,1,105,2,0,2,0,0,0,0,0,1,1,0,0,1,1,"True",1502,121
"12071",70,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",1,0,105,1,299,0,300,0,0,0,0,299,0,0,0,1,0,"True",1504,121
"12072",71,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",1,0,105,1,299,0,300,0,0,0,0,299,0,0,0,1,0,"True",1504,121
"12073",72,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",4,1,105,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1501,121
"12074",73,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",32,1,105,4,0,4,0,0,0,0,0,3,3,0,0,1,1,"True",1500,121
"12075",74,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",4,1,105,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1501,121
"12076",75,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",4,1,105,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1501,121
"12077",76,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",4,1,105,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,121
"12078",77,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",4,1,105,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,121
"12079",78,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",1,0,105,1,299,0,300,0,0,0,0,299,0,0,0,1,0,"True",1504,121
"12080",79,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",1,0,105,1,299,0,300,0,0,0,0,299,0,0,0,1,0,"True",1504,121
"12081",80,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",1,0,105,1,299,0,300,0,0,0,0,299,0,0,0,1,0,"True",1504,121
"12082",81,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",4,1,105,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1501,121
"12083",82,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",1,0,105,1,299,0,300,0,0,0,0,299,0,0,0,1,0,"True",1504,121
"12084",83,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",1,0,105,1,299,0,300,0,0,0,0,299,0,0,0,1,0,"True",1504,121
"12085",84,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",1,0,105,1,299,0,300,0,0,0,0,299,0,0,0,1,0,"True",1504,121
"12086",85,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",1,0,105,1,299,0,300,0,0,0,0,299,0,0,0,1,0,"True",1504,121
"12087",86,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",8,1,105,2,0,2,0,0,0,0,0,1,1,0,0,1,1,"True",1502,121
"12088",87,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",4,1,105,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,121
"12089",88,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",4,1,105,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,121
"12090",89,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",8,1,105,2,0,2,0,0,0,0,0,2,2,0,0,0,0,"True",1502,121
"12091",90,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",4,1,105,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1501,121
"12092",91,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",8,1,105,2,0,2,0,0,0,0,0,2,2,0,0,0,0,"True",1502,121
"12093",92,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",4,1,105,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1501,121
"12094",93,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",8,1,105,2,0,2,0,0,0,0,0,1,1,0,0,1,1,"True",1502,121
"12095",94,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",8,1,105,2,0,2,0,0,0,0,0,2,2,0,0,0,0,"True",1502,121
"12096",95,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",1,0,105,1,299,0,300,0,0,0,0,299,0,0,0,1,0,"True",1504,121
"12097",96,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",1,0,105,1,299,0,300,0,0,0,0,299,0,0,0,1,0,"True",1504,121
"12098",97,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",4,1,105,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1501,121
"12099",98,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",1,0,105,1,299,0,300,0,0,0,0,299,0,0,0,1,0,"True",1504,121
"12100",99,"[105]toGHRLuoJHGqCRxJdvGAyJuuQaoHOPwhibnfBOtbMFMEEutHpbdJjoBPpNNJeqKtejkNdbfxDkDEaEjbbbHfKnenLlyEOHkbcaeyizjao",1,0,105,1,299,0,300,0,0,0,0,299,0,0,0,1,0,"True",1504,121
"12101",0,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
"12102",1,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",32,1,101,4,0,4,0,0,0,0,0,3,3,0,0,1,1,"True",1502,122
"12103",2,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1500,122
"12104",3,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12105",4,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12106",5,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1500,122
"12107",6,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12108",7,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12109",8,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12110",9,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
"12111",10,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12112",11,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
"12113",12,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12114",13,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",32,1,101,4,0,4,0,0,0,0,0,4,4,0,0,0,0,"True",1500,122
"12115",14,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12116",15,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1500,122
"12117",16,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1500,122
"12118",17,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",8,1,101,2,0,2,0,0,0,0,0,1,1,0,0,1,1,"True",1502,122
"12119",18,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1500,122
"12120",19,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1500,122
"12121",20,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
"12122",21,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1500,122
"12123",22,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1500,122
"12124",23,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1500,122
"12125",24,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12126",25,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12127",26,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1500,122
"12128",27,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12129",28,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1500,122
"12130",29,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
"12131",30,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12132",31,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1500,122
"12133",32,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12134",33,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",8,1,101,2,0,2,0,0,0,0,0,2,2,0,0,0,0,"True",1500,122
"12135",34,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12136",35,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
"12137",36,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",16,1,101,3,0,3,0,0,0,0,0,2,2,0,0,1,1,"True",1502,122
"12138",37,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1500,122
"12139",38,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1500,122
"12140",39,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12141",40,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
"12142",41,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",8,1,101,2,0,2,0,0,0,0,0,1,1,0,0,1,1,"True",1502,122
"12143",42,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
"12144",43,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
"12145",44,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
"12146",45,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
"12147",46,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1500,122
"12148",47,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
"12149",48,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12150",49,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
"12151",50,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",1,0,101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1505,122
"12152",51,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
"12153",52,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
"12154",53,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
"12155",54,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1500,122
"12156",55,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",8,1,101,2,0,2,0,0,0,0,0,2,2,0,0,0,0,"True",1500,122
"12157",56,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",8,1,101,2,0,2,0,0,0,0,0,2,2,0,0,0,0,"True",1500,122
"12158",57,"[101]CjlPwnqGmAlmhtNvuIvyQIqmSPiGguGxCimPAOGvalIkJkSekitvgCrdAyCNdMsGbiPhGrePuvjDqCmjeFgFbHzRLcOyHvGHNJRBg",4,1,101,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1502,122
