"","depth","seed_classification","count","accuracy_mean_mean","merit_mean_mean","seed_classification_factor","frac"
"323",114,"Mixed bet hedging",1,0.86863691,1.35086912510008e+22,"Mixed bet hedging",0.02
"324",115,"Bet-hedged learning",4,0.95,3.0521373025e+27,"Bet-hedged learning",0.08
"325",115,"Error correction",4,0.8001555075,1.21164209504918e+24,"Error correction",0.08
"326",115,"Learning",41,0.998190542439024,1.37840153589737e+28,"Learning",0.82
"327",115,"Mixed bet hedging",1,0.96343141,60324743127.6479,"Mixed bet hedging",0.02
"328",116,"Error correction",9,0.817286984444444,9.39657176390536e+26,"Error correction",0.18
"329",116,"Learning",38,0.999789650263158,7.69143913482918e+27,"Learning",0.76
"330",116,"Mixed bet hedging",3,0.91491934,1.97475552060047e+22,"Mixed bet hedging",0.06
"331",117,"Bet-hedged learning",2,0.71,6.35211308179969e+27,"Bet-hedged learning",0.04
"332",117,"Error correction",3,0.82174956,8.31472263649992e+22,"Error correction",0.06
"333",117,"Learning",45,0.99982445,4.48851445531304e+27,"Learning",0.9
"334",118,"Bet-hedged learning",6,0.854656823333333,2.03933341909126e+26,"Bet-hedged learning",0.12
"335",118,"Error correction",7,0.815459425714286,2.35440806617187e+26,"Error correction",0.14
"336",118,"Learning",36,1,1.08198273141952e+28,"Learning",0.72
"337",118,"Mixed bet hedging",1,0.88974581,10451344995426760704,"Mixed bet hedging",0.02
"338",119,"Bet-hedged learning",1,0.6860817,120.191752,"Bet-hedged learning",0.02
"339",119,"Error correction",7,0.814431424285714,6.17051355812443e+21,"Error correction",0.14
"340",119,"Learning",40,0.9997013465,6.44129432795246e+27,"Learning",0.8
"341",119,"Mixed bet hedging",2,0.952679,7.94066218491741e+27,"Mixed bet hedging",0.04
"342",120,"Bet-hedged learning",2,0.99321021,544934362110000,"Bet-hedged learning",0.04
"343",120,"Error correction",10,0.817441109,2391711385950688768,"Error correction",0.2
"344",120,"Learning",38,0.998991258947368,9.23243712468449e+27,"Learning",0.76
"345",121,"Bet-hedged learning",2,0.88573286,1.217490505e+26,"Bet-hedged learning",0.04
"346",121,"Error correction",7,0.82958896,1.11047697066649e+28,"Error correction",0.14
"347",121,"Learning",38,1,1.08733243888546e+28,"Learning",0.76
"348",121,"Low activity",1,0.94040976,43.277291,"Low activity",0.02
"349",121,"Mixed bet hedging",2,0.90973691,5.24023664348729e+28,"Mixed bet hedging",0.04
"350",122,"Bet-hedged learning",2,0.8775,1.03885299451195e+24,"Bet-hedged learning",0.04
"351",122,"Error correction",11,0.805888944545455,1.29631413942508e+28,"Error correction",0.22
"352",122,"Learning",35,0.999664776571429,3.21466791825558e+27,"Learning",0.7
"353",122,"Low activity",1,0.94194193,47.475919,"Low activity",0.02
"354",122,"Mixed bet hedging",1,0.85280657,2.02417795616288e+28,"Mixed bet hedging",0.02
"355",123,"Bet-hedged learning",1,0.78,4.053508774e+21,"Bet-hedged learning",0.02
"356",123,"Error correction",10,0.81694372,3.02163369111454e+26,"Error correction",0.2
"357",123,"Learning",39,0.999878044615385,6.31694091621977e+27,"Learning",0.78
"358",124,"Bet-hedged learning",1,0.79,8.2652227e+22,"Bet-hedged learning",0.02
"359",124,"Error correction",11,0.841381728181818,1.71708427022541e+28,"Error correction",0.22
"360",124,"Learning",36,0.999754246944444,1.39087681869416e+28,"Learning",0.72
"361",124,"Low activity",1,0.97153215,50.237698,"Low activity",0.02
"362",124,"Mixed bet hedging",1,0.94795332,180133554720000,"Mixed bet hedging",0.02
"363",125,"Bet-hedged learning",3,0.772492876666667,3.08719425447387e+27,"Bet-hedged learning",0.06
"364",125,"Error correction",3,0.859512486666667,7.08546645238358e+28,"Error correction",0.06
"365",125,"Learning",43,0.999928001162791,1.59553329456689e+28,"Learning",0.86
"366",125,"Low activity",1,0.94061256,44.093304,"Low activity",0.02
"367",126,"Error correction",4,0.81527206,2.2531936757954e+20,"Error correction",0.0833333333333333
"368",126,"Learning",44,0.999901059772727,1.06090936377542e+28,"Learning",0.916666666666667
"369",127,"Bet-hedged learning",3,0.88,1.00663971465967e+28,"Bet-hedged learning",0.06
"370",127,"Error correction",4,0.79241074,6.69867461877161e+26,"Error correction",0.08
"371",127,"Learning",43,1,9.72751863953508e+27,"Learning",0.86
"372",128,"Bet-hedged learning",3,0.811666666666667,3.33107836572958e+27,"Bet-hedged learning",0.06
"373",128,"Error correction",4,0.8221634125,1.27575638132445e+28,"Error correction",0.08
"374",128,"Learning",43,0.998922128837209,1.02281906164623e+28,"Learning",0.86
"375",129,"Bet-hedged learning",1,0.98300808,2717279.5215638,"Bet-hedged learning",0.02
"376",129,"Error correction",5,0.8234317,241232815786025888,"Error correction",0.1
"377",129,"Learning",43,0.999800492325581,1.68934507518473e+28,"Learning",0.86
"378",129,"Mixed bet hedging",1,0.89323086,7.41154802122207e+26,"Mixed bet hedging",0.02
"379",130,"Bet-hedged learning",1,0.87,3.0426490667e+27,"Bet-hedged learning",0.0204081632653061
"380",130,"Error correction",2,0.822432225,4.25808175093718e+24,"Error correction",0.0408163265306122
"381",130,"Learning",45,0.998238270444444,5.64636267199381e+27,"Learning",0.918367346938776
"382",130,"Mixed bet hedging",1,0.85638478,31385429961400,"Mixed bet hedging",0.0204081632653061
"383",131,"Bet-hedged learning",2,0.87,1.14417131962324e+26,"Bet-hedged learning",0.04
"384",131,"Error correction",6,0.828565136666667,4.70357496455172e+27,"Error correction",0.12
"385",131,"Learning",41,0.998992208292683,3.32924385895892e+27,"Learning",0.82
"386",131,"Low activity",1,0.94128414,45.512013,"Low activity",0.02
"387",132,"Bet-hedged learning",3,0.836666666666667,3.97868614805664e+26,"Bet-hedged learning",0.06
"388",132,"Error correction",1,0.80172266,2.55984374714749e+27,"Error correction",0.02
"389",132,"Learning",45,0.999959806444444,6.70654251242259e+27,"Learning",0.9
"390",132,"Low activity",1,1,6.7521078,"Low activity",0.02
"391",133,"Bet-hedged learning",1,0.88,2.159434664e+18,"Bet-hedged learning",0.02
"392",133,"Error correction",5,0.81046656,4.00351136354776e+23,"Error correction",0.1
"393",133,"Learning",44,1,1.10719627913846e+28,"Learning",0.88
"394",134,"Bet-hedged learning",2,0.874568835,3.366806247e+22,"Bet-hedged learning",0.04
"395",134,"Error correction",3,0.814074253333333,3.67896991174473e+28,"Error correction",0.06
"396",134,"Learning",44,0.99922805,1.04193826255832e+28,"Learning",0.88
"397",134,"Mixed bet hedging",1,0.89181468,1284113758543790080,"Mixed bet hedging",0.02
"398",135,"Bet-hedged learning",2,0.8225,9.121451696724e+27,"Bet-hedged learning",0.04
"399",135,"Error correction",5,0.833423228,2.05537121103327e+21,"Error correction",0.1
"400",135,"Learning",43,0.999309672790698,8.90452183203299e+27,"Learning",0.86
"401",136,"Bet-hedged learning",2,0.842068945,7280303200062409728,"Bet-hedged learning",0.04
"402",136,"Error correction",3,0.79147163,2.83293076970649e+24,"Error correction",0.06
"403",136,"Learning",45,0.999230485333333,1.06700051168692e+28,"Learning",0.9
"404",137,"Bet-hedged learning",2,0.845455585,1.69884668451786e+20,"Bet-hedged learning",0.04
"405",137,"Error correction",2,0.831250105,3.78939919735149e+26,"Error correction",0.04
"406",137,"Learning",46,0.999896676521739,7.08238986528227e+27,"Learning",0.92
"407",138,"Bet-hedged learning",5,0.897182892,3.09234676971413e+26,"Bet-hedged learning",0.1
"408",138,"Error correction",3,0.803680023333333,5.42850605773316e+21,"Error correction",0.06
"409",138,"Learning",42,0.999920268571429,4.46885393842808e+27,"Learning",0.84
"410",139,"Bet-hedged learning",3,0.876023613333333,1.46612167496667e+25,"Bet-hedged learning",0.06
"411",139,"Error correction",3,0.813989696666667,55786686400697933824,"Error correction",0.06
"412",139,"Learning",44,0.999821279545455,7.21513300807735e+27,"Learning",0.88
"413",140,"Bet-hedged learning",1,0.77,3.372807156e+25,"Bet-hedged learning",0.02
"414",140,"Error correction",4,0.7869712825,5.02586399909532e+20,"Error correction",0.08
"415",140,"Learning",44,0.999881626136364,1.0661079767189e+28,"Learning",0.88
"416",140,"Mixed bet hedging",1,0.85905213,2.11858079597601e+22,"Mixed bet hedging",0.02
"417",141,"Bet-hedged learning",3,0.926666666666667,3.91999615621346e+22,"Bet-hedged learning",0.06
"418",141,"Error correction",9,0.81921717,2.64378528774404e+26,"Error correction",0.18
"419",141,"Learning",38,0.999241354210526,7.90837177643276e+27,"Learning",0.76
"420",142,"Bet-hedged learning",1,0.99974791,37666891940000,"Bet-hedged learning",0.02
"421",142,"Error correction",5,0.820780162,9.73204869483727e+27,"Error correction",0.1
"422",142,"Learning",42,0.999262998809524,6.26752499050442e+27,"Learning",0.84
"423",142,"Mixed bet hedging",2,0.9178761,489041360277339008,"Mixed bet hedging",0.04
"424",143,"Bet-hedged learning",5,0.857432012,4.49470139343636e+26,"Bet-hedged learning",0.1
"425",143,"Error correction",4,0.8216166625,4.07383518785173e+27,"Error correction",0.08
"426",143,"Learning",40,0.99870306675,6.81173242123866e+27,"Learning",0.8
"427",143,"Mixed bet hedging",1,0.95939994,866426014427101,"Mixed bet hedging",0.02
"428",144,"Bet-hedged learning",2,0.755,1.2007789949905e+27,"Bet-hedged learning",0.04
"429",144,"Error correction",8,0.8206355925,1.44285284220157e+28,"Error correction",0.16
"430",144,"Learning",40,0.999818979,6.15219717099566e+27,"Learning",0.8
"431",145,"Bet-hedged learning",4,0.849733105,2.6605963929073e+28,"Bet-hedged learning",0.08
"432",145,"Error correction",4,0.82822528,2.68358152798861e+27,"Error correction",0.08
"433",145,"Learning",42,0.999804157142857,5.4570959655861e+27,"Learning",0.84
"434",146,"Bet-hedged learning",2,0.855,4.72543195157319e+20,"Bet-hedged learning",0.04
"435",146,"Error correction",4,0.8293417625,252438585369091584,"Error correction",0.08
"436",146,"Learning",43,0.999877635348837,7.6598333287961e+27,"Learning",0.86
"437",146,"Mixed bet hedging",1,0.91262216,6.26695492576859e+25,"Mixed bet hedging",0.02
"438",147,"Bet-hedged learning",2,0.863959835,4.340336345e+18,"Bet-hedged learning",0.04
"439",147,"Error correction",4,0.81544056,1.3116189783607e+22,"Error correction",0.08
"440",147,"Learning",44,0.999262244545455,8.25071160932197e+27,"Learning",0.88
"441",148,"Bet-hedged error correction",1,0.82946247,1425495828000.33,"Bet-hedged error correction",0.02
"442",148,"Bet-hedged learning",2,0.76,6.21219330514429e+26,"Bet-hedged learning",0.04
"443",148,"Error correction",3,0.834722286666667,3.14626704563136e+28,"Error correction",0.06
"444",148,"Learning",44,0.999895265681818,1.26518560228793e+28,"Learning",0.88
"445",149,"Bet-hedged learning",2,0.75,6.5374455605641e+27,"Bet-hedged learning",0.04
"446",149,"Error correction",3,0.82266657,5.73107081846375e+24,"Error correction",0.06
"447",149,"Learning",45,0.999994697111111,1.26158697104997e+28,"Learning",0.9
"448",150,"Bet-hedged learning",1,0.915,2.82495462e+20,"Bet-hedged learning",0.02
"449",150,"Learning",49,0.999880428367347,3.60929859833167e+27,"Learning",0.98
"450",200,"Bet-hedged learning",2,0.81,4.38010041705e+23,"Bet-hedged learning",0.04
"451",200,"Learning",48,0.999970607083333,1.03757034788989e+28,"Learning",0.96
"452",250,"Learning",50,1,2.6899657680635e+27,"Learning",1
"453",300,"Learning",50,1,1.04878200753513e+28,"Learning",1
"454",350,"Learning",50,1,3.81849201456313e+27,"Learning",1
"455",400,"Learning",50,1,5.39261710746417e+27,"Learning",1
"456",450,"Learning",50,1,2.91381813992738e+27,"Learning",1
"457",500,"Learning",50,1,2.34570705009143e+27,"Learning",1
"458",550,"Learning",50,1,2.76650011522485e+27,"Learning",1
"459",600,"Learning",50,1,3.07695135632366e+27,"Learning",1
"460",650,"Learning",50,1,2.55591143657862e+27,"Learning",1
"461",700,"Learning",50,1,3.19734092265189e+27,"Learning",1
"462",750,"Learning",50,1,3.05101790770237e+27,"Learning",1
"463",800,"Learning",50,1,1.43873319855048e+27,"Learning",1
"464",850,"Learning",50,1,6.25478473800173e+27,"Learning",1
"465",900,"Learning",50,1,7.37393668606592e+27,"Learning",1
"466",950,"Learning",49,1,6.51333600041613e+27,"Learning",1
"467",1000,"Learning",50,1,6.89247895424869e+27,"Learning",1
"468",0,"Other",0,NA,NA,"Other",0
"469",50,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"470",50,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"471",50,"Other",0,NA,NA,"Other",0
"472",51,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"473",51,"Other",0,NA,NA,"Other",0
"474",52,"Other",0,NA,NA,"Other",0
"475",53,"Other",0,NA,NA,"Other",0
"476",54,"Other",0,NA,NA,"Other",0
"477",55,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"478",55,"Other",0,NA,NA,"Other",0
"479",56,"Other",0,NA,NA,"Other",0
"480",57,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"481",57,"Other",0,NA,NA,"Other",0
"482",58,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"483",58,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"484",58,"Other",0,NA,NA,"Other",0
"485",59,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"486",59,"Other",0,NA,NA,"Other",0
"487",60,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"488",60,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"489",60,"Other",0,NA,NA,"Other",0
"490",61,"Other",0,NA,NA,"Other",0
"491",62,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"492",62,"Other",0,NA,NA,"Other",0
"493",63,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"494",63,"Other",0,NA,NA,"Other",0
"495",64,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"496",64,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"497",64,"Other",0,NA,NA,"Other",0
"498",65,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"499",65,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"500",65,"Other",0,NA,NA,"Other",0
"501",66,"Other",0,NA,NA,"Other",0
"502",67,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"503",67,"Other",0,NA,NA,"Other",0
"504",68,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"505",68,"Other",0,NA,NA,"Other",0
"506",69,"Other",0,NA,NA,"Other",0
"507",70,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"508",70,"Other",0,NA,NA,"Other",0
"509",71,"Other",0,NA,NA,"Other",0
"510",72,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"511",72,"Other",0,NA,NA,"Other",0
"512",73,"Other",0,NA,NA,"Other",0
"513",74,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"514",74,"Other",0,NA,NA,"Other",0
"515",75,"Other",0,NA,NA,"Other",0
"516",76,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"517",76,"Other",0,NA,NA,"Other",0
"518",77,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"519",77,"Other",0,NA,NA,"Other",0
"520",78,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"521",78,"Other",0,NA,NA,"Other",0
"522",79,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"523",79,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"524",79,"Other",0,NA,NA,"Other",0
"525",80,"Other",0,NA,NA,"Other",0
"526",81,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"527",81,"Other",0,NA,NA,"Other",0
"528",82,"Other",0,NA,NA,"Other",0
"529",83,"Other",0,NA,NA,"Other",0
"530",84,"Other",0,NA,NA,"Other",0
"531",85,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"532",85,"Other",0,NA,NA,"Other",0
"533",86,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"534",86,"Other",0,NA,NA,"Other",0
"535",87,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"536",87,"Other",0,NA,NA,"Other",0
"537",88,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"538",88,"Other",0,NA,NA,"Other",0
"539",89,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"540",89,"Other",0,NA,NA,"Other",0
"541",90,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"542",90,"Other",0,NA,NA,"Other",0
"543",91,"Other",0,NA,NA,"Other",0
"544",92,"Other",0,NA,NA,"Other",0
"545",93,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"546",93,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"547",93,"Other",0,NA,NA,"Other",0
"548",94,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"549",94,"Other",0,NA,NA,"Other",0
"550",95,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"551",95,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"552",95,"Other",0,NA,NA,"Other",0
"553",96,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"554",96,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"555",96,"Other",0,NA,NA,"Other",0
"556",97,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"557",97,"Other",0,NA,NA,"Other",0
"558",98,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"559",98,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"560",98,"Other",0,NA,NA,"Other",0
"561",99,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"562",99,"Other",0,NA,NA,"Other",0
"563",100,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"564",100,"Other",0,NA,NA,"Other",0
"565",101,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"566",101,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"567",101,"Other",0,NA,NA,"Other",0
"568",102,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"569",102,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"570",102,"Other",0,NA,NA,"Other",0
"571",103,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"572",103,"Other",0,NA,NA,"Other",0
"573",104,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"574",104,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"575",104,"Other",0,NA,NA,"Other",0
"576",105,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"577",105,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"578",105,"Other",0,NA,NA,"Other",0
"579",106,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"580",106,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"581",106,"Other",0,NA,NA,"Other",0
"582",106,"Low activity",0,NA,NA,"Low activity",0
"583",107,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"584",107,"Other",0,NA,NA,"Other",0
"585",107,"Low activity",0,NA,NA,"Low activity",0
"586",108,"Other",0,NA,NA,"Other",0
"587",108,"Low activity",0,NA,NA,"Low activity",0
"588",109,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"589",109,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"590",109,"Other",0,NA,NA,"Other",0
"591",109,"Low activity",0,NA,NA,"Low activity",0
"592",110,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"593",110,"Other",0,NA,NA,"Other",0
"594",111,"Bet-hedged learning",0,NA,NA,"Bet-hedged learning",0
"595",111,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"596",111,"Other",0,NA,NA,"Other",0
"597",112,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"598",112,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"599",112,"Other",0,NA,NA,"Other",0
"600",112,"Low activity",0,NA,NA,"Low activity",0
"601",113,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"602",113,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"603",113,"Other",0,NA,NA,"Other",0
"604",113,"Low activity",0,NA,NA,"Low activity",0
"605",114,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"606",114,"Other",0,NA,NA,"Other",0
"607",115,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"608",115,"Other",0,NA,NA,"Other",0
"609",115,"Low activity",0,NA,NA,"Low activity",0
"610",116,"Bet-hedged learning",0,NA,NA,"Bet-hedged learning",0
"611",116,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"612",116,"Other",0,NA,NA,"Other",0
"613",116,"Low activity",0,NA,NA,"Low activity",0
"614",117,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"615",117,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"616",117,"Other",0,NA,NA,"Other",0
"617",117,"Low activity",0,NA,NA,"Low activity",0
"618",118,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"619",118,"Other",0,NA,NA,"Other",0
"620",118,"Low activity",0,NA,NA,"Low activity",0
"621",119,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"622",119,"Other",0,NA,NA,"Other",0
"623",119,"Low activity",0,NA,NA,"Low activity",0
"624",120,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"625",120,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"626",120,"Other",0,NA,NA,"Other",0
"627",120,"Low activity",0,NA,NA,"Low activity",0
"628",121,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"629",121,"Other",0,NA,NA,"Other",0
"630",122,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"631",122,"Other",0,NA,NA,"Other",0
"632",123,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"633",123,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"634",123,"Other",0,NA,NA,"Other",0
"635",123,"Low activity",0,NA,NA,"Low activity",0
"636",124,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"637",124,"Other",0,NA,NA,"Other",0
"638",125,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"639",125,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"640",125,"Other",0,NA,NA,"Other",0
"641",126,"Bet-hedged learning",0,NA,NA,"Bet-hedged learning",0
"642",126,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"643",126,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"644",126,"Other",0,NA,NA,"Other",0
"645",126,"Low activity",0,NA,NA,"Low activity",0
"646",127,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"647",127,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"648",127,"Other",0,NA,NA,"Other",0
"649",127,"Low activity",0,NA,NA,"Low activity",0
"650",128,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"651",128,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"652",128,"Other",0,NA,NA,"Other",0
"653",128,"Low activity",0,NA,NA,"Low activity",0
"654",129,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"655",129,"Other",0,NA,NA,"Other",0
"656",129,"Low activity",0,NA,NA,"Low activity",0
"657",130,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"658",130,"Other",0,NA,NA,"Other",0
"659",130,"Low activity",0,NA,NA,"Low activity",0
"660",131,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"661",131,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"662",131,"Other",0,NA,NA,"Other",0
"663",132,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"664",132,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"665",132,"Other",0,NA,NA,"Other",0
"666",133,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"667",133,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"668",133,"Other",0,NA,NA,"Other",0
"669",133,"Low activity",0,NA,NA,"Low activity",0
"670",134,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"671",134,"Other",0,NA,NA,"Other",0
"672",134,"Low activity",0,NA,NA,"Low activity",0
"673",135,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"674",135,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"675",135,"Other",0,NA,NA,"Other",0
"676",135,"Low activity",0,NA,NA,"Low activity",0
"677",136,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"678",136,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"679",136,"Other",0,NA,NA,"Other",0
"680",136,"Low activity",0,NA,NA,"Low activity",0
"681",137,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"682",137,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"683",137,"Other",0,NA,NA,"Other",0
"684",137,"Low activity",0,NA,NA,"Low activity",0
"685",138,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"686",138,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"687",138,"Other",0,NA,NA,"Other",0
"688",138,"Low activity",0,NA,NA,"Low activity",0
"689",139,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"690",139,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"691",139,"Other",0,NA,NA,"Other",0
"692",139,"Low activity",0,NA,NA,"Low activity",0
"693",140,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"694",140,"Other",0,NA,NA,"Other",0
"695",140,"Low activity",0,NA,NA,"Low activity",0
"696",141,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"697",141,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"698",141,"Other",0,NA,NA,"Other",0
"699",141,"Low activity",0,NA,NA,"Low activity",0
"700",142,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"701",142,"Other",0,NA,NA,"Other",0
"702",142,"Low activity",0,NA,NA,"Low activity",0
"703",143,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"704",143,"Other",0,NA,NA,"Other",0
"705",143,"Low activity",0,NA,NA,"Low activity",0
"706",144,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"707",144,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"708",144,"Other",0,NA,NA,"Other",0
"709",144,"Low activity",0,NA,NA,"Low activity",0
"710",145,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"711",145,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"712",145,"Other",0,NA,NA,"Other",0
"713",145,"Low activity",0,NA,NA,"Low activity",0
"714",146,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"715",146,"Other",0,NA,NA,"Other",0
"716",146,"Low activity",0,NA,NA,"Low activity",0
"717",147,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"718",147,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"719",147,"Other",0,NA,NA,"Other",0
"720",147,"Low activity",0,NA,NA,"Low activity",0
"721",148,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"722",148,"Other",0,NA,NA,"Other",0
"723",148,"Low activity",0,NA,NA,"Low activity",0
