genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[66]CBxcaFCLJpczgEieegoKHweBhcCvouHxdAnqBGkLybgeocJHmHcweqILCBLzCoEpqD",565,70,2852,0.767552,1054,245,809,245,245,0,245,245,303,303,506,261,245,245, 155
"[68]kEAfDzuxDfpneuAyaelzworyaFupkJHHBAovbCnuFDkKbpftKDqqssxzatbKLvGqFzhB",7,7,2540,1,6,0,6,0,0,0,0,0,4,4,1,1,1,1, 156
"[96]CjaFrxdGcFmribCohsBddiwHbnwlxggkbgtdhwtbvwHxhEidpjwgwphiynGsgAGfzstostcJAHoCsxpvKeiHoJrLEJlnKGtG",9,5,2515,1,8,0,8,0,0,0,0,0,10,10,4,3,2,2, 157
"[85]qtwbCkmxDcIxioGrGxhzkLDtjdAhenzqkgiyhFzqfqhnmzaKHiwcpxqzfmILCDDByDIGEdexJubJDcHxaEfgc",306,103,2674,0.772809,559,126,432,127,126,0,126,126,170,170,263,136,126,126, 158
"[77]ABueAuemGrtqgmagrdADvHcjbcoKHiocJqILCCLgnyqBnutkIAKvemkxwLldJnmmndahoitdmLAif",831,145,2786,0.743259,1706,438,1268,438,438,0,438,438,437,437,831,393,438,438, 159
"[125]svfCrCFkvdncehaeojFipLpLJoadgqLqKsxttJBsBgvqtAAKEBbrJLyLjEILHolymdbrmwAgnzcJwvjKBAxtlCkGfFwGHoJCzDLbLKoFixGzilewnIelvwegkdshn",5,3,2549,1,4,0,4,0,0,0,0,0,8,8,0,0,0,0, 16
"[111]bvccGHcqzjCFcIucgHziiDbJgnccKJFbBqjrEJoosrEEgurzuchsahufxCrHsarjpwxcDKegsgcDGDDxtzhIqyuCiofqLfjiiepcqgfJkbaexEr",6,5,2648,1,5,0,5,0,0,0,0,0,8,8,2,2,0,0, 160
"[101]CndsFhhilvvEEniAsekGJJecKfJLjsGCyytHAumJHvfDzkIbhdujJGFhABGBmElwzHFJguAwoBDAlhGEsnirEgnsgJpdEnHBoxfnB",7,4,2577,1,6,0,6,0,0,0,0,0,11,10,3,3,3,2, 161
"[96]CvfqtAgoGcahLqyBfhfFJteywwrJrzhkxCjxtDxgBimxpjgLHCKfgqmzfvKxDGGoJHgqmCvhmgKikdCupBcvFJejzoHFhrnz",6,6,2632,1,5,0,5,0,0,0,0,0,20,20,6,6,0,0, 162
"[84]HvfCLpsomjCbzbdJwmyBmgkcbjLCJfFGmwBlqEvCDGgfGocJHcoKokCzlFhBrJoCExKptvyvBktnqKbBAKvJ",6,6,2660,1,5,0,5,0,0,0,0,0,8,8,2,2,0,0, 163
