"","trial_number","genome","merit","genome_length","seed"
"17327",41,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",2048,101,174
"17328",42,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",4,101,174
"17329",43,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",4,101,174
"17330",44,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",8,101,174
"17331",45,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",4,101,174
"17332",46,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",2048,101,174
"17333",47,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",2048,101,174
"17334",48,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",4,101,174
"17335",49,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",2048,101,174
"17336",50,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",2048,101,174
"17337",51,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",4,101,174
"17338",52,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",4,101,174
"17339",53,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",4,101,174
"17340",54,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",4,101,174
"17341",55,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",32,101,174
"17342",56,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",2048,101,174
"17343",57,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",2048,101,174
"17344",58,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",4,101,174
"17345",59,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",32,101,174
"17346",60,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",32,101,174
"17347",61,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",32,101,174
"17348",62,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",8,101,174
"17349",63,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",2048,101,174
"17350",64,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",32,101,174
"17351",65,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",8,101,174
"17352",66,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",8,101,174
"17353",67,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",8,101,174
"17354",68,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",8,101,174
"17355",69,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",4,101,174
"17356",70,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",32,101,174
"17357",71,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",2048,101,174
"17358",72,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",8,101,174
"17359",73,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",4,101,174
"17360",74,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",2048,101,174
"17361",75,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",2048,101,174
"17362",76,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",8,101,174
"17363",77,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",2048,101,174
"17364",78,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",2048,101,174
"17365",79,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",2048,101,174
"17366",80,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",32,101,174
"17367",81,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",8,101,174
"17368",82,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",32,101,174
"17369",83,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",8,101,174
"17370",84,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",32,101,174
"17371",85,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",32,101,174
"17372",86,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",4,101,174
"17373",87,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",2048,101,174
"17374",88,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",32,101,174
"17375",89,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",8,101,174
"17376",90,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",4,101,174
"17377",91,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",8,101,174
"17378",92,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",32,101,174
"17379",93,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",4,101,174
"17380",94,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",32,101,174
"17381",95,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",2048,101,174
"17382",96,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",8,101,174
"17383",97,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",4,101,174
"17384",98,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",32,101,174
"17385",99,"[101]hcxcoHChkcoKwtrGHLEhFqHmpjqjkoJLJDptGvJGpfrfJdsoivuoioeotLKkHkDCabeBLloseldccbqFyHoDLEmuGLzFAupzgeBcI",8,101,174
"17386",0,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17387",1,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17388",2,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17389",3,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17390",4,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17391",5,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17392",6,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17393",7,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17394",8,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17395",9,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17396",10,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17397",11,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17398",12,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17399",13,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17400",14,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17401",15,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17402",16,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17403",17,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17404",18,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17405",19,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17406",20,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17407",21,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17408",22,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17409",23,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17410",24,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17411",25,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17412",26,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17413",27,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17414",28,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17415",29,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17416",30,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17417",31,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17418",32,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17419",33,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17420",34,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17421",35,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17422",36,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17423",37,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17424",38,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17425",39,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17426",40,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17427",41,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17428",42,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17429",43,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17430",44,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17431",45,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17432",46,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17433",47,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17434",48,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17435",49,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17436",50,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17437",51,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17438",52,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17439",53,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17440",54,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17441",55,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17442",56,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17443",57,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17444",58,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17445",59,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17446",60,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17447",61,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17448",62,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17449",63,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17450",64,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17451",65,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17452",66,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17453",67,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17454",68,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17455",69,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17456",70,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17457",71,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17458",72,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17459",73,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17460",74,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17461",75,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17462",76,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17463",77,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17464",78,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17465",79,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17466",80,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17467",81,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17468",82,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17469",83,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17470",84,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17471",85,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17472",86,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17473",87,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17474",88,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17475",89,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17476",90,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17477",91,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17478",92,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17479",93,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17480",94,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17481",95,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17482",96,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17483",97,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",64,61,175
"17484",98,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17485",99,"[61]lxbHyADivAcanhkrcheafuGtlwLBIdhsmGocHBLxaHqDqrteuikirLfufKvac",16,61,175
"17486",0,"[101]phsnjyLgLbhoBcHnIzfuuthjzzvLfzjjEtjLGlcjHLroCuyaayyvnKwpmnLafsyuxwHALoCJucHkdAvFLoHIkcayhnjmjcEGqfHcz",4096,101,176
"17487",1,"[101]phsnjyLgLbhoBcHnIzfuuthjzzvLfzjjEtjLGlcjHLroCuyaayyvnKwpmnLafsyuxwHALoCJucHkdAvFLoHIkcayhnjmjcEGqfHcz",131072,101,176
"17488",2,"[101]phsnjyLgLbhoBcHnIzfuuthjzzvLfzjjEtjLGlcjHLroCuyaayyvnKwpmnLafsyuxwHALoCJucHkdAvFLoHIkcayhnjmjcEGqfHcz",131072,101,176
"17489",3,"[101]phsnjyLgLbhoBcHnIzfuuthjzzvLfzjjEtjLGlcjHLroCuyaayyvnKwpmnLafsyuxwHALoCJucHkdAvFLoHIkcayhnjmjcEGqfHcz",4096,101,176
"17490",4,"[101]phsnjyLgLbhoBcHnIzfuuthjzzvLfzjjEtjLGlcjHLroCuyaayyvnKwpmnLafsyuxwHALoCJucHkdAvFLoHIkcayhnjmjcEGqfHcz",8192,101,176
"17491",5,"[101]phsnjyLgLbhoBcHnIzfuuthjzzvLfzjjEtjLGlcjHLroCuyaayyvnKwpmnLafsyuxwHALoCJucHkdAvFLoHIkcayhnjmjcEGqfHcz",4096,101,176
"17492",6,"[101]phsnjyLgLbhoBcHnIzfuuthjzzvLfzjjEtjLGlcjHLroCuyaayyvnKwpmnLafsyuxwHALoCJucHkdAvFLoHIkcayhnjmjcEGqfHcz",8192,101,176
"17493",7,"[101]phsnjyLgLbhoBcHnIzfuuthjzzvLfzjjEtjLGlcjHLroCuyaayyvnKwpmnLafsyuxwHALoCJucHkdAvFLoHIkcayhnjmjcEGqfHcz",131072,101,176
