genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[77]FDJHoCKHiqDafjIzCiILqykxyFfrsKqxecrEDmBAAwLKqpxwJJFAavImnJduekyfcjLIlzjJwvfdp",750,137,2742,0.745896,1523,387,1136,387,387,0,387,387,376,376,760,373,387,387, 144
"[86]oDefEiJdfHbloCocbLqJHqCfALaspkrzrjuEovaHznyHBCLycgDygIrbAxtGBlBGDsiDDqwqndwrwyfllmItIK",683,109,2826,0.745324,1390,354,1036,354,354,0,354,354,332,332,354,354,704,350, 145
"[87]ihmvstsAHcocJgboKHGCJkLwHrnBwEfBkcsxshIjIxEyuvAIaccHfJFfBgaHttgaihpDolClhAGHobJrbwlKhtK",8,0,2695,1,7,0,7,0,0,0,0,0,6,6,1,1,0,0, 146
"[69]wweoHcyptnLzocJnHDceqaIKqKlodkxxvDJpkxEEygsoFKuuGfoEFuLcCHKBLHadtnvpm",527,92,2854,0.761431,1006,240,766,240,240,0,240,240,267,267,240,240,499,259, 147
"[90]DyiDjHoDKdahbGoJqLksdayeLtIkhhAAkefnvAjwLfxzzrnoshsaygJyfprefilaxAiGBsodIjDqbDwjBgodelfjtf",19,3,2689,0.95,20,0,19,1,0,0,0,0,12,12,11,9,0,0, 148
"[111]LgfdvwBJEpFgivHiGqIKCvsrKnwxpEbJcsrLKvtgAesepIcJAmfzHAJDBunwHjljzhDvvKkFEmFrDDFpjhweFcaFnJslAIlwyAvApcJHnDDcepk",3,0,2653,1,2,0,2,0,0,0,0,0,1,1,0,0,1,1, 149
"[98]akaFrdwCddnkeHlhoJhHAoGoDLgCqlxDnpepmrLKxFByLaaluCkmpJvoElDDgzxvotJnJirKwbyrlGkADjjJssnysBfijtBcpz",18,0,2596,0.947368,19,0,18,1,0,0,0,0,8,8,0,0,11,10, 15
"[73]BveGxwHnLnoJHqaIKgCoGjGzwutGpIrzslDEDzfHzLvpJoLKAKtrIrlHIqrIzccpcLKeihDoI",599,147,2744,0.759099,1154,278,876,278,278,0,278,278,321,321,278,278,555,277, 150
"[114]cdfBjDwngnLeGeHqJCICtnatxomsgEEpttwyFcnajEdlJHdcBaJsGpBcsmJKmJvaHburuoapDrAJsczAhcKiulgELxgBzoJKGljmGocerIjfGLsEzm",19,1,2547,0.95,20,0,19,1,0,0,0,0,7,7,0,0,13,12, 151
"[106]qoAuiuushDsDHkspLHwFtBympeprieHBwGoKEuDyJBghaJxCymrrFtssbyoLGFzGyEbcAqLDivciHhpaEuoooJGHkDabCtsLwnijlLDBhF",73,86,2904,1,72,0,72,0,0,0,0,0,50,50,48,48,46,46, 152
"[106]BHnLbmiGbHoFfqJhrqfaFAyvGtgyvbBxyCypyIKJshirtnclmzcacJyiupdgdwbCxmtczgekEmIruAfKjuvKLHrlFnsveHeKKyfeLEClty",17,1,2603,0.944444,18,0,17,1,0,0,0,0,8,8,0,0,10,9, 153
"[89]HCfuxHoJlnKohkAwHAHFAolBzhmGCafwiywlpbLAzFAqjgKlEKhktckpLrdjEavmEjByvqlEIvKnsxDIGGhIEygvC",16,12,2637,0.941176,17,0,16,1,0,0,0,0,24,22,27,16,0,0, 154
