"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","seed"
"4871",75,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",1,0.5,96,2,2,1,3,0,0,0,0,2,0,2,1,49
"4872",76,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",1,0.5,96,2,2,1,3,0,0,0,0,2,0,2,1,49
"4873",77,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",8,0.625,96,8,2,5,3,2,0,2,2,4,3,4,2,49
"4874",78,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",2,0.571429,96,7,3,4,4,2,0,2,2,4,3,4,1,49
"4875",79,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",32,1,96,4,0,4,0,0,0,0,0,2,2,2,2,49
"4876",80,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",1,0.5,96,2,2,1,3,0,0,0,0,2,0,2,1,49
"4877",81,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",1,0.5,96,6,4,3,5,2,0,2,2,4,2,4,1,49
"4878",82,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",1,0.5,96,8,5,4,6,3,0,3,3,5,3,5,1,49
"4879",83,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",8,0.75,96,4,0,3,1,0,0,0,0,2,1,2,2,49
"4880",84,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",1,0.5,96,2,2,1,3,0,0,0,0,2,0,2,1,49
"4881",85,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",2,0.666667,96,3,1,2,2,0,0,0,0,2,1,2,1,49
"4882",86,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",32,0.833333,96,6,1,5,1,1,0,1,1,3,3,3,2,49
"4883",87,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",32,0.7,96,10,3,7,3,3,0,3,3,5,5,5,2,49
"4884",88,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",8,0.6,96,10,3,6,4,3,0,3,3,5,4,5,2,49
"4885",89,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",1,0.5,96,4,3,2,4,1,0,1,1,3,1,3,1,49
"4886",90,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",2,0.666667,96,3,1,2,2,0,0,0,0,2,1,2,1,49
"4887",91,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",1,0.5,96,2,2,1,3,0,0,0,0,2,0,2,1,49
"4888",92,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",8,0.625,96,8,2,5,3,2,0,2,2,4,3,4,2,49
"4889",93,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",8,0.6,96,10,3,6,4,3,0,3,3,5,4,5,2,49
"4890",94,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",1,0.5,96,4,3,2,4,1,0,1,1,3,1,3,1,49
"4891",95,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",1,0.5,96,8,5,4,6,3,0,3,3,5,3,5,1,49
"4892",96,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",2,0.545455,96,11,5,6,6,4,0,4,4,6,5,6,1,49
"4893",97,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",1,0.5,96,8,5,4,6,3,0,3,3,5,3,5,1,49
"4894",98,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",1,0.5,96,2,2,1,3,0,0,0,0,2,0,2,1,49
"4895",99,"[96]bexBzKaxmHEzjaoIpagkfJKoCtJpsattHdGdbbHqaoxgDbdnIDCDKiqGGewJnsrIzInuqpkigluhazIIbhfauoKdclEhclAI",32,0.833333,96,6,1,5,1,1,0,1,1,3,3,3,2,49
"4896",0,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4897",1,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",4,0.666667,89,3,0,2,1,0,0,0,0,2,1,1,1,50
"4898",2,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",4,0.666667,89,3,0,2,1,0,0,0,0,2,1,1,1,50
"4899",3,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4900",4,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",16,1,89,3,0,3,0,0,0,0,0,3,3,0,0,50
"4901",5,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",8,1,89,2,0,2,0,0,0,0,0,2,2,0,0,50
"4902",6,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4903",7,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4904",8,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",4,0.666667,89,3,0,2,1,0,0,0,0,2,1,1,1,50
"4905",9,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",4,0.666667,89,3,0,2,1,0,0,0,0,2,1,1,1,50
"4906",10,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",8,1,89,2,0,2,0,0,0,0,0,2,2,0,0,50
"4907",11,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4908",12,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4909",13,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",256,1,89,7,0,7,0,0,0,0,0,6,6,1,1,50
"4910",14,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",4,0.666667,89,3,0,2,1,0,0,0,0,2,1,1,1,50
"4911",15,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4912",16,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",4,0.666667,89,3,0,2,1,0,0,0,0,2,1,1,1,50
"4913",17,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",32,1,89,4,0,4,0,0,0,0,0,4,4,0,0,50
"4914",18,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4915",19,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",16,1,89,3,0,3,0,0,0,0,0,2,2,1,1,50
"4916",20,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",4,0.666667,89,3,0,2,1,0,0,0,0,2,1,1,1,50
"4917",21,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4918",22,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4919",23,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",8,0.75,89,4,0,3,1,0,0,0,0,3,2,1,1,50
"4920",24,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",16,1,89,3,0,3,0,0,0,0,0,2,2,1,1,50
"4921",25,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4922",26,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",16,0.8,89,5,0,4,1,0,0,0,0,4,3,1,1,50
"4923",27,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4924",28,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4925",29,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4926",30,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",32,0.833333,89,6,0,5,1,0,0,0,0,6,5,0,0,50
"4927",31,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",4,0.666667,89,3,0,2,1,0,0,0,0,3,2,0,0,50
"4928",32,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4929",33,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4930",34,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4931",35,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",4,0.666667,89,3,0,2,1,0,0,0,0,3,2,0,0,50
"4932",36,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",8,0.75,89,4,0,3,1,0,0,0,0,3,2,1,1,50
"4933",37,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",128,1,89,6,0,6,0,0,0,0,0,6,6,0,0,50
"4934",38,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",4,0.666667,89,3,0,2,1,0,0,0,0,2,1,1,1,50
"4935",39,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",16,0.8,89,5,0,4,1,0,0,0,0,5,4,0,0,50
"4936",40,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",32,1,89,4,0,4,0,0,0,0,0,3,3,1,1,50
"4937",41,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",8,1,89,2,0,2,0,0,0,0,0,2,2,0,0,50
"4938",42,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4939",43,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",16,0.8,89,5,0,4,1,0,0,0,0,5,4,0,0,50
"4940",44,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4941",45,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4942",46,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",4,0.666667,89,3,0,2,1,0,0,0,0,2,1,1,1,50
"4943",47,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4944",48,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",16,1,89,3,0,3,0,0,0,0,0,3,3,0,0,50
"4945",49,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4946",50,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4947",51,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",32,1,89,4,0,4,0,0,0,0,0,3,3,1,1,50
"4948",52,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",4,0.666667,89,3,0,2,1,0,0,0,0,2,1,1,1,50
"4949",53,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",32,1,89,4,0,4,0,0,0,0,0,4,4,0,0,50
"4950",54,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",4,0.666667,89,3,0,2,1,0,0,0,0,2,1,1,1,50
"4951",55,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",256,0.888889,89,9,0,8,1,0,0,0,0,8,7,1,1,50
"4952",56,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",512,0.9,89,10,0,9,1,0,0,0,0,9,8,1,1,50
"4953",57,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4954",58,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4955",59,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4956",60,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4957",61,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",8,0.75,89,4,0,3,1,0,0,0,0,3,2,1,1,50
"4958",62,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4959",63,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4960",64,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",16,0.8,89,5,0,4,1,0,0,0,0,5,4,0,0,50
"4961",65,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4962",66,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4963",67,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4964",68,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4965",69,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4966",70,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4967",71,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4968",72,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4969",73,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",4,0.666667,89,3,0,2,1,0,0,0,0,2,1,1,1,50
"4970",74,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4971",75,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4972",76,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",8,0.75,89,4,0,3,1,0,0,0,0,4,3,0,0,50
"4973",77,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",16,1,89,3,0,3,0,0,0,0,0,2,2,1,1,50
"4974",78,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",8,1,89,2,0,2,0,0,0,0,0,2,2,0,0,50
"4975",79,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4976",80,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4977",81,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",8,0.75,89,4,0,3,1,0,0,0,0,4,3,0,0,50
"4978",82,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",8,1,89,2,0,2,0,0,0,0,0,2,2,0,0,50
"4979",83,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",32,1,89,4,0,4,0,0,0,0,0,3,3,1,1,50
"4980",84,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
"4981",85,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",8,0.75,89,4,0,3,1,0,0,0,0,4,3,0,0,50
"4982",86,"[89]bFluHcmsJcvHHHtnbKhcbtiujyufcqHJalgbHotnGAcCavtmkCGfypxacAgjBDEoyvEJuAgemcsqsEnCccguGDaKk",1,0,89,1,2,0,3,0,0,0,0,2,0,1,0,50
