"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","did_repro","repro_updates","seed"
"1652",25,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1502,55
"1653",26,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",7.92282e+28,0.741117,63,197,51,146,51,51,0,51,51,53,53,51,51,93,42,"True",1592,55
"1654",26,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1592,55
"1655",27,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",4.05648e+31,0.768041,63,194,45,149,45,45,0,45,45,46,46,45,45,103,58,"True",1514,55
"1656",27,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1514,55
"1657",28,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",9.67141e+24,0.718085,63,188,53,135,53,53,0,53,53,40,40,53,53,95,42,"True",1562,55
"1658",28,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoJKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1562,55
"1659",29,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",2.41785e+24,0.715054,63,186,53,133,53,53,0,53,53,40,40,53,53,93,40,"True",1597,55
"1660",29,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1597,55
"1661",30,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",1.9807e+28,0.738462,63,195,51,144,51,51,0,51,51,48,48,51,51,96,45,"True",1577,55
"1662",30,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1577,55
"1663",31,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",8.11296e+31,0.769231,63,195,45,150,45,45,0,45,45,56,56,45,45,94,49,"True",1529,55
"1664",31,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1529,55
"1665",32,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",2.59615e+33,0.769608,63,204,47,157,47,47,0,47,47,45,45,47,47,112,65,"True",1596,55
"1666",32,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1596,55
"1667",33,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",1.29807e+33,0.773869,63,199,45,154,45,45,0,45,45,52,52,45,45,102,57,"True",1523,55
"1668",33,"[62]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFIPymJupzIyoLKPPCPKEHb",0.01,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1523,55
"1669",34,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",1.29807e+33,0.765854,63,205,48,157,48,48,0,48,48,63,63,48,48,94,46,"True",1591,55
"1670",34,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1591,55
"1671",35,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",1.26765e+30,0.746269,63,201,51,150,51,51,0,51,51,58,58,51,51,92,41,"True",1630,55
"1672",35,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1630,55
"1673",36,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",8.30767e+34,0.788945,63,199,42,157,42,42,0,42,42,52,52,42,42,105,63,"True",1504,55
"1674",36,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1504,55
"1675",37,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",1.66153e+35,0.773585,63,212,48,164,48,48,0,48,48,63,63,48,48,101,53,"True",1627,55
"1676",37,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1627,55
"1677",38,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",2.02824e+31,0.761421,63,197,47,150,47,47,0,47,47,56,56,47,47,94,47,"True",1536,55
"1678",38,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1536,55
"1679",39,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",4.05648e+31,0.75,63,208,52,156,52,52,0,52,52,60,60,52,52,96,44,"True",1670,55
"1680",39,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1670,55
"1681",40,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",8.11296e+31,0.753623,63,207,51,156,51,51,0,51,51,51,51,51,51,105,54,"True",1665,55
"1682",40,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1665,55
"1683",41,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",3.32307e+35,0.777251,63,211,47,164,47,47,0,47,47,56,56,47,47,108,61,"True",1629,55
"1684",41,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1629,55
"1685",42,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",3.96141e+28,0.747368,63,190,48,142,48,48,0,48,48,44,44,48,48,98,50,"True",1515,55
"1686",42,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1515,55
"1687",43,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",1.9807e+28,0.743455,63,191,49,142,49,49,0,49,49,53,53,49,49,89,40,"True",1543,55
"1688",43,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1543,55
"1689",44,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",4.15384e+34,0.761468,63,218,52,166,52,52,0,52,52,53,53,52,52,113,61,"True",1747,55
"1690",44,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1747,55
"1691",45,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",7.55579e+22,0.704918,63,183,54,129,54,54,0,54,54,42,42,54,54,87,33,"True",1580,55
"1692",45,"[63]ccjaSNKhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1580,55
"1693",46,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",2.59615e+33,0.780612,63,196,43,153,43,43,0,43,43,63,63,43,43,90,47,"True",1505,55
"1694",46,"[63]ccjaSNNhfJxdhbtcHOLHNJSaIcbdIIKHMCJhSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1505,55
"1695",47,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",1.29807e+33,0.771144,63,201,46,155,46,46,0,46,46,48,48,46,46,107,61,"True",1550,55
"1696",47,"[63]ccjaSNBhfJxdhbtcHOLHNJSapcbdIIKHrCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1550,55
"1697",48,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",2.47588e+27,0.736842,63,190,50,140,50,50,0,50,50,44,44,50,50,96,46,"True",1552,55
"1698",48,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1552,55
"1699",49,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",2.02824e+31,0.758794,63,199,48,151,48,48,0,48,48,56,56,48,48,95,47,"True",1573,55
"1700",49,"[63]cceaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1573,55
"1701",50,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",7.92282e+28,0.746114,63,193,49,144,49,49,0,49,49,46,46,49,49,98,49,"True",1555,55
"1702",50,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1555,55
"1703",51,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",6.49037e+32,0.762136,63,206,49,157,49,49,0,49,49,59,59,49,49,98,49,"True",1591,55
"1704",51,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1591,55
"1705",52,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",1.51116e+23,0.704301,63,186,55,131,55,55,0,55,55,33,33,55,55,98,43,"True",1597,55
"1706",52,"[63]ccjaSNNhfJxdhbtcHOLHNJSGpcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1597,55
"1707",53,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",9.90352e+27,0.739583,63,192,50,142,50,50,0,50,50,50,50,50,50,92,42,"True",1568,55
"1708",53,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1568,55
"1709",54,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",6.49037e+32,0.772727,63,198,45,153,45,45,0,45,45,52,52,45,45,101,56,"True",1514,55
"1710",54,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1514,55
"1711",55,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",7.92282e+28,0.738693,63,199,52,147,52,52,0,52,52,52,52,52,52,95,43,"True",1623,55
"1712",55,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1623,55
"1713",56,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",3.24519e+32,0.766169,63,201,47,154,47,47,0,47,47,48,48,47,47,106,59,"True",1583,55
"1714",56,"[63]ccjaSNNhfJxdQbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1583,55
"1715",57,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",7.55579e+22,0.702703,63,185,55,130,55,55,0,55,55,44,44,55,55,86,31,"True",1581,55
"1716",57,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1581,55
"1717",58,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",4.8357e+24,0.703518,63,199,59,140,59,59,0,59,59,31,31,59,59,109,50,"True",1734,55
"1718",58,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1734,55
"1719",59,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",9.90352e+27,0.744681,63,188,48,140,48,48,0,48,48,43,43,48,48,97,49,"True",1522,55
"1720",59,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1522,55
"1721",60,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",4.05648e+31,0.768041,63,194,45,149,45,45,0,45,45,52,52,45,45,97,52,"True",1515,55
"1722",60,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1515,55
"1723",61,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",6.33825e+29,0.755208,63,192,47,145,47,47,0,47,47,55,55,47,47,90,43,"True",1519,55
"1724",61,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1519,55
"1725",62,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",5.0706e+30,0.767196,63,189,44,145,44,44,0,44,44,47,47,44,44,98,54,"True",1505,55
"1726",62,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1505,55
"1727",63,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",7.92282e+28,0.751323,63,189,47,142,47,47,0,47,47,46,46,47,47,96,49,"True",1521,55
"1728",63,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1521,55
"1729",64,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",2.47588e+27,0.736842,63,190,50,140,50,50,0,50,50,42,42,50,50,98,48,"True",1549,55
"1730",64,"[62]ccjaNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1549,55
"1731",65,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",3.32307e+35,0.785366,63,205,44,161,44,44,0,44,44,67,67,44,44,94,50,"True",1528,55
"1732",65,"[63]ccjaSNNhfJxdhbtcHOLHNJSapKbdIIKHMCJGSCpzFgIPymJupzIyobKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1528,55
"1733",66,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",1.26765e+30,0.751269,63,197,49,148,49,49,0,49,49,51,51,49,49,97,48,"True",1566,55
"1734",66,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1566,55
"1735",67,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",6.33825e+29,0.752577,63,194,48,146,48,48,0,48,48,53,53,48,48,93,45,"True",1520,55
"1736",67,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1520,55
"1737",68,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",1.58456e+29,0.744898,63,196,50,146,50,50,0,50,50,48,48,50,50,98,48,"True",1580,55
"1738",68,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1580,55
"1739",69,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",1.26765e+30,0.759162,63,191,46,145,46,46,0,46,46,44,44,46,46,101,55,"True",1505,55
"1740",69,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1505,55
"1741",70,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",7.92282e+28,0.738693,63,199,52,147,52,52,0,52,52,46,46,52,52,101,49,"True",1610,55
"1742",70,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1610,55
"1743",71,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",8.30767e+34,0.783251,63,203,44,159,44,44,0,44,44,64,64,44,44,95,51,"True",1505,55
"1744",71,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPyLJupzItoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1505,55
"1745",72,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",4.8357e+24,0.716578,63,187,53,134,53,53,0,53,53,35,35,53,53,99,46,"True",1602,55
"1746",72,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1602,55
"1747",73,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",7.73713e+25,0.722513,63,191,53,138,53,53,0,53,53,37,37,53,53,101,48,"True",1603,55
"1748",73,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1603,55
"1749",74,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",1.9807e+28,0.751351,63,185,46,139,46,46,0,46,46,46,46,46,46,93,47,"True",1503,55
"1750",74,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1503,55
"1751",75,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",8.30767e+34,0.780488,63,205,45,160,45,45,0,45,45,67,67,45,45,93,48,"True",1533,55
"1752",75,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1533,55
"1753",76,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",7.92282e+28,0.741117,63,197,51,146,51,51,0,51,51,49,49,51,51,97,46,"True",1586,55
"1754",76,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1586,55
"1755",77,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",1.58456e+29,0.747423,63,194,49,145,49,49,0,49,49,50,50,49,49,95,46,"True",1559,55
"1756",77,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1559,55
"1757",78,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",4.05648e+31,0.765306,63,196,46,150,46,46,0,46,46,47,47,46,46,103,57,"True",1522,55
"1758",78,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1522,55
"1759",79,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",4.05648e+31,0.768041,63,194,45,149,45,45,0,45,45,50,50,45,45,99,54,"True",1524,55
"1760",79,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1524,55
"1761",80,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",5.1923e+33,0.76555,63,209,49,160,49,49,0,49,49,47,47,49,49,113,64,"True",1619,55
"1762",80,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcLdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1619,55
"1763",81,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",5.31691e+36,0.784038,63,213,46,167,46,46,0,46,46,60,60,46,46,107,61,"True",1590,55
"1764",81,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1590,55
"1765",82,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",3.86856e+25,0.725806,63,186,51,135,51,51,0,51,51,36,36,51,51,99,48,"True",1564,55
"1766",82,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",0.01,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"False",1564,55
"1767",83,"[63]ccjaSNNhfJxdhbtcHOLHNJSapcbdIIKHMCJGSCpDFgIPymJupzIyoLKPPCPKEHb",3.32307e+35,0.764706,63,221,52,169,52,52,0,52,52,66,66,52,52,103,51,"True",1718,55
